"Timeinfo","Level","Message","Light","Light Counter","Pressure","Disp Pressure","Pressure Counter","Temperature"
2023-07-02 04:32:01.677, [INFO],Case program initialized
2023-07-02 04:32:01.716, [INFO],Outside,0,0,0,0,0,0
2023-07-02 04:32:02.718, [INFO],Outside,0,0,0,0,0,0
2023-07-02 04:32:03.723, [INFO],Outside,0,0,0,0,0,0
2023-07-02 04:32:04.725, [INFO],Outside,0,0,0,0,0,0
2023-07-02 04:32:05.726, [INFO],Outside,0,0,0,0,0,0
2023-07-02 04:32:06.728, [INFO],Outside,0,0,0,0,0,0
2023-07-02 04:32:07.730, [INFO],Outside,0,0,0,0,0,0
2023-07-02 04:32:08.732, [INFO],Outside,0,0,0,0,0,0
2023-07-02 04:32:09.733, [INFO],Outside,0,0,0,0,0,0
2023-07-02 04:32:10.736, [INFO],Outside,0,0,0,0,0,0
