"Timeinfo","Level","Message","Light","Light Counter","Pressure","Disp Pressure","Pressure Counter","Temperature"
2023-07-02 04:46:18.430, [INFO],Case program initialized
2023-07-02 04:46:18.470, [INFO],Outside,0,0,0,0,0,0
2023-07-02 04:46:18.990, [INFO],outside
2023-07-02 04:46:19.473, [INFO],Outside,639,0,0,0,0,0
2023-07-02 04:46:19.511, [INFO],outside
2023-07-02 04:46:20.33 , [INFO],outside
2023-07-02 04:46:20.475, [INFO],Outside,643,0,0,0,0,0
2023-07-02 04:46:20.554, [INFO],outside
2023-07-02 04:46:21.76 , [INFO],outside
2023-07-02 04:46:21.478, [INFO],Outside,633,0,0,0,0,0
2023-07-02 04:46:21.597, [INFO],outside
2023-07-02 04:46:22.119, [INFO],outside
2023-07-02 04:46:22.480, [INFO],Outside,619,0,0,0,0,0
2023-07-02 04:46:22.640, [INFO],outside
2023-07-02 04:46:23.162, [INFO],outside
2023-07-02 04:46:23.482, [INFO],Outside,328,0,0,0,0,0
2023-07-02 04:46:24.483, [INFO],Outside,75,2,0,0,0,0
2023-07-02 04:46:25.485, [INFO],Outside,48,4,0,0,0,0
2023-07-02 04:46:26.487, [INFO],Outside,52,6,0,0,0,0
2023-07-02 04:46:27.489, [INFO],Outside,51,8,0,0,0,0
2023-07-02 04:46:28.371, [INFO],Storage Succeeded
2023-07-02 04:46:28.491, [INFO],Storage,61,0,1009.076171875,0,0,29.0125
2023-07-02 04:46:29.494, [INFO],Storage,64,0,1009.1162109375,0.010986328125,7,29.085416666666667
2023-07-02 04:46:30.496, [INFO],Storage,415,1,1009.13525390625,0.01806640625,12,29.052083333333336
2023-07-02 04:46:31.498, [INFO],Storage,592,7,1009.140869140625,0.011962890625,16,29.041666666666664
2023-07-02 04:46:32.43 , [INFO],Release Succeeded
2023-07-02 04:46:32.500, [INFO],Released,607,10,1009.16015625,-0.00634765625,1,29.066666666666666
2023-07-02 04:46:33.503, [INFO],Released,607,10,1009.180908203125,-0.019287109375,2,29.00208333333333
2023-07-02 04:46:34.505, [INFO],Released,607,10,1009.11865234375,0.031494140625,3,28.99375
