"Timeinfo","Level","Message","Light","Light Counter","Odo Altitude","Disp Altitude","Altitude Counter","Disp Velocity Z","Landing Counter"
2023-08-30 14:12:13.67 , [INFO],Pixhawk initialized
2023-08-30 14:12:13.69 , [INFO],Case program initialized
2023-08-30 14:12:13.80 , [INFO],Outside,0,1,0,0,0,0,0
