"Timeinfo","Level","Message","Distance","Relative Altitude","Absolute Altitude","Latitude","Longitude"
2023-08-30 10:49:01.717, [INFO],Pixhawk initialized
2023-08-30 10:49:01.830, [INFO],Camera initialized
2023-08-30 10:49:01.861, [INFO],['/dev/ttyACM0', '/dev/ttyAMA0']
2023-08-30 10:49:01.862, [INFO],system_address: /dev/ttyACMO
2023-08-30 10:49:01.862, [INFO],Waiting for drone to connect...
2023-08-30 10:49:01.991, [INFO],Connected Drone!
2023-08-30 10:49:01.993, [INFO],Waiting for drone to have a global position estimate...
2023-08-30 10:49:02.937, [INFO],-- Global position estimate OK
2023-08-30 10:49:02.938, [INFO],waiting for pixhawk to hold
2023-08-30 10:49:03.937, [INFO],--Holding
2023-08-30 10:49:04.937, [INFO],-- Hold
2023-08-30 10:49:10.75 , [INFO],0.0,-1.0,0.0,0.0,0.0,0.0
2023-08-30 10:49:10.578, [INFO],0.0,0.029945,-0.215,1.0940001,35.796805,139.89178
2023-08-30 10:49:11.82 , [INFO],HOLD,0.0299447,-0.203,1.1069999,35.796805,139.89178
2023-08-30 10:49:11.586, [INFO],HOLD,0.0299445,-0.201,1.108,35.796805,139.89178
2023-08-30 10:49:12.91 , [INFO],HOLD,0.0299442,-0.193,1.1170001,35.796805,139.89178
2023-08-30 10:49:12.594, [INFO],HOLD,0.0299437,-0.174,1.1350001,35.796805,139.89178
2023-08-30 10:49:13.98 , [INFO],HOLD,0.0299435,-0.164,1.1450001,35.796805,139.89178
2023-08-30 10:49:13.602, [INFO],HOLD,0.0299436,-0.151,1.1580001,35.796805,139.89178
2023-08-30 10:49:14.92 , [INFO],--Clear mission
2023-08-30 10:49:14.110, [INFO],HOLD,0.0299436,-0.134,1.175,35.796805,139.89178
2023-08-30 10:49:14.114, [INFO],-- Uploading mission
2023-08-30 10:49:14.170, [INFO],waiting for pixhawk to hold
2023-08-30 10:49:14.616, [INFO],HOLD,0.0299433,-0.131,1.178,35.796805,139.89178
2023-08-30 10:49:14.937, [INFO],-- Hold
2023-08-30 10:49:15.941, [INFO],waiting for pixhawk to arm
2023-08-30 10:49:15.954, [INFO],HOLD,0.0299433,-0.127,1.182,35.796805,139.89178
2023-08-30 10:49:16.457, [INFO],HOLD,0.0299428,-0.119,1.1910001,35.796804,139.89178
2023-08-30 10:49:16.933, [INFO],--Arming
2023-08-30 10:49:16.961, [INFO],HOLD,0.0299427,-0.118,1.192,35.796804,139.89178
2023-08-30 10:49:17.463, [INFO],HOLD,0.0299414,0.007,1.199,35.796804,139.89178
2023-08-30 10:49:17.934, [INFO],-- Arm
2023-08-30 10:49:18.940, [INFO],HOLD,0.0299414,0.024,1.216,35.796804,139.89178
2023-08-30 10:49:19.444, [INFO],HOLD,0.0299406,0.0659999,1.258,35.796804,139.89178
2023-08-30 10:49:19.948, [INFO],HOLD,0.0299399,0.069,1.261,35.796803,139.89178
2023-08-30 10:49:20.451, [INFO],HOLD,0.0299389,0.067,1.259,35.796803,139.89178
2023-08-30 10:49:20.953, [INFO],HOLD,0.0299389,0.065,1.257,35.796803,139.89178
2023-08-30 10:49:21.456, [INFO],HOLD,0.0299392,0.0659999,1.258,35.796803,139.89178
2023-08-30 10:49:21.959, [INFO],HOLD,0.0299387,0.0659999,1.258,35.796803,139.89178
2023-08-30 10:49:22.461, [INFO],HOLD,0.029938,0.077,1.269,35.796802,139.89178
2023-08-30 10:49:22.965, [INFO],HOLD,0.029938,0.088,1.28,35.796802,139.89178
2023-08-30 10:49:23.468, [INFO],HOLD,0.0299372,0.096,1.2880001,35.796802,139.89178
2023-08-30 10:49:23.938, [INFO],--Start mission
2023-08-30 10:49:23.972, [INFO],HOLD,0.0299373,0.095,1.287,35.796802,139.89177
2023-08-30 10:49:24.476, [INFO],HOLD,0.029939,0.1,1.292,35.796802,139.89177
2023-08-30 10:49:24.979, [INFO],HOLD,0.0299454,0.0,1.292,35.796802,139.89177
2023-08-30 10:49:25.481, [INFO],HOLD,0.0299563,0.023,1.315,35.796801,139.89177
2023-08-30 10:49:25.984, [INFO],HOLD,0.0299741,0.056,1.348,35.796801,139.89178
2023-08-30 10:49:26.491, [INFO],HOLD,0.0399925,0.093,1.3850001,35.796801,139.89178
2023-08-30 10:49:26.995, [INFO],HOLD,0.0399502,0.155,1.447,35.796801,139.89178
2023-08-30 10:49:27.498, [INFO],HOLD,0.0698325,0.228,1.5200001,35.796801,139.89178
2023-08-30 10:49:28.2  , [INFO],HOLD,0.2899256,0.463,1.756,35.796802,139.89178
2023-08-30 10:49:28.505, [INFO],HOLD,0.7779235,0.926,2.2180001,35.796802,139.89178
2023-08-30 10:49:29.9  , [INFO],HOLD,1.2974143,1.466,2.759,35.796804,139.89178
2023-08-30 10:49:29.512, [INFO],HOLD,1.8803803,2.0400002,3.3330001,35.796805,139.89178
2023-08-30 10:49:30.16 , [INFO],HOLD,2.5416129,2.6620001,3.9540002,35.796805,139.89178
2023-08-30 10:49:30.520, [INFO],HOLD,3.2105758,3.3240001,4.6160001,35.796804,139.89178
2023-08-30 10:49:31.22 , [INFO],HOLD,3.9100417,3.9410002,5.2330002,35.796803,139.89178
2023-08-30 10:49:31.527, [INFO],HOLD,4.7220896,4.775,6.0670003,35.796804,139.89178
2023-08-30 10:49:32.30 , [INFO],HOLD,5.4216929,5.5830001,6.8750004,35.796804,139.89178
2023-08-30 10:49:32.533, [INFO],HOLD,5.9627546,6.1880002,7.4800004,35.796805,139.89178
2023-08-30 10:49:33.37 , [INFO],HOLD,6.4619451,6.7120003,8.0040006,35.796804,139.89178
2023-08-30 10:49:33.541, [INFO],HOLD,6.8864699,7.1480002,8.4400005,35.796804,139.89178
2023-08-30 10:49:34.45 , [INFO],HOLD,7.2126134,7.4600005,8.7520008,35.796804,139.89178
2023-08-30 10:49:34.548, [INFO],HOLD,7.536379,7.7200002,9.012,35.796807,139.89178
2023-08-30 10:49:35.51 , [INFO],HOLD,7.7102215,7.8260002,9.118,35.796816,139.89178
2023-08-30 10:49:35.554, [INFO],HOLD,7.9495083,7.9150004,9.2070007,35.79683,139.89179
2023-08-30 10:49:36.56 , [INFO],HOLD,8.1639215,7.9670004,9.2590007,35.796845,139.8918
2023-08-30 10:49:36.562, [INFO],HOLD,8.4383169,8.0670003,9.3590002,35.796858,139.89181
2023-08-30 10:49:37.64 , [INFO],HOLD,8.7619499,8.111,9.4030008,35.796867,139.89182
2023-08-30 10:49:37.567, [INFO],HOLD,8.9334053,8.1740007,9.4660005,35.796872,139.89182
