"Timeinfo","Level","Message","Light","Light Counter","Odo Altitude","Disp Altitude","Altitude Counter","Disp Velocity Z","Landing Counter"
2023-08-30 14:16:06.762, [INFO],Pixhawk initialized
2023-08-30 14:16:06.765, [INFO],Case program initialized
2023-08-30 14:16:06.777, [INFO],Outside,0,1,0,0,0,0,0
