"Timeinfo","Level","Message","Light","Light Counter","Odo Altitude","Disp Altitude","Altitude Counter","Disp Velocity Z","Landing Counter"
2023-08-30 14:13:12.353, [INFO],Pixhawk initialized
2023-08-30 14:13:12.355, [INFO],Case program initialized
2023-08-30 14:13:12.384, [INFO],Outside,0,1,0,0,0,0,0
