"Timeinfo","Level","Message","Distance","Relative Altitude","Absolute Altitude","Latitude","Longitude"
2023-08-30 09:30:21.359, [INFO],Pixhawk initialized
2023-08-30 09:30:21.470, [INFO],Camera initialized
2023-08-30 09:30:25.626, [INFO],['/dev/ttyACM0', '/dev/ttyAMA0']
2023-08-30 09:30:25.628, [INFO],system_address: /dev/ttyACMO
2023-08-30 09:30:25.629, [INFO],Waiting for drone to connect...
2023-08-30 09:30:25.777, [INFO],Connected Drone!
2023-08-30 09:30:25.778, [INFO],Waiting for drone to have a global position estimate...
2023-08-30 09:30:26.725, [INFO],-- Global position estimate OK
2023-08-30 09:30:26.726, [INFO],waiting for pixhawk to hold
2023-08-30 09:30:27.725, [INFO],--Holding
2023-08-30 09:30:28.727, [INFO],-- Hold
2023-08-30 09:30:33.859, [INFO],0.0,-1.0,0.0,0.0,0.0,0.0
2023-08-30 09:30:34.364, [INFO],0.0,0.0399387,-0.054,0.995,35.796784,139.89181
2023-08-30 09:30:34.867, [INFO],HOLD,0.0399389,-0.051,0.998,35.796784,139.89181
2023-08-30 09:30:35.370, [INFO],HOLD,0.029954,-0.053,0.996,35.796783,139.89181
2023-08-30 09:30:35.873, [INFO],HOLD,0.029954,0.0,0.986,35.796783,139.89181
2023-08-30 09:30:36.376, [INFO],HOLD,0.0299541,-0.008,0.979,35.796783,139.89181
2023-08-30 09:30:36.880, [INFO],HOLD,0.0299542,-0.017,0.969,35.796783,139.89181
2023-08-30 09:30:37.385, [INFO],HOLD,0.0299544,-0.028,0.958,35.796783,139.89181
2023-08-30 09:30:37.862, [INFO],--Clear mission
2023-08-30 09:30:37.889, [INFO],HOLD,0.0299544,-0.036,0.95,35.796783,139.89181
2023-08-30 09:30:37.922, [INFO],-- Uploading mission
2023-08-30 09:30:37.990, [INFO],waiting for pixhawk to hold
2023-08-30 09:30:38.393, [INFO],HOLD,0.0299542,-0.043,0.943,35.796783,139.8918
2023-08-30 09:30:38.728, [INFO],-- Hold
2023-08-30 09:30:39.731, [INFO],waiting for pixhawk to arm
2023-08-30 09:30:39.743, [INFO],HOLD,0.0299542,-0.049,0.937,35.796783,139.8918
2023-08-30 09:30:40.246, [INFO],HOLD,0.0299545,-0.044,0.942,35.796782,139.8918
2023-08-30 09:30:40.725, [INFO],--Arming
2023-08-30 09:30:40.749, [INFO],HOLD,0.0299543,-0.029,0.957,35.796782,139.8918
2023-08-30 09:30:41.253, [INFO],HOLD,0.0299539,0.011,0.97,35.796782,139.8918
2023-08-30 09:30:41.726, [INFO],-- Arm
2023-08-30 09:30:42.732, [INFO],HOLD,0.0299537,0.017,0.976,35.796782,139.8918
2023-08-30 09:30:43.237, [INFO],HOLD,0.0299537,0.06,1.019,35.796782,139.8918
2023-08-30 09:30:43.741, [INFO],HOLD,0.0299538,0.079,1.0380001,35.796782,139.8918
2023-08-30 09:30:44.242, [INFO],HOLD,0.0299531,0.093,1.052,35.796782,139.8918
2023-08-30 09:30:44.745, [INFO],HOLD,0.0299545,0.096,1.055,35.796782,139.8918
2023-08-30 09:30:45.249, [INFO],HOLD,0.0299537,0.101,1.06,35.796782,139.8918
2023-08-30 09:30:45.753, [INFO],HOLD,0.0299544,0.113,1.072,35.796782,139.8918
2023-08-30 09:30:46.256, [INFO],HOLD,0.0299542,0.122,1.081,35.796781,139.8918
2023-08-30 09:30:46.761, [INFO],HOLD,0.0299532,0.145,1.104,35.796781,139.8918
2023-08-30 09:30:47.264, [INFO],HOLD,0.0299542,0.163,1.122,35.796781,139.8918
2023-08-30 09:30:47.730, [INFO],--Start mission
2023-08-30 09:30:47.767, [INFO],HOLD,0.0299536,0.181,1.1400001,35.796781,139.8918
2023-08-30 09:30:48.269, [INFO],HOLD,0.0299562,0.19,1.149,35.796781,139.89181
2023-08-30 09:30:48.772, [INFO],HOLD,0.0299619,0.001,1.155,35.796781,139.89181
2023-08-30 09:30:49.275, [INFO],HOLD,0.02998,0.0,1.1529999,35.796781,139.89181
2023-08-30 09:30:49.778, [INFO],HOLD,0.0299975,-0.003,1.15,35.79678,139.89181
2023-08-30 09:30:50.285, [INFO],HOLD,0.0299889,-0.003,1.149,35.79678,139.89181
2023-08-30 09:30:50.789, [INFO],HOLD,0.0399997,0.048,1.202,35.796781,139.89181
2023-08-30 09:30:51.291, [INFO],HOLD,0.3096005,0.373,1.527,35.796781,139.89181
2023-08-30 09:30:51.794, [INFO],HOLD,0.8480689,0.836,1.9900001,35.796781,139.89181
2023-08-30 09:30:52.297, [INFO],HOLD,1.4906446,1.44,2.5940001,35.796782,139.89181
2023-08-30 09:30:52.802, [INFO],HOLD,2.2384397,2.0889999,3.2420001,35.796783,139.89181
2023-08-30 09:30:53.304, [INFO],HOLD,2.8771515,2.7400002,3.8940002,35.796783,139.89181
2023-08-30 09:30:53.809, [INFO],HOLD,3.3761165,3.2740001,4.427,35.796783,139.89181
