"Timeinfo","Level","Message","Light","Light Counter","Pressure","Disp Pressure","Pressure Counter","Temperature"
2023-08-16 10:59:42.590, [INFO],Case program initialized
2023-08-16 10:59:42.594, [INFO],Pixhawk initialized
2023-08-16 10:59:54.620, [INFO],Outside,0,0,0,0,0,0
2023-08-16 10:59:55.624, [INFO],Outside,183,1,0,0,0,0
2023-08-16 10:59:56.626, [INFO],Outside,175,3,0,0,0,0
2023-08-16 10:59:57.629, [INFO],Outside,172,5,0,0,0,0
2023-08-16 10:59:58.631, [INFO],Outside,166,7,0,0,0,0
2023-08-16 10:59:59.634, [INFO],Outside,161,9,0,0,0,0
2023-08-16 10:59:59.929, [INFO],Storage Succeeded
2023-08-16 11:00:00.636, [INFO],Storage,166,0,0,0,0,0
2023-08-16 11:00:01.639, [INFO],Storage,163,0,0,0,0,0
2023-08-16 11:00:02.645, [INFO],Storage,163,0,0,0,0,0
2023-08-16 11:01:01.634, [INFO],Storage,165,0,0,0,0,0
2023-08-16 11:01:02.639, [INFO],Storage,164,0,0,0,0,0
2023-08-16 11:01:03.642, [INFO],Storage,164,0,0,0,0,0
2023-08-16 11:01:04.644, [INFO],Storage,156,0,0,0,0,0
2023-08-16 11:01:05.647, [INFO],Storage,160,0,0,0,0,0
2023-08-16 11:01:06.649, [INFO],Storage,167,0,0,0,0,0
2023-08-16 11:01:07.652, [INFO],Storage,168,0,0,0,0,0
2023-08-16 11:01:08.655, [INFO],Storage,169,0,0,0,0,0
2023-08-16 11:01:09.657, [INFO],Storage,168,0,0,0,0,0
2023-08-16 11:01:10.660, [INFO],Storage,164,0,0,0,0,0
2023-08-16 11:01:11.662, [INFO],Storage,765,7,0,0,0,0
2023-08-16 11:01:11.749, [INFO],Release Succeeded
2023-08-16 11:01:11.987, [INFO],failed
2023-08-16 11:01:12.665, [INFO],Released,765,10,760.0,246.72607421875,0,36.68958333333333
2023-08-16 11:01:13.667, [INFO],Released,765,10,760.0,246.72607421875,0,36.68958333333333
2023-08-16 11:01:14.670, [INFO],Released,765,10,1006.617919921875,-0.0029296875,1,36.670833333333334
2023-08-16 11:01:15.677, [INFO],Released,765,10,1006.617919921875,-0.0029296875,1,36.670833333333334
2023-08-16 11:01:16.680, [INFO],Released,765,10,1006.658203125,0.0185546875,2,36.672916666666666
2023-08-16 11:01:17.682, [INFO],Released,765,10,1006.658203125,0.0185546875,2,36.672916666666666
2023-08-16 11:01:18.685, [INFO],Released,765,10,1006.60693359375,0.0185546875,2,36.666666666666664
2023-08-16 11:01:19.688, [INFO],Released,765,10,1006.60693359375,0.023681640625,3,36.666666666666664
2023-08-16 11:01:20.693, [INFO],Released,765,10,1006.60693359375,0.023681640625,3,36.666666666666664
2023-08-16 11:01:21.696, [INFO],Released,765,10,1006.642578125,0.037109375,4,36.670833333333334
2023-08-16 11:01:22.698, [INFO],Released,765,10,1006.642578125,0.037109375,4,36.670833333333334
