"Timeinfo","Level","Message","Light","Pressure","Disp Pressure","Light Counter","Pressure Counter"
2023-09-04 06:50:13.575, [INFO],Pixhawk initialized
2023-09-04 06:50:13.576, [INFO],Case program initialized
2023-09-04 06:50:13.584, [INFO],Outside,0,0,0,0,0
2023-09-04 06:50:14.205, [INFO],Still Outside
2023-09-04 06:50:14.587, [INFO],JS:L0,723,0,0,0,0
2023-09-04 06:50:14.767, [INFO],Still Outside
2023-09-04 06:50:15.330, [INFO],Still Outside
2023-09-04 06:50:15.590, [INFO],JS:L0,722,0,0,0,0
2023-09-04 06:50:15.892, [INFO],Still Outside
2023-09-04 06:50:16.454, [INFO],Still Outside
2023-09-04 06:50:16.592, [INFO],JS:L0,722,0,0,0,0
2023-09-04 06:50:17.16 , [INFO],Still Outside
2023-09-04 06:50:17.581, [INFO],Still Outside
2023-09-04 06:50:17.595, [INFO],JS:L0,723,0,0,0,0
2023-09-04 06:50:18.144, [INFO],Still Outside
2023-09-04 06:50:18.598, [INFO],JS:L0,722,0,0,0,0
2023-09-04 06:50:18.707, [INFO],Still Outside
2023-09-04 06:50:19.270, [INFO],Still Outside
2023-09-04 06:50:19.601, [INFO],JS:L0,723,0,0,0,0
2023-09-04 06:50:19.833, [INFO],Still Outside
2023-09-04 06:50:20.396, [INFO],Still Outside
2023-09-04 06:50:20.603, [INFO],JS:L0,722,0,0,0,0
2023-09-04 06:50:20.959, [INFO],Still Outside
2023-09-04 06:50:21.522, [INFO],Still Outside
2023-09-04 06:50:21.606, [INFO],JS:L0,723,0,0,0,0
2023-09-04 06:50:22.84 , [INFO],Still Outside
2023-09-04 06:50:22.609, [INFO],JS:L0,722,0,0,0,0
2023-09-04 06:50:22.649, [INFO],Still Outside
2023-09-04 06:50:23.212, [INFO],Still Outside
2023-09-04 06:50:23.613, [INFO],JS:L0,723,0,0,0,0
2023-09-04 06:50:23.775, [INFO],Still Outside
2023-09-04 06:50:24.338, [INFO],Still Outside
2023-09-04 06:50:24.616, [INFO],JS:L0,723,0,0,0,0
2023-09-04 06:50:24.901, [INFO],Still Outside
2023-09-04 06:50:25.464, [INFO],Still Outside
2023-09-04 06:50:25.618, [INFO],JS:L0,723,0,0,0,0
2023-09-04 06:50:26.27 , [INFO],Still Outside
2023-09-04 06:50:26.590, [INFO],Still Outside
2023-09-04 06:50:26.621, [INFO],JS:L0,724,0,0,0,0
2023-09-04 06:50:27.153, [INFO],Still Outside
2023-09-04 06:50:27.624, [INFO],JS:L0,723,0,0,0,0
2023-09-04 06:50:27.717, [INFO],Still Outside
2023-09-04 06:50:28.280, [INFO],Still Outside
2023-09-04 06:50:28.626, [INFO],JS:L0,724,0,0,0,0
2023-09-04 06:50:28.843, [INFO],Still Outside
2023-09-04 06:50:29.406, [INFO],Still Outside
2023-09-04 06:50:29.629, [INFO],JS:L0,723,0,0,0,0
