"Timeinfo","Level","Message","Light","Pressure","Disp Pressure","Light Counter","Pressure Counter"
2023-09-04 15:01:01.598, [INFO],Camera initialized
2023-09-04 15:01:01.610, [INFO],Pixhawk initialized
2023-09-04 15:01:01.641, [INFO],['/dev/ttyACM0', '/dev/ttyAMA0']
2023-09-04 15:01:01.642, [INFO],system_address: /dev/ttyACMO
2023-09-04 15:01:01.643, [INFO],Waiting for drone to connect...
2023-09-04 15:01:01.776, [INFO],Connected Drone!
2023-09-04 15:01:01.779, [INFO],Waiting for drone to have a global position estimate...
2023-09-04 15:01:02.718, [INFO],-- Global position estimate OK
2023-09-04 15:01:02.720, [INFO],waiting for pixhawk to hold
2023-09-04 15:01:02.723, [INFO],--Holding
2023-09-04 15:01:10.803, [INFO],0.0,-1.0,0.0,0.0,0.0,0.0
2023-09-04 15:01:11.308, [INFO],0.0,0.0,-0.354,37.131999,35.715335,139.76054
2023-09-04 15:01:11.811, [INFO],HOLD,0.0,-0.361,37.125,35.715335,139.76054
2023-09-04 15:01:12.315, [INFO],HOLD,0.0,-0.358,37.128002,35.715334,139.76054
2023-09-04 15:01:12.818, [INFO],HOLD,0.0,-0.361,37.125,35.715334,139.76054
2023-09-04 15:01:13.321, [INFO],HOLD,0.0,-0.366,37.121002,35.715334,139.76054
2023-09-04 15:01:13.825, [INFO],HOLD,0.0,-0.363,37.123001,35.715333,139.76054
2023-09-04 15:01:14.327, [INFO],HOLD,0.0,-0.357,37.129001,35.715332,139.76054
2023-09-04 15:01:14.794, [INFO],--Clear mission
2023-09-04 15:01:14.823, [INFO],-- Uploading mission
2023-09-04 15:01:14.831, [INFO],HOLD,0.0,-0.348,37.138,35.715332,139.76054
2023-09-04 15:01:14.861, [INFO],waiting for pixhawk to hold
2023-09-04 15:01:14.862, [INFO],-- Hold
2023-09-04 15:01:14.863, [INFO],waiting for pixhawk to arm
2023-09-04 15:01:15.334, [INFO],HOLD,0.0,-0.004,37.135002,35.715332,139.76054
2023-09-04 15:01:15.720, [INFO],--Arming
2023-09-04 15:01:15.838, [INFO],HOLD,0.0,0.0,37.131999,35.715331,139.76054
2023-09-04 15:01:16.342, [INFO],HOLD,0.0,0.005,37.137001,35.71533,139.76054
2023-09-04 15:01:16.719, [INFO],-- Arm
2023-09-04 15:01:16.846, [INFO],HOLD,0.0,0.019,37.151,35.71533,139.76054
