"Timeinfo","Level","Message","Light","Pressure","Disp Pressure","Light Counter","Pressure Counter"
2023-09-04 11:57:52.202, [INFO],Camera initialized
2023-09-04 11:57:52.207, [INFO],Pixhawk initialized
2023-09-04 11:57:52.235, [INFO],['/dev/ttyACM0', '/dev/ttyAMA0']
2023-09-04 11:57:52.237, [INFO],system_address: /dev/ttyACMO
2023-09-04 11:57:52.239, [INFO],Waiting for drone to connect...
2023-09-04 11:57:53.418, [INFO],Connected Drone!
2023-09-04 11:58:01.468, [INFO],0.0,-1.0,0.0,0.0,0.0,0.0
2023-09-04 11:58:01.972, [INFO],0.0,1.1248727,0.0,0.0,0.0,0.0
2023-09-04 11:58:02.475, [INFO],MANUAL,1.1251414,0.0,0.0,0.0,0.0
2023-09-04 11:58:02.977, [INFO],MANUAL,1.1249673,0.0,0.0,0.0,0.0
2023-09-04 11:58:03.481, [INFO],MANUAL,1.1250621,0.0,0.0,0.0,0.0
2023-09-04 11:58:03.984, [INFO],MANUAL,1.1248253,0.0,0.0,0.0,0.0
2023-09-04 11:58:04.435, [INFO],--Precise land start
2023-09-04 11:58:05.136, [INFO],center:0.8252771697754092,-0.14002585331810688
2023-09-04 11:58:05.138, [INFO],percent:0.017102864583333332
2023-09-04 11:58:05.140, [INFO],--detect
2023-09-04 11:58:05.142, [INFO],MANUAL,1.1250285,0.0,0.0,0.0,0.0
2023-09-04 11:58:05.645, [INFO],MANUAL,1.1252468,0.0,0.0,0.0,0.0
2023-09-04 11:58:06.149, [INFO],MANUAL,1.1253749,0.0,0.0,0.0,0.0
2023-09-04 11:58:06.653, [INFO],MANUAL,1.1252182,0.0,0.0,0.0,0.0
2023-09-04 11:58:07.141, [INFO],yaw:0.11797808622478069 (rad)
2023-09-04 11:58:07.271, [INFO],center:0.6760479645645809,-0.502453751400788
2023-09-04 11:58:07.272, [INFO],percent:0.12006510416666667
2023-09-04 11:58:07.274, [INFO],north:0.20155459564989453, east:-0.08431307535628528
2023-09-04 11:58:07.275, [INFO],down
2023-09-04 11:58:07.278, [INFO],MANUAL,1.1255383,0.0,0.0,0.0,0.0
2023-09-04 11:58:07.780, [INFO],MANUAL,1.125873,0.0,0.0,0.0,0.0
2023-09-04 11:58:08.283, [INFO],MANUAL,1.125842,0.0,0.0,0.0,0.0
