"Timeinfo","Level","Message","Light","Pressure","Disp Pressure","Light Counter","Pressure Counter"
2023-09-04 15:19:10.84 , [INFO],Camera initialized
2023-09-04 15:19:10.90 , [INFO],Pixhawk initialized
2023-09-04 15:19:10.118, [INFO],['/dev/ttyACM0', '/dev/ttyAMA0']
2023-09-04 15:19:10.120, [INFO],system_address: /dev/ttyACMO
2023-09-04 15:19:10.121, [INFO],Waiting for drone to connect...
2023-09-04 15:19:11.434, [INFO],Connected Drone!
2023-09-04 15:19:11.435, [INFO],Waiting for drone to have a global position estimate...
2023-09-04 15:19:12.216, [INFO],-- Global position estimate OK
2023-09-04 15:19:12.218, [INFO],waiting for pixhawk to hold
2023-09-04 15:19:12.219, [INFO],--Holding
2023-09-04 15:19:20.300, [INFO],0.0,-1.0,0.0,0.0,0.0,0.0
2023-09-04 15:19:20.808, [INFO],0.0,0.0,0.121,49.329002,35.715338,139.76056
2023-09-04 15:19:21.311, [INFO],HOLD,0.0,0.102,49.310001,35.715338,139.76056
2023-09-04 15:19:21.814, [INFO],HOLD,0.0,0.084,49.293003,35.715338,139.76056
2023-09-04 15:19:22.317, [INFO],HOLD,0.0,0.084,49.293003,35.715338,139.76056
2023-09-04 15:19:22.820, [INFO],HOLD,0.0,0.087,49.296001,35.715338,139.76056
2023-09-04 15:19:23.323, [INFO],HOLD,0.0,0.112,49.321002,35.715338,139.76056
2023-09-04 15:19:23.827, [INFO],HOLD,0.0,0.14,49.349002,35.715338,139.76056
2023-09-04 15:19:24.319, [INFO],--Clear mission
2023-09-04 15:19:24.330, [INFO],HOLD,0.0,0.144,49.353,35.715337,139.76056
2023-09-04 15:19:24.347, [INFO],-- Uploading mission
2023-09-04 15:19:24.382, [INFO],waiting for pixhawk to hold
2023-09-04 15:19:24.386, [INFO],-- Hold
2023-09-04 15:19:24.387, [INFO],waiting for pixhawk to arm
2023-09-04 15:19:24.832, [INFO],HOLD,0.0,0.146,49.354003,35.715337,139.76056
2023-09-04 15:19:25.201, [INFO],--Arming
2023-09-04 15:19:25.227, [INFO],StatusText: [type: INFO, text: Armed by external command	]
2023-09-04 15:19:25.278, [INFO],StatusText: [type: INFO, text: [logger] /fs/microsd/log/2023-09-04/14_19_25.ulg	]
2023-09-04 15:19:25.337, [INFO],HOLD,0.0,0.0,49.351001,35.715337,139.76056
2023-09-04 15:19:25.842, [INFO],HOLD,0.0,-0.008,49.342002,35.715337,139.76056
2023-09-04 15:19:26.200, [INFO],-- Arm
2023-09-04 15:19:26.344, [INFO],HOLD,0.0,-0.002,49.348003,35.715337,139.76056
2023-09-04 15:19:26.847, [INFO],HOLD,0.0,0.0,49.350002,35.715337,139.76056
2023-09-04 15:19:27.349, [INFO],HOLD,0.0,-0.004,49.346,35.715337,139.76056
2023-09-04 15:19:27.853, [INFO],HOLD,0.0,-0.017,49.333003,35.715337,139.76056
2023-09-04 15:19:28.204, [INFO],--Start mission
2023-09-04 15:19:28.244, [INFO],StatusText: [type: INFO, text: Takeoff to 8.0 meters above home	]
2023-09-04 15:19:28.355, [INFO],HOLD,0.0,-0.019,49.331001,35.715337,139.76056
2023-09-04 15:19:28.859, [INFO],HOLD,0.0,-0.011,49.340003,35.715337,139.76056
2023-09-04 15:19:29.71 , [INFO],StatusText: [type: INFO, text: Takeoff detected	]
2023-09-04 15:19:29.362, [INFO],MISSION,0.0,-0.002,49.334003,35.715336,139.76056
2023-09-04 15:19:29.864, [INFO],MISSION,0.0,0.004,49.340003,35.715336,139.76056
2023-09-04 15:19:30.367, [INFO],MISSION,0.0,0.0,49.336002,35.715336,139.76056
2023-09-04 15:19:30.873, [INFO],MISSION,0.0,0.023,49.359001,35.715336,139.76056
2023-09-04 15:19:31.377, [INFO],MISSION,0.0,0.054,49.390003,35.715336,139.76056
2023-09-04 15:19:31.880, [INFO],MISSION,0.0,0.091,49.427001,35.715336,139.76056
2023-09-04 15:19:32.385, [INFO],MISSION,0.0,0.1319999,49.468002,35.715336,139.76056
2023-09-04 15:19:32.888, [INFO],MISSION,0.0,0.145,49.481002,35.715336,139.76056
2023-09-04 15:19:33.392, [INFO],MISSION,0.0,0.127,49.463001,35.715336,139.76056
2023-09-04 15:19:33.897, [INFO],MISSION,0.0,0.104,49.441001,35.715335,139.76056
2023-09-04 15:19:34.117, [INFO],StatusText: [type: CRITICAL, text: Kill-switch engaged	]
2023-09-04 15:19:34.400, [INFO],MISSION,0.0,0.101,49.437004,35.715335,139.76056
2023-09-04 15:19:34.903, [INFO],MISSION,0.0,0.098,49.434001,35.715335,139.76056
2023-09-04 15:19:35.406, [INFO],MISSION,0.0,0.103,49.439002,35.715335,139.76056
2023-09-04 15:19:35.910, [INFO],MISSION,0.0,0.126,49.463001,35.715335,139.76056
2023-09-04 15:19:36.413, [INFO],MISSION,0.0,0.136,49.472003,35.715335,139.76056
2023-09-04 15:19:36.916, [INFO],MISSION,0.0,0.14,49.477001,35.715335,139.76056
2023-09-04 15:19:37.419, [INFO],MISSION,0.0,0.15,49.486003,35.715334,139.76056
2023-09-04 15:19:37.922, [INFO],MISSION,0.0,0.14,49.477001,35.715334,139.76056
2023-09-04 15:19:38.425, [INFO],MISSION,0.0,0.139,49.475002,35.715334,139.76056
2023-09-04 15:19:38.927, [INFO],MISSION,0.0,0.143,49.479003,35.715334,139.76056
2023-09-04 15:19:39.142, [INFO],StatusText: [type: INFO, text: Disarmed by kill-switch	]
2023-09-04 15:19:39.430, [INFO],MISSION,0.0,0.124,49.461002,35.715334,139.76056
