"Timeinfo","Level","Message","Light","Pressure","Disp Pressure","Light Counter","Pressure Counter"
2023-09-04 11:21:35.548, [INFO],Camera initialized
2023-09-04 11:21:35.561, [INFO],Pixhawk initialized
2023-09-04 11:21:35.595, [INFO],['/dev/ttyACM0', '/dev/ttyAMA0']
2023-09-04 11:21:35.596, [INFO],system_address: /dev/ttyACMO
2023-09-04 11:21:35.597, [INFO],Waiting for drone to connect...
2023-09-04 11:21:37.190, [INFO],Connected Drone!
2023-09-04 11:21:45.241, [INFO],0.0,-1.0,0.0,0.0,0.0,0.0
2023-09-04 11:21:45.746, [INFO],0.0,0.4767264,0.0,0.0,0.0,0.0
2023-09-04 11:21:46.252, [INFO],MANUAL,0.9740254,0.0,0.0,0.0,0.0
2023-09-04 11:21:46.756, [INFO],MANUAL,1.0044198,0.0,0.0,0.0,0.0
2023-09-04 11:21:47.258, [INFO],MANUAL,0.9745018,0.0,0.0,0.0,0.0
2023-09-04 11:21:47.762, [INFO],MANUAL,1.0040888,0.0,0.0,0.0,0.0
2023-09-04 11:21:48.209, [INFO],--Precise land start
2023-09-04 11:21:49.427, [INFO],center:0.7206029969163561,-0.25821073707653425
2023-09-04 11:21:49.429, [INFO],percent:0.02533528645833333
2023-09-04 11:21:49.432, [INFO],--detect
2023-09-04 11:21:49.434, [INFO],MANUAL,1.0240344,0.0,0.0,0.0,0.0
2023-09-04 11:21:49.936, [INFO],MANUAL,1.0338859,0.0,0.0,0.0,0.0
2023-09-04 11:21:50.438, [INFO],MANUAL,1.04383,0.0,0.0,0.0,0.0
2023-09-04 11:21:50.945, [INFO],MANUAL,1.03412,0.0,0.0,0.0,0.0
2023-09-04 11:21:51.559, [INFO],center:0.6225541269135196,-0.6223462537452323
2023-09-04 11:21:51.560, [INFO],percent:0.10611002604166667
2023-09-04 11:21:51.567, [INFO],north:0.07342587553139593, south:0.1904689559929972
2023-09-04 11:21:51.568, [INFO],down
2023-09-04 11:21:51.571, [INFO],MANUAL,1.0443549,0.0,0.0,0.0,0.0
2023-09-04 11:21:52.76 , [INFO],MANUAL,1.0346103,0.0,0.0,0.0,0.0
2023-09-04 11:21:52.578, [INFO],MANUAL,0.4973337,0.0,0.0,0.0,0.0
2023-09-04 11:21:53.81 , [INFO],MANUAL,0.4373758,0.0,0.0,0.0,0.0
2023-09-04 11:21:53.699, [INFO],center:0.5784092164498578,-0.640886085563565
2023-09-04 11:21:53.701, [INFO],percent:0.117861328125
2023-09-04 11:21:53.702, [INFO],north:-0.011775946439787242, south:0.15364216068027037
2023-09-04 11:21:53.703, [INFO],down
2023-09-04 11:21:53.704, [INFO],--finish
2023-09-04 11:21:53.707, [INFO],MANUAL,0.8151191,0.0,0.0,0.0,0.0
2023-09-04 11:21:54.210, [INFO],MANUAL,1.0335311,0.0,0.0,0.0,0.0
2023-09-04 11:21:54.713, [INFO],MANUAL,1.0557621,0.0,0.0,0.0,0.0
2023-09-04 11:21:55.217, [INFO],MANUAL,1.0547036,0.0,0.0,0.0,0.0
2023-09-04 11:21:55.720, [INFO],MANUAL,1.036075,0.0,0.0,0.0,0.0
2023-09-04 11:21:56.228, [INFO],MANUAL,1.0265943,0.0,0.0,0.0,0.0
2023-09-04 11:21:56.730, [INFO],MANUAL,1.0058078,0.0,0.0,0.0,0.0
2023-09-04 11:21:57.233, [INFO],MANUAL,0.9959663,0.0,0.0,0.0,0.0
2023-09-04 11:21:57.735, [INFO],MANUAL,0.9960578,0.0,0.0,0.0,0.0
2023-09-04 11:21:58.237, [INFO],MANUAL,0.9961935,0.0,0.0,0.0,0.0
2023-09-04 11:21:58.740, [INFO],MANUAL,0.996221,0.0,0.0,0.0,0.0
2023-09-04 11:21:59.243, [INFO],MANUAL,0.9963829,0.0,0.0,0.0,0.0
2023-09-04 11:21:59.746, [INFO],MANUAL,0.9967847,0.0,0.0,0.0,0.0
2023-09-04 11:22:00.252, [INFO],MANUAL,0.9968347,0.0,0.0,0.0,0.0
2023-09-04 11:22:00.755, [INFO],MANUAL,0.9966962,0.0,0.0,0.0,0.0
2023-09-04 11:22:01.260, [INFO],MANUAL,1.0158792,0.0,0.0,0.0,0.0
2023-09-04 11:22:01.767, [INFO],MANUAL,1.0606879,0.0,0.0,0.0,0.0
2023-09-04 11:22:02.270, [INFO],MANUAL,1.146922,0.0,0.0,0.0,0.0
2023-09-04 11:22:02.774, [INFO],MANUAL,1.1669581,0.0,0.0,0.0,0.0
2023-09-04 11:22:03.278, [INFO],MANUAL,1.1462824,0.0,0.0,0.0,0.0
2023-09-04 11:22:03.782, [INFO],MANUAL,0.3450538,0.0,0.0,0.0,0.0
2023-09-04 11:22:04.286, [INFO],MANUAL,0.9590529,0.0,0.0,0.0,0.0
2023-09-04 11:22:04.791, [INFO],MANUAL,0.940221,0.0,0.0,0.0,0.0
2023-09-04 11:22:05.296, [INFO],MANUAL,0.9311222,0.0,0.0,0.0,0.0
2023-09-04 11:22:05.800, [INFO],MANUAL,0.9212727,0.0,0.0,0.0,0.0
2023-09-04 11:22:06.304, [INFO],MANUAL,0.9304394,0.0,0.0,0.0,0.0
2023-09-04 11:22:06.808, [INFO],MANUAL,0.9440981,0.0,0.0,0.0,0.0
2023-09-04 11:22:07.311, [INFO],MANUAL,0.9545562,0.0,0.0,0.0,0.0
