"Timeinfo","Level","Message","Light","Pressure","Disp Pressure","Light Counter","Pressure Counter"
2023-09-04 11:23:09.378, [INFO],Camera initialized
2023-09-04 11:23:09.383, [INFO],Pixhawk initialized
2023-09-04 11:23:09.410, [INFO],['/dev/ttyACM0', '/dev/ttyAMA0']
2023-09-04 11:23:09.411, [INFO],system_address: /dev/ttyACMO
2023-09-04 11:23:09.412, [INFO],Waiting for drone to connect...
2023-09-04 11:23:10.544, [INFO],Connected Drone!
2023-09-04 11:23:18.593, [INFO],0.0,-1.0,0.0,0.0,0.0,0.0
2023-09-04 11:23:19.100, [INFO],0.0,1.0938727,0.0,0.0,0.0,0.0
2023-09-04 11:23:19.605, [INFO],MANUAL,1.0940243,0.0,0.0,0.0,0.0
2023-09-04 11:23:20.108, [INFO],MANUAL,1.0940841,0.0,0.0,0.0,0.0
2023-09-04 11:23:20.612, [INFO],MANUAL,1.0943072,0.0,0.0,0.0,0.0
2023-09-04 11:23:21.116, [INFO],MANUAL,1.0940196,0.0,0.0,0.0,0.0
2023-09-04 11:23:21.561, [INFO],--Precise land start
2023-09-04 11:23:22.298, [INFO],center:0.7828106834412888,-0.22011709018435469
2023-09-04 11:23:22.299, [INFO],percent:0.019599609375
2023-09-04 11:23:22.300, [INFO],--detect
2023-09-04 11:23:22.303, [INFO],MANUAL,1.0939213,0.0,0.0,0.0,0.0
2023-09-04 11:23:22.805, [INFO],MANUAL,1.0941085,0.0,0.0,0.0,0.0
2023-09-04 11:23:23.308, [INFO],MANUAL,1.0946712,0.0,0.0,0.0,0.0
2023-09-04 11:23:23.811, [INFO],MANUAL,1.0948871,0.0,0.0,0.0,0.0
2023-09-04 11:23:24.422, [INFO],center:0.6744508087823979,-0.5286200975821991
2023-09-04 11:23:24.424, [INFO],percent:0.10474609375
2023-09-04 11:23:24.425, [INFO],north:-0.06913676493367318, south:-0.2034592516483923
2023-09-04 11:23:24.426, [INFO],down
2023-09-04 11:23:24.430, [INFO],MANUAL,1.0949655,0.0,0.0,0.0,0.0
2023-09-04 11:23:24.934, [INFO],MANUAL,1.0946196,0.0,0.0,0.0,0.0
2023-09-04 11:23:25.437, [INFO],MANUAL,1.0943758,0.0,0.0,0.0,0.0
2023-09-04 11:23:25.939, [INFO],MANUAL,1.0942496,0.0,0.0,0.0,0.0
2023-09-04 11:23:26.553, [INFO],center:0.6798281815064222,-0.5447534761192169
2023-09-04 11:23:26.554, [INFO],percent:0.1044140625
2023-09-04 11:23:26.556, [INFO],north:-0.07093154534208172, south:-0.2058969169349855
2023-09-04 11:23:26.557, [INFO],down
2023-09-04 11:23:26.559, [INFO],MANUAL,1.094371,0.0,0.0,0.0,0.0
2023-09-04 11:23:27.63 , [INFO],MANUAL,1.0945115,0.0,0.0,0.0,0.0
2023-09-04 11:23:27.567, [INFO],MANUAL,1.0940219,0.0,0.0,0.0,0.0
2023-09-04 11:23:28.73 , [INFO],MANUAL,1.0938509,0.0,0.0,0.0,0.0
2023-09-04 11:23:28.704, [INFO],center:0.6737698257930317,-0.566126890173646
2023-09-04 11:23:28.705, [INFO],percent:0.106416015625
2023-09-04 11:23:28.706, [INFO],north:-0.13944077514738726, south:-0.1681100645288346
2023-09-04 11:23:28.708, [INFO],down
2023-09-04 11:23:28.711, [INFO],MANUAL,1.0928508,0.0,0.0,0.0,0.0
2023-09-04 11:23:29.213, [INFO],MANUAL,1.0835249,0.0,0.0,0.0,0.0
2023-09-04 11:23:29.721, [INFO],MANUAL,1.0932142,0.0,0.0,0.0,0.0
2023-09-04 11:23:30.224, [INFO],MANUAL,1.0931304,0.0,0.0,0.0,0.0
2023-09-04 11:23:30.822, [INFO],center:0.6750855487521314,-0.5698757298610035
2023-09-04 11:23:30.823, [INFO],percent:0.10499674479166667
2023-09-04 11:23:30.825, [INFO],north:-0.12933806442395845, south:-0.17689190791639303
2023-09-04 11:23:30.826, [INFO],down
2023-09-04 11:23:30.829, [INFO],MANUAL,1.0928311,0.0,0.0,0.0,0.0
2023-09-04 11:23:31.333, [INFO],MANUAL,1.083041,0.0,0.0,0.0,0.0
2023-09-04 11:23:31.836, [INFO],MANUAL,1.083061,0.0,0.0,0.0,0.0
2023-09-04 11:23:32.338, [INFO],MANUAL,1.0931722,0.0,0.0,0.0,0.0
2023-09-04 11:23:32.947, [INFO],center:0.6804121973403587,-0.5691140802074185
2023-09-04 11:23:32.950, [INFO],percent:0.1037890625
2023-09-04 11:23:32.952, [INFO],north:-0.1947237828678495, south:-0.0985881624334857
2023-09-04 11:23:32.955, [INFO],down
2023-09-04 11:23:32.958, [INFO],MANUAL,1.0828343,0.0,0.0,0.0,0.0
2023-09-04 11:23:33.461, [INFO],MANUAL,1.0820587,0.0,0.0,0.0,0.0
2023-09-04 11:23:33.963, [INFO],MANUAL,1.0821037,0.0,0.0,0.0,0.0
2023-09-04 11:23:34.466, [INFO],MANUAL,1.0822824,0.0,0.0,0.0,0.0
2023-09-04 11:23:35.111, [INFO],center:0.6812936301885608,-0.5695658028216148
2023-09-04 11:23:35.113, [INFO],percent:0.10375325520833334
2023-09-04 11:23:35.115, [INFO],north:-0.21419869153878607, south:-0.05178077474889976
2023-09-04 11:23:35.116, [INFO],down
2023-09-04 11:23:35.118, [INFO],MANUAL,1.0920437,0.0,0.0,0.0,0.0
2023-09-04 11:23:35.620, [INFO],MANUAL,1.0918725,0.0,0.0,0.0,0.0
2023-09-04 11:23:36.123, [INFO],MANUAL,1.0917652,0.0,0.0,0.0,0.0
2023-09-04 11:23:36.625, [INFO],MANUAL,1.0912779,0.0,0.0,0.0,0.0
2023-09-04 11:23:37.238, [INFO],center:0.6833685318940448,-0.5764172935895815
2023-09-04 11:23:37.239, [INFO],percent:0.10298177083333333
2023-09-04 11:23:37.241, [INFO],north:-0.21684873819044975, south:0.04512640073838897
2023-09-04 11:23:37.242, [INFO],down
2023-09-04 11:23:37.244, [INFO],MANUAL,1.0914695,0.0,0.0,0.0,0.0
2023-09-04 11:23:37.747, [INFO],MANUAL,1.0824834,0.0,0.0,0.0,0.0
2023-09-04 11:23:38.250, [INFO],MANUAL,1.0751389,0.0,0.0,0.0,0.0
2023-09-04 11:23:38.751, [INFO],MANUAL,0.7036225,0.0,0.0,0.0,0.0
2023-09-04 11:23:39.356, [INFO],center:0.6155878706794973,-0.15107317033254783
2023-09-04 11:23:39.357, [INFO],percent:0.099453125
2023-09-04 11:23:39.358, [INFO],north:-0.1522357038945268, south:-0.07592629909991215
2023-09-04 11:23:39.359, [INFO],down
2023-09-04 11:23:39.361, [INFO],MANUAL,1.0866695,0.0,0.0,0.0,0.0
2023-09-04 11:23:39.863, [INFO],MANUAL,1.055926,0.0,0.0,0.0,0.0
2023-09-04 11:23:40.369, [INFO],MANUAL,1.0564138,0.0,0.0,0.0,0.0
2023-09-04 11:23:40.873, [INFO],MANUAL,1.0474028,0.0,0.0,0.0,0.0
2023-09-04 11:23:41.483, [INFO],center:0.7250322208228379,-0.2307174643157012
2023-09-04 11:23:41.484, [INFO],percent:0.096923828125
2023-09-04 11:23:41.486, [INFO],north:0.13997864311348315, south:-0.13566561244754233
2023-09-04 11:23:41.487, [INFO],down
2023-09-04 11:23:41.490, [INFO],MANUAL,1.0453136,0.0,0.0,0.0,0.0
2023-09-04 11:23:41.993, [INFO],MANUAL,1.0556478,0.0,0.0,0.0,0.0
2023-09-04 11:23:42.496, [INFO],MANUAL,1.0529655,0.0,0.0,0.0,0.0
2023-09-04 11:23:43.0  , [INFO],MANUAL,1.0396633,0.0,0.0,0.0,0.0
2023-09-04 11:23:43.612, [INFO],center:0.7408780977726549,-0.4788522279101829
2023-09-04 11:23:43.614, [INFO],percent:0.09601888020833334
2023-09-04 11:23:43.615, [INFO],north:-0.030607904617371968, south:-0.21219140032445163
2023-09-04 11:23:43.617, [INFO],down
2023-09-04 11:23:43.619, [INFO],MANUAL,1.0389065,0.0,0.0,0.0,0.0
2023-09-04 11:23:44.121, [INFO],MANUAL,1.0514705,0.0,0.0,0.0,0.0
2023-09-04 11:23:44.623, [INFO],MANUAL,1.0517453,0.0,0.0,0.0,0.0
2023-09-04 11:23:45.130, [INFO],MANUAL,1.0516076,0.0,0.0,0.0,0.0
2023-09-04 11:23:45.733, [INFO],center:0.731050789616836,-0.40513307607747134
2023-09-04 11:23:45.734, [INFO],percent:0.09574544270833334
2023-09-04 11:23:45.736, [INFO],north:0.13447119616326805, south:-0.1592851811575571
2023-09-04 11:23:45.737, [INFO],down
2023-09-04 11:23:45.739, [INFO],MANUAL,1.0511595,0.0,0.0,0.0,0.0
2023-09-04 11:23:46.241, [INFO],MANUAL,1.0511083,0.0,0.0,0.0,0.0
2023-09-04 11:23:46.744, [INFO],MANUAL,1.0511102,0.0,0.0,0.0,0.0
2023-09-04 11:23:47.248, [INFO],MANUAL,1.053935,0.0,0.0,0.0,0.0
2023-09-04 11:23:47.869, [INFO],center:0.696003880166035,-0.2186962341334296
2023-09-04 11:23:47.871, [INFO],percent:0.090185546875
2023-09-04 11:23:47.872, [INFO],north:-0.0919805016180367, south:0.1783521200659652
2023-09-04 11:23:47.873, [INFO],down
2023-09-04 11:23:47.877, [INFO],MANUAL,1.1217481,0.0,0.0,0.0,0.0
2023-09-04 11:23:48.380, [INFO],MANUAL,1.1543205,0.0,0.0,0.0,0.0
2023-09-04 11:23:48.882, [INFO],MANUAL,1.1487252,0.0,0.0,0.0,0.0
2023-09-04 11:23:49.386, [INFO],MANUAL,1.1555332,0.0,0.0,0.0,0.0
2023-09-04 11:23:50.1  , [INFO],center:0.788155423064358,-0.6324952163158633
2023-09-04 11:23:50.2  , [INFO],percent:0.06974934895833333
2023-09-04 11:23:50.5  , [INFO],north:0.2599176871557488, south:0.050093120031585225
2023-09-04 11:23:50.7  , [INFO],down
2023-09-04 11:23:50.9  , [INFO],MANUAL,1.146911,0.0,0.0,0.0,0.0
2023-09-04 11:23:50.512, [INFO],MANUAL,1.1322342,0.0,0.0,0.0,0.0
2023-09-04 11:23:51.15 , [INFO],MANUAL,1.1324639,0.0,0.0,0.0,0.0
2023-09-04 11:23:51.518, [INFO],MANUAL,1.1325499,0.0,0.0,0.0,0.0
2023-09-04 11:23:52.125, [INFO],center:0.7776378812233904,-0.527824057983607
2023-09-04 11:23:52.126, [INFO],percent:0.07492838541666667
