"Timeinfo","Level","Message","Light","Pressure","Disp Pressure","Light Counter","Pressure Counter"
2023-09-04 14:16:26.758, [INFO],Camera initialized
2023-09-04 14:16:26.763, [INFO],Pixhawk initialized
2023-09-04 14:16:26.797, [INFO],['/dev/ttyACM0', '/dev/ttyAMA0']
2023-09-04 14:16:26.798, [INFO],system_address: /dev/ttyACMO
2023-09-04 14:16:26.799, [INFO],Waiting for drone to connect...
2023-09-04 14:16:26.917, [INFO],Connected Drone!
2023-09-04 14:16:34.965, [INFO],0.0,-1.0,0.0,0.0,0.0,0.0
2023-09-04 14:16:35.469, [INFO],0.0,0.1096083,0.0,0.0,0.0,0.0
2023-09-04 14:16:35.973, [INFO],LAND,0.1095028,0.0,0.0,0.0,0.0
2023-09-04 14:16:36.477, [INFO],LAND,0.1094464,0.0,0.0,0.0,0.0
2023-09-04 14:16:36.981, [INFO],LAND,0.0895351,0.0,0.0,0.0,0.0
2023-09-04 14:16:37.482, [INFO],LAND,0.1093915,0.0,0.0,0.0,0.0
2023-09-04 14:16:37.935, [INFO],--Precise land start
2023-09-04 14:16:37.987, [INFO],LAND,0.1093922,0.0,0.0,0.0,0.0
2023-09-04 14:16:38.490, [INFO],LAND,0.1093473,0.0,0.0,0.0,0.0
2023-09-04 14:16:39.566, [INFO],center:None,None
2023-09-04 14:16:39.568, [INFO],percent:0
2023-09-04 14:16:39.569, [INFO],--not detect
2023-09-04 14:16:39.571, [INFO],LAND,0.1092845,0.0,0.0,0.0,0.0
2023-09-04 14:16:40.75 , [INFO],LAND,0.1090517,0.0,0.0,0.0,0.0
2023-09-04 14:16:40.661, [INFO],center:None,None
2023-09-04 14:16:40.663, [INFO],percent:0
2023-09-04 14:16:40.664, [INFO],--not detect
2023-09-04 14:16:40.669, [INFO],LAND,0.1088976,0.0,0.0,0.0,0.0
2023-09-04 14:16:41.173, [INFO],LAND,0.0890745,0.0,0.0,0.0,0.0
2023-09-04 14:16:41.747, [INFO],center:None,None
2023-09-04 14:16:41.748, [INFO],percent:0
2023-09-04 14:16:41.748, [INFO],--not detect
2023-09-04 14:16:41.750, [INFO],LAND,0.1088099,0.0,0.0,0.0,0.0
2023-09-04 14:16:42.253, [INFO],LAND,0.0886816,0.0,0.0,0.0,0.0
2023-09-04 14:16:42.829, [INFO],center:None,None
2023-09-04 14:16:42.831, [INFO],percent:0
2023-09-04 14:16:42.832, [INFO],--not detect
2023-09-04 14:16:42.834, [INFO],LAND,0.0885604,0.0,0.0,0.0,0.0
2023-09-04 14:16:43.337, [INFO],LAND,0.0883865,0.0,0.0,0.0,0.0
2023-09-04 14:16:43.913, [INFO],center:None,None
2023-09-04 14:16:43.916, [INFO],percent:0
2023-09-04 14:16:43.918, [INFO],--not detect
2023-09-04 14:16:43.922, [INFO],LAND,0.0882836,0.0,0.0,0.0,0.0
2023-09-04 14:16:44.425, [INFO],LAND,0.0881867,0.0,0.0,0.0,0.0
2023-09-04 14:16:45.23 , [INFO],center:None,None
2023-09-04 14:16:45.25 , [INFO],percent:0
2023-09-04 14:16:45.27 , [INFO],--not detect
2023-09-04 14:16:45.30 , [INFO],LAND,0.0880802,0.0,0.0,0.0,0.0
2023-09-04 14:16:45.534, [INFO],LAND,0.0880372,0.0,0.0,0.0,0.0
2023-09-04 14:16:46.106, [INFO],center:None,None
2023-09-04 14:16:46.108, [INFO],percent:0
2023-09-04 14:16:46.110, [INFO],--not detect
2023-09-04 14:16:46.113, [INFO],LAND,0.0879109,0.0,0.0,0.0,0.0
2023-09-04 14:16:46.615, [INFO],LAND,0.0877723,0.0,0.0,0.0,0.0
2023-09-04 14:16:47.190, [INFO],center:None,None
2023-09-04 14:16:47.192, [INFO],percent:0
2023-09-04 14:16:47.192, [INFO],--not detect
2023-09-04 14:16:47.194, [INFO],LAND,0.0877595,0.0,0.0,0.0,0.0
2023-09-04 14:16:47.697, [INFO],LAND,0.0877692,0.0,0.0,0.0,0.0
2023-09-04 14:16:48.278, [INFO],center:None,None
2023-09-04 14:16:48.280, [INFO],percent:0
2023-09-04 14:16:48.281, [INFO],--not detect
2023-09-04 14:16:48.283, [INFO],LAND,0.0877989,0.0,0.0,0.0,0.0
2023-09-04 14:16:48.785, [INFO],LAND,0.0875807,0.0,0.0,0.0,0.0
2023-09-04 14:16:49.364, [INFO],center:None,None
2023-09-04 14:16:49.365, [INFO],percent:0
2023-09-04 14:16:49.366, [INFO],--not detect
2023-09-04 14:16:49.368, [INFO],LAND,0.08764,0.0,0.0,0.0,0.0
2023-09-04 14:16:49.870, [INFO],LAND,0.087648,0.0,0.0,0.0,0.0
2023-09-04 14:16:50.474, [INFO],center:None,None
