"Timeinfo","Level","Message","Distance","Relative Altitude","Absolute Altitude","Latitude","Longitude"
2023-09-04 15:04:40.739, [INFO],Camera initialized
2023-09-04 15:04:40.744, [INFO],Pixhawk initialized
2023-09-04 15:04:40.771, [INFO],['/dev/ttyACM0', '/dev/ttyAMA0']
2023-09-04 15:04:40.772, [INFO],system_address: /dev/ttyACMO
2023-09-04 15:04:40.774, [INFO],Waiting for drone to connect...
2023-09-04 15:04:40.893, [INFO],Connected Drone!
2023-09-04 15:04:40.894, [INFO],Waiting for drone to have a global position estimate...
2023-09-04 15:04:41.843, [INFO],-- Global position estimate OK
2023-09-04 15:04:41.845, [INFO],waiting for pixhawk to hold
2023-09-04 15:04:41.846, [INFO],--Holding
2023-09-04 15:04:49.919, [INFO],0.0,-1.0,0.0,0.0,0.0,0.0
2023-09-04 15:04:50.425, [INFO],0.0,0.0,0.002,36.971,35.715317,139.76053
2023-09-04 15:04:50.929, [INFO],HOLD,0.0,0.008,36.977001,35.715316,139.76053
2023-09-04 15:04:51.431, [INFO],HOLD,0.0,0.022,36.991001,35.715315,139.76053
2023-09-04 15:04:51.933, [INFO],HOLD,0.0,0.026,36.995002,35.715314,139.76053
2023-09-04 15:04:52.436, [INFO],HOLD,0.0,0.02,36.989002,35.715313,139.76053
2023-09-04 15:04:52.939, [INFO],HOLD,0.0,0.018,36.987003,35.715313,139.76053
2023-09-04 15:04:53.441, [INFO],HOLD,0.0,0.025,36.994003,35.715312,139.76053
2023-09-04 15:04:53.905, [INFO],waiting for pixhawk to arm
2023-09-04 15:04:53.944, [INFO],HOLD,0.0,0.04,37.009002,35.715311,139.76053
2023-09-04 15:04:54.446, [INFO],HOLD,0.0,0.057,37.026,35.715311,139.76053
2023-09-04 15:04:54.842, [INFO],--Arming
2023-09-04 15:04:54.948, [INFO],HOLD,0.0,0.069,37.038002,35.71531,139.76053
2023-09-04 15:04:55.453, [INFO],HOLD,0.0,0.008,37.047,35.715309,139.76053
2023-09-04 15:04:55.841, [INFO],-- Arm
2023-09-04 15:04:55.959, [INFO],HOLD,0.0,0.026,37.064002,35.715309,139.76052
2023-09-04 15:04:56.463, [INFO],HOLD,0.0,0.04,37.078002,35.715309,139.76052
2023-09-04 15:04:56.844, [INFO],--Clear mission
2023-09-04 15:04:56.868, [INFO],-- Uploading mission
2023-09-04 15:04:56.917, [INFO],waiting for pixhawk to hold
2023-09-04 15:04:56.919, [INFO],-- Hold
2023-09-04 15:04:56.921, [INFO],waiting for pixhawk to arm
2023-09-04 15:04:56.967, [INFO],HOLD,0.0,0.056,37.095001,35.715309,139.76052
2023-09-04 15:04:57.471, [INFO],HOLD,0.0,0.069,37.108001,35.715308,139.76052
2023-09-04 15:04:57.842, [INFO],-- Arm
2023-09-04 15:04:57.975, [INFO],HOLD,0.0,0.077,37.116001,35.715308,139.76052
2023-09-04 15:04:58.478, [INFO],HOLD,0.0,0.079,37.118,35.715308,139.76052
2023-09-04 15:04:58.980, [INFO],HOLD,0.0,0.085,37.124,35.715308,139.76052
2023-09-04 15:04:59.484, [INFO],HOLD,0.0,0.093,37.131,35.715308,139.76052
2023-09-04 15:04:59.988, [INFO],HOLD,0.0,0.099,37.137001,35.715308,139.76052
2023-09-04 15:05:00.493, [INFO],HOLD,0.0,0.105,37.143001,35.715308,139.76052
2023-09-04 15:05:00.998, [INFO],HOLD,0.0,0.112,37.150001,35.715309,139.76052
2023-09-04 15:05:01.501, [INFO],HOLD,0.0,0.119,37.157001,35.715309,139.76052
2023-09-04 15:05:02.5  , [INFO],HOLD,0.0,0.124,37.162002,35.715309,139.76052
2023-09-04 15:05:02.508, [INFO],HOLD,0.0,0.114,37.152,35.715309,139.76052
2023-09-04 15:05:03.11 , [INFO],HOLD,0.0,0.114,37.152,35.71531,139.76052
2023-09-04 15:05:03.514, [INFO],HOLD,0.0,0.119,37.157001,35.71531,139.76052
2023-09-04 15:05:04.18 , [INFO],HOLD,0.0,0.125,37.163002,35.71531,139.76052
2023-09-04 15:05:04.521, [INFO],HOLD,0.0,0.13,37.169002,35.715311,139.76052
2023-09-04 15:05:04.847, [INFO],--Start mission
2023-09-04 15:05:05.26 , [INFO],HOLD,0.0,0.137,37.175003,35.715311,139.76052
2023-09-04 15:05:05.531, [INFO],HOLD,0.0,0.135,37.173,35.715312,139.76052
2023-09-04 15:05:06.36 , [INFO],MISSION,0.0,0.121,37.159,35.715313,139.76052
2023-09-04 15:05:06.538, [INFO],MISSION,0.0,0.109,37.147003,35.715314,139.76052
2023-09-04 15:05:07.43 , [INFO],MISSION,0.0,0.099,37.137001,35.715314,139.76052
2023-09-04 15:05:07.545, [INFO],MISSION,0.0,0.094,37.131999,35.715315,139.76052
2023-09-04 15:05:08.50 , [INFO],MISSION,0.0,0.078,37.116001,35.715316,139.76052
2023-09-04 15:05:08.557, [INFO],MISSION,0.0,0.06,37.098003,35.715316,139.76052
2023-09-04 15:05:09.61 , [INFO],MISSION,0.0,0.037,37.075,35.715317,139.76052
2023-09-04 15:05:09.564, [INFO],MISSION,0.0,-0.007,37.066001,35.715318,139.76052
2023-09-04 15:05:10.66 , [INFO],MISSION,0.0,-0.002,37.071002,35.715319,139.76052
2023-09-04 15:05:10.573, [INFO],MISSION,0.0,0.004,37.077003,35.715319,139.76052
2023-09-04 15:05:11.76 , [INFO],MISSION,0.0,0.0,37.073001,35.71532,139.76052
2023-09-04 15:05:11.578, [INFO],MISSION,0.0,-0.001,37.072002,35.715321,139.76052
2023-09-04 15:05:12.80 , [INFO],MISSION,0.0,-0.006,37.066001,35.715322,139.76052
2023-09-04 15:05:12.583, [INFO],MISSION,0.0,-0.023,37.050003,35.715323,139.76052
2023-09-04 15:05:13.86 , [INFO],MISSION,0.0,-0.022,37.050003,35.715323,139.76052
2023-09-04 15:05:13.588, [INFO],MISSION,0.0,-0.018,37.054,35.715324,139.76052
2023-09-04 15:05:14.92 , [INFO],MISSION,0.0,-0.018,37.054,35.715325,139.76052
2023-09-04 15:05:14.596, [INFO],MISSION,0.0,-0.014,37.059001,35.715326,139.76052
2023-09-04 15:05:15.99 , [INFO],MISSION,0.0,-0.018,37.054,35.715326,139.76052
2023-09-04 15:05:15.604, [INFO],MISSION,0.0,-0.001,37.052001,35.715327,139.76052
2023-09-04 15:05:16.107, [INFO],MISSION,0.0,-0.002,37.051002,35.715328,139.76052
2023-09-04 15:05:16.611, [INFO],MISSION,0.0,-0.002,37.051002,35.715328,139.76052
2023-09-04 15:05:17.117, [INFO],MISSION,0.0,-0.001,37.052001,35.715329,139.76052
2023-09-04 15:05:17.619, [INFO],MISSION,0.0,0.01,37.064002,35.715329,139.76052
