"Timeinfo","Level","Message","Distance","Relative Altitude","Absolute Altitude","Latitude","Longitude"
2023-09-04 08:17:07.264, [INFO],Pixhawk initialized
2023-09-04 08:17:07.292, [INFO],['/dev/ttyACM1', '/dev/ttyAMA0']
2023-09-04 08:17:07.293, [INFO],system_address: /dev/ttyACM1
2023-09-04 08:17:07.295, [INFO],Waiting for drone to connect...
2023-09-04 08:17:07.415, [INFO],Connected Drone!
2023-09-04 08:17:15.453, [INFO],0.0,-1.0,0.0,0.0,0.0,0.0
2023-09-04 08:17:15.958, [INFO],0.0,0.0,0.0,0.0,0.0,0.0
2023-09-04 08:17:16.463, [INFO],MANUAL,0.0,0.0,0.0,0.0,0.0
2023-09-04 08:17:16.966, [INFO],MANUAL,0.0,0.0,0.0,0.0,0.0
2023-09-04 08:17:17.469, [INFO],MANUAL,0.0,0.0,0.0,0.0,0.0
2023-09-04 08:17:17.972, [INFO],MANUAL,0.0,0.0,0.0,0.0,0.0
2023-09-04 08:17:18.431, [INFO],waiting for pixhawk to arm
2023-09-04 08:17:18.477, [INFO],MANUAL,0.0,0.0,0.0,0.0,0.0
2023-09-04 08:17:18.982, [INFO],MANUAL,0.0,0.0,0.0,0.0,0.0
2023-09-04 08:17:19.358, [INFO],--Arming
2023-09-04 08:17:19.485, [INFO],MANUAL,0.0,0.0,0.0,0.0,0.0
2023-09-04 08:17:19.988, [INFO],MANUAL,0.0,0.0,0.0,0.0,0.0
2023-09-04 08:17:20.360, [INFO],-- Arm
2023-09-04 08:17:20.491, [INFO],LAND,0.0,0.0,0.0,0.0,0.0
2023-09-04 08:17:20.995, [INFO],LAND,0.0,0.0,0.0,0.0,0.0
2023-09-04 08:17:21.498, [INFO],LAND,0.0,0.0,0.0,0.0,0.0
2023-09-04 08:17:22.2  , [INFO],LAND,0.0,0.0,0.0,0.0,0.0
2023-09-04 08:17:22.505, [INFO],LAND,0.0,0.0,0.0,0.0,0.0
2023-09-04 08:17:23.9  , [INFO],LAND,0.0,0.0,0.0,0.0,0.0
2023-09-04 08:17:23.514, [INFO],MANUAL,0.0,0.0,0.0,0.0,0.0
2023-09-04 08:17:24.17 , [INFO],MANUAL,0.0,0.0,0.0,0.0,0.0
2023-09-04 08:17:24.520, [INFO],MANUAL,0.0,0.0,0.0,0.0,0.0
2023-09-04 08:17:25.24 , [INFO],MANUAL,0.0,0.0,0.0,0.0,0.0
2023-09-04 08:17:25.527, [INFO],MANUAL,0.0,0.0,0.0,0.0,0.0
2023-09-04 08:17:26.32 , [INFO],MANUAL,0.0,0.0,0.0,0.0,0.0
2023-09-04 08:17:26.536, [INFO],MANUAL,0.0,0.0,0.0,0.0,0.0
