"Timeinfo","Level","Message","Distance","Relative Altitude","Absolute Altitude","Latitude","Longitude"
2023-09-04 10:23:43.279, [INFO],Camera initialized
2023-09-04 10:23:43.288, [INFO],Pixhawk initialized
2023-09-04 10:23:43.321, [INFO],['/dev/ttyACM0', '/dev/ttyAMA0']
2023-09-04 10:23:43.323, [INFO],system_address: /dev/ttyACMO
2023-09-04 10:23:43.323, [INFO],Waiting for drone to connect...
2023-09-04 10:23:44.918, [INFO],Connected Drone!
2023-09-04 10:23:44.920, [INFO],Waiting for drone to have a global position estimate...
2023-09-04 10:23:46.923, [INFO],-- Global position estimate OK
2023-09-04 10:23:46.925, [INFO],waiting for pixhawk to hold
2023-09-04 10:23:46.926, [INFO],--Holding
2023-09-04 10:23:54.990, [INFO],0.0,-1.0,0.0,0.0,0.0,0.0
2023-09-04 10:23:55.493, [INFO],0.0,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:23:55.996, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:23:56.501, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:23:57.5  , [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:23:57.508, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:23:57.978, [INFO],waiting for pixhawk to hold
2023-09-04 10:23:57.979, [INFO],--Holding
2023-09-04 10:23:58.10 , [INFO],waiting for pixhawk to arm
2023-09-04 10:23:58.16 , [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:23:58.518, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:23:58.930, [INFO],--Arming
2023-09-04 10:23:59.21 , [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:23:59.525, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:23:59.923, [INFO],-- Arm
2023-09-04 10:24:00.28 , [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:00.534, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:00.926, [INFO],--Holding
2023-09-04 10:24:00.949, [INFO],--Precise land start
2023-09-04 10:24:00.952, [INFO],waiting for pixhawk to hold
2023-09-04 10:24:00.954, [INFO],--Holding
2023-09-04 10:24:01.36 , [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:01.540, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:02.43 , [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:02.545, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:03.48 , [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:03.552, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:04.57 , [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:04.559, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:05.62 , [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:05.567, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:06.70 , [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:06.573, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:07.75 , [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:07.578, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:08.81 , [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:08.584, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:09.89 , [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:09.592, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:10.95 , [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:10.598, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:11.101, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:11.603, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:12.106, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:12.610, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:13.114, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:13.616, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:14.121, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:14.623, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:15.126, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:15.632, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:16.135, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:16.639, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:17.141, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:17.644, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:18.148, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:18.652, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:19.156, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:19.658, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:20.162, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:20.668, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:21.172, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:21.675, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:22.177, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:22.680, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:23.183, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:23.685, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:24.188, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:24.691, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:25.196, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:25.702, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:26.204, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:26.709, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:27.211, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:27.713, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:28.217, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:28.719, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:29.223, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:29.726, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:30.230, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:30.734, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:31.237, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:31.742, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:32.245, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:32.750, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:33.254, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:33.757, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:34.260, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:34.762, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:35.265, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:35.767, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:36.271, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:36.774, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:37.276, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:37.779, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:38.283, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:38.786, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:39.290, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:39.793, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:40.296, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:40.800, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:41.303, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:41.808, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:42.312, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:42.815, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:43.317, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:43.820, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:44.324, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:44.828, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:45.331, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:45.837, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:46.340, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:46.844, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:47.346, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:47.850, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:48.352, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:48.858, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:49.361, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:49.863, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:50.365, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:50.871, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:51.374, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:51.876, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:52.379, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:52.881, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:53.384, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:53.888, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:54.392, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:54.895, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:55.397, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:55.903, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:56.405, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:56.908, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:57.411, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:57.916, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:58.420, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:58.922, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:59.427, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:24:59.931, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:25:00.436, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:25:00.942, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:25:01.444, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:25:01.946, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:25:02.450, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:25:02.952, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:25:03.455, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:25:03.958, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:25:04.462, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:25:04.964, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:25:05.468, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:25:05.974, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:25:06.477, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:25:06.979, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:25:07.483, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:25:07.985, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:25:08.490, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:25:08.994, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:25:09.496, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
2023-09-04 10:25:09.999, [INFO],HOLD,0.0,0.0,0.0,0.0,0.0
