"Timeinfo","Level","Message","Distance","Relative Altitude","Absolute Altitude","Latitude","Longitude"
2023-09-13 23:23:38.577, [INFO],Pixhawk initialized
2023-09-13 23:23:38.604, [INFO],['/dev/ttyACM0', '/dev/ttyAMA0']
2023-09-13 23:23:38.605, [INFO],system_address: /dev/ttyACMO
2023-09-13 23:23:38.606, [INFO],Waiting for drone to connect...
2023-09-13 23:23:38.762, [INFO],Connected Drone!
2023-09-13 23:23:38.764, [INFO],Waiting for drone to have a global position estimate...
2023-09-13 23:23:39.669, [INFO],-- Global position estimate OK
2023-09-13 23:23:39.671, [INFO],waiting for pixhawk to hold
2023-09-13 23:23:39.672, [INFO],--Holding
2023-09-13 23:23:47.711, [INFO],--set speed 8m/s
2023-09-13 23:23:47.762, [INFO],0.0,-1.0,0.0,0.0,0.0,0.0
2023-09-13 23:23:48.267, [INFO],0.0,0.0,0.032,1190.619,40.893756,-119.1096
2023-09-13 23:23:48.770, [INFO],HOLD,0.0,0.043,1190.6311,40.893756,-119.1096
2023-09-13 23:23:49.273, [INFO],HOLD,0.0,0.045,1190.633,40.893756,-119.1096
2023-09-13 23:23:49.776, [INFO],HOLD,0.0,0.05,1190.638,40.893756,-119.1096
2023-09-13 23:23:50.279, [INFO],HOLD,0.0,0.06,1190.647,40.893756,-119.1096
2023-09-13 23:23:50.743, [INFO],--locate positon
2023-09-13 23:23:50.783, [INFO],HOLD,0.0,0.061,1190.648,40.893756,-119.1096
2023-09-13 23:23:51.287, [INFO],HOLD,0.0,0.057,1190.644,40.893755,-119.1096
2023-09-13 23:23:51.767, [INFO],locate [  40.89375595 -119.10961005 1190.64335938]
2023-09-13 23:23:51.770, [INFO],waiting for pixhawk to arm
2023-09-13 23:23:51.790, [INFO],HOLD,0.0,0.051,1190.638,40.893755,-119.1096
2023-09-13 23:23:52.294, [INFO],HOLD,0.0,0.049,1190.6361,40.893755,-119.1096
2023-09-13 23:23:52.670, [INFO],--Arming
2023-09-13 23:23:52.797, [INFO],HOLD,0.0,0.0,1190.632,40.893755,-119.1096
2023-09-13 23:23:53.307, [INFO],HOLD,0.0,0.005,1190.638,40.893755,-119.1096
2023-09-13 23:23:53.670, [INFO],-- Arm
2023-09-13 23:23:53.809, [INFO],HOLD,0.0,0.013,1190.6459,40.893755,-119.1096
2023-09-13 23:23:54.314, [INFO],HOLD,0.0,0.025,1190.658,40.893755,-119.1096
2023-09-13 23:23:54.690, [INFO],--Taking off
2023-09-13 23:23:54.817, [INFO],HOLD,0.0,0.029,1190.6621,40.893755,-119.1096
2023-09-13 23:23:55.320, [INFO],HOLD,0.0,0.0329999,1190.665,40.893755,-119.1096
2023-09-13 23:23:55.823, [INFO],TAKEOFF,0.0,0.047,1190.679,40.893755,-119.1096
2023-09-13 23:23:56.325, [INFO],TAKEOFF,0.0,0.004,1190.687,40.893755,-119.1096
2023-09-13 23:23:56.828, [INFO],TAKEOFF,0.0,-0.012,1190.671,40.893755,-119.1096
2023-09-13 23:23:57.331, [INFO],TAKEOFF,0.0,-0.018,1190.664,40.893755,-119.1096
2023-09-13 23:23:57.834, [INFO],TAKEOFF,0.0,-0.008,1190.674,40.893754,-119.1096
2023-09-13 23:23:58.343, [INFO],TAKEOFF,0.009981,0.02,1190.703,40.893754,-119.1096
2023-09-13 23:23:58.845, [INFO],TAKEOFF,0.2199931,0.131,1190.814,40.893754,-119.1096
2023-09-13 23:23:59.348, [INFO],TAKEOFF,0.9086505,0.62,1191.3031,40.893755,-119.1096
2023-09-13 23:23:59.851, [INFO],TAKEOFF,1.7053534,1.358,1192.0421,40.893754,-119.1096
2023-09-13 23:24:00.356, [INFO],TAKEOFF,2.4988008,2.252,1192.935,40.893753,-119.1096
2023-09-13 23:24:00.861, [INFO],TAKEOFF,3.2448,3.0690002,1193.752,40.893752,-119.1096
2023-09-13 23:24:01.363, [INFO],TAKEOFF,3.9383923,3.8190002,1194.502,40.893752,-119.1096
2023-09-13 23:24:01.865, [INFO],TAKEOFF,4.6754696,4.5370001,1195.22,40.893752,-119.1096
2023-09-13 23:24:02.368, [INFO],TAKEOFF,5.3597512,5.2500004,1195.9331,40.893754,-119.1096
2023-09-13 23:24:02.871, [INFO],TAKEOFF,5.9874191,5.9310002,1196.614,40.893756,-119.1096
2023-09-13 23:24:03.377, [INFO],TAKEOFF,6.5738268,6.5830001,1197.2661,40.893758,-119.1096
2023-09-13 23:24:03.880, [INFO],TAKEOFF,7.2666653,7.2820005,1197.966,40.893758,-119.1096
2023-09-13 23:24:04.383, [INFO],TAKEOFF,7.9570695,8.0080003,1198.691,40.893758,-119.1096
2023-09-13 23:24:04.449, [INFO],--Holding
2023-09-13 23:24:04.462, [INFO],--Go to lat: 40.89355632 lng:-119.10943945 alt:1198.643359375 yaw:0
2023-09-13 23:24:04.886, [INFO],HOLD,8.5670696,8.7140007,1199.397,40.893758,-119.1096
2023-09-13 23:24:05.389, [INFO],HOLD,8.9269192,9.2470006,1199.93,40.893755,-119.1096
2023-09-13 23:24:05.893, [INFO],HOLD,9.0433744,9.4090003,1200.092,40.893749,-119.1096
2023-09-13 23:24:06.399, [INFO],HOLD,8.7402236,9.2880001,1199.971,40.893737,-119.1095
2023-09-13 23:24:06.902, [INFO],HOLD,8.4026973,9.0729999,1199.7561,40.893719,-119.1095
2023-09-13 23:24:07.404, [INFO],HOLD,8.1730812,8.8470001,1199.53,40.8937,-119.1095
2023-09-13 23:24:07.906, [INFO],HOLD,8.0836776,8.6750001,1199.358,40.893682,-119.1095
2023-09-13 23:24:08.413, [INFO],HOLD,8.0776856,8.5600004,1199.244,40.893665,-119.1095
