"Timeinfo","Level","Message","Distance","Relative Altitude","Absolute Altitude","Latitude","Longitude"
2023-09-13 03:38:44.630, [INFO],Case program initialized
2023-09-13 03:38:44.861, [INFO],Camera initialized
2023-09-13 03:38:52.883, [INFO],Outside,0,0,0,0,0
2023-09-13 03:38:53.888, [INFO],Outside,0,0,0,0,0
2023-09-13 03:38:54.890, [INFO],Outside,0,0,0,0,0
2023-09-13 03:38:55.893, [INFO],Outside,0,0,0,0,0
2023-09-13 03:38:56.896, [INFO],Outside,0,0,0,0,0
2023-09-13 03:38:57.898, [INFO],Outside,0,0,0,0,0
2023-09-13 03:38:58.901, [INFO],Outside,0,0,0,0,0
2023-09-13 03:38:59.903, [INFO],Outside,0,0,0,0,0
2023-09-13 03:39:00.906, [INFO],Outside,0,0,0,0,0
2023-09-13 03:39:02.362, [INFO],Outside,0,0,0,0,0
2023-09-13 03:39:03.364, [INFO],Outside,0,0,0,0,0
2023-09-13 03:39:35.160, [INFO],Outside,0,0,0,0,0
2023-09-13 03:39:36.164, [INFO],Outside,0,0,0,0,0
2023-09-13 03:39:37.166, [INFO],Outside,0,0,0,0,0
2023-09-13 03:39:38.168, [INFO],Outside,0,0,0,0,0
2023-09-13 03:39:39.170, [INFO],Outside,0,0,0,0,0
2023-09-13 03:39:40.172, [INFO],Outside,0,0,0,0,0
2023-09-13 03:39:41.174, [INFO],Outside,0,0,0,0,0
2023-09-13 03:39:42.176, [INFO],Outside,0,0,0,0,0
2023-09-13 03:39:43.178, [INFO],Outside,0,0,0,0,0
2023-09-13 03:39:44.180, [INFO],Outside,0,0,0,0,0
2023-09-13 03:39:45.183, [INFO],Outside,0,0,0,0,0
2023-09-13 03:39:46.185, [INFO],Outside,0,0,0,0,0
2023-09-13 03:39:47.188, [INFO],Outside,0,0,0,0,0
2023-09-13 03:39:48.191, [INFO],Outside,0,0,0,0,0
2023-09-13 03:39:49.193, [INFO],Outside,0,0,0,0,0
2023-09-13 03:39:50.196, [INFO],Outside,0,0,0,0,0
2023-09-13 03:39:51.198, [INFO],Outside,0,0,0,0,0
2023-09-13 03:39:52.200, [INFO],Outside,0,0,0,0,0
2023-09-13 03:39:53.208, [INFO],Outside,0,0,0,0,0
2023-09-13 03:39:54.210, [INFO],Outside,0,0,0,0,0
2023-09-13 03:39:55.213, [INFO],Outside,0,0,0,0,0
2023-09-13 03:39:56.215, [INFO],Outside,0,0,0,0,0
2023-09-13 03:39:57.218, [INFO],Outside,0,0,0,0,0
2023-09-13 03:39:58.226, [INFO],Outside,0,0,0,0,0
2023-09-13 03:39:59.229, [INFO],Outside,0,0,0,0,0
2023-09-13 03:40:00.232, [INFO],Outside,0,0,0,0,0
2023-09-13 03:40:01.234, [INFO],Outside,0,0,0,0,0
2023-09-13 03:40:02.237, [INFO],Outside,0,0,0,0,0
2023-09-13 03:40:03.244, [INFO],Outside,0,0,0,0,0
2023-09-13 03:40:04.247, [INFO],Outside,0,0,0,0,0
2023-09-13 03:40:05.250, [INFO],Outside,0,0,0,0,0
2023-09-13 03:40:06.252, [INFO],Outside,0,0,0,0,0
2023-09-13 03:40:07.255, [INFO],Outside,0,0,0,0,0
2023-09-13 03:40:08.263, [INFO],Outside,0,0,0,0,0
2023-09-13 03:40:09.266, [INFO],Outside,0,0,0,0,0
2023-09-13 03:40:10.269, [INFO],Outside,0,0,0,0,0
2023-09-13 03:40:11.271, [INFO],Outside,0,0,0,0,0
2023-09-13 03:40:12.274, [INFO],Outside,0,0,0,0,0
2023-09-13 03:40:13.281, [INFO],Outside,0,0,0,0,0
2023-09-13 03:40:14.284, [INFO],Outside,0,0,0,0,0
2023-09-13 03:40:15.286, [INFO],Outside,0,0,0,0,0
2023-09-13 03:40:16.289, [INFO],Outside,0,0,0,0,0
2023-09-13 03:40:17.292, [INFO],Outside,0,0,0,0,0
2023-09-13 03:40:18.300, [INFO],Outside,0,0,0,0,0
2023-09-13 03:40:19.303, [INFO],Outside,0,0,0,0,0
2023-09-13 03:40:20.305, [INFO],Outside,0,0,0,0,0
2023-09-13 03:40:21.308, [INFO],Outside,0,0,0,0,0
2023-09-13 03:40:22.311, [INFO],Outside,0,0,0,0,0
2023-09-13 03:40:23.313, [INFO],Outside,0,0,0,0,0
2023-09-13 03:40:24.315, [INFO],Outside,0,0,0,0,0
