"Timeinfo","Level","Message","Light","Pressure","Disp Pressure","Light Counter","Pressure Counter"
2023-09-13 02:47:00.659, [INFO],Case program initialized
2023-09-13 02:47:00.886, [INFO],Camera initialized
2023-09-13 02:47:08.908, [INFO],Outside,0,0,0,0,0
2023-09-13 02:47:09.914, [INFO],Outside,0,0,0,0,0
2023-09-13 02:47:10.916, [INFO],Outside,0,0,0,0,0
2023-09-13 02:47:11.919, [INFO],Outside,0,0,0,0,0
2023-09-13 02:47:12.921, [INFO],Outside,0,0,0,0,0
2023-09-13 02:47:13.924, [INFO],Outside,0,0,0,0,0
2023-09-13 02:47:14.931, [INFO],Outside,0,0,0,0,0
2023-09-13 02:47:15.934, [INFO],Outside,0,0,0,0,0
2023-09-13 02:47:16.937, [INFO],Outside,0,0,0,0,0
2023-09-13 02:47:17.939, [INFO],Outside,0,0,0,0,0
2023-09-13 02:47:18.942, [INFO],Outside,0,0,0,0,0
2023-09-13 02:47:19.953, [INFO],Outside,0,0,0,0,0
2023-09-13 03:15:11.466, [INFO],Outside,0,0,0,0,0
2023-09-13 03:15:12.468, [INFO],Outside,0,0,0,0,0
2023-09-13 03:15:13.471, [INFO],Outside,0,0,0,0,0
2023-09-13 03:15:14.474, [INFO],Outside,0,0,0,0,0
2023-09-13 03:15:15.481, [INFO],Outside,0,0,0,0,0
2023-09-13 03:15:16.484, [INFO],Outside,0,0,0,0,0
2023-09-13 03:15:17.486, [INFO],Outside,0,0,0,0,0
2023-09-13 03:15:18.489, [INFO],Outside,0,0,0,0,0
2023-09-13 03:15:19.492, [INFO],Outside,0,0,0,0,0
2023-09-13 03:15:20.501, [INFO],Outside,0,0,0,0,0
2023-09-13 03:15:21.504, [INFO],Outside,0,0,0,0,0
2023-09-13 03:15:22.507, [INFO],Outside,0,0,0,0,0
2023-09-13 03:15:23.509, [INFO],Outside,0,0,0,0,0
2023-09-13 03:15:24.512, [INFO],Outside,0,0,0,0,0
2023-09-13 03:15:25.519, [INFO],Outside,0,0,0,0,0
2023-09-13 03:15:26.522, [INFO],Outside,0,0,0,0,0
2023-09-13 03:15:27.524, [INFO],Outside,0,0,0,0,0
2023-09-13 03:15:28.527, [INFO],Outside,0,0,0,0,0
2023-09-13 03:15:29.529, [INFO],Outside,0,0,0,0,0
2023-09-13 03:15:30.537, [INFO],Outside,0,0,0,0,0
2023-09-13 03:15:31.539, [INFO],Outside,0,0,0,0,0
2023-09-13 03:15:32.542, [INFO],Outside,0,0,0,0,0
2023-09-13 03:15:33.545, [INFO],Outside,0,0,0,0,0
2023-09-13 03:15:34.547, [INFO],Outside,0,0,0,0,0
2023-09-13 03:15:35.554, [INFO],Outside,0,0,0,0,0
2023-09-13 03:15:36.557, [INFO],Outside,0,0,0,0,0
2023-09-13 03:15:37.559, [INFO],Outside,0,0,0,0,0
2023-09-13 03:15:38.562, [INFO],Outside,0,0,0,0,0
2023-09-13 03:15:39.565, [INFO],Outside,0,0,0,0,0
2023-09-13 03:15:40.573, [INFO],Outside,0,0,0,0,0
2023-09-13 03:15:41.576, [INFO],Outside,0,0,0,0,0
2023-09-13 03:15:42.579, [INFO],Outside,0,0,0,0,0
2023-09-13 03:15:43.581, [INFO],Outside,0,0,0,0,0
2023-09-13 03:15:44.584, [INFO],Outside,0,0,0,0,0
2023-09-13 03:15:45.591, [INFO],Outside,0,0,0,0,0
2023-09-13 03:15:46.594, [INFO],Outside,0,0,0,0,0
2023-09-13 03:15:47.596, [INFO],Outside,0,0,0,0,0
2023-09-13 03:15:48.599, [INFO],Outside,0,0,0,0,0
2023-09-13 03:15:49.601, [INFO],Outside,0,0,0,0,0
2023-09-13 03:15:50.608, [INFO],Outside,0,0,0,0,0
2023-09-13 03:15:51.611, [INFO],Outside,0,0,0,0,0
2023-09-13 03:15:52.613, [INFO],Outside,0,0,0,0,0
2023-09-13 03:15:53.616, [INFO],Outside,0,0,0,0,0
2023-09-13 03:15:54.619, [INFO],Outside,0,0,0,0,0
2023-09-13 03:15:55.626, [INFO],Outside,0,0,0,0,0
2023-09-13 03:15:56.629, [INFO],Outside,0,0,0,0,0
2023-09-13 03:15:57.631, [INFO],Outside,0,0,0,0,0
2023-09-13 03:15:58.634, [INFO],Outside,0,0,0,0,0
2023-09-13 03:15:59.636, [INFO],Outside,0,0,0,0,0
2023-09-13 03:16:00.643, [INFO],Outside,0,0,0,0,0
2023-09-13 03:16:01.645, [INFO],Outside,0,0,0,0,0
2023-09-13 03:16:02.647, [INFO],Outside,0,0,0,0,0
2023-09-13 03:16:03.649, [INFO],Outside,0,0,0,0,0
2023-09-13 03:16:04.652, [INFO],Outside,0,0,0,0,0
2023-09-13 03:16:05.658, [INFO],Outside,0,0,0,0,0
2023-09-13 03:16:06.661, [INFO],Outside,0,0,0,0,0
2023-09-13 03:16:07.663, [INFO],Outside,0,0,0,0,0
2023-09-13 03:16:08.665, [INFO],Outside,0,0,0,0,0
2023-09-13 03:16:09.668, [INFO],Outside,0,0,0,0,0
2023-09-13 03:16:10.677, [INFO],Outside,0,0,0,0,0
2023-09-13 03:16:11.680, [INFO],Outside,0,0,0,0,0
2023-09-13 03:16:12.682, [INFO],Outside,0,0,0,0,0
2023-09-13 03:16:13.685, [INFO],Outside,0,0,0,0,0
2023-09-13 03:16:14.687, [INFO],Outside,0,0,0,0,0
2023-09-13 03:16:15.694, [INFO],Outside,0,0,0,0,0
2023-09-13 03:16:16.696, [INFO],Outside,0,0,0,0,0
2023-09-13 03:16:17.699, [INFO],Outside,0,0,0,0,0
2023-09-13 03:16:18.702, [INFO],Outside,0,0,0,0,0
2023-09-13 03:16:19.704, [INFO],Outside,0,0,0,0,0
2023-09-13 03:16:20.711, [INFO],Outside,0,0,0,0,0
2023-09-13 03:16:21.714, [INFO],Outside,0,0,0,0,0
2023-09-13 03:16:22.716, [INFO],Outside,0,0,0,0,0
2023-09-13 03:16:23.719, [INFO],Outside,0,0,0,0,0
2023-09-13 03:16:24.721, [INFO],Outside,0,0,0,0,0
2023-09-13 03:16:25.729, [INFO],Outside,0,0,0,0,0
2023-09-13 03:16:26.732, [INFO],Outside,0,0,0,0,0
2023-09-13 03:16:27.735, [INFO],Outside,0,0,0,0,0
2023-09-13 03:16:28.737, [INFO],Outside,0,0,0,0,0
2023-09-13 03:16:29.740, [INFO],Outside,0,0,0,0,0
2023-09-13 03:16:30.747, [INFO],Outside,0,0,0,0,0
2023-09-13 03:16:31.749, [INFO],Outside,0,0,0,0,0
2023-09-13 03:16:32.752, [INFO],Outside,0,0,0,0,0
2023-09-13 03:16:33.755, [INFO],Outside,0,0,0,0,0
2023-09-13 03:16:34.757, [INFO],Outside,0,0,0,0,0
2023-09-13 03:16:35.766, [INFO],Outside,0,0,0,0,0
2023-09-13 03:16:36.769, [INFO],Outside,0,0,0,0,0
2023-09-13 03:16:37.771, [INFO],Outside,0,0,0,0,0
2023-09-13 03:16:38.774, [INFO],Outside,0,0,0,0,0
2023-09-13 03:16:39.776, [INFO],Outside,0,0,0,0,0
2023-09-13 03:16:40.783, [INFO],Outside,0,0,0,0,0
2023-09-13 03:16:41.786, [INFO],Outside,0,0,0,0,0
2023-09-13 03:16:42.789, [INFO],Outside,0,0,0,0,0
2023-09-13 03:16:43.791, [INFO],Outside,0,0,0,0,0
2023-09-13 03:16:44.793, [INFO],Outside,0,0,0,0,0
2023-09-13 03:16:45.801, [INFO],Outside,0,0,0,0,0
2023-09-13 03:16:46.804, [INFO],Outside,0,0,0,0,0
2023-09-13 03:16:47.807, [INFO],Outside,0,0,0,0,0
2023-09-13 03:16:48.809, [INFO],Outside,0,0,0,0,0
2023-09-13 03:16:49.812, [INFO],Outside,0,0,0,0,0
2023-09-13 03:16:50.818, [INFO],Outside,0,0,0,0,0
2023-09-13 03:16:51.821, [INFO],Outside,0,0,0,0,0
2023-09-13 03:16:52.824, [INFO],Outside,0,0,0,0,0
2023-09-13 03:16:53.826, [INFO],Outside,0,0,0,0,0
2023-09-13 03:16:54.829, [INFO],Outside,0,0,0,0,0
2023-09-13 03:16:55.836, [INFO],Outside,0,0,0,0,0
2023-09-13 03:16:56.838, [INFO],Outside,0,0,0,0,0
2023-09-13 03:16:57.841, [INFO],Outside,0,0,0,0,0
2023-09-13 03:16:58.843, [INFO],Outside,0,0,0,0,0
2023-09-13 03:16:59.846, [INFO],Outside,0,0,0,0,0
2023-09-13 03:17:00.853, [INFO],Outside,0,0,0,0,0
2023-09-13 03:17:01.855, [INFO],Outside,0,0,0,0,0
2023-09-13 03:17:02.858, [INFO],Outside,0,0,0,0,0
2023-09-13 03:17:03.860, [INFO],Outside,0,0,0,0,0
2023-09-13 03:17:04.863, [INFO],Outside,0,0,0,0,0
2023-09-13 03:17:05.872, [INFO],Outside,0,0,0,0,0
2023-09-13 03:17:06.875, [INFO],Outside,0,0,0,0,0
2023-09-13 03:17:07.878, [INFO],Outside,0,0,0,0,0
2023-09-13 03:17:08.880, [INFO],Outside,0,0,0,0,0
2023-09-13 03:17:09.883, [INFO],Outside,0,0,0,0,0
2023-09-13 03:17:10.892, [INFO],Outside,0,0,0,0,0
