"Timeinfo","Level","Message","Light","Pressure","Disp Pressure","Light Counter","Pressure Counter"
2023-09-13 03:59:03.692, [INFO],Camera initialized
2023-09-13 03:59:03.698, [INFO],Pixhawk initialized
2023-09-13 03:59:03.727, [INFO],['/dev/ttyACM0', '/dev/ttyAMA0']
2023-09-13 03:59:03.729, [INFO],system_address: /dev/ttyACMO
2023-09-13 03:59:03.730, [INFO],Waiting for drone to connect...
2023-09-13 03:59:03.879, [INFO],Connected Drone!
2023-09-13 03:59:03.882, [INFO],Waiting for drone to have a global position estimate...
2023-09-13 03:59:04.798, [INFO],-- Global position estimate OK
2023-09-13 03:59:04.801, [INFO],waiting for pixhawk to hold
2023-09-13 03:59:04.803, [INFO],--Holding
2023-09-13 03:59:12.862, [INFO],0.0,-1.0,0.0,0.0,0.0,0.0
2023-09-13 03:59:13.365, [INFO],0.0,0.0199869,0.0,0.0,0.0,0.0
2023-09-13 03:59:13.868, [INFO],HOLD,0.0199868,0.0,0.0,0.0,0.0
2023-09-13 03:59:14.371, [INFO],HOLD,0.0199868,0.0,0.0,0.0,0.0
2023-09-13 03:59:14.875, [INFO],HOLD,0.0199867,0.0,0.0,0.0,0.0
2023-09-13 03:59:15.378, [INFO],HOLD,0.0199867,0.0,0.0,0.0,0.0
2023-09-13 03:59:15.842, [INFO],--locate positon
2023-09-13 03:59:15.881, [INFO],HOLD,0.0199867,0.0,0.0,0.0,0.0
2023-09-13 03:59:16.385, [INFO],HOLD,0.0199868,0.0,0.0,0.0,0.0
2023-09-13 03:59:16.888, [INFO],HOLD,0.0199867,0.0,0.0,0.0,0.0
2023-09-13 03:59:17.391, [INFO],HOLD,0.0199868,0.0,0.0,0.0,0.0
2023-09-13 03:59:17.895, [INFO],HOLD,0.0199867,0.0,0.0,0.0,0.0
2023-09-13 03:59:18.401, [INFO],HOLD,0.0199869,0.0,0.0,0.0,0.0
2023-09-13 03:59:18.905, [INFO],HOLD,0.0199869,0.0,0.0,0.0,0.0
2023-09-13 03:59:19.409, [INFO],HOLD,0.0199869,0.0,0.0,0.0,0.0
2023-09-13 03:59:19.913, [INFO],HOLD,0.0199869,0.0,0.0,0.0,0.0
2023-09-13 03:59:20.415, [INFO],HOLD,0.0199868,0.0,0.0,0.0,0.0
