"Timeinfo","Level","Message","Light","Pressure","Disp Pressure","Light Counter","Pressure Counter"
2023-09-13 23:11:02.774, [INFO],Pixhawk initialized
2023-09-13 23:11:02.802, [INFO],['/dev/ttyACM0', '/dev/ttyAMA0']
2023-09-13 23:11:02.803, [INFO],system_address: /dev/ttyACMO
2023-09-13 23:11:02.804, [INFO],Waiting for drone to connect...
2023-09-13 23:11:02.955, [INFO],Connected Drone!
2023-09-13 23:11:02.957, [INFO],Waiting for drone to have a global position estimate...
2023-09-13 23:11:03.871, [INFO],-- Global position estimate OK
2023-09-13 23:11:03.873, [INFO],waiting for pixhawk to hold
2023-09-13 23:11:03.875, [INFO],--Holding
2023-09-13 23:11:11.919, [INFO],--set speed 8m/s
2023-09-13 23:11:11.965, [INFO],0.0,-1.0,0.0,0.0,0.0,0.0
2023-09-13 23:11:12.474, [INFO],0.0,0.00998,0.096,1189.838,40.893853,-119.1089
2023-09-13 23:11:12.978, [INFO],HOLD,0.00998,0.099,1189.84,40.893853,-119.1089
2023-09-13 23:11:13.481, [INFO],HOLD,0.00998,0.107,1189.8489,40.893853,-119.1089
2023-09-13 23:11:13.984, [INFO],HOLD,0.00998,0.109,1189.851,40.893853,-119.1089
2023-09-13 23:11:14.487, [INFO],HOLD,0.0099799,0.118,1189.8601,40.893853,-119.1089
2023-09-13 23:11:14.944, [INFO],--locate positon
2023-09-13 23:11:14.991, [INFO],HOLD,0.0099799,0.126,1189.868,40.893853,-119.1089
2023-09-13 23:11:15.494, [INFO],HOLD,0.0,0.1319999,1189.874,40.893853,-119.1089
2023-09-13 23:11:15.998, [INFO],HOLD,0.0099799,0.134,1189.876,40.893852,-119.1089
2023-09-13 23:11:16.501, [INFO],HOLD,0.0099799,0.136,1189.878,40.893852,-119.1089
2023-09-13 23:11:17.3  , [INFO],HOLD,0.0099799,0.141,1189.883,40.893852,-119.1089
2023-09-13 23:11:17.510, [INFO],HOLD,0.0099798,0.1469999,1189.889,40.893852,-119.1089
2023-09-13 23:11:18.12 , [INFO],HOLD,0.0099798,0.141,1189.883,40.893852,-119.1089
2023-09-13 23:11:18.24 , [INFO],locate [  40.89385287 -119.10895544 1189.88695068]
2023-09-13 23:11:18.26 , [INFO],waiting for pixhawk to arm
2023-09-13 23:11:18.517, [INFO],HOLD,0.0099798,0.141,1189.883,40.893852,-119.1089
2023-09-13 23:11:18.873, [INFO],--Arming
2023-09-13 23:11:18.901, [ERROR],COMMAND_DENIED: 'Command Denied'; origin: arm(); params: ()
2023-09-13 23:11:19.20 , [INFO],HOLD,0.0099798,0.146,1189.888,40.893852,-119.1089
2023-09-13 23:11:19.525, [INFO],HOLD,0.0099797,0.148,1189.89,40.893852,-119.1089
2023-09-13 23:11:20.28 , [INFO],HOLD,0.0099797,0.148,1189.89,40.893852,-119.1089
