"Timeinfo","Level","Message","Light","Light Counter","Pressure","Disp Pressure","Pressure Counter","Temperature"
2023-08-10 14:53:47.18 , [INFO],Case program initialized
2023-08-10 14:53:47.25 , [INFO],Outside,0,0,0,0,0,0
2023-08-10 14:53:48.28 , [INFO],Outside,114,1,0,0,0,0
2023-08-10 14:53:49.30 , [INFO],Outside,63,3,0,0,0,0
2023-08-10 14:53:50.33 , [INFO],Outside,50,5,0,0,0,0
2023-08-10 14:53:51.35 , [INFO],Outside,73,7,0,0,0,0
2023-08-10 14:53:52.38 , [INFO],Outside,63,9,0,0,0,0
2023-08-10 14:53:52.332, [INFO],Storage Succeeded
2023-08-10 14:53:53.42 , [INFO],Storage,56,0,1013.877197265625,-0.0244140625,0,40.50208333333333
2023-08-10 14:53:54.45 , [INFO],Storage,663,1,1013.873046875,-0.08154296875,0,40.50833333333333
2023-08-10 14:53:55.47 , [INFO],Storage,707,5,1013.8037109375,0.081787109375,1,40.5125
2023-08-10 14:53:56.50 , [INFO],Storage,699,8,1013.791748046875,0.032470703125,4,40.5
2023-08-10 14:53:56.604, [INFO],Release Succeeded
2023-08-10 14:53:57.55 , [INFO],Released,696,10,1013.80712890625,0.072998046875,1,40.510416666666664
2023-08-10 14:53:58.57 , [INFO],Released,696,10,1013.843505859375,0.072998046875,1,40.47708333333333
2023-08-10 14:53:59.60 , [INFO],Released,696,10,1013.843505859375,-0.067138671875,2,40.47708333333333
2023-08-10 14:54:00.63 , [INFO],Released,696,10,1013.8359375,0.006591796875,3,40.4625
2023-08-10 14:54:01.66 , [INFO],Released,696,10,1013.846435546875,-0.054931640625,4,40.454166666666666
2023-08-10 14:54:02.71 , [INFO],Released,696,10,1013.837646484375,0.018798828125,5,40.454166666666666
2023-08-10 14:54:03.74 , [INFO],Released,696,10,1014.00048828125,-0.0107421875,6,40.45625
2023-08-10 14:54:04.77 , [INFO],Released,696,10,1014.00048828125,-0.0107421875,6,40.45625
2023-08-10 14:54:05.80 , [INFO],Released,696,10,1014.1083984375,0.030029296875,7,40.45625
2023-08-10 14:54:06.83 , [INFO],Released,696,10,1014.186767578125,0.019287109375,8,40.45625
2023-08-10 14:54:07.87 , [INFO],Released,696,10,1014.303466796875,-0.02685546875,9,40.454166666666666
2023-08-10 14:54:07.982, [INFO],Landing Succeeded
2023-08-10 14:54:07.984, [INFO],Cut case
2023-08-10 14:54:08.90 , [INFO],Land,696,10,1014.41455078125,-0.01708984375,10,40.458333333333336
2023-08-10 14:54:09.93 , [INFO],Land,696,10,1014.41455078125,-0.01708984375,10,40.458333333333336
2023-08-10 14:54:10.96 , [INFO],Land,696,10,1014.41455078125,-0.01708984375,10,40.458333333333336
