"Timeinfo","Level","Message","Distance","Relative Altitude","Absolute Altitude","Latitude","Longitude"
2023-08-10 10:41:56.614, [INFO],Case program initialized
2023-08-10 10:41:56.619, [INFO],Pixhawk initialized
2023-08-10 10:41:56.625, [INFO],Outside,0,0,0,0,0,0
2023-08-10 10:41:57.155, [INFO],outside
2023-08-10 10:41:57.629, [INFO],Outside,847,0,0,0,0,0
2023-08-10 10:41:57.688, [INFO],outside
2023-08-10 10:41:58.220, [INFO],outside
2023-08-10 10:41:58.632, [INFO],Outside,846,0,0,0,0,0
2023-08-10 10:41:58.753, [INFO],outside
2023-08-10 10:41:59.285, [INFO],outside
2023-08-10 10:41:59.635, [INFO],Outside,846,0,0,0,0,0
2023-08-10 10:41:59.817, [INFO],outside
2023-08-10 10:42:00.350, [INFO],outside
2023-08-10 10:42:00.638, [INFO],Outside,847,0,0,0,0,0
2023-08-10 10:42:00.882, [INFO],outside
2023-08-10 10:42:01.414, [INFO],outside
2023-08-10 10:42:01.641, [INFO],Outside,846,0,0,0,0,0
2023-08-10 10:42:01.947, [INFO],outside
2023-08-10 10:42:02.479, [INFO],outside
2023-08-10 10:42:02.663, [INFO],Outside,847,0,0,0,0,0
2023-08-10 10:42:03.12 , [INFO],outside
2023-08-10 10:42:03.544, [INFO],outside
2023-08-10 10:42:03.665, [INFO],Outside,847,0,0,0,0,0
2023-08-10 10:42:04.76 , [INFO],outside
2023-08-10 10:42:04.609, [INFO],outside
2023-08-10 10:42:04.668, [INFO],Outside,846,0,0,0,0,0
2023-08-10 10:42:05.141, [INFO],outside
2023-08-10 10:42:05.670, [INFO],Outside,847,0,0,0,0,0
2023-08-10 10:42:05.673, [INFO],outside
2023-08-10 10:42:06.206, [INFO],outside
2023-08-10 10:42:06.673, [INFO],Outside,847,0,0,0,0,0
2023-08-10 10:42:06.738, [INFO],outside
2023-08-10 10:42:07.270, [INFO],outside
2023-08-10 10:42:07.691, [INFO],Outside,847,0,0,0,0,0
2023-08-10 10:42:07.803, [INFO],outside
2023-08-10 10:42:08.335, [INFO],outside
2023-08-10 10:42:08.694, [INFO],Outside,847,0,0,0,0,0
2023-08-10 10:42:08.867, [INFO],outside
2023-08-10 10:42:09.400, [INFO],outside
