"Timeinfo","Level","Message","Light","Light Counter","Pressure","Disp Pressure","Pressure Counter","Temperature"
2023-08-10 14:36:44.859, [INFO],Case program initialized
2023-08-10 14:36:44.866, [INFO],Outside,0,0,0,0,0,0
2023-08-10 14:36:45.869, [INFO],Outside,39,1,0,0,0,0
2023-08-10 14:36:46.872, [INFO],Outside,22,3,0,0,0,0
2023-08-10 14:36:47.875, [INFO],Outside,12,5,0,0,0,0
2023-08-10 14:36:48.877, [INFO],Outside,10,7,0,0,0,0
2023-08-10 14:36:49.882, [INFO],Outside,10,9,0,0,0,0
2023-08-10 14:36:50.174, [INFO],Storage Succeeded
2023-08-10 14:36:50.884, [INFO],Storage,12,0,1013.738525390625,-0.03125,0,33.64791666666667
2023-08-10 14:36:51.886, [INFO],Storage,808,3,1013.7470703125,0.065185546875,1,33.670833333333334
2023-08-10 14:36:52.889, [INFO],Storage,810,7,1013.73095703125,-0.006103515625,0,33.6875
2023-08-10 14:36:53.892, [INFO],Storage,810,10,1013.767578125,-0.001708984375,0,33.69166666666666
2023-08-10 14:36:53.909, [INFO],Release Succeeded
2023-08-10 14:36:54.896, [INFO],Released,810,10,1013.816650390625,-0.0498046875,1,33.69375
2023-08-10 14:36:55.899, [INFO],Released,810,10,1013.779296875,-0.0615234375,2,33.65
2023-08-10 14:36:56.902, [INFO],Released,810,10,1013.78076171875,0.0009765625,3,33.63125
2023-08-10 14:36:57.861, [INFO],failed
2023-08-10 14:36:57.904, [INFO],Released,810,10,1013.767822265625,0.033447265625,0,33.60208333333333
2023-08-10 14:36:58.907, [INFO],Released,810,10,1013.767822265625,0.033447265625,0,33.60208333333333
2023-08-10 14:36:59.914, [INFO],Released,810,10,1013.75341796875,-0.03955078125,1,33.575
2023-08-10 14:37:00.917, [INFO],Released,810,10,1013.73291015625,-0.009765625,2,33.572916666666664
2023-08-10 14:37:01.576, [INFO],failed
2023-08-10 14:37:01.920, [INFO],Released,810,10,1013.7373046875,0.056396484375,0,33.57083333333333
2023-08-10 14:37:02.923, [INFO],Released,810,10,1013.753173828125,-0.0244140625,1,33.56666666666666
2023-08-10 14:37:03.926, [INFO],Released,810,10,1013.718994140625,-0.0244140625,1,33.56041666666667
2023-08-10 14:37:04.931, [INFO],Released,810,10,1013.718994140625,-0.014404296875,2,33.57083333333333
2023-08-10 14:37:05.933, [INFO],Released,810,10,1013.685791015625,0.011962890625,3,33.577083333333334
2023-08-10 14:37:06.936, [INFO],Released,810,10,1013.735595703125,0.00244140625,4,33.58541666666667
2023-08-10 14:37:07.939, [INFO],Released,810,10,1013.74755859375,-0.0224609375,5,33.59583333333333
2023-08-10 14:37:08.943, [INFO],Released,810,10,1013.77587890625,-0.0224609375,5,33.58958333333334
2023-08-10 14:37:09.947, [INFO],Released,810,10,1013.77587890625,-0.020263671875,6,33.604166666666664
2023-08-10 14:37:10.950, [INFO],Released,810,10,1013.78076171875,-0.0224609375,7,33.62083333333334
2023-08-10 14:37:11.953, [INFO],Released,810,10,1013.739990234375,0.01123046875,8,33.62916666666666
2023-08-10 14:37:12.719, [INFO],failed
2023-08-10 14:37:12.956, [INFO],Released,810,10,1013.70751953125,0.082763671875,0,33.639583333333334
2023-08-10 14:37:13.958, [INFO],failed
2023-08-10 14:37:13.959, [INFO],Released,810,10,1013.721923828125,0.02734375,0,33.64791666666667
2023-08-10 14:37:14.964, [INFO],Released,810,10,1013.721923828125,0.02734375,0,33.64791666666667
2023-08-10 14:37:15.966, [INFO],Released,810,10,1013.75439453125,0.005615234375,1,33.65625
2023-08-10 14:37:16.437, [INFO],failed
2023-08-10 14:37:16.969, [INFO],Released,810,10,1013.769287109375,0.021484375,0,33.65416666666667
2023-08-10 14:37:17.677, [INFO],failed
2023-08-10 14:37:17.972, [INFO],Released,810,10,1013.734375,0.062255859375,0,33.614583333333336
2023-08-10 14:37:18.975, [INFO],Released,810,10,1013.79638671875,-0.03564453125,1,33.58958333333334
2023-08-10 14:37:19.981, [INFO],Released,810,10,1013.79638671875,-0.03564453125,1,33.525
2023-08-10 14:37:20.984, [INFO],Released,810,10,1013.7314453125,0.012451171875,2,33.5375
2023-08-10 14:37:21.987, [INFO],Released,810,10,1013.782958984375,0.00048828125,3,33.50625
2023-08-10 14:37:22.989, [INFO],Released,810,10,1013.720458984375,-0.015380859375,4,33.4625
2023-08-10 14:37:23.868, [INFO],failed
2023-08-10 14:37:23.993, [INFO],Released,810,10,1013.687255859375,0.05859375,0,33.45625
2023-08-10 14:37:24.998, [INFO],Released,810,10,1013.7509765625,0.05859375,0,33.43958333333333
2023-08-10 14:37:25.107, [INFO],failed
2023-08-10 14:37:26.1  , [INFO],Released,810,10,1013.7509765625,0.03515625,0,33.452083333333334
2023-08-10 14:37:27.4  , [INFO],Released,810,10,1013.731689453125,0.006103515625,1,33.452083333333334
2023-08-10 14:37:27.584, [INFO],failed
2023-08-10 14:37:28.7  , [INFO],Released,810,10,1013.75732421875,0.015869140625,0,33.46041666666667
2023-08-10 14:37:28.824, [INFO],failed
2023-08-10 14:37:29.10 , [INFO],Released,810,10,1013.7060546875,0.022216796875,0,33.46041666666667
2023-08-10 14:37:30.14 , [INFO],Released,810,10,1013.6767578125,0.022216796875,0,33.458333333333336
2023-08-10 14:37:31.17 , [INFO],Released,810,10,1013.6767578125,0.00830078125,1,33.47083333333333
2023-08-10 14:37:31.302, [INFO],failed
2023-08-10 14:37:32.20 , [INFO],Released,810,10,1013.63232421875,0.067626953125,0,33.47083333333333
2023-08-10 14:37:33.22 , [INFO],Released,810,10,1013.719482421875,-0.014892578125,1,33.46875
2023-08-10 14:37:34.25 , [INFO],Released,810,10,1013.72900390625,-0.044189453125,2,33.47083333333333
2023-08-10 14:37:35.30 , [INFO],Released,810,10,1013.7001953125,0.011962890625,3,33.46666666666667
