"Timeinfo","Level","Message","Distance","Relative Altitude","Absolute Altitude","Latitude","Longitude"
2023-08-29 16:50:54.977, [INFO],Pixhawk initialized
2023-08-29 16:50:54.979, [INFO],Case program initialized
2023-08-29 16:50:59.132, [INFO],['/dev/ttyACM0', '/dev/ttyAMA0']
2023-08-29 16:50:59.134, [INFO],system_address: /dev/ttyACMO
2023-08-29 16:50:59.135, [INFO],Waiting for drone to connect...
2023-08-29 16:50:59.273, [INFO],Connected Drone!
2023-08-29 16:50:59.278, [INFO],,0,0,0,0,0,0,0
2023-08-29 16:51:00.280, [INFO],,0,0,0,0,0,0,0
2023-08-29 16:51:01.282, [INFO],,0,0,0,0,0,0,0
2023-08-29 16:51:02.284, [INFO],,0,0,0,0,0,0,0
2023-08-29 16:51:03.286, [INFO],,0,0,0,0,0,0,0
2023-08-29 16:51:04.288, [INFO],,0,0,0,0,0,0,0
2023-08-29 16:51:05.294, [INFO],,0,0,0,0,0,0,0
2023-08-29 16:51:06.296, [INFO],,0,0,0,0,0,0,0
2023-08-29 16:51:07.298, [INFO],,0,0,0,0,0,0,0
2023-08-29 16:51:08.300, [INFO],,0,0,0,0,0,0,0
2023-08-29 16:51:09.303, [INFO],,0,0,0,0,0,0,0
2023-08-29 16:51:10.306, [INFO],,0,0,0,0,0,0,0
2023-08-29 16:51:11.308, [INFO],,0,0,0,0,0,0,0
2023-08-29 16:51:12.311, [INFO],,0,0,0,0,0,0,0
2023-08-29 16:51:13.314, [INFO],,0,0,0,0,0,0,0
2023-08-29 16:51:14.315, [INFO],,0,0,0,0,0,0,0
2023-08-29 16:51:15.319, [INFO],,0,0,0,0,0,0,0
2023-08-29 16:51:16.322, [INFO],,0,0,0,0,0,0,0
2023-08-29 16:51:17.326, [INFO],,0,0,0,0,0,0,0
2023-08-29 16:51:18.328, [INFO],,0,0,0,0,0,0,0
2023-08-29 16:51:19.330, [INFO],,0,0,0,0,0,0,0
2023-08-29 16:51:20.335, [INFO],,0,0,0,0,0,0,0
2023-08-29 16:51:21.337, [INFO],,0,0,0,0,0,0,0
2023-08-29 16:51:22.339, [INFO],,0,0,0,0,0,0,0
2023-08-29 16:51:23.341, [INFO],,0,0,0,0,0,0,0
2023-08-29 16:51:24.342, [INFO],,0,0,0,0,0,0,0
2023-08-29 16:51:25.346, [INFO],,0,0,0,0,0,0,0
2023-08-29 16:51:26.348, [INFO],,0,0,0,0,0,0,0
2023-08-29 16:51:27.349, [INFO],,0,0,0,0,0,0,0
2023-08-29 16:51:28.351, [INFO],,0,0,0,0,0,0,0
2023-08-29 16:51:29.356, [INFO],,0,0,0,0,0,0,0
2023-08-29 16:51:30.359, [INFO],,0,0,0,0,0,0,0
2023-08-29 16:51:31.361, [INFO],,0,0,0,0,0,0,0
2023-08-29 16:51:32.364, [INFO],,0,0,0,0,0,0,0
2023-08-29 16:51:33.366, [INFO],,0,0,0,0,0,0,0
2023-08-29 16:51:34.367, [INFO],,0,0,0,0,0,0,0
2023-08-29 16:51:35.371, [INFO],,0,0,0,0,0,0,0
2023-08-29 16:51:36.373, [INFO],,0,0,0,0,0,0,0
2023-08-29 16:51:37.376, [INFO],,0,0,0,0,0,0,0
2023-08-29 16:51:38.378, [INFO],,0,0,0,0,0,0,0
2023-08-29 16:51:39.379, [INFO],,0,0,0,0,0,0,0
2023-08-29 16:51:40.383, [INFO],,0,0,0,0,0,0,0
2023-08-29 16:51:41.385, [INFO],,0,0,0,0,0,0,0
2023-08-29 16:51:42.390, [INFO],,0,0,0,0,0,0,0
2023-08-29 16:51:43.392, [INFO],,0,0,0,0,0,0,0
2023-08-29 16:51:44.395, [INFO],,0,0,0,0,0,0,0
2023-08-29 16:51:45.398, [INFO],,0,0,0,0,0,0,0
2023-08-29 16:51:46.400, [INFO],,0,0,0,0,0,0,0
2023-08-29 16:51:47.402, [INFO],,0,0,0,0,0,0,0
2023-08-29 16:51:48.404, [INFO],,0,0,0,0,0,0,0
2023-08-29 16:51:49.406, [INFO],,0,0,0,0,0,0,0
2023-08-29 16:51:50.409, [INFO],,0,0,0,0,0,0,0
2023-08-29 16:51:51.412, [INFO],,0,0,0,0,0,0,0
2023-08-29 16:51:52.413, [INFO],,0,0,0,0,0,0,0
2023-08-29 16:51:53.420, [INFO],,0,0,0,0,0,0,0
2023-08-29 16:51:54.424, [INFO],,0,0,0,0,0,0,0
2023-08-29 16:51:55.428, [INFO],,0,0,0,0,0,0,0
2023-08-29 16:51:56.431, [INFO],,0,0,0,0,0,0,0
2023-08-29 16:51:57.433, [INFO],,0,0,0,0,0,0,0
2023-08-29 16:51:58.435, [INFO],,0,0,0,0,0,0,0
2023-08-29 16:51:59.438, [INFO],,0,0,0,0,0,0,0
2023-08-29 16:52:00.442, [INFO],,0,0,0,0,0,0,0
