"Timeinfo","Level","Message","Distance","Relative Altitude","Absolute Altitude","Latitude","Longitude"
2023-08-29 15:49:33.716, [INFO],Pixhawk initialized
2023-08-29 15:49:33.717, [INFO],Case program initialized
2023-08-29 15:49:37.872, [INFO],['/dev/ttyACM0', '/dev/ttyAMA0']
2023-08-29 15:49:37.874, [INFO],system_address: /dev/ttyACMO
2023-08-29 15:49:37.875, [INFO],Waiting for drone to connect...
2023-08-29 15:49:37.999, [INFO],Connected Drone!
2023-08-29 15:49:38.20 , [INFO],,0,0,0,0,0,0,0
2023-08-29 15:49:43.131, [INFO],,0,0,0,0,0,0,0
2023-08-29 15:49:48.237, [INFO],,0,0,0,0,0,0,0
2023-08-29 15:49:53.345, [INFO],,0,0,0,0,0,0,0
2023-08-29 15:49:58.449, [INFO],,0,0,0,0,0,0,0
2023-08-29 15:50:03.557, [INFO],,0,0,0,0,0,0,0
2023-08-29 15:50:08.663, [INFO],,0,0,0,0,0,0,0
2023-08-29 15:50:13.771, [INFO],,0,0,0,0,0,0,0
2023-08-29 15:50:18.885, [INFO],,0,0,0,0,0,0,0
2023-08-29 15:50:23.990, [INFO],,0,0,0,0,0,0,0
