"Timeinfo","Level","Message","Light","Light Counter","Odo Altitude","Disp Altitude","Altitude Counter","Disp Velocity Z","Landing Counter"
2023-08-29 15:38:05.225, [INFO],Pixhawk initialized
2023-08-29 15:38:05.226, [INFO],Case program initialized
2023-08-29 15:38:09.380, [INFO],['/dev/ttyACM0', '/dev/ttyAMA0']
2023-08-29 15:38:09.381, [INFO],system_address: /dev/ttyACMO
2023-08-29 15:38:09.382, [INFO],Waiting for drone to connect...
2023-08-29 15:38:10.502, [INFO],Connected Drone!
2023-08-29 15:38:10.507, [INFO],,0,0,0,0,0,0,0
2023-08-29 15:38:15.617, [INFO],,0,0,0,0,0,0,0
2023-08-29 15:38:20.725, [INFO],,0,0,0,0,0,0,0
2023-08-29 15:38:25.831, [INFO],,0,0,0,0,0,0,0
