"Timeinfo","Level","Message","Light","Light Counter","Odo Altitude","Disp Altitude","Altitude Counter","Disp Velocity Z","Landing Counter"
2023-08-29 16:53:55.793, [INFO],Pixhawk initialized
2023-08-29 16:53:55.794, [INFO],Case program initialized
2023-08-29 16:53:59.948, [INFO],['/dev/ttyACM0', '/dev/ttyAMA0']
2023-08-29 16:53:59.950, [INFO],system_address: /dev/ttyACMO
2023-08-29 16:53:59.951, [INFO],Waiting for drone to connect...
2023-08-29 16:54:00.80 , [INFO],Connected Drone!
2023-08-29 16:54:00.86 , [INFO],,0,0,0,0,0,0,0
2023-08-29 16:54:01.88 , [INFO],,0,0,-7.25077486038208,0,0,0,0
2023-08-29 16:54:02.90 , [INFO],,0,0,-7.260202884674072,0,0,0,0
2023-08-29 16:54:03.95 , [INFO],,0,0,-7.2473649978637695,0,0,0,0
2023-08-29 16:54:04.98 , [INFO],,0,0,-7.239303112030029,0,0,0,0
2023-08-29 16:54:05.101, [INFO],,0,0,-7.2230072021484375,0,0,0,0
2023-08-29 16:54:06.118, [INFO],,0,0,-7.2101731300354,0,0,0,0
