"Timeinfo","Level","Message","Light","Light Counter","Pressure","Disp Pressure","Pressure Counter","Temperature","Disp Pressure 5sec"
2023-08-29 13:54:50.254, [INFO],Pixhawk initialized
2023-08-29 13:54:50.280, [INFO],['/dev/ttyACM0', '/dev/ttyAMA0']
2023-08-29 13:54:50.281, [INFO],system_address: /dev/ttyACMO
2023-08-29 13:54:50.284, [INFO],Waiting for drone to connect...
2023-08-29 13:54:50.389, [INFO],Connected Drone!
2023-08-29 13:54:50.395, [INFO],Case program initialized
2023-08-29 13:54:54.510, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.513, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.521, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.524, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.528, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.531, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.533, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.539, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.542, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.544, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.545, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.548, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.551, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.556, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.561, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.563, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.567, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.570, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.573, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.574, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.575, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.576, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.577, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.578, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.579, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.580, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.581, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.582, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.583, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.584, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.586, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.587, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.588, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.589, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.590, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.591, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.592, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.593, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.594, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.595, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.596, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.597, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.598, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.599, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.600, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.602, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.603, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.604, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.605, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.606, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.607, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.608, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.609, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.610, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.611, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.612, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.613, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.614, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.615, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.616, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.617, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.618, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.619, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.620, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.621, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.622, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.623, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.624, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.626, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.627, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.628, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.629, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.630, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.631, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.632, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.633, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.634, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.635, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.636, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.637, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.638, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.640, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.641, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.642, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.643, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.644, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.645, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.646, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.647, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.648, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.649, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.650, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.651, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.652, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.653, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.654, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.655, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.656, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.657, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.658, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.659, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.660, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.662, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.663, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.664, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.665, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.666, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.667, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.668, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.669, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.670, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.671, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.672, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.673, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.674, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.675, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.676, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.677, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.678, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.679, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.680, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.682, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.683, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.684, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.684, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.685, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.687, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.688, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.689, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.690, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.691, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.692, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.693, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.694, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.695, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.696, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.697, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.698, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.699, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.700, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.701, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.702, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.703, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.705, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.706, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.707, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.708, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.709, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.710, [INFO],Outside,0,0,0,0,0,0,0
2023-08-29 13:54:54.711, [INFO],Outside,0,0,0,0,0,0,0
