"Timeinfo","Level","Message","Light","Pressure","Disp Pressure","Light Counter","Pressure Counter"
2023-09-14 02:43:58.657, [INFO],Judge Release:LL,471,889.2294921875,0.0107421875,0,0
2023-09-14 02:43:58.777, [INFO],Disp pressure too stable or minus
2023-09-14 02:43:59.339, [INFO],Light still low
2023-09-14 02:43:59.660, [INFO],Judge Release:LL,464,889.17724609375,0.022509765624931788,0,0
2023-09-14 02:44:00.662, [INFO],Judge Release:LL,464,889.20361328125,0.022509765624931788,0,0
2023-09-14 02:44:01.670, [INFO],Judge Release:LL,464,889.20361328125,0.022509765624931788,0,0
2023-09-14 02:44:02.672, [INFO],Judge Release:LL,464,889.20361328125,0.022509765624931788,0,0
2023-09-14 02:44:03.675, [INFO],Judge Release:LL,464,889.20361328125,0.022509765624931788,0,0
2023-09-14 02:44:04.677, [INFO],Judge Release:LL,464,889.20361328125,0.022509765624931788,0,0
2023-09-14 02:44:05.278, [INFO],Disp pressure too stable or minus
2023-09-14 02:44:05.680, [INFO],Judge Release:LL,464,889.19775390625,0.013525390624977263,0,0
2023-09-14 02:44:05.841, [INFO],Light still low
2023-09-14 02:44:06.687, [INFO],Judge Release:LL,465,889.156982421875,0.013525390624977263,0,0
2023-09-14 02:44:07.690, [INFO],Judge Release:LL,465,889.156982421875,0.013525390624977263,0,0
2023-09-14 02:44:08.692, [INFO],Judge Release:LL,465,889.156982421875,0.013525390624977263,0,0
2023-09-14 02:44:09.695, [INFO],Judge Release:LL,465,889.156982421875,0.013525390624977263,0,0
2023-09-14 02:44:10.698, [INFO],Judge Release:LL,465,889.156982421875,0.013525390624977263,0,0
2023-09-14 02:44:11.706, [INFO],Judge Release:LL,465,889.20458984375,0.013525390624977263,0,0
2023-09-14 02:44:11.781, [INFO],Disp pressure too stable or minus
2023-09-14 02:44:12.343, [INFO],Light still low
2023-09-14 02:44:12.710, [INFO],Judge Release:LL,473,889.20947265625,0.02377929687509095,0,0
2023-09-14 02:44:13.712, [INFO],Judge Release:LL,473,889.18359375,0.02377929687509095,0,0
2023-09-14 02:44:14.715, [INFO],Judge Release:LL,473,889.18359375,0.02377929687509095,0,0
2023-09-14 02:44:15.718, [INFO],Judge Release:LL,473,889.18359375,0.02377929687509095,0,0
2023-09-14 02:44:16.725, [INFO],Judge Release:LL,473,889.18359375,0.02377929687509095,0,0
2023-09-14 02:44:17.727, [INFO],Judge Release:LL,473,889.18359375,0.02377929687509095,0,0
2023-09-14 02:44:18.282, [INFO],Disp pressure too stable or minus
2023-09-14 02:44:18.730, [INFO],Judge Release:LL,473,889.222412109375,0.022607421875022737,0,0
2023-09-14 02:44:18.845, [INFO],Light still low
2023-09-14 02:44:19.733, [INFO],Judge Release:LL,468,889.20263671875,0.022607421875022737,0,0
2023-09-14 02:44:20.735, [INFO],Judge Release:LL,468,889.20263671875,0.022607421875022737,0,0
2023-09-14 02:44:21.743, [INFO],Judge Release:LL,468,889.20263671875,0.022607421875022737,0,0
2023-09-14 02:44:22.746, [INFO],Judge Release:LL,468,889.20263671875,0.022607421875022737,0,0
2023-09-14 02:44:23.748, [INFO],Judge Release:LL,468,889.20263671875,0.022607421875022737,0,0
2023-09-14 02:44:24.751, [INFO],Judge Release:LL,468,889.226318359375,0.022607421875022737,0,0
2023-09-14 02:44:24.784, [INFO],Disp pressure too stable or minus
2023-09-14 02:44:25.346, [INFO],Light still low
2023-09-14 02:44:25.754, [INFO],Judge Release:LL,463,889.222900390625,0.008544921875,0,0
2023-09-14 02:44:26.761, [INFO],Judge Release:LL,463,889.27001953125,0.008544921875,0,0
2023-09-14 02:44:27.764, [INFO],Judge Release:LL,463,889.27001953125,0.008544921875,0,0
2023-09-14 02:44:28.767, [INFO],Judge Release:LL,463,889.27001953125,0.008544921875,0,0
2023-09-14 02:44:29.769, [INFO],Judge Release:LL,463,889.27001953125,0.008544921875,0,0
2023-09-14 02:44:30.772, [INFO],Judge Release:LL,463,889.27001953125,0.008544921875,0,0
2023-09-14 02:44:31.285, [INFO],Disp pressure too stable or minus
2023-09-14 02:44:31.780, [INFO],Judge Release:LL,463,889.235107421875,-0.0030761718750227374,0,0
2023-09-14 02:44:31.848, [INFO],Light still low
2023-09-14 02:44:32.782, [INFO],Judge Release:LL,468,889.275390625,-0.0030761718750227374,0,0
2023-09-14 02:44:33.785, [INFO],Judge Release:LL,468,889.275390625,-0.0030761718750227374,0,0
2023-09-14 02:44:34.787, [INFO],Judge Release:LL,468,889.275390625,-0.0030761718750227374,0,0
2023-09-14 02:44:35.790, [INFO],Judge Release:LL,468,889.275390625,-0.0030761718750227374,0,0
2023-09-14 02:44:36.797, [INFO],Judge Release:LL,468,889.275390625,-0.0030761718750227374,0,0
2023-09-14 02:44:37.786, [INFO],Disp pressure too stable or minus
2023-09-14 02:44:37.799, [INFO],Judge Release:LL,468,889.3291015625,0.022314453124977263,0,0
2023-09-14 02:44:38.349, [INFO],Light still low
2023-09-14 02:44:38.802, [INFO],Judge Release:LL,463,889.285888671875,0.022314453124977263,0,0
2023-09-14 02:44:39.804, [INFO],Judge Release:LL,463,889.285888671875,0.022314453124977263,0,0
2023-09-14 02:44:40.807, [INFO],Judge Release:LL,463,889.285888671875,0.022314453124977263,0,0
2023-09-14 02:44:41.814, [INFO],Judge Release:LL,463,889.285888671875,0.022314453124977263,0,0
2023-09-14 02:44:42.817, [INFO],Judge Release:LL,463,889.285888671875,0.022314453124977263,0,0
2023-09-14 02:44:43.820, [INFO],Judge Release:LL,463,889.285888671875,0.022314453124977263,0,0
2023-09-14 02:44:44.286, [INFO],Disp pressure too stable or minus
2023-09-14 02:44:44.822, [INFO],Judge Release:LL,468,889.2373046875,-0.055859374999954525,0,0
2023-09-14 02:44:44.848, [INFO],Light still low
2023-09-14 02:44:45.824, [INFO],Judge Release:LL,468,889.296630859375,-0.055859374999954525,0,0
2023-09-14 02:44:46.831, [INFO],Judge Release:LL,468,889.296630859375,-0.055859374999954525,0,0
2023-09-14 02:44:47.834, [INFO],Judge Release:LL,468,889.296630859375,-0.055859374999954525,0,0
2023-09-14 02:44:48.836, [INFO],Judge Release:LL,468,889.296630859375,-0.055859374999954525,0,0
2023-09-14 02:44:49.839, [INFO],Judge Release:LL,468,889.296630859375,-0.055859374999954525,0,0
2023-09-14 02:44:50.787, [INFO],Disp pressure too stable or minus
2023-09-14 02:44:50.842, [INFO],Judge Release:LL,468,889.23486328125,0.0017578125000454747,0,0
2023-09-14 02:44:51.349, [INFO],Light still low
2023-09-14 02:44:51.850, [INFO],Judge Release:LL,470,889.27197265625,0.0017578125000454747,0,0
2023-09-14 02:44:52.853, [INFO],Judge Release:LL,470,889.27197265625,0.0017578125000454747,0,0
2023-09-14 02:44:53.855, [INFO],Judge Release:LL,470,889.27197265625,0.0017578125000454747,0,0
2023-09-14 02:44:54.858, [INFO],Judge Release:LL,470,889.27197265625,0.0017578125000454747,0,0
2023-09-14 02:44:55.860, [INFO],Judge Release:LL,470,889.27197265625,0.0017578125000454747,0,0
2023-09-14 02:44:56.869, [INFO],Judge Release:LL,470,889.262451171875,0.0017578125000454747,0,0
2023-09-14 02:44:57.290, [INFO],Disp pressure too stable or minus
2023-09-14 02:44:57.852, [INFO],Light still low
2023-09-14 02:44:57.871, [INFO],Judge Release:LL,462,889.2666015625,-0.03549804687509095,0,0
2023-09-14 02:44:58.874, [INFO],Judge Release:LL,462,889.24072265625,-0.03549804687509095,0,0
2023-09-14 02:44:59.877, [INFO],Judge Release:LL,462,889.24072265625,-0.03549804687509095,0,0
2023-09-14 02:45:00.879, [INFO],Judge Release:LL,462,889.24072265625,-0.03549804687509095,0,0
2023-09-14 02:45:01.890, [INFO],Judge Release:LL,462,889.24072265625,-0.03549804687509095,0,0
2023-09-14 02:45:02.892, [INFO],Judge Release:LL,462,889.24072265625,-0.03549804687509095,0,0
2023-09-14 02:45:03.791, [INFO],Disp pressure too stable or minus
2023-09-14 02:45:03.895, [INFO],Judge Release:LL,462,889.236572265625,0.00927734375,0,0
2023-09-14 02:45:04.354, [INFO],Light still low
2023-09-14 02:45:04.898, [INFO],Judge Release:LL,454,889.240478515625,0.00927734375,0,0
2023-09-14 02:45:05.900, [INFO],Judge Release:LL,454,889.240478515625,0.00927734375,0,0
2023-09-14 02:45:06.907, [INFO],Judge Release:LL,454,889.240478515625,0.00927734375,0,0
2023-09-14 02:45:07.910, [INFO],Judge Release:LL,454,889.240478515625,0.00927734375,0,0
2023-09-14 02:45:08.913, [INFO],Judge Release:LL,454,889.240478515625,0.00927734375,0,0
2023-09-14 02:45:09.915, [INFO],Judge Release:LL,454,889.27490234375,0.00927734375,0,0
2023-09-14 02:45:10.293, [INFO],Disp pressure too stable or minus
2023-09-14 02:45:10.855, [INFO],Light still low
2023-09-14 02:45:10.918, [INFO],Judge Release:LL,468,889.201171875,0.035449218750045475,0,0
2023-09-14 02:45:11.925, [INFO],Judge Release:LL,468,889.295166015625,0.035449218750045475,0,0
2023-09-14 02:45:12.928, [INFO],Judge Release:LL,468,889.295166015625,0.035449218750045475,0,0
2023-09-14 02:45:13.930, [INFO],Judge Release:LL,468,889.295166015625,0.035449218750045475,0,0
2023-09-14 02:45:14.933, [INFO],Judge Release:LL,468,889.295166015625,0.035449218750045475,0,0
2023-09-14 02:45:15.936, [INFO],Judge Release:LL,468,889.295166015625,0.035449218750045475,0,0
2023-09-14 02:45:16.794, [INFO],Disp pressure too stable or minus
2023-09-14 02:45:16.943, [INFO],Judge Release:LL,468,889.30126953125,-0.01791992187509095,0,0
2023-09-14 02:45:17.357, [INFO],Light still low
2023-09-14 02:45:17.945, [INFO],Judge Release:LL,451,889.286865234375,-0.01791992187509095,0,0
2023-09-14 02:45:18.948, [INFO],Judge Release:LL,451,889.286865234375,-0.01791992187509095,0,0
2023-09-14 02:45:19.951, [INFO],Judge Release:LL,451,889.286865234375,-0.01791992187509095,0,0
2023-09-14 02:45:20.954, [INFO],Judge Release:LL,451,889.286865234375,-0.01791992187509095,0,0
2023-09-14 02:45:21.961, [INFO],Judge Release:LL,451,889.286865234375,-0.01791992187509095,0,0
2023-09-14 02:45:22.964, [INFO],Judge Release:LL,451,889.279296875,-0.01791992187509095,0,0
2023-09-14 02:45:23.298, [INFO],Disp pressure too stable or minus
2023-09-14 02:45:23.860, [INFO],Light still low
2023-09-14 02:45:23.966, [INFO],Judge Release:LL,435,889.25732421875,-0.014111328124954525,0,0
2023-09-14 02:45:24.968, [INFO],Judge Release:LL,435,889.301025390625,-0.014111328124954525,0,0
2023-09-14 02:45:25.971, [INFO],Judge Release:LL,435,889.301025390625,-0.014111328124954525,0,0
2023-09-14 02:45:26.978, [INFO],Judge Release:LL,435,889.301025390625,-0.014111328124954525,0,0
2023-09-14 02:45:27.981, [INFO],Judge Release:LL,435,889.301025390625,-0.014111328124954525,0,0
2023-09-14 02:45:28.983, [INFO],Judge Release:LL,435,889.301025390625,-0.014111328124954525,0,0
2023-09-14 02:45:29.799, [INFO],Disp pressure too stable or minus
2023-09-14 02:45:29.987, [INFO],Judge Release:LL,435,889.328125,0.004589843750068212,0,0
2023-09-14 02:45:30.362, [INFO],Light still low
2023-09-14 02:45:30.990, [INFO],Judge Release:LL,417,889.242919921875,0.004589843750068212,0,0
2023-09-14 02:45:31.999, [INFO],Judge Release:LL,417,889.242919921875,0.004589843750068212,0,0
2023-09-14 02:45:33.4  , [INFO],Judge Release:LL,417,889.242919921875,0.004589843750068212,0,0
2023-09-14 02:45:34.6  , [INFO],Judge Release:LL,417,889.242919921875,0.004589843750068212,0,0
2023-09-14 02:45:35.9  , [INFO],Judge Release:LL,417,889.242919921875,0.004589843750068212,0,0
2023-09-14 02:45:36.12 , [INFO],Judge Release:LL,417,889.2412109375,0.004589843750068212,0,0
2023-09-14 02:45:36.301, [INFO],Disp pressure too stable or minus
2023-09-14 02:45:36.864, [INFO],Light still low
2023-09-14 02:45:37.14 , [INFO],Judge Release:LL,424,889.273681640625,-0.027880859374931788,0,0
2023-09-14 02:45:38.17 , [INFO],Judge Release:LL,424,889.254150390625,-0.027880859374931788,0,0
2023-09-14 02:45:39.20 , [INFO],Judge Release:LL,424,889.254150390625,-0.027880859374931788,0,0
2023-09-14 02:45:40.22 , [INFO],Judge Release:LL,424,889.254150390625,-0.027880859374931788,0,0
2023-09-14 02:45:41.25 , [INFO],Judge Release:LL,424,889.254150390625,-0.027880859374931788,0,0
2023-09-14 02:45:42.28 , [INFO],Judge Release:LL,424,889.254150390625,-0.027880859374931788,0,0
2023-09-14 02:45:42.803, [INFO],Disp pressure too stable or minus
2023-09-14 02:45:43.37 , [INFO],Judge Release:LL,424,889.25927734375,-0.015869140625,0,0
2023-09-14 02:45:43.366, [INFO],Light still low
2023-09-14 02:45:44.39 , [INFO],Judge Release:LL,427,889.27783203125,-0.015869140625,0,0
2023-09-14 02:45:45.42 , [INFO],Judge Release:LL,427,889.27783203125,-0.015869140625,0,0
2023-09-14 02:45:46.44 , [INFO],Judge Release:LL,427,889.27783203125,-0.015869140625,0,0
2023-09-14 02:45:47.47 , [INFO],Judge Release:LL,427,889.27783203125,-0.015869140625,0,0
2023-09-14 02:45:48.54 , [INFO],Judge Release:LL,427,889.27783203125,-0.015869140625,0,0
2023-09-14 02:45:49.57 , [INFO],Judge Release:LL,427,889.2724609375,-0.015869140625,0,0
2023-09-14 02:45:49.303, [INFO],Disp pressure too stable or minus
2023-09-14 02:45:49.865, [INFO],Light still low
2023-09-14 02:45:50.59 , [INFO],Judge Release:LL,407,889.265625,0.029736328124954525,0,0
2023-09-14 02:45:51.61 , [INFO],Judge Release:LL,407,889.27001953125,0.029736328124954525,0,0
2023-09-14 02:45:52.64 , [INFO],Judge Release:LL,407,889.27001953125,0.029736328124954525,0,0
2023-09-14 02:45:53.72 , [INFO],Judge Release:LL,407,889.27001953125,0.029736328124954525,0,0
2023-09-14 02:45:54.75 , [INFO],Judge Release:LL,407,889.27001953125,0.029736328124954525,0,0
2023-09-14 02:45:55.78 , [INFO],Judge Release:LL,407,889.27001953125,0.029736328124954525,0,0
2023-09-14 02:45:55.800, [INFO],Disp pressure too stable or minus
2023-09-14 02:45:56.80 , [INFO],Judge Release:LL,407,889.250244140625,0.025830078124954525,0,0
2023-09-14 02:45:56.362, [INFO],Light still low
2023-09-14 02:45:57.83 , [INFO],Judge Release:LL,423,889.257568359375,0.025830078124954525,0,0
2023-09-14 02:45:58.90 , [INFO],Judge Release:LL,423,889.257568359375,0.025830078124954525,0,0
2023-09-14 02:45:59.93 , [INFO],Judge Release:LL,423,889.257568359375,0.025830078124954525,0,0
2023-09-14 02:46:00.96 , [INFO],Judge Release:LL,423,889.257568359375,0.025830078124954525,0,0
2023-09-14 02:46:01.98 , [INFO],Judge Release:LL,423,889.257568359375,0.025830078124954525,0,0
2023-09-14 02:46:02.101, [INFO],Judge Release:LL,423,889.285888671875,0.025830078124954525,0,0
2023-09-14 02:46:02.302, [INFO],Disp pressure too stable or minus
2023-09-14 02:46:02.865, [INFO],Light still low
2023-09-14 02:46:03.110, [INFO],Judge Release:LL,346,889.272705078125,0.020556640624931788,0,0
2023-09-14 02:46:04.112, [INFO],Judge Release:LL,346,889.308837890625,0.020556640624931788,0,0
2023-09-14 02:46:05.115, [INFO],Judge Release:LL,346,889.308837890625,0.020556640624931788,0,0
2023-09-14 02:46:06.117, [INFO],Judge Release:LL,346,889.308837890625,0.020556640624931788,0,0
2023-09-14 02:46:07.120, [INFO],Judge Release:LL,346,889.308837890625,0.020556640624931788,0,0
2023-09-14 02:46:08.126, [INFO],Judge Release:LL,346,889.308837890625,0.020556640624931788,0,0
2023-09-14 02:46:08.804, [INFO],Disp pressure too stable or minus
2023-09-14 02:46:09.129, [INFO],Judge Release:LL,346,889.2998046875,-0.02255859375009095,0,0
2023-09-14 02:46:09.366, [INFO],Light still low
2023-09-14 02:46:10.132, [INFO],Judge Release:LL,329,889.259521484375,-0.02255859375009095,0,0
2023-09-14 02:46:11.134, [INFO],Judge Release:LL,329,889.259521484375,-0.02255859375009095,0,0
2023-09-14 02:46:12.136, [INFO],Judge Release:LL,329,889.259521484375,-0.02255859375009095,0,0
2023-09-14 02:46:13.145, [INFO],Judge Release:LL,329,889.259521484375,-0.02255859375009095,0,0
2023-09-14 02:46:14.148, [INFO],Judge Release:LL,329,889.259521484375,-0.02255859375009095,0,0
2023-09-14 02:46:15.150, [INFO],Judge Release:LL,329,889.291259765625,-0.02255859375009095,0,0
2023-09-14 02:46:15.306, [INFO],Disp pressure too stable or minus
2023-09-14 02:46:15.868, [INFO],Light still low
2023-09-14 02:46:16.153, [INFO],Judge Release:LL,355,889.276611328125,-0.02294921875,0,0
2023-09-14 02:46:17.155, [INFO],Judge Release:LL,355,889.27734375,-0.02294921875,0,0
2023-09-14 02:46:18.162, [INFO],Judge Release:LL,355,889.27734375,-0.02294921875,0,0
2023-09-14 02:46:19.165, [INFO],Judge Release:LL,355,889.27734375,-0.02294921875,0,0
2023-09-14 02:46:20.167, [INFO],Judge Release:LL,355,889.27734375,-0.02294921875,0,0
2023-09-14 02:46:21.170, [INFO],Judge Release:LL,355,889.27734375,-0.02294921875,0,0
2023-09-14 02:46:21.807, [INFO],Disp pressure too stable or minus
2023-09-14 02:46:22.172, [INFO],Judge Release:LL,355,889.307373046875,-0.012988281250045475,0,0
2023-09-14 02:46:22.370, [INFO],Light still low
2023-09-14 02:46:23.180, [INFO],Judge Release:LL,345,889.263671875,-0.012988281250045475,0,0
2023-09-14 02:46:24.183, [INFO],Judge Release:LL,345,889.263671875,-0.012988281250045475,0,0
2023-09-14 02:46:25.185, [INFO],Judge Release:LL,345,889.263671875,-0.012988281250045475,0,0
2023-09-14 02:46:26.188, [INFO],Judge Release:LL,345,889.263671875,-0.012988281250045475,0,0
2023-09-14 02:46:27.191, [INFO],Judge Release:LL,345,889.263671875,-0.012988281250045475,0,0
2023-09-14 02:46:28.199, [INFO],Judge Release:LL,345,889.25146484375,-0.012988281250045475,0,0
2023-09-14 02:46:28.309, [INFO],Disp pressure too stable or minus
2023-09-14 02:46:28.871, [INFO],Light still low
2023-09-14 02:46:29.202, [INFO],Judge Release:LL,345,889.2958984375,-0.005273437500022737,0,0
2023-09-14 02:46:30.204, [INFO],Judge Release:LL,345,889.255859375,-0.005273437500022737,0,0
2023-09-14 02:46:31.207, [INFO],Judge Release:LL,345,889.255859375,-0.005273437500022737,0,0
2023-09-14 02:46:32.210, [INFO],Judge Release:LL,345,889.255859375,-0.005273437500022737,0,0
2023-09-14 02:46:33.217, [INFO],Judge Release:LL,345,889.255859375,-0.005273437500022737,0,0
2023-09-14 02:46:34.220, [INFO],Judge Release:LL,345,889.255859375,-0.005273437500022737,0,0
2023-09-14 02:46:34.811, [INFO],Disp pressure too stable or minus
2023-09-14 02:46:35.223, [INFO],Judge Release:LL,345,889.215576171875,-0.020410156250022737,0,0
2023-09-14 02:46:35.373, [INFO],Light still low
2023-09-14 02:46:36.226, [INFO],Judge Release:LL,356,889.26708984375,-0.020410156250022737,0,0
2023-09-14 02:46:37.228, [INFO],Judge Release:LL,356,889.26708984375,-0.020410156250022737,0,0
2023-09-14 02:46:38.237, [INFO],Judge Release:LL,356,889.26708984375,-0.020410156250022737,0,0
2023-09-14 02:46:39.240, [INFO],Judge Release:LL,356,889.26708984375,-0.020410156250022737,0,0
2023-09-14 02:46:40.242, [INFO],Judge Release:LL,356,889.26708984375,-0.020410156250022737,0,0
2023-09-14 02:46:41.245, [INFO],Judge Release:LL,356,889.247314453125,-0.020410156250022737,0,0
2023-09-14 02:46:41.313, [INFO],Disp pressure too stable or minus
2023-09-14 02:46:41.876, [INFO],Light still low
2023-09-14 02:46:42.247, [INFO],Judge Release:LL,337,889.24951171875,-0.008447265625022737,0,0
2023-09-14 02:46:43.255, [INFO],Judge Release:LL,337,889.304443359375,-0.008447265625022737,0,0
2023-09-14 02:46:44.257, [INFO],Judge Release:LL,337,889.304443359375,-0.008447265625022737,0,0
2023-09-14 02:46:45.260, [INFO],Judge Release:LL,337,889.304443359375,-0.008447265625022737,0,0
2023-09-14 02:46:46.262, [INFO],Judge Release:LL,337,889.304443359375,-0.008447265625022737,0,0
2023-09-14 02:46:47.265, [INFO],Judge Release:LL,337,889.304443359375,-0.008447265625022737,0,0
2023-09-14 02:46:47.815, [INFO],Disp pressure too stable or minus
2023-09-14 02:46:48.272, [INFO],Judge Release:LL,337,889.281982421875,0.0263671875,0,0
2023-09-14 02:46:48.378, [INFO],Light still low
2023-09-14 02:46:49.275, [INFO],Judge Release:LL,350,889.278564453125,0.0263671875,0,0
2023-09-14 02:46:50.278, [INFO],Judge Release:LL,350,889.278564453125,0.0263671875,0,0
2023-09-14 02:46:51.280, [INFO],Judge Release:LL,350,889.278564453125,0.0263671875,0,0
2023-09-14 02:46:52.283, [INFO],Judge Release:LL,350,889.278564453125,0.0263671875,0,0
2023-09-14 02:46:53.291, [INFO],Judge Release:LL,350,889.278564453125,0.0263671875,0,0
2023-09-14 02:46:54.294, [INFO],Judge Release:LL,350,889.1962890625,0.0263671875,0,0
2023-09-14 02:46:54.317, [INFO],Disp pressure too stable or minus
2023-09-14 02:46:54.880, [INFO],Light still low
2023-09-14 02:46:55.297, [INFO],Judge Release:LL,322,889.249755859375,-0.0126953125,0,0
2023-09-14 02:46:56.300, [INFO],Judge Release:LL,322,889.249755859375,-0.0126953125,0,0
2023-09-14 02:46:57.303, [INFO],Judge Release:LL,322,889.249755859375,-0.0126953125,0,0
2023-09-14 02:46:58.310, [INFO],Judge Release:LL,322,889.249755859375,-0.0126953125,0,0
2023-09-14 02:46:59.312, [INFO],Judge Release:LL,322,889.249755859375,-0.0126953125,0,0
2023-09-14 02:47:00.315, [INFO],Judge Release:LL,322,889.249755859375,-0.0126953125,0,0
2023-09-14 02:47:00.820, [INFO],Disp pressure too stable or minus
2023-09-14 02:47:01.318, [INFO],Judge Release:LL,322,889.310546875,0.030566406249931788,0,0
2023-09-14 02:47:01.383, [INFO],Light still low
2023-09-14 02:47:02.320, [INFO],Judge Release:LL,324,889.243896484375,0.030566406249931788,0,0
2023-09-14 02:47:03.329, [INFO],Judge Release:LL,324,889.243896484375,0.030566406249931788,0,0
2023-09-14 02:47:04.332, [INFO],Judge Release:LL,324,889.243896484375,0.030566406249931788,0,0
2023-09-14 02:47:05.335, [INFO],Judge Release:LL,324,889.243896484375,0.030566406249931788,0,0
2023-09-14 02:47:06.337, [INFO],Judge Release:LL,324,889.243896484375,0.030566406249931788,0,0
2023-09-14 02:47:07.322, [INFO],Disp pressure too stable or minus
2023-09-14 02:47:07.340, [INFO],Judge Release:LL,324,889.260498046875,0.023095703125022737,0,0
2023-09-14 02:47:07.888, [INFO],Light still low
2023-09-14 02:47:08.342, [INFO],Judge Release:LL,320,889.296142578125,0.023095703125022737,0,0
2023-09-14 02:47:09.344, [INFO],Judge Release:LL,320,889.296142578125,0.023095703125022737,0,0
2023-09-14 02:47:10.347, [INFO],Judge Release:LL,320,889.296142578125,0.023095703125022737,0,0
2023-09-14 02:47:11.350, [INFO],Judge Release:LL,320,889.296142578125,0.023095703125022737,0,0
2023-09-14 02:47:12.352, [INFO],Judge Release:LL,320,889.296142578125,0.023095703125022737,0,0
2023-09-14 02:47:13.381, [INFO],Judge Release:LL,320,889.296142578125,0.023095703125022737,0,0
2023-09-14 02:47:13.828, [INFO],Disp pressure too stable or minus
2023-09-14 02:47:14.384, [INFO],Judge Release:LL,401,889.243896484375,-0.02944335937490905,0,0
2023-09-14 02:47:14.392, [INFO],Light still low
2023-09-14 02:47:15.387, [INFO],Judge Release:LL,401,889.21533203125,-0.02944335937490905,0,0
2023-09-14 02:47:16.390, [INFO],Judge Release:LL,401,889.21533203125,-0.02944335937490905,0,0
2023-09-14 02:47:17.392, [INFO],Judge Release:LL,401,889.21533203125,-0.02944335937490905,0,0
2023-09-14 02:47:18.401, [INFO],Judge Release:LL,401,889.21533203125,-0.02944335937490905,0,0
2023-09-14 02:47:19.404, [INFO],Judge Release:LL,401,889.21533203125,-0.02944335937490905,0,0
2023-09-14 02:47:20.330, [INFO],Disp pressure too stable or minus
2023-09-14 02:47:20.406, [INFO],Judge Release:LL,401,889.330322265625,0.0546875,0,0
2023-09-14 02:47:20.893, [INFO],Light still low
2023-09-14 02:47:21.409, [INFO],Judge Release:LL,362,889.268798828125,0.0546875,0,0
2023-09-14 02:47:22.412, [INFO],Judge Release:LL,362,889.268798828125,0.0546875,0,0
2023-09-14 02:47:23.420, [INFO],Judge Release:LL,362,889.268798828125,0.0546875,0,0
2023-09-14 02:47:24.422, [INFO],Judge Release:LL,362,889.268798828125,0.0546875,0,0
2023-09-14 02:47:25.425, [INFO],Judge Release:LL,362,889.268798828125,0.0546875,0,0
2023-09-14 02:47:26.428, [INFO],Judge Release:LL,362,889.28515625,0.0546875,0,0
2023-09-14 02:47:26.832, [INFO],Disp pressure too stable or minus
2023-09-14 02:47:27.395, [INFO],Light still low
2023-09-14 02:47:27.430, [INFO],Judge Release:LL,391,889.231689453125,-0.0020019531250454747,0,0
2023-09-14 02:47:28.437, [INFO],Judge Release:LL,391,889.289306640625,-0.0020019531250454747,0,0
2023-09-14 02:47:29.440, [INFO],Judge Release:LL,391,889.289306640625,-0.0020019531250454747,0,0
2023-09-14 02:47:30.443, [INFO],Judge Release:LL,391,889.289306640625,-0.0020019531250454747,0,0
2023-09-14 02:47:31.445, [INFO],Judge Release:LL,391,889.289306640625,-0.0020019531250454747,0,0
2023-09-14 02:47:32.448, [INFO],Judge Release:LL,391,889.289306640625,-0.0020019531250454747,0,0
2023-09-14 02:47:33.334, [INFO],Disp pressure too stable or minus
2023-09-14 02:47:33.457, [INFO],Judge Release:LL,391,889.27880859375,-0.019677734375022737,0,0
2023-09-14 02:47:33.896, [INFO],Light still low
2023-09-14 02:47:34.460, [INFO],Judge Release:LL,360,889.27099609375,-0.019677734375022737,0,0
2023-09-14 02:47:35.462, [INFO],Judge Release:LL,360,889.27099609375,-0.019677734375022737,0,0
2023-09-14 02:47:36.465, [INFO],Judge Release:LL,360,889.27099609375,-0.019677734375022737,0,0
2023-09-14 02:47:37.468, [INFO],Judge Release:LL,360,889.27099609375,-0.019677734375022737,0,0
2023-09-14 02:47:38.475, [INFO],Judge Release:LL,360,889.27099609375,-0.019677734375022737,0,0
2023-09-14 02:47:39.479, [INFO],Judge Release:LL,360,889.261962890625,-0.019677734375022737,0,0
2023-09-14 02:47:39.834, [INFO],Disp pressure too stable or minus
2023-09-14 02:47:40.396, [INFO],Light still low
2023-09-14 02:47:40.481, [INFO],Judge Release:LL,326,889.2412109375,-0.016699218749977263,0,0
2023-09-14 02:47:41.483, [INFO],Judge Release:LL,326,889.28369140625,-0.016699218749977263,0,0
2023-09-14 02:47:42.486, [INFO],Judge Release:LL,326,889.28369140625,-0.016699218749977263,0,0
2023-09-14 02:47:43.488, [INFO],Judge Release:LL,326,889.28369140625,-0.016699218749977263,0,0
2023-09-14 02:47:44.490, [INFO],Judge Release:LL,326,889.28369140625,-0.016699218749977263,0,0
2023-09-14 02:47:45.492, [INFO],Judge Release:LL,326,889.28369140625,-0.016699218749977263,0,0
2023-09-14 02:47:46.332, [INFO],Disp pressure too stable or minus
2023-09-14 02:47:46.495, [INFO],Judge Release:LL,326,889.317138671875,-0.006738281250022737,0,0
2023-09-14 02:47:46.895, [INFO],Light still low
2023-09-14 02:47:47.498, [INFO],Judge Release:LL,320,889.2734375,-0.006738281250022737,0,0
2023-09-14 02:47:48.500, [INFO],Judge Release:LL,320,889.2734375,-0.006738281250022737,0,0
2023-09-14 02:47:49.503, [INFO],Judge Release:LL,320,889.2734375,-0.006738281250022737,0,0
2023-09-14 02:47:50.506, [INFO],Judge Release:LL,320,889.2734375,-0.006738281250022737,0,0
