"Timeinfo","Level","Message","Distance","Relative Altitude","Absolute Altitude","Latitude","Longitude"
2023-09-14 01:24:50.467, [INFO],Camera initialized
2023-09-14 01:24:50.473, [INFO],Pixhawk initialized
2023-09-14 01:24:50.501, [INFO],['/dev/ttyACM0', '/dev/ttyAMA0']
2023-09-14 01:24:50.502, [INFO],system_address: /dev/ttyACMO
2023-09-14 01:24:50.503, [INFO],Waiting for drone to connect...
2023-09-14 01:24:50.653, [INFO],Connected Drone!
2023-09-14 01:24:50.655, [INFO],Waiting for drone to have a global position estimate...
2023-09-14 01:24:51.583, [INFO],-- Global position estimate OK
2023-09-14 01:24:51.584, [INFO],waiting for pixhawk to hold
2023-09-14 01:24:51.586, [INFO],--Holding
2023-09-14 01:24:59.628, [INFO],--set speed 8m/s
2023-09-14 01:24:59.676, [INFO],0.0,-1.0,0.0,0.0,0.0,0.0
2023-09-14 01:25:00.184, [INFO],0.0,0.0099979,-0.208,1186.861,40.869027,-119.1054
2023-09-14 01:25:00.686, [INFO],HOLD,0.0199959,-0.209,1186.8601,40.869028,-119.1054
2023-09-14 01:25:01.189, [INFO],HOLD,0.0199959,-0.212,1186.858,40.869028,-119.1054
2023-09-14 01:25:01.692, [INFO],HOLD,0.0199959,-0.209,1186.8601,40.869028,-119.1054
2023-09-14 01:25:02.196, [INFO],HOLD,0.0199959,-0.214,1186.8551,40.869028,-119.1054
2023-09-14 01:25:02.658, [INFO],--locate positon
2023-09-14 01:25:02.700, [INFO],HOLD,0.0199959,-0.209,1186.8601,40.869028,-119.1054
2023-09-14 01:25:03.204, [INFO],HOLD,0.0199959,-0.203,1186.867,40.869028,-119.1054
2023-09-14 01:25:03.707, [INFO],HOLD,0.0199959,-0.208,1186.862,40.869028,-119.1054
2023-09-14 01:25:04.210, [INFO],HOLD,0.0199959,-0.213,1186.856,40.869028,-119.1054
2023-09-14 01:25:04.714, [INFO],HOLD,0.0199959,-0.217,1186.852,40.869028,-119.1054
2023-09-14 01:25:05.221, [INFO],HOLD,0.0199958,-0.214,1186.856,40.869028,-119.1054
2023-09-14 01:25:05.723, [INFO],HOLD,0.0199958,-0.207,1186.862,40.869028,-119.1054
2023-09-14 01:25:06.226, [INFO],HOLD,0.0199958,-0.193,1186.876,40.869028,-119.1054
2023-09-14 01:25:06.728, [INFO],HOLD,0.0199957,-0.193,1186.876,40.869028,-119.1054
2023-09-14 01:25:07.231, [INFO],HOLD,0.0199957,-0.191,1186.878,40.869028,-119.1054
2023-09-14 01:25:07.736, [INFO],HOLD,0.0199957,-0.187,1186.882,40.869028,-119.1054
2023-09-14 01:25:08.239, [INFO],HOLD,0.0199957,-0.191,1186.878,40.869028,-119.1054
2023-09-14 01:25:08.742, [INFO],HOLD,0.0199956,-0.19,1186.879,40.869028,-119.1054
2023-09-14 01:25:09.245, [INFO],HOLD,0.0199956,-0.188,1186.8811,40.869028,-119.1054
2023-09-14 01:25:09.749, [INFO],HOLD,0.0199956,-0.183,1186.8861,40.869028,-119.1054
2023-09-14 01:25:10.252, [INFO],HOLD,0.0199956,-0.184,1186.885,40.869028,-119.1054
2023-09-14 01:25:10.755, [INFO],HOLD,0.0199956,-0.183,1186.8861,40.869028,-119.1054
2023-09-14 01:25:11.260, [INFO],HOLD,0.0199956,-0.189,1186.88,40.869028,-119.1054
2023-09-14 01:25:11.762, [INFO],HOLD,0.0199957,-0.196,1186.874,40.869028,-119.1054
2023-09-14 01:25:12.266, [INFO],HOLD,0.0199957,-0.201,1186.868,40.869028,-119.1054
