"Timeinfo","Level","Message","Light","Light Counter","Pressure","Disp Pressure","Pressure Counter","Temperature"
2023-08-13 10:19:56.667, [INFO],Case program initialized
2023-08-13 10:20:08.697, [INFO],Outside,0,0,0,0,0,0
2023-08-13 10:20:09.703, [INFO],Outside,830,1,0,0,0,0
2023-08-13 10:20:10.706, [INFO],Outside,830,3,0,0,0,0
2023-08-13 10:20:11.708, [INFO],Outside,830,5,0,0,0,0
2023-08-13 10:20:12.711, [INFO],Outside,830,7,0,0,0,0
2023-08-13 10:20:13.713, [INFO],Outside,831,9,0,0,0,0
2023-08-13 10:20:14.5  , [INFO],Storage Succeeded
2023-08-13 10:20:14.718, [INFO],Storage,830,0,1006.531005859375,0.000732421875,1,34.225
2023-08-13 10:20:15.721, [INFO],Storage,830,0,1006.533447265625,0.017578125,1,34.25208333333333
2023-08-13 10:20:16.724, [INFO],Storage,829,0,1006.532958984375,0.03564453125,1,34.24166666666667
2023-08-13 10:20:17.726, [INFO],Storage,830,0,1006.5947265625,-0.030517578125,0,34.24791666666667
2023-08-13 10:20:18.729, [INFO],Storage,830,0,1006.58642578125,-0.00390625,0,34.25625
2023-08-13 10:20:19.736, [INFO],Storage,830,0,1006.583740234375,0.040771484375,1,34.25208333333333
2023-08-13 10:20:20.739, [INFO],Storage,830,0,1006.562744140625,-0.018798828125,0,34.2625
2023-08-13 10:20:21.742, [INFO],Storage,830,0,1006.615234375,0.0546875,1,34.25833333333333
2023-08-13 10:20:22.745, [INFO],Storage,830,0,1006.5224609375,0.020751953125,1,34.260416666666664
2023-08-13 10:20:23.747, [INFO],Storage,830,0,1006.549560546875,-0.05322265625,2,34.25625
2023-08-13 10:20:24.753, [INFO],Storage,830,0,1006.585205078125,0.03369140625,3,34.25625
2023-08-13 10:20:25.755, [INFO],Storage,830,0,1006.55029296875,0.04541015625,1,34.27708333333334
2023-08-13 10:20:26.758, [INFO],Storage,829,0,1006.52099609375,0.004150390625,1,34.264583333333334
2023-08-13 10:20:27.761, [INFO],Storage,830,0,1006.56787109375,-0.01513671875,0,34.260416666666664
2023-08-13 10:20:28.763, [INFO],Storage,830,0,1006.517333984375,0.041748046875,1,34.2625
2023-08-13 10:20:29.768, [INFO],Storage,830,0,1006.583251953125,0.036376953125,2,34.266666666666666
2023-08-13 10:20:30.771, [INFO],Storage,830,0,1006.560302734375,0.011474609375,0,34.28125
2023-08-13 10:20:31.774, [INFO],Storage,830,0,1006.542236328125,-0.0126953125,0,34.26875
2023-08-13 10:20:32.777, [INFO],Storage,830,0,1006.620361328125,-0.0478515625,0,34.275
2023-08-13 10:20:33.780, [INFO],Storage,830,0,1006.579345703125,0.022705078125,1,34.270833333333336
2023-08-13 10:20:34.784, [INFO],Storage,829,0,1006.555419921875,-0.005126953125,0,34.26875
2023-08-13 10:20:35.787, [INFO],Storage,829,0,1006.56640625,-0.00634765625,0,34.28958333333333
2023-08-13 10:20:36.790, [INFO],Storage,830,0,1006.569091796875,0.080322265625,1,34.28541666666666
2023-08-13 10:20:37.793, [INFO],Storage,829,0,1006.583984375,-0.044677734375,0,34.295833333333334
2023-08-13 10:20:38.796, [INFO],Storage,830,0,1006.578857421875,0.0283203125,2,34.28541666666666
2023-08-13 10:20:39.801, [INFO],Storage,830,0,1006.600830078125,0.128662109375,3,34.291666666666664
2023-08-13 10:20:40.804, [INFO],Storage,830,0,1006.54443359375,-0.02392578125,0,34.30625
2023-08-13 10:20:41.807, [INFO],Storage,830,0,1006.61865234375,0.019775390625,1,34.3
2023-08-13 10:20:42.810, [INFO],Storage,831,0,1006.56689453125,-0.078125,0,34.3125
2023-08-13 10:20:43.813, [INFO],Storage,829,0,1006.558837890625,-0.01953125,0,34.30625
2023-08-13 10:20:44.818, [INFO],Storage,830,0,1006.539306640625,-0.053466796875,0,34.30833333333334
2023-08-13 10:20:45.821, [INFO],Storage,831,0,1006.602783203125,-0.02587890625,0,34.329166666666666
2023-08-13 10:20:46.823, [INFO],Storage,830,0,1006.60595703125,-0.09765625,0,34.31458333333333
2023-08-13 10:20:47.826, [INFO],Storage,830,0,1006.578125,0.05517578125,1,34.31875
2023-08-13 10:20:48.829, [INFO],Storage,830,0,1006.610107421875,0.035888671875,1,34.31875
2023-08-13 10:20:49.833, [INFO],Storage,830,0,1006.576416015625,0.0439453125,1,34.31666666666666
2023-08-13 10:20:50.836, [INFO],Storage,830,0,1006.60498046875,0.001953125,1,34.31875
2023-08-13 10:20:51.839, [INFO],Storage,830,0,1006.57666015625,0.000244140625,1,34.322916666666664
2023-08-13 10:20:52.842, [INFO],Storage,830,0,1006.59033203125,0.037841796875,2,34.329166666666666
2023-08-13 10:20:53.845, [INFO],Storage,830,0,1006.58935546875,0.04052734375,3,34.322916666666664
2023-08-13 10:20:54.849, [INFO],Storage,830,0,1006.569580078125,-0.0537109375,0,34.3375
2023-08-13 10:20:55.852, [INFO],Storage,829,0,1006.578857421875,0.017333984375,1,34.325
2023-08-13 10:20:56.855, [INFO],Storage,831,0,1006.547607421875,-0.017578125,0,34.33125
2023-08-13 10:20:57.858, [INFO],Storage,829,0,1006.531005859375,0.053466796875,2,34.33958333333334
2023-08-13 10:20:58.861, [INFO],Storage,830,0,1006.6201171875,-0.032470703125,2,34.3375
2023-08-13 10:20:59.866, [INFO],Storage,830,0,1006.568603515625,0.033203125,1,34.354166666666664
2023-08-13 10:21:00.869, [INFO],Storage,829,0,1006.580078125,0.005615234375,0,34.34375
2023-08-13 10:21:01.872, [INFO],Storage,830,0,1006.586181640625,0.075439453125,1,34.34791666666666
2023-08-13 10:21:02.875, [INFO],Storage,828,0,1006.614501953125,-0.08349609375,1,34.35208333333333
2023-08-13 10:21:03.878, [INFO],Storage,830,0,1006.5576171875,-0.019775390625,0,34.354166666666664
2023-08-13 10:21:04.883, [INFO],Storage,829,0,1006.533203125,0.013427734375,1,34.37083333333334
2023-08-13 10:21:05.886, [INFO],Storage,830,0,1006.57275390625,-0.013916015625,0,34.36666666666667
2023-08-13 10:21:06.889, [INFO],Storage,830,0,1006.603759765625,-0.07763671875,0,34.364583333333336
2023-08-13 10:21:07.892, [INFO],Storage,830,0,1006.576171875,0.003173828125,1,34.37708333333333
2023-08-13 10:21:08.894, [INFO],Storage,830,0,1006.560302734375,0.031982421875,1,34.37291666666667
2023-08-13 10:21:09.898, [INFO],Storage,829,0,1006.5478515625,0.05517578125,2,34.3875
2023-08-13 10:21:10.901, [INFO],Storage,830,0,1006.583740234375,0.016845703125,3,34.375
2023-08-13 10:21:11.904, [INFO],Storage,830,0,1006.588623046875,-0.034423828125,0,34.375
2023-08-13 10:21:12.907, [INFO],Storage,830,0,1006.592529296875,0.0185546875,1,34.37916666666666
2023-08-13 10:21:13.910, [INFO],Storage,830,0,1006.570556640625,0.025390625,1,34.37291666666667
2023-08-13 10:21:14.915, [INFO],Storage,830,0,1006.57421875,0.013916015625,1,34.391666666666666
2023-08-13 10:21:15.918, [INFO],Storage,829,0,1006.570068359375,-0.01708984375,0,34.37708333333333
2023-08-13 10:21:16.921, [INFO],Storage,830,0,1006.60693359375,-0.04833984375,0,34.38125
2023-08-13 10:21:17.923, [INFO],Storage,831,0,1006.58740234375,0.0546875,2,34.37916666666666
2023-08-13 10:21:18.926, [INFO],Storage,830,0,1006.614013671875,0.01904296875,3,34.385416666666664
2023-08-13 10:21:19.931, [INFO],Storage,830,0,1006.5673828125,0.0087890625,1,34.39791666666667
2023-08-13 10:21:20.934, [INFO],Storage,830,0,1006.61083984375,0.025390625,2,34.389583333333334
2023-08-13 10:21:21.937, [INFO],Storage,830,0,1006.594482421875,0.025146484375,2,34.3875
2023-08-13 10:21:22.940, [INFO],Storage,830,0,1006.546142578125,0.095947265625,3,34.39791666666667
2023-08-13 10:21:23.943, [INFO],Storage,830,0,1006.6103515625,-0.047119140625,0,34.39791666666667
2023-08-13 10:21:24.947, [INFO],Storage,829,0,1006.55517578125,0.02685546875,1,34.41458333333333
2023-08-13 10:21:25.950, [INFO],Storage,830,0,1006.554931640625,0.07568359375,2,34.41041666666666
2023-08-13 10:21:26.953, [INFO],Storage,830,0,1006.5595703125,-0.002197265625,0,34.40833333333333
2023-08-13 10:21:27.956, [INFO],Storage,829,0,1006.55908203125,0.041259765625,1,34.40833333333333
2023-08-13 10:21:28.958, [INFO],Storage,830,0,1006.539794921875,0.034912109375,1,34.41875
2023-08-13 10:21:29.963, [INFO],Storage,830,0,1006.5673828125,0.065673828125,1,34.4375
2023-08-13 10:21:30.966, [INFO],Storage,830,0,1006.54345703125,0.02099609375,2,34.42916666666667
2023-08-13 10:21:31.969, [INFO],Storage,830,0,1006.615234375,-0.017822265625,0,34.42916666666667
2023-08-13 10:21:32.972, [INFO],Storage,830,0,1006.536376953125,0.0166015625,1,34.43125
2023-08-13 10:21:33.975, [INFO],Storage,830,0,1006.634765625,-0.06396484375,1,34.43333333333334
2023-08-13 10:21:34.979, [INFO],Storage,829,0,1006.598876953125,-0.032958984375,0,34.44583333333333
2023-08-13 10:21:35.982, [INFO],Storage,830,0,1006.591552734375,0.001220703125,1,34.4375
2023-08-13 10:21:36.985, [INFO],Storage,831,0,1006.572509765625,-0.09033203125,0,34.4375
2023-08-13 10:21:37.988, [INFO],Storage,830,0,1006.5087890625,-0.025146484375,1,34.4375
2023-08-13 10:21:38.991, [INFO],Storage,830,0,1006.59814453125,0.021240234375,2,34.43541666666667
2023-08-13 10:21:39.995, [INFO],Storage,830,0,1006.60498046875,0.02880859375,0,34.447916666666664
2023-08-13 10:21:40.998, [INFO],Storage,830,0,1006.552490234375,-0.028564453125,0,34.4375
2023-08-13 10:21:42.1  , [INFO],Storage,830,0,1006.58251953125,0.04541015625,1,34.43958333333333
2023-08-13 10:21:43.4  , [INFO],Storage,829,0,1006.6044921875,0.00927734375,2,34.4375
2023-08-13 10:21:44.7  , [INFO],Storage,830,0,1006.549560546875,0.03955078125,1,34.4375
2023-08-13 10:21:45.11 , [INFO],Storage,830,0,1006.6240234375,-0.02587890625,0,34.458333333333336
2023-08-13 10:21:46.14 , [INFO],Storage,830,0,1006.52001953125,-0.02880859375,0,34.447916666666664
2023-08-13 10:21:47.16 , [INFO],Storage,830,0,1006.641357421875,0.005859375,1,34.454166666666666
2023-08-13 10:21:48.19 , [INFO],Storage,830,0,1006.573486328125,0.00390625,2,34.458333333333336
2023-08-13 10:21:49.22 , [INFO],Storage,830,0,1006.578125,0.016845703125,3,34.454166666666666
2023-08-13 10:21:49.95 , [INFO],Release Succeeded
2023-08-13 10:21:49.97 , [INFO],Landing Succeeded
2023-08-13 10:21:49.99 , [INFO],Cut case
