"Timeinfo","Level","Message","Light","Light Counter","Pressure","Disp Pressure","Pressure Counter","Temperature"
2023-08-13 10:26:08.333, [INFO],Case program initialized
2023-08-13 10:26:20.361, [INFO],Outside,0,0,0,0,0,0
2023-08-13 10:26:21.368, [INFO],Outside,831,1,0,0,0,0
2023-08-13 10:26:22.371, [INFO],Outside,831,3,0,0,0,0
2023-08-13 10:26:23.373, [INFO],Outside,831,5,0,0,0,0
2023-08-13 10:26:24.376, [INFO],Outside,831,7,0,0,0,0
2023-08-13 10:26:25.378, [INFO],Outside,831,9,0,0,0,0
2023-08-13 10:26:25.669, [INFO],Storage Succeeded
2023-08-13 10:26:26.382, [INFO],Storage,831,0,1006.647216796875,-0.000244140625,0,34.7625
2023-08-13 10:26:27.385, [INFO],Storage,830,0,1006.68310546875,-0.033203125,0,34.78958333333333
2023-08-13 10:26:28.388, [INFO],Storage,831,0,1006.72998046875,0.01025390625,0,34.78333333333333
2023-08-13 10:26:29.390, [INFO],Storage,830,0,1006.682861328125,0.045654296875,0,34.78541666666666
2023-08-13 10:26:30.393, [INFO],Storage,830,0,1006.6396484375,0.077880859375,2,34.78333333333333
2023-08-13 10:26:31.398, [INFO],Storage,830,0,1006.63720703125,0.053955078125,3,34.78541666666666
2023-08-13 10:26:32.401, [INFO],Storage,830,0,1006.688232421875,-0.01904296875,0,34.80625
2023-08-13 10:26:33.404, [INFO],Storage,830,0,1006.715576171875,0.01904296875,1,34.795833333333334
2023-08-13 10:26:34.407, [INFO],Storage,831,0,1006.649658203125,-0.036865234375,0,34.795833333333334
2023-08-13 10:26:35.409, [INFO],Storage,831,0,1006.69970703125,0.01318359375,1,34.802083333333336
2023-08-13 10:26:36.415, [INFO],Storage,830,0,1006.681884765625,-0.04248046875,0,34.80625
2023-08-13 10:26:37.417, [INFO],Storage,830,0,1006.70751953125,0.0107421875,1,34.822916666666664
2023-08-13 10:26:38.420, [INFO],Storage,830,0,1006.64404296875,-0.045166015625,0,34.81041666666667
2023-08-13 10:26:39.423, [INFO],Storage,830,0,1006.660888671875,0.0732421875,1,34.81875
2023-08-13 10:26:40.425, [INFO],Storage,831,0,1006.71923828125,0.01025390625,3,34.822916666666664
2023-08-13 10:26:41.430, [INFO],Storage,830,0,1006.653076171875,-0.034423828125,0,34.82083333333333
2023-08-13 10:26:42.432, [INFO],Storage,831,0,1006.685791015625,-0.00732421875,0,34.8375
2023-08-13 10:26:43.435, [INFO],Storage,831,0,1006.71630859375,-0.045166015625,0,34.83125
2023-08-13 10:26:44.438, [INFO],Storage,830,0,1006.67822265625,-0.009033203125,0,34.83958333333334
2023-08-13 10:26:45.440, [INFO],Storage,831,0,1006.703125,0.0712890625,1,34.83958333333334
2023-08-13 10:26:46.445, [INFO],Storage,831,0,1006.663818359375,0.05224609375,2,34.8375
2023-08-13 10:26:47.447, [INFO],Storage,830,0,1006.657958984375,0.062255859375,2,34.85
2023-08-13 10:26:48.450, [INFO],Storage,831,0,1006.69091796875,-0.044677734375,0,34.83958333333334
2023-08-13 10:26:49.453, [INFO],Storage,830,0,1006.707275390625,0.008056640625,0,34.84583333333333
2023-08-13 10:26:50.455, [INFO],Storage,830,0,1006.6689453125,0.04248046875,1,34.84166666666667
2023-08-13 10:26:51.460, [INFO],Storage,831,0,1006.73486328125,0.010498046875,2,34.83958333333334
2023-08-13 10:26:52.462, [INFO],Storage,830,0,1006.716552734375,-0.00537109375,0,34.854166666666664
2023-08-13 10:26:53.465, [INFO],Storage,831,0,1006.7666015625,-0.001708984375,0,34.84166666666667
2023-08-13 10:26:54.467, [INFO],Storage,830,0,1006.75146484375,0.106201171875,0,34.84375
2023-08-13 10:26:55.470, [INFO],Storage,830,0,1006.676025390625,0.052734375,1,34.83958333333334
2023-08-13 10:26:56.474, [INFO],Storage,831,0,1006.704345703125,0.0546875,2,34.83958333333334
2023-08-13 10:26:57.477, [INFO],Storage,830,0,1006.688720703125,0.024658203125,3,34.85625
2023-08-13 10:26:58.480, [INFO],Storage,831,0,1006.677490234375,-0.037353515625,0,34.84583333333333
2023-08-13 10:26:59.482, [INFO],Storage,830,0,1006.6884765625,0.03173828125,1,34.854166666666664
2023-08-13 10:27:00.485, [INFO],Storage,830,0,1006.699951171875,-0.005126953125,1,34.84791666666666
2023-08-13 10:27:01.489, [INFO],Storage,831,0,1006.669189453125,-0.033935546875,0,34.84583333333333
2023-08-13 10:27:02.492, [INFO],Storage,830,0,1006.734619140625,-0.026123046875,0,34.858333333333334
2023-08-13 10:27:03.495, [INFO],Storage,831,0,1006.690185546875,-0.116943359375,0,34.854166666666664
2023-08-13 10:27:04.497, [INFO],Storage,830,0,1006.68310546875,0.040283203125,1,34.864583333333336
2023-08-13 10:27:05.500, [INFO],Storage,830,0,1006.754638671875,0.06298828125,1,34.864583333333336
2023-08-13 10:27:06.505, [INFO],Storage,831,0,1006.704345703125,0.081298828125,1,34.864583333333336
2023-08-13 10:27:07.510, [INFO],Storage,830,0,1006.72119140625,-0.02978515625,0,34.87083333333334
2023-08-13 10:27:08.512, [INFO],Storage,831,0,1006.741943359375,-0.070556640625,0,34.87083333333334
2023-08-13 10:27:09.515, [INFO],Storage,830,0,1006.70263671875,0.024658203125,1,34.88125
2023-08-13 10:27:10.518, [INFO],Storage,831,0,1006.7158203125,-0.022216796875,1,34.86875
2023-08-13 10:27:11.522, [INFO],Storage,831,0,1006.66796875,0.037353515625,1,34.8875
2023-08-13 10:27:12.525, [INFO],Storage,831,0,1006.69677734375,-0.013427734375,0,34.875
