"Timeinfo","Level","Message","Distance","Relative Altitude","Absolute Altitude","Latitude","Longitude"
2023-08-15 13:00:20.608, [INFO],Storage,953,10,1008.0703125,-0.007568359375,2,38.702083333333334
2023-08-15 13:00:21.462, [INFO],failed
2023-08-15 13:00:21.613, [INFO],Storage,954,12,1008.10400390625,0.0703125,0,38.7125
2023-08-15 13:00:22.471, [INFO],failed
2023-08-15 13:00:22.616, [INFO],Storage,950,14,1008.224609375,0.05908203125,0,38.72083333333333
2023-08-15 13:00:23.618, [INFO],Storage,958,16,1008.275390625,-0.03076171875,1,38.725
2023-08-15 13:00:24.621, [INFO],Storage,959,18,1008.330078125,-0.041259765625,2,38.73125
2023-08-15 13:00:25.495, [INFO],failed
2023-08-15 13:00:25.624, [INFO],Storage,961,20,1008.49853515625,0.025634765625,0,38.74375
2023-08-15 13:00:26.504, [INFO],failed
2023-08-15 13:00:26.630, [INFO],Storage,970,22,1008.535888671875,0.0849609375,0,38.75416666666667
2023-08-15 13:00:27.9  , [INFO],failed
2023-08-15 13:00:27.634, [INFO],Storage,973,24,1008.596923828125,-0.00390625,0,38.75625
2023-08-15 13:00:28.521, [INFO],failed
2023-08-15 13:00:28.637, [INFO],Storage,972,26,1008.66259765625,0.032958984375,0,38.764583333333334
2023-08-15 13:00:29.530, [INFO],failed
2023-08-15 13:00:29.641, [INFO],Storage,971,28,1008.74755859375,0.044677734375,0,38.77291666666667
2023-08-15 13:00:30.35 , [INFO],failed
2023-08-15 13:00:30.540, [INFO],failed
2023-08-15 13:00:30.644, [INFO],Storage,854,30,1008.845458984375,0.02197265625,0,38.77291666666667
2023-08-15 13:00:31.45 , [INFO],failed
2023-08-15 13:00:31.649, [INFO],Storage,728,30,1008.94287109375,-0.001953125,1,38.77916666666667
2023-08-15 13:00:32.54 , [INFO],failed
2023-08-15 13:00:32.559, [INFO],failed
2023-08-15 13:00:32.654, [INFO],Storage,731,30,1009.03125,0.0322265625,0,38.78125
2023-08-15 13:00:33.658, [INFO],Storage,730,30,1009.1171875,-0.02734375,1,38.7875
2023-08-15 13:00:34.71 , [INFO],failed
2023-08-15 13:00:34.664, [INFO],Storage,719,30,1009.263671875,-0.033935546875,0,38.78958333333333
2023-08-15 13:00:35.583, [INFO],failed
2023-08-15 13:00:35.667, [INFO],Storage,712,30,1009.26611328125,0.052490234375,0,38.8
2023-08-15 13:00:36.672, [INFO],Storage,708,30,1009.427001953125,-0.001953125,1,38.80625
2023-08-15 13:00:37.96 , [INFO],failed
2023-08-15 13:00:37.601, [INFO],failed
2023-08-15 13:00:37.674, [INFO],Storage,708,30,1009.461181640625,0.031494140625,0,38.81041666666667
2023-08-15 13:00:38.106, [INFO],failed
2023-08-15 13:00:38.612, [INFO],failed
2023-08-15 13:00:38.677, [INFO],Storage,708,30,1009.531005859375,0.038330078125,0,38.81041666666667
2023-08-15 13:00:39.620, [INFO],failed
2023-08-15 13:00:39.680, [INFO],Storage,709,30,1009.64501953125,0.069580078125,0,38.82083333333333
2023-08-15 13:00:40.125, [INFO],failed
2023-08-15 13:00:40.630, [INFO],failed
2023-08-15 13:00:40.682, [INFO],Storage,709,30,1009.767578125,0.022705078125,0,38.83125
2023-08-15 13:00:41.638, [INFO],failed
2023-08-15 13:00:41.687, [INFO],Storage,714,30,1009.8037109375,0.026123046875,0,38.825
2023-08-15 13:00:42.646, [INFO],failed
2023-08-15 13:00:42.689, [INFO],Storage,716,30,1009.88134765625,0.03466796875,0,38.83541666666667
2023-08-15 13:00:43.151, [INFO],failed
2023-08-15 13:00:43.656, [INFO],failed
2023-08-15 13:00:43.692, [INFO],Storage,721,30,1009.9912109375,0.052001953125,0,38.84375
2023-08-15 13:00:44.161, [INFO],failed
2023-08-15 13:00:44.694, [INFO],Storage,722,30,1010.0673828125,-0.0380859375,0,38.84791666666667
2023-08-15 13:00:45.169, [INFO],failed
2023-08-15 13:00:45.674, [INFO],failed
2023-08-15 13:00:45.697, [INFO],Storage,721,30,1010.135986328125,0.035400390625,0,38.85208333333333
2023-08-15 13:00:46.701, [INFO],Storage,722,30,1010.28857421875,-0.015625,2,38.858333333333334
2023-08-15 13:00:47.186, [INFO],failed
2023-08-15 13:00:47.703, [INFO],Storage,721,30,1010.330810546875,-0.014404296875,0,38.860416666666666
2023-08-15 13:00:48.195, [INFO],failed
2023-08-15 13:00:48.700, [INFO],failed
2023-08-15 13:00:48.706, [INFO],Storage,720,30,1010.39892578125,0.021728515625,0,38.86875
2023-08-15 13:00:49.708, [INFO],Storage,721,30,1010.52294921875,0.01220703125,2,38.86875
2023-08-15 13:00:49.709, [INFO],failed
2023-08-15 13:00:50.214, [INFO],failed
2023-08-15 13:00:50.712, [INFO],Storage,717,30,1010.530517578125,0.028564453125,1,38.875
2023-08-15 13:00:50.720, [INFO],failed
2023-08-15 13:00:51.716, [INFO],Storage,716,30,1010.5478515625,0.012451171875,2,38.88125
2023-08-15 13:00:51.728, [INFO],failed
2023-08-15 13:00:52.719, [INFO],Storage,716,30,1010.530517578125,0.074462890625,2,38.889583333333334
2023-08-15 13:00:53.722, [INFO],Storage,713,30,1010.52685546875,0.06884765625,3,38.889583333333334
2023-08-15 13:00:53.743, [INFO],failed
2023-08-15 13:00:54.724, [INFO],Storage,715,30,1010.5703125,-0.029052734375,1,38.895833333333336
2023-08-15 13:00:55.728, [INFO],Storage,736,30,1010.546142578125,-0.044921875,2,38.9
2023-08-15 13:00:56.262, [INFO],failed
2023-08-15 13:00:56.733, [INFO],Storage,735,30,1010.571533203125,-0.033935546875,0,38.895833333333336
2023-08-15 13:00:57.270, [INFO],failed
2023-08-15 13:00:57.738, [INFO],Storage,715,30,1010.524169921875,0.025634765625,1,38.90416666666667
2023-08-15 13:00:57.775, [INFO],failed
2023-08-15 13:00:58.280, [INFO],failed
2023-08-15 13:00:58.741, [INFO],Storage,707,30,1010.57568359375,0.0244140625,1,38.91041666666667
2023-08-15 13:00:59.288, [INFO],failed
2023-08-15 13:00:59.744, [INFO],Storage,702,30,1010.54541015625,-0.012451171875,0,38.916666666666664
2023-08-15 13:01:00.746, [INFO],Storage,704,30,1010.554931640625,0.099365234375,1,38.920833333333334
2023-08-15 13:01:01.751, [INFO],Storage,702,30,1010.5517578125,0.02001953125,2,38.925
2023-08-15 13:01:02.311, [INFO],failed
2023-08-15 13:01:02.754, [INFO],Storage,705,30,1010.517333984375,0.020751953125,1,38.93541666666667
2023-08-15 13:01:02.816, [INFO],failed
2023-08-15 13:01:03.756, [INFO],Storage,706,30,1010.5068359375,0.046142578125,1,38.9375
2023-08-15 13:01:03.824, [INFO],failed
2023-08-15 13:01:04.759, [INFO],Storage,705,30,1010.51904296875,0.031982421875,2,38.94375
2023-08-15 13:01:05.761, [INFO],Storage,704,30,1010.39111328125,0.029541015625,3,38.95
2023-08-15 13:01:05.839, [INFO],failed
2023-08-15 13:01:06.766, [INFO],Storage,715,30,1010.363037109375,-0.0732421875,1,38.952083333333334
2023-08-15 13:01:07.769, [INFO],Storage,738,30,1010.263916015625,-0.04296875,2,38.954166666666666
2023-08-15 13:01:07.854, [INFO],failed
2023-08-15 13:01:08.771, [INFO],Storage,729,30,1010.238037109375,-0.024169921875,0,38.958333333333336
2023-08-15 13:01:09.366, [INFO],failed
2023-08-15 13:01:09.774, [INFO],Storage,721,30,1010.118896484375,0.02685546875,1,38.9625
2023-08-15 13:01:10.776, [INFO],Storage,724,30,1010.018798828125,-0.06005859375,1,38.97083333333333
2023-08-15 13:01:11.781, [INFO],Storage,725,30,1009.904052734375,0.048828125,2,38.97083333333333
2023-08-15 13:01:11.885, [INFO],failed
2023-08-15 13:01:12.390, [INFO],failed
2023-08-15 13:01:12.784, [INFO],Storage,728,30,1009.8310546875,0.03515625,1,38.97083333333333
2023-08-15 13:01:12.895, [INFO],failed
2023-08-15 13:01:13.786, [INFO],Storage,728,30,1009.709716796875,-0.047607421875,0,38.97708333333333
2023-08-15 13:01:13.903, [INFO],failed
2023-08-15 13:01:14.789, [INFO],Storage,726,30,1009.652099609375,0.010009765625,1,38.985416666666666
2023-08-15 13:01:14.912, [INFO],failed
2023-08-15 13:01:15.416, [INFO],failed
2023-08-15 13:01:15.791, [INFO],Storage,729,30,1009.55908203125,-0.0078125,0,38.9875
2023-08-15 13:01:16.425, [INFO],failed
2023-08-15 13:01:16.796, [INFO],Storage,728,30,1009.457763671875,0.002685546875,1,38.99375
2023-08-15 13:01:17.798, [INFO],Storage,727,30,1009.412841796875,0.06689453125,2,38.99583333333333
2023-08-15 13:01:18.801, [INFO],Storage,728,30,1009.3134765625,-0.0048828125,3,39.0
2023-08-15 13:01:19.803, [INFO],Storage,727,30,1009.2197265625,-0.019775390625,3,39.00625
2023-08-15 13:01:20.806, [INFO],Storage,727,30,1009.091552734375,0.080078125,4,39.00833333333333
2023-08-15 13:01:20.957, [INFO],failed
2023-08-15 13:01:21.810, [INFO],Storage,728,30,1009.06591796875,-0.10009765625,0,39.0125
2023-08-15 13:01:21.965, [INFO],failed
2023-08-15 13:01:22.470, [INFO],failed
2023-08-15 13:01:22.813, [INFO],Storage,727,30,1008.9638671875,-0.016357421875,0,39.014583333333334
2023-08-15 13:01:23.479, [INFO],failed
2023-08-15 13:01:23.815, [INFO],Storage,728,30,1008.90234375,0.0380859375,1,39.014583333333334
2023-08-15 13:01:23.984, [INFO],failed
2023-08-15 13:01:24.818, [INFO],Storage,728,30,1008.778564453125,0.02978515625,1,39.016666666666666
2023-08-15 13:01:24.992, [INFO],failed
2023-08-15 13:01:25.821, [INFO],Storage,726,30,1008.71630859375,0.0146484375,2,39.020833333333336
2023-08-15 13:01:26.826, [INFO],Storage,726,30,1008.70458984375,-0.076904296875,2,39.02291666666667
2023-08-15 13:01:27.7  , [INFO],failed
2023-08-15 13:01:27.512, [INFO],failed
2023-08-15 13:01:27.828, [INFO],Storage,727,30,1008.51953125,0.00048828125,1,39.03125
2023-08-15 13:01:28.520, [INFO],failed
2023-08-15 13:01:28.831, [INFO],Storage,726,30,1008.4638671875,0.002197265625,1,39.03333333333333
2023-08-15 13:01:29.529, [INFO],failed
2023-08-15 13:01:29.833, [INFO],Storage,727,30,1008.386474609375,0.0146484375,1,39.03125
2023-08-15 13:01:30.34 , [INFO],failed
2023-08-15 13:01:30.836, [INFO],Storage,727,30,1008.314208984375,-0.00439453125,1,39.0375
2023-08-15 13:01:31.546, [INFO],failed
2023-08-15 13:01:31.841, [INFO],Storage,726,30,1008.199462890625,0.024169921875,1,39.0375
2023-08-15 13:01:32.52 , [INFO],failed
2023-08-15 13:01:32.844, [INFO],Storage,724,30,1008.152099609375,-0.023193359375,1,39.04375
2023-08-15 13:01:33.846, [INFO],Storage,725,30,1008.099365234375,-0.064208984375,1,39.047916666666666
2023-08-15 13:01:34.849, [INFO],Storage,727,30,1007.9580078125,-0.000732421875,1,39.05
2023-08-15 13:01:35.74 , [INFO],failed
2023-08-15 13:01:35.852, [INFO],Storage,725,30,1007.89599609375,0.06298828125,1,39.05
2023-08-15 13:01:36.82 , [INFO],failed
2023-08-15 13:01:36.856, [INFO],Storage,725,30,1007.8876953125,0.033447265625,2,39.05833333333333
2023-08-15 13:01:37.594, [INFO],failed
2023-08-15 13:01:37.859, [INFO],Storage,725,30,1007.888916015625,0.029541015625,0,39.05416666666667
2023-08-15 13:01:38.862, [INFO],Storage,724,30,1007.947998046875,-0.049072265625,2,39.05833333333333
2023-08-15 13:01:39.865, [INFO],Storage,717,30,1007.9560546875,-0.002197265625,2,39.06041666666667
2023-08-15 13:01:40.112, [INFO],failed
2023-08-15 13:01:40.617, [INFO],failed
2023-08-15 13:01:40.868, [INFO],Storage,704,30,1007.947509765625,0.069091796875,0,39.06458333333333
2023-08-15 13:01:41.122, [INFO],failed
2023-08-15 13:01:41.872, [INFO],Storage,702,30,1007.9306640625,-0.031005859375,0,39.07083333333333
2023-08-15 13:01:42.131, [INFO],failed
2023-08-15 13:01:42.875, [INFO],Storage,703,30,1007.9638671875,-0.056640625,1,39.07083333333333
2023-08-15 13:01:43.138, [INFO],failed
2023-08-15 13:01:43.641, [INFO],failed
2023-08-15 13:01:43.878, [INFO],Storage,699,30,1007.895751953125,0.01953125,0,39.07083333333333
2023-08-15 13:01:44.646, [INFO],failed
2023-08-15 13:01:44.880, [INFO],Storage,697,30,1007.94970703125,0.01806640625,0,39.075
2023-08-15 13:01:45.653, [INFO],failed
2023-08-15 13:01:45.885, [INFO],Storage,700,30,1007.93701171875,0.0322265625,0,39.072916666666664
2023-08-15 13:01:46.156, [INFO],Release Succeeded
2023-08-15 13:01:46.157, [INFO],Landing Succeeded
2023-08-15 13:01:46.158, [INFO],Cut case
2023-08-15 13:01:46.159, [INFO],Begin expantion
2023-08-15 13:01:46.891, [INFO],Land,700,30,1007.95751953125,-0.05615234375,0,39.072916666666664
2023-08-15 13:01:47.894, [INFO],Land,700,30,1007.95751953125,-0.05615234375,0,39.072916666666664
2023-08-15 13:01:48.896, [INFO],Land,700,30,1007.95751953125,-0.05615234375,0,39.072916666666664
2023-08-15 13:01:49.899, [INFO],Land,700,30,1007.95751953125,-0.05615234375,0,39.072916666666664
2023-08-15 13:01:50.902, [INFO],Land,700,30,1007.95751953125,-0.05615234375,0,39.072916666666664
2023-08-15 13:01:51.666, [INFO],Expanded
2023-08-15 13:01:51.906, [INFO],Land,700,30,1007.95751953125,-0.05615234375,0,39.072916666666664
2023-08-15 13:01:52.909, [INFO],Land,700,30,1007.95751953125,-0.05615234375,0,39.072916666666664
2023-08-15 13:01:53.912, [INFO],Land,700,30,1007.95751953125,-0.05615234375,0,39.072916666666664
2023-08-15 13:01:54.915, [INFO],Land,700,30,1007.95751953125,-0.05615234375,0,39.072916666666664
2023-08-15 13:01:55.918, [INFO],Land,700,30,1007.95751953125,-0.05615234375,0,39.072916666666664
2023-08-15 13:01:56.922, [INFO],Land,700,30,1007.95751953125,-0.05615234375,0,39.072916666666664
2023-08-15 13:01:57.924, [INFO],Land,700,30,1007.95751953125,-0.05615234375,0,39.072916666666664
2023-08-15 13:01:58.927, [INFO],Land,700,30,1007.95751953125,-0.05615234375,0,39.072916666666664
2023-08-15 13:01:59.930, [INFO],Land,700,30,1007.95751953125,-0.05615234375,0,39.072916666666664
2023-08-15 13:02:00.933, [INFO],Land,700,30,1007.95751953125,-0.05615234375,0,39.072916666666664
2023-08-15 13:02:01.677, [INFO],Cut case
2023-08-15 13:02:01.679, [INFO],Begin expantion
2023-08-15 13:02:01.937, [INFO],Land,700,30,1007.95751953125,-0.05615234375,0,39.072916666666664
2023-08-15 13:02:02.940, [INFO],Land,700,30,1007.95751953125,-0.05615234375,0,39.072916666666664
2023-08-15 13:02:03.942, [INFO],Land,700,30,1007.95751953125,-0.05615234375,0,39.072916666666664
2023-08-15 13:02:04.944, [INFO],Land,700,30,1007.95751953125,-0.05615234375,0,39.072916666666664
2023-08-15 13:02:05.947, [INFO],Land,700,30,1007.95751953125,-0.05615234375,0,39.072916666666664
2023-08-15 13:02:06.951, [INFO],Land,700,30,1007.95751953125,-0.05615234375,0,39.072916666666664
2023-08-15 13:02:07.186, [INFO],Expanded
