"Timeinfo","Level","Message","Distance","Relative Altitude","Absolute Altitude","Latitude","Longitude"
2023-08-15 12:37:29.512, [INFO],Storage,716,0,1008.024169921875,0.029296875,0,32.16041666666666
2023-08-15 12:37:30.438, [INFO],failed
2023-08-15 12:37:30.514, [INFO],Storage,721,0,1008.06396484375,0.0478515625,0,32.175
2023-08-15 12:37:31.517, [INFO],Storage,720,0,1008.063720703125,-0.02197265625,2,32.19166666666666
2023-08-15 12:37:31.950, [INFO],failed
2023-08-15 12:37:32.524, [INFO],Storage,712,0,1008.1474609375,-0.096923828125,1,32.2125
2023-08-15 12:37:33.463, [INFO],failed
2023-08-15 12:37:33.526, [INFO],Storage,721,0,1008.029541015625,0.020751953125,0,32.229166666666664
2023-08-15 12:37:34.471, [INFO],failed
2023-08-15 12:37:34.529, [INFO],Storage,734,0,1008.04150390625,0.009033203125,0,32.24791666666667
2023-08-15 12:37:34.977, [INFO],failed
2023-08-15 12:37:35.482, [INFO],failed
2023-08-15 12:37:35.531, [INFO],Storage,732,0,1008.0185546875,0.073486328125,0,32.27916666666667
2023-08-15 12:37:36.534, [INFO],Storage,729,0,1008.089599609375,-0.066162109375,1,32.31666666666666
2023-08-15 12:37:36.995, [INFO],failed
2023-08-15 12:37:37.500, [INFO],failed
2023-08-15 12:37:37.539, [INFO],Storage,730,0,1008.03857421875,0.008544921875,0,32.33541666666667
2023-08-15 12:37:38.5  , [INFO],failed
2023-08-15 12:37:38.541, [INFO],Storage,732,0,1008.07275390625,-0.034423828125,1,32.34791666666666
2023-08-15 12:37:39.516, [INFO],failed
2023-08-15 12:37:39.544, [INFO],Storage,734,0,1008.04150390625,0.059814453125,0,32.364583333333336
2023-08-15 12:37:40.525, [INFO],failed
2023-08-15 12:37:40.546, [INFO],Storage,733,0,1008.022216796875,0.06396484375,0,32.37708333333333
2023-08-15 12:37:41.30 , [INFO],failed
2023-08-15 12:37:41.535, [INFO],failed
2023-08-15 12:37:41.549, [INFO],Storage,733,0,1008.022705078125,0.044189453125,0,32.391666666666666
2023-08-15 12:37:42.43 , [INFO],failed
2023-08-15 12:37:42.551, [INFO],Storage,734,0,1008.044921875,-0.021728515625,0,32.41041666666666
2023-08-15 12:37:43.554, [INFO],Storage,736,0,1007.98486328125,0.0283203125,1,32.43333333333334
2023-08-15 12:37:43.555, [INFO],failed
2023-08-15 12:37:44.60 , [INFO],failed
2023-08-15 12:37:44.558, [INFO],Storage,741,0,1008.060791015625,0.019287109375,1,32.44166666666666
2023-08-15 12:37:45.560, [INFO],Storage,721,0,1007.979736328125,0.009033203125,3,32.47291666666666
2023-08-15 12:37:45.572, [INFO],failed
2023-08-15 12:37:46.563, [INFO],Storage,702,0,1008.023193359375,-0.005615234375,0,32.485416666666666
2023-08-15 12:37:46.580, [INFO],failed
2023-08-15 12:37:47.567, [INFO],Storage,673,0,1007.986572265625,0.010498046875,2,32.49583333333334
2023-08-15 12:37:47.589, [INFO],failed
2023-08-15 12:37:48.94 , [INFO],failed
2023-08-15 12:37:48.569, [INFO],Storage,684,0,1008.04833984375,-0.013916015625,0,32.510416666666664
2023-08-15 12:37:49.572, [INFO],Storage,703,0,1008.013671875,0.027099609375,1,32.516666666666666
2023-08-15 12:37:49.605, [INFO],failed
2023-08-15 12:37:50.577, [INFO],Storage,735,0,1007.973388671875,0.009521484375,1,32.53541666666666
2023-08-15 12:37:50.613, [INFO],failed
2023-08-15 12:37:51.118, [INFO],failed
2023-08-15 12:37:51.579, [INFO],Storage,739,0,1008.0,-0.011474609375,0,32.54375
2023-08-15 12:37:51.623, [INFO],failed
2023-08-15 12:37:52.128, [INFO],failed
2023-08-15 12:37:52.583, [INFO],Storage,585,0,1008.024169921875,0.001953125,1,32.572916666666664
2023-08-15 12:37:52.634, [INFO],failed
2023-08-15 12:37:53.586, [INFO],Storage,568,0,1008.077392578125,0.0126953125,2,32.59166666666667
2023-08-15 12:37:54.145, [INFO],failed
2023-08-15 12:37:54.589, [INFO],Storage,504,0,1008.024169921875,-0.012451171875,0,32.60625
2023-08-15 12:37:55.154, [INFO],failed
2023-08-15 12:37:55.591, [INFO],Storage,441,0,1008.016845703125,0.08251953125,1,32.62708333333333
2023-08-15 12:37:55.659, [INFO],failed
2023-08-15 12:37:56.164, [INFO],failed
2023-08-15 12:37:56.594, [INFO],Storage,507,0,1008.0625,-0.033203125,0,32.645833333333336
2023-08-15 12:37:57.172, [INFO],failed
2023-08-15 12:37:57.598, [INFO],Storage,615,0,1008.050537109375,0.0380859375,1,32.65833333333333
2023-08-15 12:37:57.679, [INFO],failed
2023-08-15 12:37:58.601, [INFO],Storage,704,0,1008.0791015625,0.033203125,2,32.66875
2023-08-15 12:37:59.191, [INFO],failed
2023-08-15 12:37:59.604, [INFO],Storage,741,0,1007.99560546875,-0.0048828125,0,32.68958333333333
2023-08-15 12:37:59.696, [INFO],failed
2023-08-15 12:38:00.201, [INFO],failed
2023-08-15 12:38:00.606, [INFO],Storage,742,0,1008.07275390625,0.00537109375,1,32.702083333333334
2023-08-15 12:38:01.210, [INFO],failed
2023-08-15 12:38:01.609, [INFO],Storage,747,0,1008.031982421875,-0.053466796875,0,32.71666666666667
2023-08-15 12:38:01.715, [INFO],failed
2023-08-15 12:38:02.612, [INFO],Storage,747,0,1008.03857421875,0.078125,1,32.725
2023-08-15 12:38:02.723, [INFO],failed
2023-08-15 12:38:03.615, [INFO],Storage,748,0,1008.01806640625,-0.01123046875,0,32.74166666666667
2023-08-15 12:38:03.731, [INFO],failed
2023-08-15 12:38:04.236, [INFO],failed
2023-08-15 12:38:04.618, [INFO],Storage,746,0,1008.025634765625,-0.034912109375,0,32.760416666666664
2023-08-15 12:38:04.741, [INFO],failed
2023-08-15 12:38:05.620, [INFO],Storage,740,0,1008.014892578125,0.008056640625,2,32.77291666666667
2023-08-15 12:38:06.623, [INFO],Storage,733,0,1008.057373046875,-0.068603515625,2,32.791666666666664
2023-08-15 12:38:07.629, [INFO],Storage,692,0,1008.0029296875,-0.059814453125,2,32.80416666666667
2023-08-15 12:38:07.763, [INFO],failed
2023-08-15 12:38:08.268, [INFO],failed
2023-08-15 12:38:08.631, [INFO],Storage,723,0,1007.997314453125,0.0302734375,1,32.825
2023-08-15 12:38:08.773, [INFO],failed
2023-08-15 12:38:09.278, [INFO],failed
2023-08-15 12:38:09.634, [INFO],Storage,718,0,1008.0361328125,-0.0380859375,0,32.83958333333334
2023-08-15 12:38:10.636, [INFO],Storage,719,0,1008.044189453125,0.029296875,1,32.858333333333334
2023-08-15 12:38:11.293, [INFO],failed
2023-08-15 12:38:11.639, [INFO],Storage,719,0,1008.031494140625,-0.0712890625,0,32.87291666666667
2023-08-15 12:38:11.798, [INFO],failed
2023-08-15 12:38:12.643, [INFO],Storage,733,0,1007.985107421875,0.00927734375,1,32.889583333333334
2023-08-15 12:38:12.806, [INFO],failed
2023-08-15 12:38:13.311, [INFO],failed
2023-08-15 12:38:13.646, [INFO],Storage,710,0,1007.984130859375,0.0087890625,1,32.90625
2023-08-15 12:38:14.649, [INFO],Storage,347,0,1007.998291015625,0.08349609375,3,32.925
2023-08-15 12:38:14.822, [INFO],failed
2023-08-15 12:38:15.651, [INFO],Storage,429,0,1008.019775390625,0.01318359375,1,32.93958333333333
2023-08-15 12:38:16.334, [INFO],failed
2023-08-15 12:38:16.654, [INFO],Storage,416,0,1008.0849609375,-0.069091796875,0,32.952083333333334
2023-08-15 12:38:16.839, [INFO],failed
2023-08-15 12:38:17.345, [INFO],failed
2023-08-15 12:38:17.658, [INFO],Storage,482,0,1008.044921875,-0.013916015625,0,32.97083333333333
2023-08-15 12:38:17.851, [INFO],failed
2023-08-15 12:38:18.660, [INFO],Storage,602,0,1008.084716796875,-0.03857421875,0,32.989583333333336
2023-08-15 12:38:19.663, [INFO],Storage,725,0,1008.070556640625,-0.024169921875,0,32.99791666666667
2023-08-15 12:38:20.369, [INFO],failed
2023-08-15 12:38:20.665, [INFO],Storage,775,0,1008.07763671875,0.0107421875,1,33.0125
2023-08-15 12:38:21.377, [INFO],failed
2023-08-15 12:38:21.668, [INFO],Storage,786,0,1008.111572265625,-0.023193359375,0,33.01875
2023-08-15 12:38:21.882, [INFO],failed
2023-08-15 12:38:22.672, [INFO],Storage,721,0,1008.0439453125,-0.01904296875,1,33.020833333333336
2023-08-15 12:38:22.890, [INFO],failed
2023-08-15 12:38:23.674, [INFO],Storage,720,0,1008.095703125,-0.068603515625,1,33.025
2023-08-15 12:38:23.899, [INFO],failed
2023-08-15 12:38:24.404, [INFO],failed
2023-08-15 12:38:24.677, [INFO],Storage,736,0,1008.0634765625,-0.01123046875,0,33.03125
2023-08-15 12:38:24.909, [INFO],failed
2023-08-15 12:38:25.414, [INFO],failed
2023-08-15 12:38:25.679, [INFO],Storage,738,0,1008.056396484375,0.0068359375,0,33.03333333333333
2023-08-15 12:38:26.682, [INFO],Storage,737,0,1008.17333984375,-0.092529296875,1,33.03333333333333
2023-08-15 12:38:26.925, [INFO],failed
2023-08-15 12:38:27.430, [INFO],failed
2023-08-15 12:38:27.686, [INFO],Storage,773,0,1008.094482421875,0.061767578125,0,33.020833333333336
2023-08-15 12:38:27.935, [INFO],failed
2023-08-15 12:38:28.688, [INFO],Storage,767,0,1008.156982421875,-0.02490234375,1,33.020833333333336
2023-08-15 12:38:28.944, [INFO],failed
2023-08-15 12:38:29.691, [INFO],Storage,780,0,1008.052490234375,-0.026123046875,1,33.016666666666666
2023-08-15 12:38:30.455, [INFO],failed
2023-08-15 12:38:30.694, [INFO],Storage,780,0,1008.046630859375,0.041259765625,0,33.020833333333336
2023-08-15 12:38:31.464, [INFO],failed
2023-08-15 12:38:31.696, [INFO],Storage,782,0,1008.041259765625,0.058837890625,0,33.0125
2023-08-15 12:38:32.472, [INFO],failed
2023-08-15 12:38:32.700, [INFO],Storage,782,0,1008.1279296875,0.0908203125,0,33.016666666666666
2023-08-15 12:38:32.978, [INFO],failed
2023-08-15 12:38:33.703, [INFO],Storage,783,0,1008.08935546875,-0.00390625,0,33.016666666666666
2023-08-15 12:38:34.705, [INFO],Storage,782,0,1008.151611328125,-0.009033203125,1,33.01875
2023-08-15 12:38:35.496, [INFO],failed
2023-08-15 12:38:35.708, [INFO],Storage,778,0,1008.099853515625,0.03564453125,0,33.016666666666666
2023-08-15 12:38:36.1  , [INFO],failed
2023-08-15 12:38:36.711, [INFO],Storage,765,0,1008.050537109375,-0.03076171875,0,33.014583333333334
2023-08-15 12:38:37.512, [INFO],failed
2023-08-15 12:38:37.717, [INFO],Storage,766,0,1008.104736328125,0.068359375,0,33.02291666666667
2023-08-15 12:38:38.17 , [INFO],failed
2023-08-15 12:38:38.522, [INFO],failed
2023-08-15 12:38:38.720, [INFO],Storage,716,0,1008.087890625,0.048828125,0,33.025
2023-08-15 12:38:39.27 , [INFO],failed
2023-08-15 12:38:39.722, [INFO],Storage,734,0,1008.026611328125,-0.0888671875,0,33.03125
2023-08-15 12:38:40.538, [INFO],failed
2023-08-15 12:38:40.725, [INFO],Storage,755,0,1008.151611328125,0.0087890625,0,33.041666666666664
2023-08-15 12:38:41.43 , [INFO],failed
2023-08-15 12:38:41.728, [INFO],Storage,743,0,1008.12109375,-0.050537109375,1,33.045833333333334
2023-08-15 12:38:42.555, [INFO],Release Succeeded
2023-08-15 12:38:42.556, [INFO],Landing Succeeded
2023-08-15 12:38:42.558, [INFO],Cut case
2023-08-15 12:38:42.559, [INFO],Begin expantion
2023-08-15 12:38:42.732, [INFO],Land,758,0,1008.1025390625,-0.03173828125,0,33.05
2023-08-15 12:38:43.734, [INFO],Land,758,0,1008.1025390625,-0.03173828125,0,33.05
2023-08-15 12:38:44.737, [INFO],Land,758,0,1008.1025390625,-0.03173828125,0,33.05
2023-08-15 12:38:45.739, [INFO],Land,758,0,1008.1025390625,-0.03173828125,0,33.05
2023-08-15 12:38:46.741, [INFO],Land,758,0,1008.1025390625,-0.03173828125,0,33.05
2023-08-15 12:38:47.745, [INFO],Land,758,0,1008.1025390625,-0.03173828125,0,33.05
2023-08-15 12:38:48.66 , [INFO],Expanded
2023-08-15 12:38:48.748, [INFO],Land,758,0,1008.1025390625,-0.03173828125,0,33.05
2023-08-15 12:38:49.750, [INFO],Land,758,0,1008.1025390625,-0.03173828125,0,33.05
2023-08-15 12:38:50.753, [INFO],Land,758,0,1008.1025390625,-0.03173828125,0,33.05
2023-08-15 12:38:51.755, [INFO],Land,758,0,1008.1025390625,-0.03173828125,0,33.05
2023-08-15 12:38:52.759, [INFO],Land,758,0,1008.1025390625,-0.03173828125,0,33.05
2023-08-15 12:38:53.762, [INFO],Land,758,0,1008.1025390625,-0.03173828125,0,33.05
2023-08-15 12:38:54.764, [INFO],Land,758,0,1008.1025390625,-0.03173828125,0,33.05
2023-08-15 12:38:55.767, [INFO],Land,758,0,1008.1025390625,-0.03173828125,0,33.05
2023-08-15 12:38:56.769, [INFO],Land,758,0,1008.1025390625,-0.03173828125,0,33.05
2023-08-15 12:38:57.773, [INFO],Land,758,0,1008.1025390625,-0.03173828125,0,33.05
2023-08-15 12:38:58.77 , [INFO],Cut case
2023-08-15 12:38:58.78 , [INFO],Begin expantion
2023-08-15 12:38:58.776, [INFO],Land,758,0,1008.1025390625,-0.03173828125,0,33.05
2023-08-15 12:38:59.779, [INFO],Land,758,0,1008.1025390625,-0.03173828125,0,33.05
2023-08-15 12:39:00.781, [INFO],Land,758,0,1008.1025390625,-0.03173828125,0,33.05
2023-08-15 12:39:01.784, [INFO],Land,758,0,1008.1025390625,-0.03173828125,0,33.05
2023-08-15 12:39:02.788, [INFO],Land,758,0,1008.1025390625,-0.03173828125,0,33.05
2023-08-15 12:39:03.585, [INFO],Expanded
