"Timeinfo","Level","Message","Distance","Relative Altitude","Absolute Altitude","Latitude","Longitude"
2023-08-15 12:54:18.397, [INFO],Storage,488,0,1008.25146484375,0.016845703125,0,35.5
2023-08-15 12:54:19.263, [INFO],failed
2023-08-15 12:54:19.400, [INFO],Storage,519,0,1008.20849609375,0.0068359375,0,35.50416666666666
2023-08-15 12:54:19.768, [INFO],failed
2023-08-15 12:54:20.273, [INFO],failed
2023-08-15 12:54:20.402, [INFO],Storage,671,0,1008.2333984375,0.017822265625,0,35.516666666666666
2023-08-15 12:54:21.282, [INFO],failed
2023-08-15 12:54:21.405, [INFO],Storage,596,0,1008.250732421875,0.0302734375,0,35.514583333333334
2023-08-15 12:54:22.291, [INFO],failed
2023-08-15 12:54:22.410, [INFO],Storage,499,0,1008.273681640625,0.026123046875,0,35.510416666666664
2023-08-15 12:54:23.299, [INFO],failed
2023-08-15 12:54:23.412, [INFO],Storage,704,0,1008.2548828125,0.033447265625,0,35.516666666666666
2023-08-15 12:54:24.415, [INFO],Storage,87,0,1008.2919921875,-0.067138671875,2,35.525
2023-08-15 12:54:24.811, [INFO],failed
2023-08-15 12:54:25.418, [INFO],Storage,70,0,1008.2763671875,-0.005859375,1,35.525
2023-08-15 12:54:25.820, [INFO],failed
2023-08-15 12:54:26.421, [INFO],Storage,67,0,1008.267578125,-0.046875,1,35.52916666666667
2023-08-15 12:54:27.426, [INFO],Storage,70,0,1008.264404296875,-0.01416015625,2,35.53333333333333
2023-08-15 12:54:27.835, [INFO],failed
2023-08-15 12:54:28.428, [INFO],Storage,71,0,1008.25244140625,-0.03955078125,0,35.55
2023-08-15 12:54:28.844, [INFO],failed
2023-08-15 12:54:29.349, [INFO],failed
2023-08-15 12:54:29.431, [INFO],Storage,71,0,1008.227783203125,0.065185546875,0,35.56458333333333
2023-08-15 12:54:29.854, [INFO],failed
2023-08-15 12:54:30.434, [INFO],Storage,747,0,1008.250732421875,-0.03662109375,0,35.56666666666666
2023-08-15 12:54:31.367, [INFO],failed
2023-08-15 12:54:31.436, [INFO],Storage,752,0,1008.25439453125,0.006591796875,0,35.58125
2023-08-15 12:54:32.441, [INFO],Storage,753,0,1008.240234375,-0.008056640625,1,35.59166666666667
2023-08-15 12:54:32.879, [INFO],failed
2023-08-15 12:54:33.443, [INFO],Storage,750,0,1008.279296875,-0.024658203125,1,35.60625
2023-08-15 12:54:34.391, [INFO],failed
2023-08-15 12:54:34.447, [INFO],Storage,750,0,1008.239990234375,0.000244140625,0,35.62291666666667
2023-08-15 12:54:35.450, [INFO],Storage,748,0,1008.251953125,-0.008056640625,2,35.62708333333333
2023-08-15 12:54:35.904, [INFO],failed
2023-08-15 12:54:36.453, [INFO],Storage,904,1,1008.247314453125,-0.01123046875,1,35.635416666666664
2023-08-15 12:54:41.691, [INFO],failed
2023-08-15 12:54:41.678, [INFO],Storage,868,2,1008.2294921875,0.005615234375,0,35.65
2023-08-15 12:54:42.222, [INFO],failed
2023-08-15 12:54:42.718, [INFO],Storage,926,4,1008.21923828125,0.032958984375,1,35.68958333333333
2023-08-15 12:54:42.728, [INFO],failed
2023-08-15 12:54:43.234, [INFO],failed
2023-08-15 12:54:43.721, [INFO],Storage,914,6,1008.285888671875,-0.018310546875,0,35.704166666666666
2023-08-15 12:54:43.767, [INFO],failed
2023-08-15 12:54:44.723, [INFO],Storage,929,8,1008.290283203125,-0.052490234375,1,35.71666666666667
2023-08-15 12:54:44.776, [INFO],failed
2023-08-15 12:54:45.727, [INFO],Storage,930,10,1008.261962890625,0.044677734375,1,35.74166666666667
2023-08-15 12:54:46.730, [INFO],Storage,923,12,1008.235107421875,-0.0478515625,1,35.75
2023-08-15 12:54:46.791, [INFO],failed
2023-08-15 12:54:47.737, [INFO],Storage,939,14,1008.260986328125,0.07763671875,1,35.76875
2023-08-15 12:54:48.338, [INFO],failed
2023-08-15 12:54:48.741, [INFO],Storage,754,15,1008.314453125,0.014892578125,1,35.78333333333333
2023-08-15 12:54:49.744, [INFO],Storage,805,15,1008.22119140625,-0.047119140625,1,35.797916666666666
2023-08-15 12:54:49.850, [INFO],failed
2023-08-15 12:54:50.747, [INFO],Storage,909,17,1008.2509765625,0.004150390625,2,35.81458333333333
2023-08-15 12:54:50.861, [INFO],failed
2023-08-15 12:54:51.366, [INFO],failed
2023-08-15 12:54:51.749, [INFO],Storage,876,19,1008.298583984375,0.02685546875,1,35.833333333333336
2023-08-15 12:54:51.871, [INFO],failed
2023-08-15 12:54:52.376, [INFO],failed
2023-08-15 12:54:52.755, [INFO],Storage,912,20,1008.312744140625,0.075439453125,1,35.84583333333333
2023-08-15 12:54:52.881, [INFO],failed
2023-08-15 12:54:53.758, [INFO],Storage,889,22,1008.33447265625,-0.008544921875,0,35.85625
2023-08-15 12:54:53.889, [INFO],failed
2023-08-15 12:54:54.394, [INFO],failed
2023-08-15 12:54:54.761, [INFO],Storage,920,24,1008.494873046875,0.004638671875,1,35.87291666666667
2023-08-15 12:54:54.899, [INFO],failed
2023-08-15 12:54:55.404, [INFO],failed
2023-08-15 12:54:55.764, [INFO],Storage,925,26,1008.5224609375,0.07861328125,1,35.8875
2023-08-15 12:54:56.412, [INFO],failed
2023-08-15 12:54:56.766, [INFO],Storage,941,28,1008.607421875,0.0224609375,1,35.90208333333334
2023-08-15 12:54:56.917, [INFO],failed
2023-08-15 12:54:57.422, [INFO],failed
2023-08-15 12:54:57.771, [INFO],Storage,948,30,1008.73095703125,0.02197265625,1,35.91458333333333
2023-08-15 12:54:58.774, [INFO],Storage,915,32,1008.791259765625,0.003173828125,3,35.927083333333336
2023-08-15 12:54:58.934, [INFO],failed
2023-08-15 12:54:59.439, [INFO],failed
2023-08-15 12:54:59.776, [INFO],Storage,926,34,1008.858154296875,-0.0537109375,0,35.9375
2023-08-15 12:55:00.779, [INFO],Storage,922,36,1008.92431640625,0.052734375,1,35.954166666666666
2023-08-15 12:55:01.782, [INFO],Storage,920,38,1009.053466796875,-0.02490234375,1,35.96875
2023-08-15 12:55:02.462, [INFO],failed
2023-08-15 12:55:02.790, [INFO],Storage,926,40,1009.091796875,-0.0107421875,0,35.983333333333334
2023-08-15 12:55:03.793, [INFO],Storage,752,41,1009.151611328125,-0.01220703125,0,35.99166666666667
2023-08-15 12:55:03.975, [INFO],failed
2023-08-15 12:55:04.480, [INFO],failed
2023-08-15 12:55:04.795, [INFO],Storage,744,41,1009.24560546875,0.046142578125,1,36.00833333333333
2023-08-15 12:55:05.798, [INFO],Storage,744,41,1009.1943359375,0.05078125,2,36.025
2023-08-15 12:55:05.993, [INFO],failed
2023-08-15 12:55:06.498, [INFO],failed
2023-08-15 12:55:06.800, [INFO],Storage,742,41,1009.337158203125,0.024658203125,1,36.03333333333333
2023-08-15 12:55:07.507, [INFO],failed
2023-08-15 12:55:07.804, [INFO],Storage,742,41,1009.455322265625,0.01123046875,1,36.05
2023-08-15 12:55:08.12 , [INFO],failed
2023-08-15 12:55:08.520, [INFO],failed
2023-08-15 12:55:08.807, [INFO],Storage,742,41,1009.5322265625,0.061279296875,1,36.06458333333333
2023-08-15 12:55:09.810, [INFO],Storage,741,41,1009.628173828125,0.01806640625,3,36.072916666666664
2023-08-15 12:55:10.812, [INFO],Storage,743,41,1009.675537109375,0.08544921875,4,36.0875
2023-08-15 12:55:11.815, [INFO],Storage,742,41,1009.92041015625,-0.112060546875,4,36.09791666666666
2023-08-15 12:55:12.820, [INFO],Storage,742,41,1009.949951171875,-0.045654296875,4,36.10625
2023-08-15 12:55:13.53 , [INFO],failed
2023-08-15 12:55:13.559, [INFO],failed
2023-08-15 12:55:13.822, [INFO],Storage,742,41,1010.041259765625,0.024169921875,0,36.125
2023-08-15 12:55:14.825, [INFO],Storage,741,41,1010.096923828125,-0.00830078125,0,36.13333333333333
2023-08-15 12:55:15.72 , [INFO],failed
2023-08-15 12:55:15.577, [INFO],failed
2023-08-15 12:55:15.827, [INFO],Storage,741,41,1010.249755859375,0.037841796875,0,36.141666666666666
2023-08-15 12:55:16.830, [INFO],Storage,741,41,1010.282958984375,-0.0078125,0,36.15416666666667
2023-08-15 12:55:17.594, [INFO],failed
2023-08-15 12:55:17.835, [INFO],Storage,739,41,1010.4248046875,0.0576171875,0,36.166666666666664
2023-08-15 12:55:18.602, [INFO],failed
2023-08-15 12:55:18.837, [INFO],Storage,740,41,1010.380615234375,0.06201171875,0,36.170833333333334
2023-08-15 12:55:19.840, [INFO],Storage,742,41,1010.3330078125,-0.00390625,1,36.18125
2023-08-15 12:55:20.842, [INFO],Storage,755,41,1010.360595703125,-0.041748046875,2,36.19583333333333
2023-08-15 12:55:21.626, [INFO],failed
2023-08-15 12:55:21.845, [INFO],Storage,750,41,1010.36669921875,0.008056640625,0,36.202083333333334
2023-08-15 12:55:22.635, [INFO],failed
2023-08-15 12:55:22.849, [INFO],Storage,754,41,1010.35986328125,0.034912109375,0,36.21875
2023-08-15 12:55:23.140, [INFO],failed
2023-08-15 12:55:23.851, [INFO],Storage,736,41,1010.385986328125,-0.0048828125,0,36.22291666666666
2023-08-15 12:55:24.148, [INFO],failed
2023-08-15 12:55:24.653, [INFO],failed
2023-08-15 12:55:24.854, [INFO],Storage,757,41,1010.365478515625,0.03271484375,0,36.235416666666666
2023-08-15 12:55:25.158, [INFO],failed
2023-08-15 12:55:25.663, [INFO],failed
2023-08-15 12:55:25.856, [INFO],Storage,759,41,1010.380615234375,0.049072265625,0,36.24166666666667
2023-08-15 12:55:26.671, [INFO],failed
2023-08-15 12:55:26.859, [INFO],Storage,763,41,1010.39453125,0.044677734375,0,36.25416666666666
2023-08-15 12:55:27.177, [INFO],failed
2023-08-15 12:55:27.863, [INFO],Storage,763,41,1010.36181640625,-0.056884765625,1,36.260416666666664
2023-08-15 12:55:28.689, [INFO],failed
2023-08-15 12:55:28.866, [INFO],Storage,764,41,1010.373291015625,0.02734375,0,36.275
2023-08-15 12:55:29.868, [INFO],Storage,764,41,1010.3671875,-0.00439453125,2,36.28125
2023-08-15 12:55:30.704, [INFO],failed
2023-08-15 12:55:30.871, [INFO],Storage,759,41,1010.3359375,0.05859375,0,36.291666666666664
2023-08-15 12:55:31.207, [INFO],failed
2023-08-15 12:55:31.873, [INFO],Storage,751,41,1010.442138671875,-0.052978515625,0,36.3
2023-08-15 12:55:32.714, [INFO],failed
2023-08-15 12:55:32.877, [INFO],Storage,765,41,1010.3818359375,0.040283203125,0,36.31041666666667
2023-08-15 12:55:33.879, [INFO],Storage,764,41,1010.433349609375,-0.014404296875,0,36.32083333333333
2023-08-15 12:55:34.881, [INFO],Storage,764,41,1010.462890625,-0.033935546875,1,36.33541666666667
2023-08-15 12:55:35.733, [INFO],failed
2023-08-15 12:55:35.883, [INFO],Storage,767,41,1010.408935546875,0.070068359375,0,36.3375
2023-08-15 12:55:36.238, [INFO],failed
2023-08-15 12:55:36.886, [INFO],Storage,758,41,1010.4150390625,-0.03857421875,1,36.35208333333333
2023-08-15 12:55:37.750, [INFO],failed
2023-08-15 12:55:37.891, [INFO],Storage,745,41,1010.469970703125,0.0166015625,0,36.364583333333336
2023-08-15 12:55:38.255, [INFO],failed
2023-08-15 12:55:38.760, [INFO],failed
2023-08-15 12:55:38.894, [INFO],Storage,745,41,1010.452392578125,0.01904296875,0,36.36875
2023-08-15 12:55:39.897, [INFO],Storage,730,41,1010.4853515625,-0.029296875,0,36.37916666666666
2023-08-15 12:55:40.272, [INFO],failed
2023-08-15 12:55:40.900, [INFO],Storage,730,41,1010.47607421875,-0.064208984375,0,36.38125
2023-08-15 12:55:41.785, [INFO],Release Succeeded
2023-08-15 12:55:41.787, [INFO],Landing Succeeded
2023-08-15 12:55:41.789, [INFO],Cut case
2023-08-15 12:55:41.790, [INFO],Begin expantion
2023-08-15 12:55:41.902, [INFO],Land,728,41,1010.447509765625,-0.0078125,0,36.4
2023-08-15 12:55:42.907, [INFO],Land,728,41,1010.447509765625,-0.0078125,0,36.4
2023-08-15 12:55:43.910, [INFO],Land,728,41,1010.447509765625,-0.0078125,0,36.4
2023-08-15 12:55:44.913, [INFO],Land,728,41,1010.447509765625,-0.0078125,0,36.4
2023-08-15 12:55:45.915, [INFO],Land,728,41,1010.447509765625,-0.0078125,0,36.4
2023-08-15 12:55:46.918, [INFO],Land,728,41,1010.447509765625,-0.0078125,0,36.4
2023-08-15 12:55:47.298, [INFO],Expanded
2023-08-15 12:55:47.923, [INFO],Land,728,41,1010.447509765625,-0.0078125,0,36.4
2023-08-15 12:55:48.926, [INFO],Land,728,41,1010.447509765625,-0.0078125,0,36.4
2023-08-15 12:55:49.929, [INFO],Land,728,41,1010.447509765625,-0.0078125,0,36.4
2023-08-15 12:55:50.931, [INFO],Land,728,41,1010.447509765625,-0.0078125,0,36.4
2023-08-15 12:55:51.934, [INFO],Land,728,41,1010.447509765625,-0.0078125,0,36.4
2023-08-15 12:55:52.938, [INFO],Land,728,41,1010.447509765625,-0.0078125,0,36.4
2023-08-15 12:55:53.941, [INFO],Land,728,41,1010.447509765625,-0.0078125,0,36.4
2023-08-15 12:55:54.944, [INFO],Land,728,41,1010.447509765625,-0.0078125,0,36.4
2023-08-15 12:55:55.946, [INFO],Land,728,41,1010.447509765625,-0.0078125,0,36.4
2023-08-15 12:55:56.949, [INFO],Land,728,41,1010.447509765625,-0.0078125,0,36.4
2023-08-15 12:55:57.310, [INFO],Cut case
2023-08-15 12:55:57.311, [INFO],Begin expantion
2023-08-15 12:55:57.954, [INFO],Land,728,41,1010.447509765625,-0.0078125,0,36.4
2023-08-15 12:55:58.956, [INFO],Land,728,41,1010.447509765625,-0.0078125,0,36.4
2023-08-15 12:55:59.959, [INFO],Land,728,41,1010.447509765625,-0.0078125,0,36.4
2023-08-15 12:56:00.962, [INFO],Land,728,41,1010.447509765625,-0.0078125,0,36.4
2023-08-15 12:56:01.964, [INFO],Land,728,41,1010.447509765625,-0.0078125,0,36.4
2023-08-15 12:56:02.816, [INFO],Expanded
