"Timeinfo","Level","Message","Distance","Relative Altitude","Absolute Altitude","Latitude","Longitude"
2023-09-03 18:23:51.942, [INFO],Pixhawk initialized
2023-09-03 18:23:52.216, [INFO],Camera initialized
2023-09-03 18:23:52.378, [INFO],['/dev/ttyACM0']
2023-09-03 18:23:52.379, [INFO],system_address: /dev/ttyACMO
2023-09-03 18:23:52.380, [INFO],Waiting for drone to connect...
2023-09-03 18:23:52.503, [INFO],Connected Drone!
2023-09-03 18:23:52.504, [INFO],Waiting for drone to have a global position estimate...
2023-09-03 18:23:53.440, [INFO],-- Global position estimate OK
2023-09-03 18:23:53.442, [INFO],waiting for pixhawk to hold
2023-09-03 18:23:54.444, [INFO],--Holding
2023-09-03 18:23:55.439, [INFO],-- Hold
2023-09-03 18:24:04.478, [INFO],0.0,-1.0,0.0,0.0,0.0,0.0
2023-09-03 18:24:04.985, [INFO],0.0,0.0199774,-0.019,-1.866,35.792653,139.89042
2023-09-03 18:24:05.487, [INFO],HOLD,0.0099888,-0.001,-1.848,35.792653,139.89042
2023-09-03 18:24:05.989, [INFO],HOLD,0.0099888,0.02,-1.826,35.792653,139.89042
2023-09-03 18:24:06.493, [INFO],HOLD,0.0199777,0.029,-1.817,35.792653,139.89042
2023-09-03 18:24:06.995, [INFO],HOLD,0.0199777,0.029,-1.818,35.792653,139.89042
2023-09-03 18:24:07.500, [INFO],HOLD,0.0199777,0.031,-1.815,35.792652,139.89042
2023-09-03 18:24:08.3  , [INFO],HOLD,0.0099888,0.042,-1.805,35.792652,139.89042
2023-09-03 18:24:08.472, [INFO],--Clear mission
2023-09-03 18:24:08.499, [INFO],-- Uploading mission
2023-09-03 18:24:08.506, [INFO],HOLD,0.0099887,0.056,-1.791,35.792652,139.89042
2023-09-03 18:24:08.529, [INFO],waiting for pixhawk to hold
2023-09-03 18:24:09.12 , [INFO],HOLD,0.0199775,0.078,-1.769,35.792652,139.89042
2023-09-03 18:24:09.440, [INFO],-- Hold
2023-09-03 18:24:10.444, [INFO],waiting for pixhawk to arm
2023-09-03 18:24:10.452, [INFO],HOLD,0.0199775,0.094,-1.753,35.792652,139.89042
2023-09-03 18:24:10.954, [INFO],HOLD,0.0099885,0.113,-1.734,35.792652,139.89042
2023-09-03 18:24:11.443, [INFO],--Arming
2023-09-03 18:24:11.457, [INFO],HOLD,0.0099885,0.105,-1.741,35.792652,139.89042
2023-09-03 18:24:11.960, [INFO],HOLD,0.019976,0.007,-1.733,35.792652,139.89042
2023-09-03 18:24:12.440, [INFO],-- Arm
2023-09-03 18:24:13.446, [INFO],HOLD,0.0199762,0.017,-1.724,35.792652,139.89042
2023-09-03 18:24:13.949, [INFO],HOLD,0.0099877,0.037,-1.704,35.792652,139.89042
2023-09-03 18:24:14.451, [INFO],HOLD,0.0199763,0.043,-1.698,35.792652,139.89042
2023-09-03 18:24:14.953, [INFO],HOLD,0.0199761,0.05,-1.691,35.792652,139.89042
2023-09-03 18:24:15.456, [INFO],HOLD,0.0099887,0.06,-1.681,35.792652,139.89042
2023-09-03 18:24:15.961, [INFO],HOLD,0.0099879,0.073,-1.668,35.792652,139.89042
2023-09-03 18:24:16.464, [INFO],HOLD,0.0199771,0.086,-1.655,35.792651,139.89042
2023-09-03 18:24:16.967, [INFO],HOLD,0.0199743,0.003,-1.648,35.792651,139.89042
2023-09-03 18:24:17.469, [INFO],HOLD,0.0099879,0.014,-1.637,35.792651,139.89042
2023-09-03 18:24:17.971, [INFO],HOLD,0.0099886,0.023,-1.628,35.792651,139.89042
2023-09-03 18:24:18.443, [INFO],--Start mission
2023-09-03 18:24:18.473, [INFO],HOLD,0.0199776,0.025,-1.627,35.792652,139.89042
2023-09-03 18:24:18.977, [INFO],HOLD,0.0199775,0.035,-1.617,35.792651,139.89042
2023-09-03 18:24:19.480, [INFO],HOLD,0.0099886,0.056,-1.595,35.792651,139.89042
2023-09-03 18:24:19.983, [INFO],HOLD,0.0199768,0.043,-1.608,35.792651,139.89042
2023-09-03 18:24:20.484, [INFO],HOLD,0.019977,0.018,-1.634,35.792651,139.89042
2023-09-03 18:24:20.987, [INFO],HOLD,0.0199767,-0.014,-1.666,35.792651,139.89042
2023-09-03 18:24:21.490, [INFO],HOLD,0.0199769,-0.047,-1.699,35.792651,139.89042
2023-09-03 18:24:21.992, [INFO],HOLD,0.019977,-0.071,-1.723,35.792651,139.89042
2023-09-03 18:24:22.495, [INFO],HOLD,0.019977,-0.093,-1.746,35.792651,139.89042
2023-09-03 18:24:22.999, [INFO],HOLD,0.0199772,-0.123,-1.775,35.792652,139.89042
2023-09-03 18:24:23.501, [INFO],HOLD,0.0199772,-0.146,-1.799,35.792651,139.89042
2023-09-03 18:24:24.14 , [INFO],HOLD,0.0099886,-0.152,-1.804,35.792652,139.89042
2023-09-03 18:24:24.517, [INFO],HOLD,0.0099886,-0.156,-1.808,35.792651,139.89042
2023-09-03 18:24:25.21 , [INFO],HOLD,0.0199772,-0.154,-1.806,35.792651,139.89042
2023-09-03 18:24:25.524, [INFO],HOLD,0.0199772,-0.146,-1.799,35.792651,139.89042
2023-09-03 18:24:26.30 , [INFO],HOLD,0.0199772,-0.146,-1.798,35.792651,139.89042
2023-09-03 18:24:26.533, [INFO],HOLD,0.0199773,-0.15,-1.802,35.792651,139.89042
2023-09-03 18:24:27.35 , [INFO],HOLD,0.0099886,-0.156,-1.808,35.792652,139.89042
2023-09-03 18:24:27.538, [INFO],HOLD,0.0199773,-0.146,-1.798,35.792652,139.89042
2023-09-03 18:24:28.40 , [INFO],HOLD,0.0199772,-0.134,-1.786,35.792652,139.89042
2023-09-03 18:24:28.543, [INFO],HOLD,0.0199772,-0.125,-1.777,35.792652,139.89042
2023-09-03 18:24:29.45 , [INFO],HOLD,0.0199772,-0.116,-1.769,35.792652,139.89042
2023-09-03 18:24:29.548, [INFO],HOLD,0.0199772,-0.113,-1.766,35.792652,139.89042
2023-09-03 18:24:30.50 , [INFO],HOLD,0.0199771,-0.111,-1.763,35.792652,139.89042
2023-09-03 18:24:30.553, [INFO],HOLD,0.0199772,-0.116,-1.768,35.792652,139.89042
2023-09-03 18:24:31.58 , [INFO],HOLD,0.019977,-0.109,-1.761,35.792652,139.89042
2023-09-03 18:24:31.562, [INFO],HOLD,0.0199771,-0.093,-1.745,35.792652,139.89042
2023-09-03 18:24:32.65 , [INFO],HOLD,0.0199771,-0.073,-1.725,35.792652,139.89042
2023-09-03 18:24:32.567, [INFO],HOLD,0.0199771,-0.052,-1.704,35.792652,139.89042
2023-09-03 18:24:33.70 , [INFO],HOLD,0.0199771,-0.039,-1.691,35.792652,139.89042
2023-09-03 18:24:33.572, [INFO],HOLD,0.0199771,-0.029,-1.681,35.792652,139.89042
2023-09-03 18:24:34.75 , [INFO],HOLD,0.0099885,-0.034,-1.686,35.792652,139.89042
2023-09-03 18:24:34.579, [INFO],HOLD,0.0199773,-0.048,-1.7,35.792652,139.89042
2023-09-03 18:24:35.83 , [INFO],HOLD,0.0199773,-0.055,-1.708,35.792652,139.89042
2023-09-03 18:24:35.586, [INFO],HOLD,0.0099886,-0.052,-1.704,35.792652,139.89042
2023-09-03 18:24:36.91 , [INFO],HOLD,0.0199772,-0.05,-1.702,35.792652,139.89042
2023-09-03 18:24:36.593, [INFO],HOLD,0.0199771,-0.058,-1.71,35.792652,139.89042
2023-09-03 18:24:37.98 , [INFO],HOLD,0.0199772,-0.076,-1.728,35.792653,139.89042
2023-09-03 18:24:37.602, [INFO],HOLD,0.0199771,-0.108,-1.76,35.792653,139.89042
2023-09-03 18:24:38.104, [INFO],HOLD,0.0199771,-0.115,-1.767,35.792653,139.89042
2023-09-03 18:24:38.607, [INFO],HOLD,0.019977,-0.117,-1.769,35.792653,139.89042
2023-09-03 18:24:39.110, [INFO],HOLD,0.0199769,-0.125,-1.777,35.792653,139.89042
2023-09-03 18:24:39.614, [INFO],HOLD,0.019977,-0.124,-1.776,35.792653,139.89042
2023-09-03 18:24:40.117, [INFO],HOLD,0.0099885,-0.139,-1.791,35.792653,139.89042
2023-09-03 18:24:40.620, [INFO],HOLD,0.019977,-0.156,-1.808,35.792653,139.89042
2023-09-03 18:24:41.123, [INFO],HOLD,0.019977,-0.166,-1.819,35.792653,139.89042
2023-09-03 18:24:41.625, [INFO],HOLD,0.0199771,-0.186,-1.839,35.792654,139.89042
2023-09-03 18:24:42.128, [INFO],HOLD,0.019977,-0.207,-1.859,35.792654,139.89042
2023-09-03 18:24:42.630, [INFO],HOLD,0.019977,-0.23,-1.882,35.792654,139.89042
2023-09-03 18:24:43.133, [INFO],HOLD,0.0199769,-0.243,-1.895,35.792654,139.89042
