"Timeinfo","Level","Message","Light","Pressure","Disp Pressure","Light Counter","Pressure Counter"
2023-09-06 12:56:38.235, [INFO],Pixhawk initialized
2023-09-06 12:56:38.237, [INFO],Case program initialized
2023-09-06 12:56:46.260, [INFO],Outside,0,0,0,0,0
2023-09-06 12:56:46.881, [INFO],Still Outside
2023-09-06 12:56:47.266, [INFO],JS:L0,704,0,0,0,0
2023-09-06 12:56:47.444, [INFO],Still Outside
2023-09-06 12:56:48.7  , [INFO],Still Outside
2023-09-06 12:56:48.269, [INFO],JS:L0,703,0,0,0,0
2023-09-06 12:56:48.570, [INFO],Still Outside
2023-09-06 12:56:49.133, [INFO],Still Outside
2023-09-06 12:56:49.271, [INFO],JS:L0,704,0,0,0,0
2023-09-06 12:56:49.696, [INFO],Still Outside
2023-09-06 12:56:50.259, [INFO],Still Outside
2023-09-06 12:56:50.274, [INFO],JS:L0,704,0,0,0,0
2023-09-06 12:56:50.822, [INFO],Still Outside
2023-09-06 12:56:51.277, [INFO],JS:L0,705,0,0,0,0
2023-09-06 12:56:51.385, [INFO],Still Outside
2023-09-06 12:56:52.281, [INFO],JS:L1,144,0,0,1,0
2023-09-06 12:56:53.284, [INFO],JS:L3,147,0,0,3,0
2023-09-06 12:56:54.286, [INFO],JS:L5,145,0,0,5,0
2023-09-06 12:56:55.289, [INFO],JS:L6,147,0,0,6,0
2023-09-06 12:56:56.291, [INFO],JS:L8,147,0,0,8,0
2023-09-06 12:56:57.296, [INFO],JS:L10,148,0,0,10,0
2023-09-06 12:56:57.499, [INFO],Storage Succeeded
2023-09-06 12:56:57.561, [INFO],Light still low
2023-09-06 12:56:58.298, [INFO],Storage,150,1005.26513671875,0,0,0
2023-09-06 12:56:59.301, [INFO],Storage,150,1005.26513671875,0,0,0
2023-09-06 12:57:00.304, [INFO],Storage,150,1005.26513671875,0,0,0
2023-09-06 12:57:01.306, [INFO],Storage,150,1005.26513671875,0,0,0
2023-09-06 12:57:02.309, [INFO],Storage,150,1005.26513671875,0,0,0
2023-09-06 12:57:03.313, [INFO],Storage,150,1005.260498046875,0,0,0
2023-09-06 12:57:03.501, [INFO],Disp pressure too stable or minus
2023-09-06 12:57:04.64 , [INFO],Light still low
2023-09-06 12:57:04.315, [INFO],JR:LL0,0,114,1005.25,-0.012304687499977263,0,0
2023-09-06 12:57:05.318, [INFO],JR:LL0,0,114,1005.26953125,-0.012304687499977263,0,0
2023-09-06 12:57:06.321, [INFO],JR:LL0,0,114,1005.26953125,-0.012304687499977263,0,0
2023-09-06 12:57:07.325, [INFO],JR:LL0,0,114,1005.26953125,-0.012304687499977263,0,0
2023-09-06 12:57:08.328, [INFO],JR:LL0,0,114,1005.26953125,-0.012304687499977263,0,0
2023-09-06 12:57:09.330, [INFO],JR:LL0,0,114,1005.26953125,-0.012304687499977263,0,0
2023-09-06 12:57:10.3  , [INFO],Disp pressure too stable or minus
2023-09-06 12:57:10.333, [INFO],JR:LL0,0,114,1005.321533203125,0.018017578124954525,0,0
2023-09-06 12:57:10.566, [INFO],Light still low
2023-09-06 12:57:11.336, [INFO],JR:LL0,0,117,1005.314453125,0.018017578124954525,0,0
2023-09-06 12:57:12.341, [INFO],JR:LL0,0,117,1005.314453125,0.018017578124954525,0,0
2023-09-06 12:57:13.344, [INFO],JR:LL0,0,117,1005.314453125,0.018017578124954525,0,0
2023-09-06 12:57:14.346, [INFO],JR:LL0,0,117,1005.314453125,0.018017578124954525,0,0
2023-09-06 12:57:15.349, [INFO],JR:LL0,0,117,1005.314453125,0.018017578124954525,0,0
2023-09-06 12:57:16.352, [INFO],JR:LL0,0,117,1005.260986328125,0.018017578124954525,0,0
2023-09-06 12:57:16.505, [INFO],Disp pressure too stable or minus
2023-09-06 12:57:17.69 , [INFO],Light still low
2023-09-06 12:57:17.356, [INFO],JR:LL0,0,118,1005.263427734375,0.017138671875045475,0,0
2023-09-06 12:57:18.358, [INFO],JR:LL0,0,118,1005.3037109375,0.017138671875045475,0,0
