"Timeinfo","Level","Message","Light","Pressure","Disp Pressure","Light Counter","Pressure Counter"
2023-09-11 15:46:03.195, [INFO],Case program initialized
2023-09-11 15:46:11.220, [INFO],Outside,0,0,0,0,0
2023-09-11 15:46:11.841, [INFO],Still Outside
2023-09-11 15:46:12.233, [INFO],Judge Storage:L,778,0,0,0,0
2023-09-11 15:46:12.404, [INFO],Still Outside
2023-09-11 15:46:12.966, [INFO],Still Outside
2023-09-11 15:46:13.236, [INFO],Judge Storage:L,796,0,0,0,0
2023-09-11 15:46:13.529, [INFO],Still Outside
2023-09-11 15:46:14.92 , [INFO],Still Outside
2023-09-11 15:46:14.239, [INFO],Judge Storage:L,793,0,0,0,0
2023-09-11 15:46:14.655, [INFO],Still Outside
2023-09-11 15:46:15.217, [INFO],Still Outside
2023-09-11 15:46:15.241, [INFO],Judge Storage:L,791,0,0,0,0
2023-09-11 15:46:15.780, [INFO],Still Outside
2023-09-11 15:46:16.244, [INFO],Judge Storage:L,792,0,0,0,0
2023-09-11 15:46:16.343, [INFO],Still Outside
2023-09-11 15:46:16.906, [INFO],Still Outside
2023-09-11 15:46:17.250, [INFO],Judge Storage:L,792,0,0,0,0
2023-09-11 15:46:17.468, [INFO],Still Outside
2023-09-11 15:46:18.31 , [INFO],Still Outside
2023-09-11 15:46:18.252, [INFO],Judge Storage:L,793,0,0,0,0
2023-09-11 15:46:18.594, [INFO],Still Outside
2023-09-11 15:46:19.157, [INFO],Still Outside
2023-09-11 15:46:19.255, [INFO],Judge Storage:L,787,0,0,0,0
2023-09-11 15:46:20.257, [INFO],Judge Storage:L,419,0,0,1,0
2023-09-11 15:46:21.260, [INFO],Judge Storage:L,418,0,0,3,0
2023-09-11 15:46:22.266, [INFO],Judge Storage:L,419,0,0,5,0
2023-09-11 15:46:23.269, [INFO],Judge Storage:L,412,0,0,7,0
2023-09-11 15:46:24.272, [INFO],Judge Storage:L,418,0,0,9,0
2023-09-11 15:46:25.271, [INFO],Storage Succeeded
2023-09-11 15:46:25.274, [INFO],Storage,420,0,0,0,0
2023-09-11 15:46:25.333, [INFO],Light still low
2023-09-11 15:46:26.277, [INFO],Storage,420,888.38525390625,0,0,0
2023-09-11 15:46:27.284, [INFO],Storage,420,888.38525390625,0,0,0
