"Timeinfo","Level","Message","Distance","Relative Altitude","Absolute Altitude","Latitude","Longitude"
2023-09-11 16:02:09.664, [INFO],Case program initialized
2023-09-11 16:02:17.687, [INFO],Outside,0,0,0,0,0
2023-09-11 16:02:18.308, [INFO],Still Outside
2023-09-11 16:02:18.695, [INFO],Judge Storage:L,571,0,0,0,0
2023-09-11 16:02:18.871, [INFO],Still Outside
2023-09-11 16:02:19.434, [INFO],Still Outside
2023-09-11 16:02:19.698, [INFO],Judge Storage:L,572,0,0,0,0
2023-09-11 16:02:19.997, [INFO],Still Outside
2023-09-11 16:02:20.559, [INFO],Still Outside
2023-09-11 16:02:20.701, [INFO],Judge Storage:L,573,0,0,0,0
2023-09-11 16:02:21.122, [INFO],Still Outside
2023-09-11 16:02:21.684, [INFO],Still Outside
2023-09-11 16:02:21.704, [INFO],Judge Storage:L,573,0,0,0,0
2023-09-11 16:02:22.247, [INFO],Still Outside
2023-09-11 16:02:22.707, [INFO],Judge Storage:L,570,0,0,0,0
2023-09-11 16:02:22.810, [INFO],Still Outside
2023-09-11 16:02:23.372, [INFO],Still Outside
2023-09-11 16:02:23.713, [INFO],Judge Storage:L,568,0,0,0,0
2023-09-11 16:02:23.935, [INFO],Still Outside
2023-09-11 16:02:24.498, [INFO],Still Outside
2023-09-11 16:02:24.716, [INFO],Judge Storage:L,567,0,0,0,0
2023-09-11 16:02:25.60 , [INFO],Still Outside
2023-09-11 16:02:25.623, [INFO],Still Outside
2023-09-11 16:02:25.718, [INFO],Judge Storage:L,562,0,0,0,0
2023-09-11 16:02:26.186, [INFO],Still Outside
2023-09-11 16:02:26.721, [INFO],Judge Storage:L,555,0,0,0,0
2023-09-11 16:02:26.748, [INFO],Still Outside
2023-09-11 16:02:27.311, [INFO],Still Outside
2023-09-11 16:02:27.723, [INFO],Judge Storage:L,561,0,0,0,0
2023-09-11 16:02:27.874, [INFO],Still Outside
2023-09-11 16:02:28.437, [INFO],Still Outside
2023-09-11 16:02:28.730, [INFO],Judge Storage:L,558,0,0,0,0
2023-09-11 16:02:29.0  , [INFO],Still Outside
2023-09-11 16:02:29.563, [INFO],Still Outside
2023-09-11 16:02:29.734, [INFO],Judge Storage:L,556,0,0,0,0
2023-09-11 16:02:30.125, [INFO],Still Outside
2023-09-11 16:02:30.737, [INFO],Judge Storage:L,400,0,0,1,0
2023-09-11 16:02:31.740, [INFO],Judge Storage:L,387,0,0,2,0
2023-09-11 16:02:32.742, [INFO],Judge Storage:L,404,0,0,4,0
2023-09-11 16:02:33.749, [INFO],Judge Storage:L,432,0,0,6,0
2023-09-11 16:02:34.752, [INFO],Judge Storage:L,399,0,0,8,0
2023-09-11 16:02:35.755, [INFO],Judge Storage:L,404,0,0,10,0
2023-09-11 16:02:36.240, [INFO],Storage Succeeded
2023-09-11 16:02:36.302, [INFO],Light still low
2023-09-11 16:02:36.757, [INFO],Storage,332,888.450439453125,0,0,0
2023-09-11 16:02:37.760, [INFO],Storage,332,888.450439453125,0,0,0
2023-09-11 16:02:38.768, [INFO],Storage,332,888.450439453125,0,0,0
2023-09-11 16:02:39.770, [INFO],Storage,332,888.450439453125,0,0,0
2023-09-11 16:02:40.773, [INFO],Storage,332,888.450439453125,0,0,0
