"Timeinfo","Level","Message","Distance","Relative Altitude","Absolute Altitude","Latitude","Longitude"
2023-09-11 23:35:27.861, [INFO],Camera initialized
2023-09-11 23:35:27.867, [INFO],Pixhawk initialized
2023-09-11 23:35:27.894, [INFO],['/dev/ttyACM0', '/dev/ttyAMA0']
2023-09-11 23:35:27.895, [INFO],system_address: /dev/ttyACMO
2023-09-11 23:35:27.896, [INFO],Waiting for drone to connect...
2023-09-11 23:35:28.54 , [INFO],Connected Drone!
2023-09-11 23:35:28.55 , [INFO],Waiting for drone to have a global position estimate...
2023-09-11 23:35:28.964, [INFO],-- Global position estimate OK
2023-09-11 23:35:28.965, [INFO],waiting for pixhawk to hold
2023-09-11 23:35:28.966, [INFO],--Holding
2023-09-11 23:35:37.30 , [INFO],0.0,-1.0,0.0,0.0,0.0,0.0
2023-09-11 23:35:37.534, [INFO],0.0,0.0,-0.311,1189.426,40.868714,-119.1047
2023-09-11 23:35:38.39 , [INFO],HOLD,0.0099618,-0.323,1189.413,40.868714,-119.1047
2023-09-11 23:35:38.542, [INFO],HOLD,0.0,-0.335,1189.401,40.868714,-119.1047
2023-09-11 23:35:39.45 , [INFO],HOLD,0.0,-0.338,1189.399,40.868714,-119.1047
2023-09-11 23:35:39.548, [INFO],HOLD,0.0,-0.339,1189.398,40.868714,-119.1047
2023-09-11 23:35:40.12 , [INFO],--locate positon
2023-09-11 23:35:40.52 , [INFO],HOLD,0.0,-0.336,1189.401,40.868714,-119.1047
2023-09-11 23:35:40.556, [INFO],HOLD,0.0,-0.329,1189.408,40.868714,-119.1047
2023-09-11 23:35:41.58 , [INFO],HOLD,0.0,-0.33,1189.4071,40.868714,-119.1047
2023-09-11 23:35:41.562, [INFO],HOLD,0.0,-0.332,1189.405,40.868714,-119.1047
2023-09-11 23:35:42.65 , [INFO],HOLD,0.0,-0.337,1189.4,40.868714,-119.1047
2023-09-11 23:35:42.572, [INFO],HOLD,0.0,-0.343,1189.394,40.868714,-119.1047
2023-09-11 23:35:43.74 , [INFO],HOLD,0.0,-0.35,1189.387,40.868713,-119.1047
2023-09-11 23:35:43.95 , [INFO],locate [  40.86871396 -119.10470225 1189.39295654]
2023-09-11 23:35:43.97 , [INFO],waiting for pixhawk to arm
