<<<<<<< HEAD
"Timeinfo","Level","Message","Light","Light Counter","Pressure","Disp Pressure","Pressure Counter","Temperature"
2023-08-17 10:34:03.407, [INFO],Case program initialized
2023-08-17 10:34:15.472, [INFO],0,0,0,0,0,0,0
2023-08-17 10:34:15.707, [INFO],failed
2023-08-17 10:34:16.477, [INFO],0,0,0,760.0,248.651611328125,0,41.360416666666666
2023-08-17 10:34:17.480, [INFO],0,0,0,760.0,248.651611328125,0,41.360416666666666
2023-08-17 10:34:18.482, [INFO],0,0,0,1008.589599609375,-0.00390625,1,41.37083333333333
2023-08-17 10:34:19.485, [INFO],0,0,0,1008.589599609375,-0.00390625,1,41.37083333333333
2023-08-17 10:34:20.488, [INFO],0,0,0,1008.576416015625,-0.046142578125,2,41.38333333333333
2023-08-17 10:34:21.490, [INFO],0,0,0,1008.576416015625,-0.046142578125,2,41.38333333333333
2023-08-17 10:34:22.493, [INFO],0,0,0,1008.612548828125,-0.046142578125,3,41.39375
2023-08-17 10:34:23.496, [INFO],0,0,0,1008.612548828125,-0.046142578125,3,41.39375
2023-08-17 10:34:24.498, [INFO],0,0,0,1008.612548828125,-0.046142578125,3,41.385416666666664
2023-08-17 10:34:25.501, [INFO],0,0,0,1008.614013671875,-0.048828125,4,41.39791666666667
2023-08-17 10:34:26.504, [INFO],0,0,0,1008.614013671875,-0.048828125,4,41.39791666666667
2023-08-17 10:34:27.506, [INFO],0,0,0,1008.590576171875,-0.032958984375,5,41.39791666666667
2023-08-17 10:34:28.509, [INFO],0,0,0,1008.590576171875,-0.032958984375,5,41.39791666666667
2023-08-17 10:34:29.512, [INFO],0,0,0,1008.58203125,-0.00244140625,6,41.39375
2023-08-17 10:34:30.514, [INFO],0,0,0,1008.58203125,-0.00244140625,6,41.39375
2023-08-17 10:34:31.517, [INFO],0,0,0,1008.541259765625,0.0556640625,7,41.3875
2023-08-17 10:34:32.519, [INFO],0,0,0,1008.541259765625,0.0556640625,7,41.3875
2023-08-17 10:35:10.747, [INFO],0,0,0,1008.577880859375,0.0556640625,7,41.364583333333336
2023-08-17 10:35:11.749, [INFO],0,0,0,1008.577880859375,0.022705078125,8,41.38125
2023-08-17 10:35:12.752, [INFO],0,0,0,1008.577880859375,0.022705078125,8,41.38125
2023-08-17 10:35:13.754, [INFO],0,0,0,1008.559814453125,0.032470703125,9,41.375
2023-08-17 10:35:14.761, [INFO],0,0,0,1008.559814453125,0.032470703125,9,41.375
2023-08-17 10:35:15.763, [INFO],0,0,0,1008.55712890625,0.01123046875,10,41.36875
2023-08-17 10:35:16.766, [INFO],0,0,0,1008.55712890625,0.01123046875,10,41.36875
2023-08-17 10:35:17.768, [INFO],0,0,0,1008.568603515625,0.031005859375,11,41.36666666666667
2023-08-17 10:35:18.771, [INFO],0,0,0,1008.568603515625,0.031005859375,11,41.36666666666667
2023-08-17 10:35:19.777, [INFO],0,0,0,1008.556396484375,0.031005859375,11,41.364583333333336
2023-08-17 10:35:20.780, [INFO],0,0,0,1008.556396484375,-0.005859375,12,41.364583333333336
2023-08-17 10:35:21.783, [INFO],0,0,0,1008.556396484375,-0.005859375,12,41.364583333333336
2023-08-17 10:35:22.785, [INFO],0,0,0,1008.570556640625,0.034423828125,13,41.364583333333336
2023-08-17 10:35:23.788, [INFO],0,0,0,1008.570556640625,0.034423828125,13,41.364583333333336
2023-08-17 10:35:24.40 , [INFO],Landing Succeeded
2023-08-17 10:35:24.43 , [INFO],Cut case
2023-08-17 10:35:24.45 , [INFO],Begin expantion
2023-08-17 10:35:24.831, [INFO],Land,0,0,1008.570556640625,0.034423828125,13,41.364583333333336
2023-08-17 10:35:25.833, [INFO],Land,0,0,1008.570556640625,0.034423828125,13,41.364583333333336
2023-08-17 10:35:26.836, [INFO],Land,0,0,1008.570556640625,0.034423828125,13,41.364583333333336
2023-08-17 10:35:27.838, [INFO],Land,0,0,1008.570556640625,0.034423828125,13,41.364583333333336
2023-08-17 10:35:28.841, [INFO],Land,0,0,1008.570556640625,0.034423828125,13,41.364583333333336
2023-08-17 10:35:29.552, [INFO],Expanded
2023-08-17 10:35:29.847, [INFO],Land,0,0,1008.570556640625,0.034423828125,13,41.364583333333336
2023-08-17 10:35:30.849, [INFO],Land,0,0,1008.570556640625,0.034423828125,13,41.364583333333336
2023-08-17 10:35:31.852, [INFO],Land,0,0,1008.570556640625,0.034423828125,13,41.364583333333336
2023-08-17 10:35:32.855, [INFO],Land,0,0,1008.570556640625,0.034423828125,13,41.364583333333336
2023-08-17 10:35:33.857, [INFO],Land,0,0,1008.570556640625,0.034423828125,13,41.364583333333336
2023-08-17 10:35:34.863, [INFO],Land,0,0,1008.570556640625,0.034423828125,13,41.364583333333336
2023-08-17 10:35:35.866, [INFO],Land,0,0,1008.570556640625,0.034423828125,13,41.364583333333336
2023-08-17 10:35:36.869, [INFO],Land,0,0,1008.570556640625,0.034423828125,13,41.364583333333336
2023-08-17 10:35:37.871, [INFO],Land,0,0,1008.570556640625,0.034423828125,13,41.364583333333336
2023-08-17 10:35:38.874, [INFO],Land,0,0,1008.570556640625,0.034423828125,13,41.364583333333336
2023-08-17 10:35:39.563, [INFO],Cut case
2023-08-17 10:35:39.565, [INFO],Begin expantion
2023-08-17 10:35:39.879, [INFO],Land,0,0,1008.570556640625,0.034423828125,13,41.364583333333336
2023-08-17 10:35:40.882, [INFO],Land,0,0,1008.570556640625,0.034423828125,13,41.364583333333336
2023-08-17 10:35:41.884, [INFO],Land,0,0,1008.570556640625,0.034423828125,13,41.364583333333336
2023-08-17 10:35:42.887, [INFO],Land,0,0,1008.570556640625,0.034423828125,13,41.364583333333336
2023-08-17 10:35:43.890, [INFO],Land,0,0,1008.570556640625,0.034423828125,13,41.364583333333336
2023-08-17 10:35:44.896, [INFO],Land,0,0,1008.570556640625,0.034423828125,13,41.364583333333336
2023-08-17 10:35:45.72 , [INFO],Expanded
=======
"Timeinfo","Level","Message","Distance","Relative Altitude","Absolute Altitude","Latitude","Longitude"
2023-08-17 15:01:29.154, [INFO],Case program initialized
2023-08-17 15:01:41.182, [INFO],Outside,0,0,0,0,0,0,0
2023-08-17 15:01:41.711, [INFO],Now Outside
2023-08-17 15:01:42.190, [INFO],Outside,562,0,0,0,0,0,0
2023-08-17 15:01:42.244, [INFO],Now Outside
2023-08-17 15:01:42.777, [INFO],Now Outside
2023-08-17 15:01:43.192, [INFO],Outside,536,0,0,0,0,0,0
2023-08-17 15:01:43.309, [INFO],Now Outside
2023-08-17 15:01:43.842, [INFO],Now Outside
2023-08-17 15:01:44.196, [INFO],Outside,580,0,0,0,0,0,0
2023-08-17 15:01:44.375, [INFO],Now Outside
2023-08-17 15:01:44.908, [INFO],Now Outside
2023-08-17 15:01:45.198, [INFO],Outside,512,0,0,0,0,0,0
2023-08-17 15:01:45.441, [INFO],Now Outside
2023-08-17 15:01:45.974, [INFO],Now Outside
2023-08-17 15:01:46.201, [INFO],Outside,566,0,0,0,0,0,0
2023-08-17 15:01:46.506, [INFO],Now Outside
2023-08-17 15:01:47.39 , [INFO],Now Outside
2023-08-17 15:01:47.207, [INFO],Outside,548,0,0,0,0,0,0
2023-08-17 15:01:48.210, [INFO],Outside,42,2,0,0,0,0,0
2023-08-17 15:01:49.213, [INFO],Outside,37,4,0,0,0,0,0
2023-08-17 15:01:50.216, [INFO],Outside,36,5,0,0,0,0,0
2023-08-17 15:01:51.218, [INFO],Outside,38,7,0,0,0,0,0
2023-08-17 15:01:51.289, [INFO],Now Outside
2023-08-17 15:01:51.821, [INFO],Now Outside
2023-08-17 15:01:52.223, [INFO],Outside,528,0,0,0,0,0,0
2023-08-17 15:01:52.354, [INFO],Now Outside
2023-08-17 15:01:52.887, [INFO],Now Outside
2023-08-17 15:01:53.226, [INFO],Outside,584,0,0,0,0,0,0
2023-08-17 15:01:53.419, [INFO],Now Outside
2023-08-17 15:01:53.952, [INFO],Now Outside
2023-08-17 15:01:54.229, [INFO],Outside,526,0,0,0,0,0,0
2023-08-17 15:01:54.485, [INFO],Now Outside
2023-08-17 15:01:55.231, [INFO],Outside,67,1,0,0,0,0,0
2023-08-17 15:01:56.234, [INFO],Outside,36,3,0,0,0,0,0
2023-08-17 15:01:57.241, [INFO],Outside,37,5,0,0,0,0,0
2023-08-17 15:01:58.244, [INFO],Outside,38,7,0,0,0,0,0
2023-08-17 15:01:59.246, [INFO],Outside,36,8,0,0,0,0,0
2023-08-17 15:02:00.249, [INFO],Outside,36,10,0,0,0,0,0
2023-08-17 15:02:01.252, [INFO],Outside,38,12,0,0,0,0,0
2023-08-17 15:02:02.257, [INFO],Outside,37,14,0,0,0,0,0
2023-08-17 15:02:03.260, [INFO],Outside,36,16,0,0,0,0,0
2023-08-17 15:02:04.262, [INFO],Outside,38,18,0,0,0,0,0
2023-08-17 15:02:05.106, [INFO],Storage Succeeded
2023-08-17 15:02:05.265, [INFO],Storage,35,0,1006.663818359375,0,0,35.95,0
2023-08-17 15:02:06.268, [INFO],Storage,35,0,1006.663818359375,0,0,35.979166666666664,0
2023-08-17 15:02:07.273, [INFO],Storage,35,0,1006.625,-0.021875000000022737,0,35.97708333333333,0
2023-08-17 15:02:08.276, [INFO],Storage,35,0,1006.629150390625,-0.021875000000022737,0,35.985416666666666,0
2023-08-17 15:02:09.279, [INFO],Storage,35,0,1006.572998046875,-0.021875000000022737,0,35.96666666666667,0
2023-08-17 15:02:10.282, [INFO],Storage,539,1,1006.585693359375,0.017187499999977263,0,35.975,0
2023-08-17 15:02:11.284, [INFO],Storage,539,1,1006.51611328125,0.017187499999977263,0,35.947916666666664,0
2023-08-17 15:02:12.289, [INFO],Storage,539,1,1006.630615234375,-0.024365234374954525,0,35.97083333333333,0
2023-08-17 15:02:13.292, [INFO],Storage,539,1,1006.61083984375,-0.024365234374954525,0,35.92916666666667,0
2023-08-17 15:02:13.607, [INFO],failed
2023-08-17 15:02:14.294, [INFO],Storage,577,2,1006.607666015625,-0.020410156250022737,0,35.954166666666666,-0.027880859374931788
2023-08-17 15:02:15.297, [INFO],Storage,577,2,1006.607666015625,-0.020410156250022737,0,35.91041666666666,-0.027880859374931788
2023-08-17 15:02:16.300, [INFO],Storage,577,2,1006.561767578125,-0.014013671874977263,0,35.94583333333333,-0.027880859374931788
2023-08-17 15:02:17.305, [INFO],Storage,577,2,1006.561767578125,-0.014013671874977263,0,35.94583333333333,-0.027880859374931788
2023-08-17 15:02:17.858, [INFO],failed
2023-08-17 15:02:18.308, [INFO],Storage,567,3,1006.62158203125,-0.011425781249954525,0,35.93125,0.03359374999990905
2023-08-17 15:02:19.310, [INFO],Storage,567,3,1006.62158203125,-0.011425781249954525,0,35.93333333333334,0.03359374999990905
2023-08-17 15:02:20.313, [INFO],Storage,567,3,1006.59521484375,-0.01962890625009095,0,35.922916666666666,0.03359374999990905
2023-08-17 15:02:21.316, [INFO],Storage,567,3,1006.59521484375,-0.01962890625009095,0,35.920833333333334,0.03359374999990905
2023-08-17 15:02:22.321, [INFO],Storage,546,4,1006.664794921875,0.008740234374954525,0,35.90625,0.004687500000045475
2023-08-17 15:02:23.324, [INFO],Storage,546,4,1006.664794921875,0.008740234374954525,0,35.9125,0.004687500000045475
2023-08-17 15:02:24.327, [INFO],Storage,546,4,1006.596435546875,-0.04042968750002274,0,35.89375,0.004687500000045475
2023-08-17 15:02:25.329, [INFO],Storage,546,4,1006.638671875,-0.04042968750002274,0,35.90208333333334,0.004687500000045475
2023-08-17 15:02:26.332, [INFO],Storage,546,4,1006.589599609375,-0.04042968750002274,0,35.87708333333333,0.004687500000045475
2023-08-17 15:02:26.358, [INFO],failed
2023-08-17 15:02:27.337, [INFO],Storage,579,5,1006.66552734375,-0.026513671875022737,0,35.88125,0.028222656250022737
2023-08-17 15:02:28.340, [INFO],Storage,579,5,1006.6904296875,-0.026513671875022737,0,35.854166666666664,0.028222656250022737
2023-08-17 15:02:29.343, [INFO],Storage,579,5,1006.619384765625,-0.012304687499977263,0,35.87708333333333,0.028222656250022737
