<<<<<<< HEAD
"Timeinfo","Level","Message","Light","Light Counter","Pressure","Disp Pressure","Pressure Counter","Temperature"
2023-08-17 14:23:57.695, [INFO],Case program initialized
2023-08-17 14:24:09.727, [INFO],Outside,0,0,0,0,0,0
2023-08-17 14:24:10.256, [INFO],Now Outside
2023-08-17 14:24:10.736, [INFO],Outside,562,0,0,0,0,0
2023-08-17 14:24:10.789, [INFO],Now Outside
2023-08-17 14:24:11.322, [INFO],Now Outside
2023-08-17 14:24:11.739, [INFO],Outside,575,0,0,0,0,0
2023-08-17 14:24:11.854, [INFO],Now Outside
2023-08-17 14:24:12.387, [INFO],Now Outside
2023-08-17 14:24:12.741, [INFO],Outside,510,0,0,0,0,0
2023-08-17 14:24:12.919, [INFO],Now Outside
2023-08-17 14:24:13.451, [INFO],Now Outside
2023-08-17 14:24:13.744, [INFO],Outside,558,0,0,0,0,0
2023-08-17 14:24:13.984, [INFO],Now Outside
2023-08-17 14:24:14.516, [INFO],Now Outside
2023-08-17 14:24:14.747, [INFO],Outside,576,0,0,0,0,0
2023-08-17 14:24:15.49 , [INFO],Now Outside
2023-08-17 14:24:15.582, [INFO],Now Outside
2023-08-17 14:24:15.750, [INFO],Outside,511,0,0,0,0,0
2023-08-17 14:24:16.116, [INFO],Now Outside
2023-08-17 14:24:16.649, [INFO],Now Outside
2023-08-17 14:24:16.752, [INFO],Outside,513,0,0,0,0,0
2023-08-17 14:24:17.181, [INFO],Now Outside
2023-08-17 14:24:17.714, [INFO],Now Outside
2023-08-17 14:24:17.755, [INFO],Outside,572,0,0,0,0,0
2023-08-17 14:24:18.246, [INFO],Now Outside
2023-08-17 14:24:18.758, [INFO],Outside,557,0,0,0,0,0
2023-08-17 14:24:18.779, [INFO],Now Outside
2023-08-17 14:24:19.311, [INFO],Now Outside
2023-08-17 14:24:19.760, [INFO],Outside,576,0,0,0,0,0
2023-08-17 14:24:19.844, [INFO],Now Outside
2023-08-17 14:24:20.376, [INFO],Now Outside
2023-08-17 14:24:20.763, [INFO],Outside,551,0,0,0,0,0
2023-08-17 14:24:20.909, [INFO],Now Outside
2023-08-17 14:24:21.441, [INFO],Now Outside
2023-08-17 14:24:21.768, [INFO],Outside,514,0,0,0,0,0
2023-08-17 14:24:22.771, [INFO],Outside,54,2,0,0,0,0
2023-08-17 14:24:23.774, [INFO],Outside,55,4,0,0,0,0
2023-08-17 14:24:24.776, [INFO],Outside,54,6,0,0,0,0
2023-08-17 14:24:25.779, [INFO],Outside,58,8,0,0,0,0
2023-08-17 14:24:26.752, [INFO],Storage Succeeded
2023-08-17 14:24:26.784, [INFO],Storage,55,0,0,0,0,0
2023-08-17 14:24:27.787, [INFO],Storage,51,0,0,0,0,0
2023-08-17 14:24:28.724, [INFO],Release Succeeded
2023-08-17 14:24:28.789, [INFO],Released,581,10,0,0,0,42.5
2023-08-17 14:24:28.962, [INFO],failed
2023-08-17 14:24:29.792, [INFO],Released,581,10,760.0,246.37890625,0,33.05833333333334
2023-08-17 14:24:30.795, [INFO],Released,581,10,760.0,246.37890625,0,33.05833333333334
2023-08-17 14:24:31.799, [INFO],Released,581,10,1006.250244140625,-0.00927734375,1,33.06041666666667
2023-08-17 14:24:32.802, [INFO],Released,581,10,1006.250244140625,-0.00927734375,1,33.06041666666667
2023-08-17 14:24:33.805, [INFO],Released,581,10,1006.29736328125,-0.00390625,2,33.08541666666667
2023-08-17 14:24:34.807, [INFO],Released,581,10,1006.29736328125,-0.00390625,2,33.08541666666667
2023-08-17 14:24:35.810, [INFO],Released,581,10,1006.302978515625,-0.0205078125,3,33.1
2023-08-17 14:24:36.815, [INFO],Released,581,10,1006.302978515625,-0.0205078125,3,33.1
2023-08-17 14:24:37.818, [INFO],Released,581,10,1006.26171875,-0.0205078125,3,33.108333333333334
2023-08-17 14:24:38.820, [INFO],Released,581,10,1006.26171875,-0.050537109375,4,33.12083333333334
2023-08-17 14:24:39.823, [INFO],Released,581,10,1006.26171875,-0.050537109375,4,33.12083333333334
2023-08-17 14:24:40.826, [INFO],Released,581,10,1006.267822265625,0.02197265625,5,33.141666666666666
2023-08-17 14:24:41.831, [INFO],Released,581,10,1006.267822265625,0.02197265625,5,33.141666666666666
2023-08-17 14:24:42.397, [INFO],failed
2023-08-17 14:24:42.834, [INFO],Released,581,10,1006.2021484375,0.080810546875,0,33.16041666666666
2023-08-17 14:24:43.837, [INFO],Released,581,10,1006.2021484375,0.080810546875,0,33.16041666666666
2023-08-17 14:24:44.840, [INFO],Released,581,10,1006.22509765625,0.011962890625,1,33.170833333333334
2023-08-17 14:24:45.843, [INFO],Released,581,10,1006.22509765625,0.011962890625,1,33.170833333333334
2023-08-17 14:24:46.848, [INFO],Released,581,10,1006.27783203125,0.011962890625,1,33.19583333333333
2023-08-17 14:24:47.851, [INFO],Released,581,10,1006.27783203125,-0.00146484375,2,33.19583333333333
2023-08-17 14:24:48.854, [INFO],Released,581,10,1006.27783203125,-0.00146484375,2,33.19583333333333
2023-08-17 14:24:49.857, [INFO],Released,581,10,1006.279541015625,-0.010986328125,3,33.21041666666667
2023-08-17 14:24:50.860, [INFO],Released,581,10,1006.279541015625,-0.010986328125,3,33.21041666666667
2023-08-17 14:24:51.865, [INFO],Released,581,10,1006.270751953125,0.060791015625,4,33.22708333333333
2023-08-17 14:24:52.868, [INFO],Released,581,10,1006.270751953125,0.060791015625,4,33.22708333333333
2023-08-17 14:24:53.871, [INFO],Released,581,10,1006.246826171875,0.00634765625,5,33.25
2023-08-17 14:24:54.874, [INFO],Released,581,10,1006.246826171875,0.00634765625,5,33.25
2023-08-17 14:24:55.831, [INFO],failed
2023-08-17 14:24:55.877, [INFO],Released,581,10,1006.241943359375,0.0947265625,0,33.260416666666664
2023-08-17 14:24:56.880, [INFO],Released,581,10,1006.241943359375,0.0947265625,0,33.260416666666664
2023-08-17 14:24:57.885, [INFO],Released,581,10,1006.241943359375,0.0947265625,0,33.260416666666664
2023-08-17 14:24:58.888, [INFO],Released,581,10,1006.283203125,-0.063232421875,1,33.275
2023-08-17 14:24:59.891, [INFO],Released,581,10,1006.283203125,-0.063232421875,1,33.275
2023-08-17 14:25:00.74 , [INFO],Landing Succeeded
2023-08-17 14:25:00.75 , [INFO],Cut case
2023-08-17 14:25:00.76 , [INFO],Begin expantion
2023-08-17 14:25:00.894, [INFO],Land,581,10,1006.283203125,-0.063232421875,1,33.275
2023-08-17 14:25:01.897, [INFO],Land,581,10,1006.283203125,-0.063232421875,1,33.275
2023-08-17 14:25:02.902, [INFO],Land,581,10,1006.283203125,-0.063232421875,1,33.275
2023-08-17 14:25:03.905, [INFO],Land,581,10,1006.283203125,-0.063232421875,1,33.275
2023-08-17 14:25:04.908, [INFO],Land,581,10,1006.283203125,-0.063232421875,1,33.275
2023-08-17 14:25:05.583, [INFO],Expanded
2023-08-17 14:25:05.910, [INFO],Land,581,10,1006.283203125,-0.063232421875,1,33.275
2023-08-17 14:25:06.913, [INFO],Land,581,10,1006.283203125,-0.063232421875,1,33.275
2023-08-17 14:25:07.919, [INFO],Land,581,10,1006.283203125,-0.063232421875,1,33.275
2023-08-17 14:25:08.922, [INFO],Land,581,10,1006.283203125,-0.063232421875,1,33.275
2023-08-17 14:25:09.925, [INFO],Land,581,10,1006.283203125,-0.063232421875,1,33.275
2023-08-17 14:25:10.928, [INFO],Land,581,10,1006.283203125,-0.063232421875,1,33.275
2023-08-17 14:25:11.931, [INFO],Land,581,10,1006.283203125,-0.063232421875,1,33.275
2023-08-17 14:25:12.935, [INFO],Land,581,10,1006.283203125,-0.063232421875,1,33.275
2023-08-17 14:25:13.938, [INFO],Land,581,10,1006.283203125,-0.063232421875,1,33.275
2023-08-17 14:25:14.941, [INFO],Land,581,10,1006.283203125,-0.063232421875,1,33.275
2023-08-17 14:25:15.595, [INFO],Cut case
2023-08-17 14:25:15.596, [INFO],Begin expantion
2023-08-17 14:25:15.944, [INFO],Land,581,10,1006.283203125,-0.063232421875,1,33.275
2023-08-17 14:25:16.947, [INFO],Land,581,10,1006.283203125,-0.063232421875,1,33.275
2023-08-17 14:25:17.950, [INFO],Land,581,10,1006.283203125,-0.063232421875,1,33.275
2023-08-17 14:25:18.953, [INFO],Land,581,10,1006.283203125,-0.063232421875,1,33.275
2023-08-17 14:25:19.955, [INFO],Land,581,10,1006.283203125,-0.063232421875,1,33.275
2023-08-17 14:25:20.958, [INFO],Land,581,10,1006.283203125,-0.063232421875,1,33.275
2023-08-17 14:25:21.103, [INFO],Expanded
=======
"Timeinfo","Level","Message","Distance","Relative Altitude","Absolute Altitude","Latitude","Longitude"
2023-08-17 15:23:10.676, [INFO],Case program initialized
2023-08-17 15:23:22.705, [INFO],Outside,0,0,0,0,0,0,0
2023-08-17 15:23:23.234, [INFO],Now Outside
2023-08-17 15:23:23.713, [INFO],Outside,515,0,0,0,0,0,0
2023-08-17 15:23:23.768, [INFO],Now Outside
2023-08-17 15:23:24.301, [INFO],Now Outside
2023-08-17 15:23:24.717, [INFO],Outside,584,0,0,0,0,0,0
2023-08-17 15:23:24.834, [INFO],Now Outside
2023-08-17 15:23:25.367, [INFO],Now Outside
2023-08-17 15:23:25.720, [INFO],Outside,522,0,0,0,0,0,0
2023-08-17 15:23:25.899, [INFO],Now Outside
2023-08-17 15:23:26.431, [INFO],Now Outside
2023-08-17 15:23:26.722, [INFO],Outside,552,0,0,0,0,0,0
2023-08-17 15:23:27.725, [INFO],Outside,444,2,0,0,0,0,0
2023-08-17 15:23:28.729, [INFO],Outside,33,4,0,0,0,0,0
2023-08-17 15:23:29.732, [INFO],Outside,26,6,0,0,0,0,0
2023-08-17 15:23:30.734, [INFO],Outside,25,8,0,0,0,0,0
2023-08-17 15:23:31.737, [INFO],Outside,25,9,0,0,0,0,0
2023-08-17 15:23:32.740, [INFO],Outside,25,11,0,0,0,0,0
2023-08-17 15:23:33.743, [INFO],Outside,25,13,0,0,0,0,0
2023-08-17 15:23:34.746, [INFO],Outside,25,15,0,0,0,0,0
2023-08-17 15:23:35.748, [INFO],Outside,24,17,0,0,0,0,0
2023-08-17 15:23:36.751, [INFO],Outside,24,19,0,0,0,0,0
2023-08-17 15:23:37.52 , [INFO],Storage Succeeded
2023-08-17 15:23:37.754, [INFO],Storage,24,0,1006.6025390625,0,0,35.72083333333333,0
2023-08-17 15:23:38.759, [INFO],Storage,24,0,1006.57421875,0,0,35.697916666666664,0
2023-08-17 15:23:39.761, [INFO],Storage,24,0,1006.573974609375,-0.030468749999954525,0,35.74583333333334,0
2023-08-17 15:23:40.764, [INFO],Storage,24,0,1006.573974609375,-0.030468749999954525,0,35.74583333333334,0
2023-08-17 15:23:41.767, [INFO],Storage,435,0,1006.621826171875,0.029736328124954525,0,35.75625,0
2023-08-17 15:23:42.770, [INFO],Storage,435,0,1006.621826171875,0.029736328124954525,0,35.7625,0
2023-08-17 15:23:43.774, [INFO],Storage,435,0,1006.620849609375,0.014892578125,1,35.76875,0
2023-08-17 15:23:44.777, [INFO],Storage,435,0,1006.620849609375,0.014892578125,1,35.775,0
2023-08-17 15:23:45.552, [INFO],failed
2023-08-17 15:23:45.780, [INFO],Storage,515,1,1006.61083984375,-0.029833984375045475,0,35.775,-0.022753906250045475
2023-08-17 15:23:46.783, [INFO],Storage,515,1,1006.61083984375,-0.029833984375045475,0,35.78125,-0.022753906250045475
2023-08-17 15:23:47.786, [INFO],Storage,515,1,1006.586669921875,-0.006445312499977263,0,35.78541666666666,-0.022753906250045475
2023-08-17 15:23:48.790, [INFO],Storage,515,1,1006.56689453125,-0.006445312499977263,0,35.79375,-0.022753906250045475
2023-08-17 15:23:49.793, [INFO],Storage,515,1,1006.5576171875,-0.006445312499977263,0,35.795833333333334,-0.022753906250045475
2023-08-17 15:23:50.796, [INFO],Storage,446,0,1006.599365234375,0.01650390624990905,0,35.802083333333336,-0.0017578125000454747
2023-08-17 15:23:51.800, [INFO],Storage,446,0,1006.56103515625,0.01650390624990905,0,35.791666666666664,-0.0017578125000454747
2023-08-17 15:23:52.804, [INFO],Storage,446,0,1006.6162109375,-0.0224609375,0,35.81666666666666,-0.0017578125000454747
2023-08-17 15:23:53.808, [INFO],Storage,446,0,1006.522216796875,-0.0224609375,0,35.797916666666666,-0.0017578125000454747
2023-08-17 15:23:54.53 , [INFO],failed
2023-08-17 15:23:54.811, [INFO],Storage,394,0,1006.618408203125,-0.014746093749977263,0,35.82083333333333,-0.014062500000022737
2023-08-17 15:23:55.814, [INFO],Storage,394,0,1006.625,-0.014746093749977263,0,35.78958333333333,-0.014062500000022737
2023-08-17 15:23:56.816, [INFO],Storage,394,0,1006.660888671875,-0.012744140624931788,0,35.833333333333336,-0.014062500000022737
2023-08-17 15:23:57.821, [INFO],Storage,394,0,1006.660888671875,-0.012744140624931788,0,35.797916666666666,-0.014062500000022737
2023-08-17 15:23:58.305, [INFO],failed
2023-08-17 15:23:58.825, [INFO],Storage,406,0,1006.58251953125,-0.003857421875068212,0,35.83541666666667,-0.013232421875045475
2023-08-17 15:23:59.829, [INFO],Storage,406,0,1006.58251953125,-0.003857421875068212,0,35.83541666666667,-0.013232421875045475
2023-08-17 15:24:00.832, [INFO],Storage,406,0,1006.584228515625,0.052539062500045475,1,35.84583333333333,-0.013232421875045475
2023-08-17 15:24:01.835, [INFO],Storage,406,0,1006.584228515625,0.052539062500045475,1,35.85208333333333,-0.013232421875045475
2023-08-17 15:24:02.556, [INFO],failed
2023-08-17 15:24:02.838, [INFO],Storage,440,0,1006.661376953125,-0.003173828125,0,35.84166666666667,-0.04477539062497726
2023-08-17 15:24:03.842, [INFO],Storage,440,0,1006.661376953125,-0.003173828125,0,35.85625,-0.04477539062497726
2023-08-17 15:24:04.845, [INFO],Storage,440,0,1006.577392578125,-0.004248046874977263,0,35.858333333333334,-0.04477539062497726
2023-08-17 15:24:05.848, [INFO],Storage,440,0,1006.577392578125,-0.004248046874977263,0,35.86875,-0.04477539062497726
2023-08-17 15:24:06.851, [INFO],Storage,412,0,1006.576904296875,0.0015136718750454747,0,35.8625,-0.013232421874931788
2023-08-17 15:24:07.853, [INFO],Storage,412,0,1006.63818359375,0.0015136718750454747,0,35.87708333333333,-0.013232421874931788
2023-08-17 15:24:08.857, [INFO],Storage,412,0,1006.623046875,0.0015136718750454747,0,35.87291666666667,-0.013232421874931788
2023-08-17 15:24:09.860, [INFO],Storage,412,0,1006.5703125,0.022216796875,1,35.8875,-0.013232421874931788
2023-08-17 15:24:10.863, [INFO],Storage,412,0,1006.6259765625,0.022216796875,1,35.87083333333334,-0.013232421874931788
2023-08-17 15:24:11.866, [INFO],Storage,422,0,1006.594970703125,0.01416015625,1,35.891666666666666,-0.011474609375
2023-08-17 15:24:12.869, [INFO],Storage,422,0,1006.62060546875,0.01416015625,1,35.87083333333334,-0.011474609375
