"Timeinfo","Level","Message","Distance","Relative Altitude","Absolute Altitude","Latitude","Longitude"
2023-08-03 19:30:43.212, [INFO],Case program initialized
2023-08-03 19:30:43.214, [INFO],Pixhawk initialized
2023-08-03 19:30:43.276, [INFO],Cut case
2023-08-03 19:30:43.278, [INFO],Outside,0,0,0,0,0,0
2023-08-03 19:30:43.279, [INFO],Begin expantion
2023-08-03 19:30:43.781, [INFO],Expanded
2023-08-03 19:30:44.281, [INFO],Outside,0,0,0,0,0,0
2023-08-03 19:30:45.284, [INFO],Outside,0,0,0,0,0,0
2023-08-03 19:30:46.286, [INFO],Outside,0,0,0,0,0,0
2023-08-03 19:30:47.288, [INFO],Outside,0,0,0,0,0,0
2023-08-03 19:30:48.291, [INFO],Outside,0,0,0,0,0,0
2023-08-03 19:30:49.294, [INFO],Outside,0,0,0,0,0,0
2023-08-03 19:30:50.296, [INFO],Outside,0,0,0,0,0,0
2023-08-03 19:30:51.299, [INFO],Outside,0,0,0,0,0,0
2023-08-03 19:30:52.301, [INFO],Outside,0,0,0,0,0,0
2023-08-03 19:30:53.304, [INFO],Outside,0,0,0,0,0,0
2023-08-03 19:30:53.792, [INFO],Cut case
2023-08-03 19:30:53.794, [INFO],Begin expantion
2023-08-03 19:30:54.295, [INFO],Expanded
2023-08-03 19:30:54.308, [INFO],Waiting for drone to connect...
2023-08-03 19:30:55.434, [INFO],Connected Drone!
2023-08-03 19:30:55.435, [INFO],Waiting for drone to have a global position estimate...
2023-08-03 19:30:57.393, [INFO],-- Global position estimate OK
2023-08-03 19:30:57.395, [INFO],waiting for pixhawk to hold
2023-08-03 19:30:58.394, [INFO],--Holding
2023-08-03 19:30:59.394, [INFO],-- Hold
2023-08-03 19:31:11.424, [INFO],0.0,-1.0,0.0,0.0,0.0,0.0
2023-08-03 19:31:11.927, [INFO],0.0,0.0199999,-0.005,-3.036,35.796806,139.89182
2023-08-03 19:31:12.429, [INFO],HOLD,0.0199999,-0.014,-3.045,35.796806,139.89182
2023-08-03 19:31:12.932, [INFO],HOLD,0.0199999,-0.013,-3.044,35.796806,139.89182
2023-08-03 19:31:13.434, [INFO],HOLD,0.0199999,-0.015,-3.047,35.796806,139.89182
2023-08-03 19:31:13.937, [INFO],HOLD,0.0199999,-0.025,-3.056,35.796806,139.89182
2023-08-03 19:31:14.414, [INFO],--Arming
2023-08-03 19:31:14.439, [INFO],HOLD,0.0199999,-0.027,-3.058,35.796806,139.89182
2023-08-03 19:31:14.455, [INFO],--Taking off
2023-08-03 19:31:14.941, [INFO],HOLD,0.0299999,-0.002,-3.061,35.796806,139.89182
2023-08-03 19:31:15.442, [INFO],TAKEOFF,0.0299999,0.009,-3.049,35.796807,139.89182
2023-08-03 19:31:15.944, [INFO],TAKEOFF,0.0199999,0.017,-3.041,35.796807,139.89182
2023-08-03 19:31:16.446, [INFO],TAKEOFF,0.0199999,0.001,-3.028,35.796807,139.89182
2023-08-03 19:31:16.948, [INFO],TAKEOFF,0.0199999,-0.049,-3.079,35.796807,139.89182
2023-08-03 19:31:17.451, [INFO],TAKEOFF,0.0199999,-0.092,-3.122,35.796807,139.89182
2023-08-03 19:31:17.954, [INFO],TAKEOFF,0.0299999,-0.065,-3.095,35.796807,139.89182
2023-08-03 19:31:18.456, [INFO],TAKEOFF,0.0599999,-0.041,-3.071,35.796807,139.89182
2023-08-03 19:31:18.958, [INFO],TAKEOFF,0.3599999,0.209,-2.82,35.796807,139.89182
2023-08-03 19:31:19.460, [INFO],TAKEOFF,0.7699999,0.552,-2.477,35.796808,139.89182
2023-08-03 19:31:19.963, [INFO],TAKEOFF,1.3899999,1.118,-1.911,35.79681,139.89182
2023-08-03 19:31:20.464, [INFO],TAKEOFF,2.0999999,1.828,-1.201,35.796811,139.89182
2023-08-03 19:31:20.966, [INFO],TAKEOFF,2.5499999,2.522,-0.507,35.796811,139.89182
2023-08-03 19:31:21.204, [INFO],--Holding
2023-08-03 19:31:21.218, [INFO],--Go to location to lat: 35.79704905999999 lng:139.89198935 alt:2.8419999927282333 yaw:0
2023-08-03 19:31:21.467, [INFO],HOLD,3.5999999,3.0760002,0.046,35.796811,139.89182
2023-08-03 19:31:21.971, [INFO],HOLD,4.3699998,3.5270001,0.497,35.796811,139.89182
2023-08-03 19:31:22.473, [INFO],HOLD,5.2199997,4.0659999,1.036,35.796814,139.89182
2023-08-03 19:31:22.975, [INFO],HOLD,5.71,4.46,1.43,35.796824,139.89183
2023-08-03 19:31:23.478, [INFO],HOLD,5.8899998,4.7390003,1.7090001,35.796841,139.89184
2023-08-03 19:31:23.980, [INFO],HOLD,6.1599998,4.9300003,1.9,35.796861,139.89185
2023-08-03 19:31:24.481, [INFO],HOLD,6.4099998,5.1520004,2.1220002,35.79688,139.89187
2023-08-03 19:31:24.983, [INFO],HOLD,6.5999999,5.3160004,2.286,35.796899,139.89188
2023-08-03 19:31:25.485, [INFO],HOLD,6.7799997,5.4630002,2.433,35.796917,139.89189
2023-08-03 19:31:25.987, [INFO],HOLD,6.8499999,5.5530004,2.523,35.796935,139.89191
