"Timeinfo","Level","Message","Distance","Relative Altitude","Absolute Altitude","Latitude","Longitude"
2023-08-03 19:14:14.405, [INFO],Case program initialized
2023-08-03 19:14:14.409, [INFO],Pixhawk initialized
2023-08-03 19:14:14.481, [INFO],Cut case
2023-08-03 19:14:14.483, [INFO],Outside,0,0,0,0,0,0
2023-08-03 19:14:14.485, [INFO],Begin expantion
2023-08-03 19:14:14.987, [INFO],Expanded
2023-08-03 19:14:15.487, [INFO],Outside,0,0,0,0,0,0
2023-08-03 19:14:16.490, [INFO],Outside,0,0,0,0,0,0
2023-08-03 19:14:17.493, [INFO],Outside,0,0,0,0,0,0
2023-08-03 19:14:18.500, [INFO],Outside,0,0,0,0,0,0
2023-08-03 19:14:19.503, [INFO],Outside,0,0,0,0,0,0
2023-08-03 19:14:20.506, [INFO],Outside,0,0,0,0,0,0
2023-08-03 19:14:21.509, [INFO],Outside,0,0,0,0,0,0
2023-08-03 19:14:22.512, [INFO],Outside,0,0,0,0,0,0
2023-08-03 19:14:23.518, [INFO],Outside,0,0,0,0,0,0
2023-08-03 19:14:24.521, [INFO],Outside,0,0,0,0,0,0
2023-08-03 19:14:24.999, [INFO],Cut case
2023-08-03 19:14:25.0  , [INFO],Begin expantion
2023-08-03 19:14:25.502, [INFO],Expanded
2023-08-03 19:14:25.527, [INFO],Waiting for drone to connect...
2023-08-03 19:14:27.29 , [INFO],Connected Drone!
2023-08-03 19:14:27.31 , [INFO],Waiting for drone to have a global position estimate...
2023-08-03 19:14:29.68 , [INFO],-- Global position estimate OK
2023-08-03 19:14:29.69 , [INFO],waiting for pixhawk to hold
2023-08-03 19:14:30.68 , [INFO],-- Hold
2023-08-03 19:14:42.92 , [INFO],0.0,-1.0,0.0,0.0,0.0,0.0
2023-08-03 19:14:42.596, [INFO],0.0,0.0199999,-0.032,-2.962,35.796803,139.89181
2023-08-03 19:14:43.98 , [INFO],HOLD,0.0199999,-0.049,-2.979,35.796804,139.89181
2023-08-03 19:14:43.601, [INFO],HOLD,0.0299999,-0.054,-2.985,35.796804,139.89181
2023-08-03 19:14:44.103, [INFO],HOLD,0.0199999,0.007,-2.975,35.796804,139.89181
2023-08-03 19:14:44.605, [INFO],HOLD,0.0299999,0.019,-2.963,35.796804,139.89181
2023-08-03 19:14:45.83 , [INFO],--Arming
2023-08-03 19:14:45.108, [INFO],HOLD,0.0299999,0.05,-2.932,35.796804,139.89182
2023-08-03 19:14:45.121, [INFO],--Taking off
