"Timeinfo","Level","Message","Distance","Relative Altitude","Absolute Altitude","Latitude","Longitude"
2023-08-03 20:00:17.218, [INFO],Case program initialized
2023-08-03 20:00:17.221, [INFO],Pixhawk initialized
2023-08-03 20:00:17.283, [INFO],Cut case
2023-08-03 20:00:17.286, [INFO],Outside,0,0,0,0,0,0
2023-08-03 20:00:17.287, [INFO],Begin expantion
2023-08-03 20:00:17.789, [INFO],Expanded
2023-08-03 20:00:18.289, [INFO],Outside,0,0,0,0,0,0
2023-08-03 20:00:19.292, [INFO],Outside,0,0,0,0,0,0
2023-08-03 20:00:20.294, [INFO],Outside,0,0,0,0,0,0
2023-08-03 20:00:21.297, [INFO],Outside,0,0,0,0,0,0
2023-08-03 20:00:22.300, [INFO],Outside,0,0,0,0,0,0
2023-08-03 20:00:23.302, [INFO],Outside,0,0,0,0,0,0
2023-08-03 20:00:24.305, [INFO],Outside,0,0,0,0,0,0
2023-08-03 20:00:25.307, [INFO],Outside,0,0,0,0,0,0
2023-08-03 20:00:26.310, [INFO],Outside,0,0,0,0,0,0
2023-08-03 20:00:27.312, [INFO],Outside,0,0,0,0,0,0
2023-08-03 20:00:27.802, [INFO],Cut case
2023-08-03 20:00:27.804, [INFO],Begin expantion
2023-08-03 20:00:28.307, [INFO],Expanded
2023-08-03 20:00:28.317, [INFO],Waiting for drone to connect...
2023-08-03 20:00:29.442, [INFO],Connected Drone!
2023-08-03 20:00:29.443, [INFO],Waiting for drone to have a global position estimate...
2023-08-03 20:00:30.405, [INFO],-- Global position estimate OK
2023-08-03 20:00:30.407, [INFO],waiting for pixhawk to hold
2023-08-03 20:00:31.405, [INFO],--Holding
2023-08-03 20:00:32.404, [INFO],-- Hold
2023-08-03 20:00:44.430, [INFO],0.0,-1.0,0.0,0.0,0.0,0.0
2023-08-03 20:00:44.933, [INFO],0.0,0.0299999,-0.195,13.806,35.796643,139.89174
2023-08-03 20:00:45.435, [INFO],HOLD,0.0199999,-0.207,13.794,35.796643,139.89174
2023-08-03 20:00:45.939, [INFO],HOLD,0.0299999,-0.219,13.782,35.796643,139.89174
2023-08-03 20:00:46.441, [INFO],HOLD,0.0199999,-0.231,13.77,35.796643,139.89174
2023-08-03 20:00:46.943, [INFO],HOLD,0.0199999,-0.245,13.757,35.796643,139.89174
2023-08-03 20:00:47.421, [INFO],--Arming
2023-08-03 20:00:47.446, [INFO],HOLD,0.0199999,-0.254,13.748001,35.796643,139.89174
2023-08-03 20:00:47.456, [INFO],--Taking off
2023-08-03 20:00:47.950, [INFO],HOLD,0.0199999,0.002,13.751,35.796643,139.89174
2023-08-03 20:00:48.452, [INFO],TAKEOFF,0.0199999,0.019,13.767,35.796643,139.89174
2023-08-03 20:00:48.955, [INFO],TAKEOFF,0.0299999,0.036,13.784,35.796643,139.89174
2023-08-03 20:00:49.457, [INFO],TAKEOFF,0.0299999,0.002,13.789,35.796643,139.89174
2023-08-03 20:00:49.962, [INFO],TAKEOFF,0.0199999,0.042,13.829,35.796643,139.89174
2023-08-03 20:00:50.464, [INFO],TAKEOFF,0.0199999,0.053,13.840001,35.796643,139.89174
2023-08-03 20:00:50.965, [INFO],TAKEOFF,0.0299999,0.081,13.868,35.796643,139.89174
2023-08-03 20:00:51.468, [INFO],TAKEOFF,0.1799999,0.239,14.025,35.796643,139.89174
2023-08-03 20:00:51.971, [INFO],TAKEOFF,0.4799999,0.559,14.346,35.796644,139.89174
2023-08-03 20:00:52.472, [INFO],TAKEOFF,0.5699999,0.966,14.752,35.796645,139.89174
2023-08-03 20:00:52.974, [INFO],TAKEOFF,1.4399999,1.349,15.136,35.796645,139.89174
2023-08-03 20:00:53.477, [INFO],TAKEOFF,2.0799999,1.9650001,15.752,35.796645,139.89174
2023-08-03 20:00:53.979, [INFO],TAKEOFF,1.23,2.571,16.358001,35.796644,139.89174
2023-08-03 20:00:54.149, [INFO],--Holding
2023-08-03 20:00:54.159, [INFO],--Go to location to lat: 35.796806659999994 lng:139.89179393 alt:16.748001098632812 yaw:0
2023-08-03 20:00:54.481, [INFO],HOLD,0.37,3.104,16.891,35.796644,139.89175
2023-08-03 20:00:54.987, [INFO],HOLD,4.1199998,3.5950002,17.381999,35.796645,139.89175
2023-08-03 20:00:55.490, [INFO],HOLD,3.4399998,3.9370002,17.724,35.796651,139.89175
2023-08-03 20:00:55.992, [INFO],HOLD,0.6499999,4.1000003,17.887001,35.796663,139.89176
2023-08-03 20:00:56.493, [INFO],HOLD,5.1399998,4.0040001,17.791,35.796681,139.89176
2023-08-03 20:00:56.996, [INFO],HOLD,4.96,3.851,17.638,35.796703,139.89176
2023-08-03 20:00:57.498, [INFO],HOLD,4.9,3.7420001,17.529001,35.796725,139.89176
2023-08-03 20:00:58.0  , [INFO],HOLD,4.8099999,3.6780002,17.465,35.796744,139.89176
2023-08-03 20:00:58.502, [INFO],HOLD,4.67,3.6000001,17.387001,35.796759,139.89177
2023-08-03 20:00:59.3  , [INFO],HOLD,4.3499999,3.43,17.217,35.796771,139.89177
2023-08-03 20:00:59.505, [INFO],HOLD,4.1100001,3.3680002,17.155,35.79678,139.89178
2023-08-03 20:01:00.7  , [INFO],HOLD,3.8499999,3.3230001,17.11,35.796787,139.89178
2023-08-03 20:01:00.509, [INFO],HOLD,3.5599999,3.213,17.0,35.796793,139.89179
2023-08-03 20:01:01.14 , [INFO],HOLD,3.3099999,3.1170001,16.904001,35.796797,139.89179
2023-08-03 20:01:01.515, [INFO],HOLD,3.0799999,3.0410001,16.828001,35.796802,139.89179
2023-08-03 20:01:01.937, [INFO],--Holding
2023-08-03 20:01:01.958, [INFO],--Landing
2023-08-03 20:01:02.18 , [INFO],HOLD,2.8999998,2.9210002,16.708,35.796806,139.89179
2023-08-03 20:01:02.520, [INFO],LAND,2.72,2.7450001,16.532001,35.796808,139.89178
2023-08-03 20:01:03.23 , [INFO],LAND,2.3499999,2.3370001,16.124,35.796807,139.89178
2023-08-03 20:01:03.525, [INFO],LAND,2.0499999,2.0310001,15.818,35.796803,139.89178
2023-08-03 20:01:04.27 , [INFO],LAND,0.8399999,1.7090001,15.496,35.796799,139.89178
2023-08-03 20:01:04.529, [INFO],LAND,0.4199999,1.493,15.28,35.796798,139.89179
2023-08-03 20:01:05.32 , [INFO],LAND,1.9599999,1.3440001,15.131,35.796797,139.89179
2023-08-03 20:01:05.535, [INFO],LAND,2.0499999,1.1810001,14.968,35.796794,139.89179
2023-08-03 20:01:06.39 , [INFO],LAND,2.21,1.014,14.800001,35.796791,139.8918
2023-08-03 20:01:06.542, [INFO],LAND,2.3699998,1.008,14.795001,35.796789,139.8918
2023-08-03 20:01:07.45 , [INFO],LAND,2.3899998,0.909,14.696001,35.796787,139.8918
2023-08-03 20:01:07.548, [INFO],LAND,2.5599999,0.919,14.706,35.796786,139.8918
2023-08-03 20:01:08.50 , [INFO],LAND,2.7999999,1.022,14.809,35.796783,139.8918
2023-08-03 20:01:08.554, [INFO],LAND,3.0799999,1.104,14.891,35.796781,139.8918
2023-08-03 20:01:09.56 , [INFO],LAND,3.2899999,1.1910001,14.977,35.796786,139.8918
2023-08-03 20:01:09.560, [INFO],LAND,3.0899999,1.245,15.032,35.796796,139.8918
2023-08-03 20:01:10.62 , [INFO],LAND,4.0999999,1.081,14.868,35.796801,139.89179
2023-08-03 20:01:10.565, [INFO],LAND,2.6299998,0.5509999,14.338,35.796804,139.89178
2023-08-03 20:01:11.71 , [INFO],LAND,2.7999999,0.222,14.009,35.796808,139.89177
2023-08-03 20:01:11.573, [INFO],LAND,2.44,0.725,14.512001,35.796812,139.89177
2023-08-03 20:01:12.76 , [INFO],LAND,2.4199998,1.147,14.934,35.796816,139.89176
2023-08-03 20:01:12.578, [INFO],LAND,1.4299999,1.154,14.941,35.796824,139.89176
2023-08-03 20:01:13.80 , [INFO],LAND,0.2899999,0.962,14.749,35.796828,139.89177
2023-08-03 20:01:13.583, [INFO],LAND,0.1199999,1.405,15.192,35.796831,139.89177
2023-08-03 20:01:14.85 , [INFO],LAND,0.0899999,1.123,14.91,35.79683,139.89177
2023-08-03 20:01:14.589, [INFO],LAND,0.0799999,0.682,14.469,35.79683,139.89178
2023-08-03 20:01:15.93 , [INFO],LAND,0.1599999,0.255,14.041,35.796834,139.89177
2023-08-03 20:01:15.595, [INFO],LAND,0.17,-0.146999,13.639,35.796839,139.89177
2023-08-03 20:01:16.99 , [INFO],LAND,0.17,-0.371,13.415,35.796844,139.89177
2023-08-03 20:01:16.601, [INFO],LAND,0.1599999,-0.254,13.532,35.796848,139.89176
2023-08-03 20:01:17.105, [INFO],LAND,0.1599999,-0.165,13.621,35.796852,139.89176
2023-08-03 20:01:17.607, [INFO],LAND,0.1599999,-0.146,13.64,35.796854,139.89176
2023-08-03 20:01:18.110, [INFO],LAND,0.1599999,-0.166,13.62,35.796857,139.89176
2023-08-03 20:01:18.612, [INFO],LAND,0.17,-0.198,13.587,35.796859,139.89176
2023-08-03 20:01:19.114, [INFO],LAND,0.1599999,-0.01,13.57,35.796861,139.89176
2023-08-03 20:01:19.616, [INFO],LAND,0.0599999,-0.019,13.561,35.796864,139.89176
2023-08-03 20:01:20.119, [INFO],LAND,0.0399999,-0.048,13.532,35.796866,139.89176
2023-08-03 20:01:20.621, [INFO],LAND,0.0399999,-0.034,13.545001,35.796868,139.89175
2023-08-03 20:01:21.124, [INFO],LAND,0.0399999,-0.027,13.553,35.79687,139.89175
2023-08-03 20:01:21.626, [INFO],LAND,0.0399999,-0.025,13.555,35.796872,139.89175
2023-08-03 20:01:22.128, [INFO],LAND,0.0399999,0.0,13.563,35.796874,139.89175
2023-08-03 20:01:22.630, [INFO],LAND,0.0399999,0.003,13.566,35.796876,139.89175
2023-08-03 20:01:23.133, [INFO],LAND,0.0299999,0.018,13.581,35.796877,139.89175
2023-08-03 20:01:23.636, [INFO],LAND,0.0799999,0.145,13.707,35.796879,139.89175
2023-08-03 20:01:24.138, [INFO],LAND,0.0599999,0.157,13.72,35.796881,139.89175
2023-08-03 20:01:24.640, [INFO],LAND,0.0399999,0.153,13.716,35.796882,139.89175
2023-08-03 20:01:25.142, [INFO],LAND,0.0299999,0.138,13.701,35.796884,139.89175
2023-08-03 20:01:25.645, [INFO],LAND,0.0299999,0.133,13.696001,35.796885,139.89174
2023-08-03 20:01:26.150, [INFO],LAND,0.1899999,0.022,13.717,35.796887,139.89174
2023-08-03 20:01:26.652, [INFO],LAND,0.14,0.061,13.755001,35.796889,139.89174
2023-08-03 20:01:27.155, [INFO],LAND,0.1599999,0.1,13.795001,35.79689,139.89174
2023-08-03 20:01:27.657, [INFO],LAND,0.2199999,0.216,13.911,35.796892,139.89174
2023-08-03 20:01:28.159, [INFO],LAND,0.31,0.369,14.063,35.796894,139.89174
2023-08-03 20:01:28.662, [INFO],LAND,0.8299999,0.621,14.316,35.796895,139.89174
2023-08-03 20:01:29.163, [INFO],LAND,0.6999999,0.095,14.584,35.796896,139.89174
2023-08-03 20:01:29.666, [INFO],LAND,1.4099999,0.211,14.701001,35.796895,139.89174
2023-08-03 20:01:30.168, [INFO],LAND,0.4399999,0.027,14.517001,35.796893,139.89174
2023-08-03 20:01:30.671, [INFO],LAND,1.2799999,-0.154,14.335,35.79689,139.89175
2023-08-03 20:01:31.175, [INFO],LAND,1.1899999,-0.18,14.308,35.796889,139.89175
2023-08-03 20:01:31.677, [INFO],LAND,1.1699999,-0.155,14.334,35.796888,139.89175
2023-08-03 20:01:32.179, [INFO],LAND,1.23,-0.095,14.393,35.796887,139.89175
2023-08-03 20:01:32.681, [INFO],LAND,1.1899999,-0.112,14.377,35.796887,139.89175
2023-08-03 20:01:33.184, [INFO],LAND,1.1899999,-0.114,14.375,35.796888,139.89175
2023-08-03 20:01:33.687, [INFO],LAND,1.1299999,-0.146999,14.342,35.796889,139.89175
2023-08-03 20:01:34.190, [INFO],LAND,1.1799999,-0.18,14.308,35.79689,139.89175
2023-08-03 20:01:34.693, [INFO],LAND,1.1599999,-0.185,14.304,35.796891,139.89175
2023-08-03 20:01:35.195, [INFO],LAND,1.0,-0.177,14.312,35.796892,139.89175
2023-08-03 20:01:35.698, [INFO],LAND,1.1599999,-0.2,14.288001,35.796892,139.89175
2023-08-03 20:01:36.203, [INFO],LAND,1.7099999,0.054,14.353,35.796891,139.89175
2023-08-03 20:01:36.706, [INFO],LAND,4.0,0.07,14.369,35.79689,139.89176
2023-08-03 20:01:37.208, [INFO],LAND,2.8199999,0.065,14.363,35.796889,139.89176
2023-08-03 20:01:37.710, [INFO],LAND,7.0799999,0.165,14.463,35.796875,139.89177
2023-08-03 20:01:38.213, [INFO],LAND,0.0,0.247,14.546,35.796866,139.89179
2023-08-03 20:01:38.716, [INFO],LAND,0.0,-0.006,14.563,35.796859,139.8918
2023-08-03 20:01:39.219, [INFO],LAND,0.0,0.005,14.574,35.796854,139.8918
2023-08-03 20:01:39.722, [INFO],LAND,0.0,-0.01,14.575,35.79685,139.89181
2023-08-03 20:01:40.224, [INFO],LAND,0.0,-0.013,14.572,35.796845,139.89181
2023-08-03 20:01:40.727, [INFO],LAND,0.0,-0.041,14.544,35.796841,139.89182
2023-08-03 20:01:41.232, [INFO],LAND,0.0,-0.045,14.484001,35.796838,139.89182
2023-08-03 20:01:41.733, [INFO],LAND,0.0,-0.059,14.47,35.796836,139.89182
2023-08-03 20:01:42.235, [INFO],LAND,1.35,-0.022,14.507,35.796835,139.89182
2023-08-03 20:01:42.737, [INFO],LAND,3.5,0.04,14.57,35.796834,139.89183
2023-08-03 20:01:43.239, [INFO],LAND,0.0,7.1380004,21.669,35.796834,139.89183
