"Timeinfo","Level","Message","Distance","Relative Altitude","Absolute Altitude","Latitude","Longitude"
2023-09-12 09:32:26.514, [INFO],Camera initialized
2023-09-12 09:32:26.520, [INFO],Pixhawk initialized
2023-09-12 09:32:26.547, [INFO],['/dev/ttyACM1', '/dev/ttyAMA0']
2023-09-12 09:32:26.548, [INFO],system_address: /dev/ttyACM1
2023-09-12 09:32:26.549, [INFO],Waiting for drone to connect...
2023-09-12 09:32:26.705, [INFO],Connected Drone!
2023-09-12 09:32:26.706, [INFO],Waiting for drone to have a global position estimate...
2023-09-12 09:32:28.622, [INFO],-- Global position estimate OK
2023-09-12 09:32:28.624, [INFO],waiting for pixhawk to hold
2023-09-12 09:32:28.625, [INFO],--Holding
2023-09-12 09:32:36.693, [INFO],0.0,-1.0,0.0,0.0,0.0,0.0
2023-09-12 09:32:37.200, [INFO],0.0,0.019966,0.035,1181.634,40.868842,-119.1052
2023-09-12 09:32:37.705, [INFO],HOLD,0.019966,0.034,1181.633,40.868842,-119.1052
2023-09-12 09:32:38.208, [INFO],HOLD,0.0199661,0.025,1181.623,40.868842,-119.1052
2023-09-12 09:32:38.712, [INFO],HOLD,0.0199661,0.024,1181.623,40.868842,-119.1052
2023-09-12 09:32:39.217, [INFO],HOLD,0.0199661,0.034,1181.632,40.868842,-119.1052
2023-09-12 09:32:39.676, [INFO],--locate positon
2023-09-12 09:32:39.721, [INFO],HOLD,0.0199661,0.035,1181.633,40.868842,-119.1052
2023-09-12 09:32:40.226, [INFO],HOLD,0.0199659,0.036,1181.635,40.868843,-119.1052
2023-09-12 09:32:40.699, [INFO],locate [  40.86884295 -119.10527967 1181.63374023]
2023-09-12 09:32:40.704, [INFO],waiting for pixhawk to arm
2023-09-12 09:32:40.730, [INFO],HOLD,0.0199659,0.0329999,1181.6311,40.868843,-119.1052
2023-09-12 09:32:41.233, [INFO],HOLD,0.0199659,0.018,1181.616,40.868843,-119.1052
2023-09-12 09:32:41.624, [INFO],--Arming
2023-09-12 09:32:41.651, [INFO],StatusText: [type: INFO, text: Armed by external command	]
2023-09-12 09:32:41.708, [INFO],StatusText: [type: INFO, text: [logger] /fs/microsd/log/2023-09-12/00_32_41.ulg	]
2023-09-12 09:32:41.736, [INFO],HOLD,0.0199657,0.0,1181.609,40.868843,-119.1052
2023-09-12 09:32:42.116, [INFO],StatusText: [type: INFO, text: Takeoff detected	]
2023-09-12 09:32:42.167, [INFO],StatusText: [type: CRITICAL, text: Failsafe enabled: No manual control stick input	]
2023-09-12 09:32:42.215, [INFO],StatusText: [type: INFO, text: Failsafe mode activated	]
2023-09-12 09:32:42.239, [INFO],HOLD,0.0199649,0.002,1181.614,40.868843,-119.1052
2023-09-12 09:32:42.625, [INFO],-- Arm
2023-09-12 09:32:42.741, [INFO],HOLD,0.0199671,0.011,1181.623,40.868843,-119.1052
2023-09-12 09:32:42.799, [INFO],StatusText: [type: INFO, text: Landing detected	]
2023-09-12 09:32:42.849, [INFO],StatusText: [type: INFO, text: Failsafe mode deactivated	]
2023-09-12 09:32:43.245, [INFO],HOLD,0.0199659,0.038,1181.65,40.868843,-119.1052
2023-09-12 09:32:43.643, [INFO],--Taking off
2023-09-12 09:32:43.669, [INFO],StatusText: [type: INFO, text: Using minimum takeoff altitude: 13.00 m	]
2023-09-12 09:32:43.749, [INFO],HOLD,0.0199654,0.05,1181.663,40.868843,-119.1052
2023-09-12 09:32:44.251, [INFO],HOLD,0.0199679,0.053,1181.666,40.868843,-119.1052
2023-09-12 09:32:44.621, [INFO],StatusText: [type: INFO, text: Takeoff detected	]
2023-09-12 09:32:44.669, [INFO],StatusText: [type: CRITICAL, text: Failsafe enabled: No manual control stick input	]
2023-09-12 09:32:44.720, [INFO],StatusText: [type: INFO, text: Failsafe mode activated	]
2023-09-12 09:32:44.754, [INFO],HOLD,0.0199706,0.058,1181.671,40.868843,-119.1052
2023-09-12 09:32:45.257, [INFO],HOLD,0.0199761,0.06,1181.6719,40.868843,-119.1052
2023-09-12 09:32:45.761, [INFO],HOLD,0.0391525,0.104,1181.717,40.868844,-119.1052
2023-09-12 09:32:46.266, [INFO],HOLD,0.3371962,0.321,1181.9331,40.868846,-119.1052
2023-09-12 09:32:46.769, [INFO],HOLD,1.1958354,1.041,1182.654,40.86885,-119.1052
2023-09-12 09:32:47.275, [INFO],HOLD,2.4771076,2.239,1183.852,40.868851,-119.1052
2023-09-12 09:32:47.778, [INFO],HOLD,4.0626035,3.7930002,1185.406,40.86885,-119.1052
2023-09-12 09:32:48.281, [INFO],HOLD,5.4955526,5.3490004,1186.962,40.868848,-119.1052
2023-09-12 09:32:48.785, [INFO],HOLD,6.8995148,6.7850003,1188.398,40.868847,-119.1052
2023-09-12 09:32:49.104, [INFO],--Holding
2023-09-12 09:32:49.125, [INFO],--Go to lat: 40.8690063 lng:-119.10497032999997 alt:1189.633740234375 yaw:0
2023-09-12 09:32:49.288, [INFO],HOLD,8.3071718,8.229,1189.842,40.868847,-119.1052
2023-09-12 09:32:49.790, [INFO],HOLD,9.6790854,9.5320005,1191.145,40.868847,-119.1052
2023-09-12 09:32:50.294, [INFO],HOLD,10.447805,10.49,1192.103,40.868849,-119.1052
2023-09-12 09:32:50.803, [INFO],HOLD,11.450185,10.959,1192.571,40.86885,-119.1052
2023-09-12 09:32:51.305, [INFO],HOLD,11.223365,11.158,1192.7709,40.868853,-119.1052
2023-09-12 09:32:51.808, [INFO],HOLD,10.750134,11.003,1192.616,40.86886,-119.1052
2023-09-12 09:32:52.318, [INFO],HOLD,10.024187,10.751,1192.363,40.86887,-119.1051
