"Timeinfo","Level","Message","Distance","Relative Altitude","Absolute Altitude","Latitude","Longitude"
2023-09-12 23:40:52.775, [INFO],Pixhawk initialized
2023-09-12 23:40:52.805, [INFO],['/dev/ttyACM0', '/dev/ttyAMA0']
2023-09-12 23:40:52.806, [INFO],system_address: /dev/ttyACMO
2023-09-12 23:40:52.807, [INFO],Waiting for drone to connect...
2023-09-12 23:40:53.961, [INFO],Connected Drone!
2023-09-12 23:40:53.963, [INFO],Waiting for drone to have a global position estimate...
2023-09-12 23:40:55.871, [INFO],-- Global position estimate OK
2023-09-12 23:40:55.872, [INFO],waiting for pixhawk to hold
2023-09-12 23:40:55.873, [INFO],--Holding
2023-09-12 23:41:03.942, [INFO],0.0,-1.0,0.0,0.0,0.0,0.0
2023-09-12 23:41:04.447, [INFO],0.0,0.0,0.001,1185.763,40.868959,-119.1055
2023-09-12 23:41:04.950, [INFO],HOLD,0.0,-0.016,1185.746,40.868959,-119.1055
2023-09-12 23:41:05.454, [INFO],HOLD,0.0,-0.014,1185.747,40.86896,-119.1055
2023-09-12 23:41:05.956, [INFO],HOLD,0.0,-0.001,1185.76,40.86896,-119.1055
2023-09-12 23:41:06.460, [INFO],HOLD,0.0,0.007,1185.774,40.86896,-119.1055
2023-09-12 23:41:06.924, [INFO],--locate positon
2023-09-12 23:41:06.964, [INFO],HOLD,0.0,0.018,1185.785,40.86896,-119.1055
2023-09-12 23:41:07.467, [INFO],HOLD,0.0,0.0329999,1185.8,40.86896,-119.1055
2023-09-12 23:41:07.983, [INFO],HOLD,0.0,0.042,1185.809,40.86896,-119.1055
2023-09-12 23:41:08.488, [INFO],HOLD,0.0,0.04,1185.807,40.86896,-119.1055
2023-09-12 23:41:08.992, [INFO],HOLD,0.0,0.038,1185.805,40.86896,-119.1055
2023-09-12 23:41:09.6  , [INFO],locate [  40.86896035 -119.10553396 1185.8076416 ]
2023-09-12 23:41:09.10 , [INFO],waiting for pixhawk to arm
2023-09-12 23:41:09.499, [INFO],HOLD,0.0,0.044,1185.811,40.86896,-119.1055
2023-09-12 23:41:09.875, [INFO],--Arming
2023-09-12 23:41:09.903, [INFO],StatusText: [type: INFO, text: Armed by external command	]
2023-09-12 23:41:09.959, [INFO],StatusText: [type: INFO, text: [logger] /fs/microsd/log/2023-09-12/14_41_09.ulg	]
2023-09-12 23:41:10.4  , [INFO],HOLD,0.0,0.001,1185.822,40.86896,-119.1055
2023-09-12 23:41:10.508, [INFO],HOLD,0.0,0.007,1185.828,40.86896,-119.1055
2023-09-12 23:41:10.872, [INFO],-- Arm
2023-09-12 23:41:11.10 , [INFO],HOLD,0.0,0.017,1185.838,40.86896,-119.1055
2023-09-12 23:41:11.514, [INFO],HOLD,0.0,0.031,1185.852,40.86896,-119.1055
2023-09-12 23:41:11.884, [INFO],--Taking off
2023-09-12 23:41:11.898, [INFO],StatusText: [type: INFO, text: Using minimum takeoff altitude: 13.00 m	]
2023-09-12 23:41:12.18 , [INFO],HOLD,0.0,0.069,1185.89,40.86896,-119.1055
2023-09-12 23:41:12.521, [INFO],HOLD,0.0,0.109,1185.931,40.868959,-119.1055
2023-09-12 23:41:12.681, [INFO],StatusText: [type: INFO, text: Takeoff detected	]
2023-09-12 23:41:13.24 , [INFO],TAKEOFF,0.0,0.01,1185.95,40.868958,-119.1055
2023-09-12 23:41:13.529, [INFO],TAKEOFF,0.0099996,-0.028,1185.911,40.868959,-119.1055
2023-09-12 23:41:14.32 , [INFO],TAKEOFF,0.1599819,0.02,1185.961,40.86896,-119.1055
2023-09-12 23:41:14.60 , [INFO],--Holding
2023-09-12 23:41:14.80 , [INFO],--Go to lat: 40.86899097 lng:-119.10539295000001 alt:1193.8076416015624 yaw:0
2023-09-12 23:41:14.540, [INFO],TAKEOFF,0.4184726,0.196,1186.1361,40.86896,-119.1055
2023-09-12 23:41:15.43 , [INFO],HOLD,0.9528098,0.714,1186.655,40.86896,-119.1055
2023-09-12 23:41:15.549, [INFO],HOLD,2.0563779,1.7880001,1187.728,40.868962,-119.1055
2023-09-12 23:41:16.51 , [INFO],HOLD,3.271068,2.9380002,1188.878,40.868966,-119.1055
2023-09-12 23:41:16.554, [INFO],HOLD,4.4492161,4.0529999,1189.994,40.868972,-119.1054
2023-09-12 23:41:17.61 , [INFO],HOLD,5.4593382,5.118,1191.0581,40.868976,-119.1054
2023-09-12 23:41:17.566, [INFO],HOLD,6.4135163,6.2320003,1192.173,40.868979,-119.1054
2023-09-12 23:41:18.70 , [INFO],HOLD,6.921874,6.9530005,1192.893,40.86898,-119.1054
2023-09-12 23:41:18.572, [INFO],HOLD,7.1766711,7.3890004,1193.33,40.868982,-119.1054
2023-09-12 23:41:19.75 , [INFO],HOLD,7.1383668,7.5660004,1193.5061,40.868984,-119.1054
2023-09-12 23:41:19.581, [INFO],HOLD,7.0456526,7.6140003,1193.554,40.868986,-119.1054
2023-09-12 23:41:20.85 , [INFO],HOLD,6.976518,7.5690002,1193.51,40.868988,-119.1054
2023-09-12 23:41:20.589, [INFO],HOLD,6.9753593,7.5510005,1193.492,40.868988,-119.1054
2023-09-12 23:41:21.92 , [INFO],HOLD,6.9817424,7.5320005,1193.472,40.868988,-119.1054
2023-09-12 23:41:21.596, [INFO],HOLD,7.0742323,7.5590004,1193.499,40.868988,-119.1053
2023-09-12 23:41:22.99 , [INFO],HOLD,7.1500154,7.5620002,1193.503,40.868988,-119.1053
2023-09-12 23:41:22.164, [INFO],waiting for pixhawk to hold
2023-09-12 23:41:22.165, [INFO],-- Hold
2023-09-12 23:41:22.167, [INFO],--Landing
2023-09-12 23:41:22.185, [INFO],StatusText: [type: INFO, text: Landing at current position	]
2023-09-12 23:41:22.188, [INFO],--finish
2023-09-12 23:41:22.601, [INFO],HOLD,7.247349,7.6520004,1193.592,40.868988,-119.1053
2023-09-12 23:41:23.105, [INFO],LAND,7.1198998,7.5060005,1193.447,40.868987,-119.1053
2023-09-12 23:41:23.610, [INFO],LAND,6.6717557,7.1890001,1193.129,40.868987,-119.1053
2023-09-12 23:41:24.113, [INFO],LAND,6.251011,6.8020005,1192.742,40.868986,-119.1053
2023-09-12 23:41:24.619, [INFO],LAND,5.8213239,6.4100003,1192.35,40.868986,-119.1053
2023-09-12 23:41:25.124, [INFO],LAND,5.4321047,5.9960002,1191.937,40.868985,-119.1053
2023-09-12 23:41:25.627, [INFO],LAND,5.0445665,5.6020002,1191.543,40.868985,-119.1053
2023-09-12 23:41:26.130, [INFO],LAND,4.6537201,5.2130002,1191.153,40.868985,-119.1053
2023-09-12 23:41:26.633, [INFO],LAND,4.3362121,4.8500003,1190.79,40.868985,-119.1053
2023-09-12 23:41:27.136, [INFO],LAND,4.0101947,4.4780001,1190.418,40.868986,-119.1053
2023-09-12 23:41:27.638, [INFO],LAND,3.7536765,4.1480002,1190.0891,40.868986,-119.1053
2023-09-12 23:41:28.142, [INFO],LAND,3.4809708,3.8500001,1189.791,40.868987,-119.1053
2023-09-12 23:41:28.646, [INFO],LAND,3.2087556,3.5430002,1189.484,40.868987,-119.1053
2023-09-12 23:41:29.149, [INFO],LAND,2.8967146,3.2320001,1189.1719,40.868988,-119.1053
2023-09-12 23:41:29.652, [INFO],LAND,2.5636143,2.914,1188.854,40.868988,-119.1053
2023-09-12 23:41:30.155, [INFO],LAND,2.1466181,2.5400002,1188.4801,40.868988,-119.1053
2023-09-12 23:41:30.662, [INFO],LAND,1.589393,2.0930001,1188.033,40.868987,-119.1053
2023-09-12 23:41:31.167, [INFO],LAND,1.2190669,1.6330001,1187.5729,40.868987,-119.1053
2023-09-12 23:41:31.669, [INFO],LAND,0.8893499,1.319,1187.26,40.868986,-119.1053
2023-09-12 23:41:32.172, [INFO],LAND,0.5797756,1.013,1186.953,40.868987,-119.1053
2023-09-12 23:41:32.676, [INFO],LAND,0.2098254,0.682,1186.622,40.868987,-119.1053
2023-09-12 23:41:33.178, [INFO],LAND,0.0,0.405,1186.345,40.868987,-119.1053
2023-09-12 23:41:33.682, [INFO],LAND,0.0,0.373,1186.3131,40.868986,-119.1053
2023-09-12 23:41:34.185, [INFO],LAND,0.0,0.33,1186.2709,40.868986,-119.1053
2023-09-12 23:41:34.692, [INFO],LAND,0.0,0.296,1186.236,40.868986,-119.1053
2023-09-12 23:41:35.96 , [INFO],StatusText: [type: INFO, text: Landing detected	]
2023-09-12 23:41:35.196, [INFO],LAND,0.0,0.263,1186.203,40.868986,-119.1053
2023-09-12 23:41:35.408, [INFO],StatusText: [type: INFO, text: Takeoff detected	]
