"Timeinfo","Level","Message","Distance","Relative Altitude","Absolute Altitude","Latitude","Longitude"
2023-09-12 00:38:12.747, [INFO],Camera initialized
2023-09-12 00:38:12.753, [INFO],Pixhawk initialized
2023-09-12 00:38:12.780, [INFO],['/dev/ttyACM0', '/dev/ttyAMA0']
2023-09-12 00:38:12.781, [INFO],system_address: /dev/ttyACMO
2023-09-12 00:38:12.782, [INFO],Waiting for drone to connect...
2023-09-12 00:38:12.928, [INFO],Connected Drone!
2023-09-12 00:38:12.930, [INFO],Waiting for drone to have a global position estimate...
2023-09-12 00:38:13.853, [INFO],-- Global position estimate OK
2023-09-12 00:38:13.855, [INFO],waiting for pixhawk to hold
2023-09-12 00:38:13.856, [INFO],--Holding
2023-09-12 00:38:21.921, [INFO],0.0,-1.0,0.0,0.0,0.0,0.0
2023-09-12 00:38:22.428, [INFO],0.0,0.0,-0.205,1192.828,40.868554,-119.1045
2023-09-12 00:38:22.931, [INFO],HOLD,0.0,-0.219,1192.8131,40.868554,-119.1045
2023-09-12 00:38:23.435, [INFO],HOLD,0.0,-0.231,1192.802,40.868554,-119.1045
2023-09-12 00:38:23.938, [INFO],HOLD,0.0,-0.241,1192.7921,40.868554,-119.1045
2023-09-12 00:38:24.444, [INFO],HOLD,0.0,-0.245,1192.788,40.868554,-119.1045
2023-09-12 00:38:24.900, [INFO],--locate positon
2023-09-12 00:38:24.947, [INFO],HOLD,0.0,-0.243,1192.79,40.868554,-119.1045
2023-09-12 00:38:25.449, [INFO],HOLD,0.0,-0.244,1192.789,40.868554,-119.1045
2023-09-12 00:38:25.925, [INFO],locate [  40.86855481 -119.10456594 1192.79077148]
2023-09-12 00:38:25.927, [INFO],waiting for pixhawk to arm
2023-09-12 00:38:25.952, [INFO],HOLD,0.0,-0.237,1192.795,40.868554,-119.1045
2023-09-12 00:38:26.454, [INFO],HOLD,0.0,-0.239,1192.794,40.868555,-119.1045
2023-09-12 00:38:26.853, [INFO],--Arming
2023-09-12 00:38:26.881, [INFO],StatusText: [type: CRITICAL, text: Warning! Missing FMU SD Card.]
2023-09-12 00:38:26.959, [INFO],HOLD,0.0,-0.235,1192.7969,40.868555,-119.1045
2023-09-12 00:38:27.48 , [INFO],StatusText: [type: INFO, text: Armed by external command	]
2023-09-12 00:38:27.94 , [INFO],StatusText: [type: INFO, text: [logger] /fs/microsd/log/2023-09-11/15_38_26.ulg	]
2023-09-12 00:38:27.384, [INFO],StatusText: [type: INFO, text: Takeoff detected	]
