"Timeinfo","Level","Message","Distance","Relative Altitude","Absolute Altitude","Latitude","Longitude"
2023-09-12 23:52:35.207, [INFO],Camera initialized
2023-09-12 23:52:35.212, [INFO],Pixhawk initialized
2023-09-12 23:52:35.240, [INFO],['/dev/ttyACM0', '/dev/ttyAMA0']
2023-09-12 23:52:35.241, [INFO],system_address: /dev/ttyACMO
2023-09-12 23:52:35.242, [INFO],Waiting for drone to connect...
2023-09-12 23:52:36.411, [INFO],Connected Drone!
2023-09-12 23:52:36.414, [INFO],Waiting for drone to have a global position estimate...
2023-09-12 23:52:38.318, [INFO],-- Global position estimate OK
2023-09-12 23:52:38.320, [INFO],waiting for pixhawk to hold
2023-09-12 23:52:38.322, [INFO],--Holding
2023-09-12 23:52:46.391, [INFO],0.0,-1.0,0.0,0.0,0.0,0.0
2023-09-12 23:52:46.898, [INFO],0.0,0.0099948,-0.041,1187.5531,40.86891,-119.1055
2023-09-12 23:52:47.402, [INFO],HOLD,0.0099948,-0.04,1187.554,40.86891,-119.1055
2023-09-12 23:52:47.907, [INFO],HOLD,0.0099948,-0.04,1187.554,40.86891,-119.1055
2023-09-12 23:52:48.409, [INFO],HOLD,0.0099949,-0.043,1187.551,40.868909,-119.1055
2023-09-12 23:52:48.912, [INFO],HOLD,0.0099948,-0.043,1187.55,40.868909,-119.1055
2023-09-12 23:52:49.371, [INFO],--locate positon
2023-09-12 23:52:49.415, [INFO],HOLD,0.0099948,-0.039,1187.555,40.868909,-119.1055
2023-09-12 23:52:49.917, [INFO],HOLD,0.0099948,-0.028,1187.566,40.868909,-119.1055
2023-09-12 23:52:50.429, [INFO],HOLD,0.0099948,-0.021,1187.5729,40.868909,-119.1055
2023-09-12 23:52:50.932, [INFO],HOLD,0.0,-0.014,1187.5791,40.868909,-119.1055
2023-09-12 23:52:51.436, [INFO],HOLD,0.0,-0.009,1187.5841,40.868909,-119.1055
2023-09-12 23:52:51.943, [INFO],HOLD,0.0099948,-0.01,1187.583,40.868909,-119.1055
2023-09-12 23:52:52.448, [INFO],HOLD,0.0,-0.008,1187.586,40.868909,-119.1055
2023-09-12 23:52:52.951, [INFO],HOLD,0.0,-0.011,1187.583,40.868909,-119.1055
2023-09-12 23:52:53.454, [INFO],HOLD,0.0099947,-0.018,1187.576,40.868909,-119.1055
2023-09-12 23:52:53.959, [INFO],HOLD,0.0,-0.028,1187.566,40.868909,-119.1055
2023-09-12 23:52:54.463, [INFO],HOLD,0.0,-0.034,1187.56,40.868909,-119.1055
2023-09-12 23:52:54.969, [INFO],HOLD,0.0,-0.043,1187.55,40.868909,-119.1055
2023-09-12 23:52:55.473, [INFO],HOLD,0.0,-0.054,1187.539,40.868909,-119.1055
2023-09-12 23:52:55.976, [INFO],HOLD,0.0,-0.059,1187.535,40.868909,-119.1055
2023-09-12 23:52:56.481, [INFO],HOLD,0.0,-0.053,1187.541,40.868909,-119.1055
2023-09-12 23:52:56.987, [INFO],HOLD,0.0,-0.042,1187.552,40.868909,-119.1055
2023-09-12 23:52:57.490, [INFO],HOLD,0.0,-0.036,1187.5581,40.868909,-119.1055
2023-09-12 23:52:57.993, [INFO],HOLD,0.0,-0.04,1187.554,40.868909,-119.1055
2023-09-12 23:52:58.495, [INFO],HOLD,0.0,0.0,1187.545,40.868909,-119.1055
2023-09-12 23:52:59.0  , [INFO],HOLD,0.0,-0.004,1187.5421,40.868909,-119.1055
2023-09-12 23:52:59.503, [INFO],HOLD,0.0,0.002,1187.549,40.868909,-119.1055
2023-09-12 23:53:00.5  , [INFO],HOLD,0.0,0.003,1187.549,40.868909,-119.1055
2023-09-12 23:53:00.507, [INFO],HOLD,0.0,0.007,1187.5531,40.868909,-119.1055
2023-09-12 23:53:01.11 , [INFO],HOLD,0.0,0.005,1187.551,40.868909,-119.1055
2023-09-12 23:53:01.513, [INFO],HOLD,0.0,0.004,1187.55,40.868909,-119.1055
2023-09-12 23:53:02.20 , [INFO],HOLD,0.0,0.007,1187.5531,40.868909,-119.1055
2023-09-12 23:53:02.522, [INFO],HOLD,0.0,0.014,1187.56,40.868909,-119.1055
2023-09-12 23:53:03.26 , [INFO],HOLD,0.0,0.019,1187.565,40.868909,-119.1055
2023-09-12 23:53:03.530, [INFO],HOLD,0.0,0.016,1187.562,40.868909,-119.1055
2023-09-12 23:53:04.33 , [INFO],HOLD,0.0,0.015,1187.561,40.868909,-119.1055
2023-09-12 23:53:04.536, [INFO],HOLD,0.0,0.01,1187.556,40.868908,-119.1055
2023-09-12 23:53:05.39 , [INFO],HOLD,0.0,0.0,1187.546,40.868908,-119.1055
2023-09-12 23:53:05.543, [INFO],HOLD,0.0,-0.001,1187.544,40.868908,-119.1055
2023-09-12 23:53:06.49 , [INFO],HOLD,0.0,0.0,1187.546,40.868908,-119.1055
2023-09-12 23:53:06.551, [INFO],HOLD,0.0,0.003,1187.549,40.868908,-119.1055
2023-09-12 23:53:07.57 , [INFO],HOLD,0.0,0.016,1187.562,40.868908,-119.1055
2023-09-12 23:53:07.560, [INFO],HOLD,0.0,0.036,1187.582,40.868908,-119.1055
2023-09-12 23:53:08.63 , [INFO],HOLD,0.0,0.036,1187.582,40.868908,-119.1055
2023-09-12 23:53:08.566, [INFO],HOLD,0.0,0.029,1187.575,40.868908,-119.1055
2023-09-12 23:53:09.69 , [INFO],HOLD,0.0,0.024,1187.57,40.868908,-119.1055
2023-09-12 23:53:09.571, [INFO],HOLD,0.0,0.012,1187.5581,40.868908,-119.1055
2023-09-12 23:53:09.766, [INFO],locate [  40.86890873 -119.10555264 1187.56416016]
2023-09-12 23:53:09.771, [INFO],waiting for pixhawk to arm
2023-09-12 23:53:10.74 , [INFO],HOLD,0.0,0.004,1187.55,40.868908,-119.1055
2023-09-12 23:53:10.322, [INFO],--Arming
2023-09-12 23:53:10.360, [INFO],StatusText: [type: INFO, text: Armed by external command	]
2023-09-12 23:53:10.410, [INFO],StatusText: [type: INFO, text: [logger] /fs/microsd/log/2023-09-12/14_53_10.ulg	]
2023-09-12 23:53:10.579, [INFO],HOLD,0.0,-0.001,1187.545,40.868908,-119.1055
2023-09-12 23:53:11.84 , [INFO],HOLD,0.0,0.004,1187.551,40.868908,-119.1055
2023-09-12 23:53:11.320, [INFO],-- Arm
2023-09-12 23:53:11.587, [INFO],HOLD,0.0,0.015,1187.562,40.868908,-119.1055
2023-09-12 23:53:12.97 , [INFO],HOLD,0.0,0.02,1187.567,40.868908,-119.1055
2023-09-12 23:53:12.335, [INFO],--Taking off
2023-09-12 23:53:12.349, [INFO],StatusText: [type: INFO, text: Using minimum takeoff altitude: 13.00 m	]
2023-09-12 23:53:12.602, [INFO],HOLD,0.0,0.023,1187.57,40.868908,-119.1055
2023-09-12 23:53:13.104, [INFO],HOLD,0.0,0.017,1187.564,40.868908,-119.1055
2023-09-12 23:53:13.356, [INFO],StatusText: [type: INFO, text: Takeoff detected	]
2023-09-12 23:53:13.607, [INFO],TAKEOFF,0.0,0.0,1187.555,40.868909,-119.1055
2023-09-12 23:53:14.111, [INFO],TAKEOFF,0.0099968,-0.023,1187.533,40.868909,-119.1055
2023-09-12 23:53:14.614, [INFO],TAKEOFF,0.0,-0.045,1187.5111,40.868909,-119.1055
2023-09-12 23:53:15.118, [INFO],TAKEOFF,0.0,-0.047,1187.509,40.868909,-119.1055
2023-09-12 23:53:15.622, [INFO],TAKEOFF,0.0399593,0.007,1187.564,40.868908,-119.1055
2023-09-12 23:53:16.127, [INFO],TAKEOFF,0.3699566,0.245,1187.802,40.868908,-119.1055
2023-09-12 23:53:16.629, [INFO],TAKEOFF,0.8789093,0.66,1188.217,40.868907,-119.1055
2023-09-12 23:53:17.136, [INFO],TAKEOFF,1.5476694,1.446,1189.003,40.868907,-119.1055
2023-09-12 23:53:17.638, [INFO],TAKEOFF,2.1992985,2.147,1189.7041,40.868908,-119.1055
2023-09-12 23:53:18.141, [INFO],TAKEOFF,2.8996894,2.8360002,1190.392,40.868908,-119.1055
2023-09-12 23:53:18.644, [INFO],TAKEOFF,3.6098998,3.5430002,1191.0989,40.868909,-119.1055
2023-09-12 23:53:19.147, [INFO],TAKEOFF,4.308588,4.2610001,1191.817,40.868909,-119.1055
2023-09-12 23:53:19.650, [INFO],TAKEOFF,5.0397223,4.9850001,1192.541,40.868909,-119.1055
2023-09-12 23:53:20.152, [INFO],TAKEOFF,5.7195155,5.7180004,1193.275,40.868909,-119.1055
2023-09-12 23:53:20.655, [INFO],TAKEOFF,6.4199576,6.4380002,1193.9951,40.86891,-119.1055
2023-09-12 23:53:21.158, [INFO],TAKEOFF,7.115868,7.1490001,1194.705,40.868909,-119.1055
2023-09-12 23:53:21.661, [INFO],TAKEOFF,7.8499756,7.8680005,1195.425,40.868909,-119.1055
2023-09-12 23:53:21.767, [INFO],--Holding
2023-09-12 23:53:21.790, [INFO],--Go to lat: 40.86899097 lng:-119.10539295000001 alt:1195.56416015625 yaw:0
2023-09-12 23:53:22.169, [INFO],TAKEOFF,8.606803,8.585,1196.142,40.868909,-119.1055
2023-09-12 23:53:22.673, [INFO],HOLD,9.1016763,9.1310005,1196.6881,40.86891,-119.1055
2023-09-12 23:53:23.175, [INFO],HOLD,9.3508122,9.4320001,1196.989,40.868915,-119.1055
2023-09-12 23:53:23.678, [INFO],HOLD,9.3862952,9.5180006,1197.075,40.868922,-119.1055
2023-09-12 23:53:24.183, [INFO],HOLD,9.1618975,9.387,1196.944,40.868933,-119.1055
2023-09-12 23:53:24.686, [INFO],HOLD,8.7857977,9.1850004,1196.741,40.868945,-119.1054
2023-09-12 23:53:25.190, [INFO],HOLD,8.4513541,8.9810009,1196.538,40.868956,-119.1054
2023-09-12 23:53:25.692, [INFO],HOLD,8.0702413,8.7250003,1196.281,40.868965,-119.1054
2023-09-12 23:53:26.196, [INFO],HOLD,7.6649807,8.4400005,1195.996,40.868971,-119.1054
2023-09-12 23:53:26.698, [INFO],HOLD,7.3693546,8.2160005,1195.773,40.868975,-119.1054
2023-09-12 23:53:27.205, [INFO],HOLD,7.2076574,8.0090007,1195.565,40.868979,-119.1054
2023-09-12 23:53:27.709, [INFO],HOLD,7.1092698,7.8590002,1195.416,40.868981,-119.1054
2023-09-12 23:53:28.213, [INFO],HOLD,7.1005827,7.7660002,1195.322,40.868983,-119.1054
2023-09-12 23:53:28.716, [INFO],HOLD,7.178994,7.7640004,1195.321,40.868984,-119.1054
2023-09-12 23:53:29.41 , [INFO],waiting for pixhawk to hold
2023-09-12 23:53:29.44 , [INFO],-- Hold
2023-09-12 23:53:29.47 , [INFO],--Precise land start
2023-09-12 23:53:29.49 , [INFO],--set speed 1m/s
2023-09-12 23:53:29.60 , [INFO],waiting for pixhawk to hold
2023-09-12 23:53:29.62 , [INFO],-- Hold
2023-09-12 23:53:29.64 , [INFO],--locate positon
2023-09-12 23:53:29.221, [INFO],HOLD,7.2689501,7.8070001,1195.363,40.868986,-119.1054
2023-09-12 23:53:29.725, [INFO],HOLD,7.3487196,7.8670005,1195.424,40.868988,-119.1053
2023-09-12 23:53:30.87 , [INFO],locate [  40.86898783 -119.10539776 1195.41635742]
2023-09-12 23:53:30.88 , [INFO],too high
2023-09-12 23:53:30.89 , [INFO],--Go to lat: 40.868987829999995 lng:-119.10539776 alt:1194.916357421875 yaw:0
2023-09-12 23:53:30.228, [INFO],HOLD,7.4077401,7.9210004,1195.477,40.868989,-119.1053
2023-09-12 23:53:30.732, [INFO],HOLD,7.3765753,7.8650002,1195.4219,40.868989,-119.1053
2023-09-12 23:53:31.236, [INFO],HOLD,7.217429,7.6970005,1195.254,40.868989,-119.1053
2023-09-12 23:53:31.437, [INFO],too high
2023-09-12 23:53:31.439, [INFO],--Go to lat: 40.868987829999995 lng:-119.10539776 alt:1194.416357421875 yaw:0
2023-09-12 23:53:31.738, [INFO],HOLD,7.0961284,7.5700001,1195.126,40.868988,-119.1053
2023-09-12 23:53:32.245, [INFO],HOLD,6.9666023,7.3580002,1194.915,40.868988,-119.1053
2023-09-12 23:53:32.749, [INFO],HOLD,6.8022888,7.1720004,1194.729,40.868987,-119.1053
2023-09-12 23:53:32.839, [INFO],too high
2023-09-12 23:53:32.843, [INFO],--Go to lat: 40.868987829999995 lng:-119.10539776 alt:1193.916357421875 yaw:0
2023-09-12 23:53:33.251, [INFO],HOLD,6.7272403,7.0390005,1194.595,40.868986,-119.1053
2023-09-12 23:53:33.755, [INFO],HOLD,6.5749369,6.8280005,1194.385,40.868986,-119.1053
2023-09-12 23:53:34.257, [INFO],HOLD,6.4672686,6.7050004,1194.262,40.868985,-119.1053
2023-09-12 23:53:34.542, [INFO],too high
2023-09-12 23:53:34.544, [INFO],--Go to lat: 40.868987829999995 lng:-119.10539776 alt:1193.416357421875 yaw:0
2023-09-12 23:53:34.760, [INFO],HOLD,6.3695333,6.6130003,1194.169,40.868985,-119.1053
2023-09-12 23:53:35.265, [INFO],HOLD,6.2466255,6.4370002,1193.994,40.868986,-119.1053
2023-09-12 23:53:35.769, [INFO],HOLD,6.0575792,6.262,1193.819,40.868986,-119.1053
2023-09-12 23:53:36.239, [INFO],too high
2023-09-12 23:53:36.241, [INFO],--Go to lat: 40.868987829999995 lng:-119.10539776 alt:1192.916357421875 yaw:0
2023-09-12 23:53:36.271, [INFO],HOLD,5.9871945,6.1550002,1193.712,40.868987,-119.1053
2023-09-12 23:53:36.774, [INFO],HOLD,5.9360369,6.065,1193.622,40.868987,-119.1053
2023-09-12 23:53:37.282, [INFO],HOLD,5.7793923,5.8910002,1193.4479,40.868987,-119.1053
2023-09-12 23:53:37.786, [INFO],HOLD,5.7068012,5.7960004,1193.353,40.868987,-119.1053
2023-09-12 23:53:38.288, [INFO],HOLD,5.6184043,5.6950001,1193.252,40.868986,-119.1053
2023-09-12 23:53:38.534, [INFO],too high
2023-09-12 23:53:38.536, [INFO],--Go to lat: 40.868987829999995 lng:-119.10539776 alt:1192.416357421875 yaw:0
2023-09-12 23:53:38.791, [INFO],HOLD,5.5669757,5.6230001,1193.18,40.868986,-119.1053
2023-09-12 23:53:39.293, [INFO],HOLD,5.4054754,5.4770002,1193.034,40.868986,-119.1053
2023-09-12 23:53:39.795, [INFO],HOLD,5.3026491,5.3310003,1192.887,40.868986,-119.1053
2023-09-12 23:53:40.300, [INFO],HOLD,5.2044357,5.2330002,1192.79,40.868986,-119.1053
2023-09-12 23:53:40.734, [INFO],too high
2023-09-12 23:53:40.735, [INFO],--Go to lat: 40.868987829999995 lng:-119.10539776 alt:1191.916357421875 yaw:0
2023-09-12 23:53:40.805, [INFO],HOLD,5.1184816,5.144,1192.7,40.868986,-119.1053
2023-09-12 23:53:41.307, [INFO],HOLD,5.0363935,5.0470004,1192.604,40.868985,-119.1053
2023-09-12 23:53:41.812, [INFO],HOLD,4.847249,4.8800001,1192.436,40.868985,-119.1053
2023-09-12 23:53:42.319, [INFO],HOLD,4.7038457,4.7540001,1192.311,40.868985,-119.1053
2023-09-12 23:53:42.823, [INFO],HOLD,4.6144379,4.6480002,1192.2041,40.868985,-119.1053
2023-09-12 23:53:43.326, [INFO],HOLD,4.5579837,4.5820002,1192.139,40.868986,-119.1053
2023-09-12 23:53:44.625, [INFO],center:-0.414083505687694,0.732251809720786
2023-09-12 23:53:44.626, [INFO],percent:0.006295572916666666
2023-09-12 23:53:44.628, [INFO],--detect
2023-09-12 23:53:44.630, [INFO],HOLD,4.5376281,4.5480003,1192.1051,40.868986,-119.1053
2023-09-12 23:53:45.132, [INFO],HOLD,4.5160452,4.513,1192.07,40.868986,-119.1053
2023-09-12 23:53:45.634, [INFO],HOLD,4.4944588,4.4869999,1192.044,40.868986,-119.1053
2023-09-12 23:53:46.136, [INFO],HOLD,4.4967342,4.4770002,1192.033,40.868986,-119.1053
2023-09-12 23:53:46.629, [INFO],waiting for pixhawk to hold
2023-09-12 23:53:46.631, [INFO],-- Hold
2023-09-12 23:53:46.631, [INFO],--locate positon
