"Timeinfo","Level","Message","Light","Light Counter","Pressure","Disp Pressure","Pressure Counter","Temperature"
2023-07-14 09:27:50.888, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:27:50.892, [INFO],Cut case
2023-07-14 09:27:51.894, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:27:52.896, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:27:53.898, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:27:54.900, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:27:55.903, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:27:56.905, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:27:57.900, [INFO],Begin expantion
2023-07-14 09:27:57.907, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:27:58.402, [INFO],Expanded
2023-07-14 09:27:58.909, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:27:59.911, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:28:00.913, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:28:01.408, [INFO],Cut case
2023-07-14 09:28:01.915, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:28:02.917, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:28:03.919, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:28:04.922, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:28:05.924, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:28:06.926, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:28:07.927, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:28:08.415, [INFO],Begin expantion
2023-07-14 09:28:08.917, [INFO],Expanded
2023-07-14 09:28:08.929, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:28:09.931, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:28:10.933, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:28:11.935, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:28:12.937, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:28:13.939, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:28:14.941, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:28:15.943, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:28:16.945, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:28:17.948, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:28:18.950, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:28:19.952, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:28:20.954, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:28:21.957, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:28:22.960, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:28:23.962, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:28:24.964, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:28:25.966, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:28:26.968, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:28:27.970, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:28:28.971, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:28:29.973, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:28:30.975, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:28:31.977, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:28:32.979, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:28:33.981, [INFO],Outside,0,0,0,0,0,0
