"Timeinfo","Level","Message","Light","Light Counter","Pressure","Disp Pressure","Pressure Counter","Temperature"
2023-07-14 06:58:51.345, [INFO],Case program initialized
2023-07-14 06:58:51.385, [INFO],Outside,0,0,0,0,0,0
2023-07-14 06:58:52.387, [INFO],Outside,63,1,0,0,0,0
2023-07-14 06:58:53.389, [INFO],Outside,68,3,0,0,0,0
2023-07-14 06:58:54.391, [INFO],Outside,68,5,0,0,0,0
2023-07-14 06:58:55.393, [INFO],Outside,72,6,0,0,0,0
2023-07-14 06:58:56.395, [INFO],Outside,73,8,0,0,0,0
2023-07-14 06:58:57.392, [INFO],Storage Succeeded
2023-07-14 06:58:57.397, [INFO],Storage,67,0,0,0,0,0
2023-07-14 06:58:58.399, [INFO],Storage,68,0,1010.258544921875,-0.0771484375,0,35.204166666666666
2023-07-14 06:58:59.402, [INFO],Storage,68,0,1010.255126953125,0.050537109375,2,35.21666666666667
2023-07-14 06:59:00.404, [INFO],Storage,68,0,1010.24462890625,-0.021484375,0,35.235416666666666
2023-07-14 06:59:01.406, [INFO],Storage,70,0,1010.234619140625,0.07763671875,2,35.22708333333333
2023-07-14 06:59:02.409, [INFO],Storage,68,0,1010.285400390625,0.013427734375,1,35.235416666666666
2023-07-14 06:59:03.411, [INFO],Storage,71,0,1010.268798828125,0.017822265625,1,35.2375
2023-07-14 06:59:04.413, [INFO],Storage,66,0,1010.297607421875,0.05126953125,2,35.24791666666667
2023-07-14 06:59:05.416, [INFO],Storage,73,0,1010.281494140625,-0.02099609375,0,35.24791666666667
2023-07-14 06:59:06.418, [INFO],Storage,70,0,1010.3349609375,-0.038330078125,0,35.24583333333334
2023-07-14 06:59:07.420, [INFO],Storage,72,0,1010.312744140625,-0.00830078125,0,35.24375
