"Timeinfo","Level","Message","Light","Light Counter","Pressure","Disp Pressure","Pressure Counter","Temperature"
2023-07-14 09:02:21.599, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:02:21.602, [INFO],Cut case
2023-07-14 09:02:22.603, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:02:23.605, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:02:24.608, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:02:25.610, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:02:26.612, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:02:27.614, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:02:28.611, [INFO],Begin expantion
2023-07-14 09:02:28.616, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:02:29.112, [INFO],Expanded
2023-07-14 09:02:29.618, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:02:30.620, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:02:31.622, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:02:32.117, [INFO],Cut case
2023-07-14 09:02:32.625, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:02:33.627, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:02:34.629, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:02:35.631, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:02:36.632, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:02:37.634, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:02:38.636, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:02:39.125, [INFO],Begin expantion
2023-07-14 09:02:39.626, [INFO],Expanded
2023-07-14 09:02:39.638, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:02:40.640, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:02:41.642, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:02:42.644, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:02:43.646, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:02:44.648, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:02:45.651, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:02:46.653, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:02:47.655, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:02:48.657, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:02:49.659, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:02:50.661, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:02:51.663, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:02:52.665, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:02:53.667, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:02:54.669, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:02:55.672, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:02:56.674, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:02:57.676, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:02:58.678, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:02:59.680, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:03:00.682, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:03:01.684, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:03:02.686, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:03:03.688, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:03:04.691, [INFO],Outside,0,0,0,0,0,0
2023-07-14 09:03:05.693, [INFO],Outside,0,0,0,0,0,0
