"Timeinfo","Level","Message","Distance","Relative Altitude","Absolute Altitude","Latitude","Longitude"
2023-09-01 17:36:58.591, [INFO],Pixhawk initialized
2023-09-01 17:36:58.724, [INFO],Camera initialized
2023-09-01 17:36:58.753, [INFO],['/dev/ttyACM0', '/dev/ttyAMA0']
2023-09-01 17:36:58.754, [INFO],system_address: /dev/ttyACMO
2023-09-01 17:36:58.755, [INFO],Waiting for drone to connect...
2023-09-01 17:37:00.260, [INFO],Connected Drone!
2023-09-01 17:37:00.262, [INFO],Waiting for drone to have a global position estimate...
2023-09-01 17:37:02.231, [INFO],-- Global position estimate OK
2023-09-01 17:37:02.233, [INFO],waiting for pixhawk to hold
2023-09-01 17:37:03.232, [INFO],--Holding
2023-09-01 17:37:04.232, [INFO],-- Hold
2023-09-01 17:37:13.260, [INFO],0.0,-1.0,0.0,0.0,0.0,0.0
2023-09-01 17:37:13.762, [INFO],0.0,0.0299002,0.253,7.6760005,35.796872,139.89183
2023-09-01 17:37:14.264, [INFO],HOLD,0.0298996,0.251,7.6740002,35.796872,139.89183
2023-09-01 17:37:14.766, [INFO],HOLD,0.0298998,0.235,7.6580004,35.796872,139.89183
2023-09-01 17:37:15.269, [INFO],HOLD,0.0298994,0.208,7.6310005,35.796872,139.89183
2023-09-01 17:37:15.772, [INFO],HOLD,0.0298991,0.188,7.6110005,35.796872,139.89183
2023-09-01 17:37:16.275, [INFO],HOLD,0.0298993,0.205,7.6280002,35.796872,139.89183
2023-09-01 17:37:16.778, [INFO],HOLD,0.0298998,0.252,7.6750001,35.796872,139.89183
2023-09-01 17:37:17.288, [INFO],--Clear mission
2023-09-01 17:37:17.294, [INFO],HOLD,0.0299,0.308,7.7310004,35.796872,139.89183
2023-09-01 17:37:17.314, [INFO],-- Uploading mission
2023-09-01 17:37:17.369, [INFO],waiting for pixhawk to hold
2023-09-01 17:37:17.797, [INFO],HOLD,0.0299001,0.363,7.7860002,35.796872,139.89183
2023-09-01 17:37:18.233, [INFO],-- Hold
2023-09-01 17:37:19.235, [INFO],waiting for pixhawk to arm
2023-09-01 17:37:19.245, [INFO],HOLD,0.0298997,0.397,7.8200001,35.796872,139.89183
2023-09-01 17:37:19.748, [INFO],HOLD,0.0299009,0.418,7.8410005,35.796872,139.89183
2023-09-01 17:37:20.231, [INFO],--Arming
2023-09-01 17:37:20.251, [INFO],HOLD,0.0299001,0.407,7.8300004,35.796872,139.89183
2023-09-01 17:37:20.757, [INFO],HOLD,0.0398748,-0.013,7.8160004,35.796871,139.89183
2023-09-01 17:37:21.231, [INFO],-- Arm
2023-09-01 17:37:22.237, [INFO],HOLD,0.0298986,-0.019,7.8100004,35.796871,139.89183
2023-09-01 17:37:22.739, [INFO],HOLD,0.0299011,-0.008,7.8210005,35.796871,139.89183
2023-09-01 17:37:23.242, [INFO],HOLD,0.0299035,0.022,7.8520002,35.796871,139.89183
2023-09-01 17:37:23.746, [INFO],HOLD,0.0299042,0.032,7.8610005,35.796871,139.89183
2023-09-01 17:37:24.249, [INFO],HOLD,0.0299053,0.041,7.8700003,35.796871,139.89183
2023-09-01 17:37:24.752, [INFO],HOLD,0.0299036,0.042,7.8720002,35.796871,139.89183
2023-09-01 17:37:25.255, [INFO],HOLD,0.0298977,0.056,7.8850002,35.796871,139.89183
2023-09-01 17:37:25.759, [INFO],HOLD,0.0299015,0.0659999,7.8960003,35.796871,139.89183
2023-09-01 17:37:26.262, [INFO],HOLD,0.0299018,0.05,7.8800005,35.796871,139.89183
2023-09-01 17:37:26.763, [INFO],HOLD,0.0299079,0.049,7.8790001,35.796871,139.89183
2023-09-01 17:37:27.234, [INFO],--Start mission
2023-09-01 17:37:27.266, [INFO],HOLD,0.0299051,0.094,7.9230003,35.79687,139.89183
2023-09-01 17:37:27.768, [INFO],HOLD,0.0299212,0.011,7.9710001,35.79687,139.89183
2023-09-01 17:37:28.271, [INFO],HOLD,0.0299664,0.071,8.0310001,35.796871,139.89183
2023-09-01 17:37:28.774, [INFO],HOLD,0.0299996,0.174,8.1340007,35.796871,139.89183
2023-09-01 17:37:29.277, [INFO],HOLD,0.0299554,0.309,8.269,35.796871,139.89184
2023-09-01 17:37:29.781, [INFO],HOLD,0.0299859,0.438,8.3980007,35.796871,139.89183
2023-09-01 17:37:30.284, [INFO],HOLD,0.0399847,0.508,8.4680004,35.796871,139.89183
2023-09-01 17:37:30.787, [INFO],HOLD,0.1696081,0.599,8.559,35.796871,139.89183
2023-09-01 17:37:31.291, [INFO],HOLD,0.8137797,0.953,8.9130001,35.796872,139.89184
2023-09-01 17:37:31.792, [INFO],HOLD,1.599496,1.536,9.4960002,35.796872,139.89184
