"Timeinfo","Level","Message","Light","Pressure","Disp Pressure","Light Counter","Pressure Counter"
2023-09-01 17:30:32.44 , [INFO],Pixhawk initialized
2023-09-01 17:30:32.170, [INFO],Camera initialized
2023-09-01 17:30:32.198, [INFO],['/dev/ttyACM0', '/dev/ttyAMA0']
2023-09-01 17:30:32.200, [INFO],system_address: /dev/ttyACMO
2023-09-01 17:30:32.201, [INFO],Waiting for drone to connect...
2023-09-01 17:30:33.754, [INFO],Connected Drone!
2023-09-01 17:30:33.756, [INFO],Waiting for drone to have a global position estimate...
2023-09-01 17:30:35.732, [INFO],-- Global position estimate OK
2023-09-01 17:30:35.734, [INFO],waiting for pixhawk to hold
2023-09-01 17:30:36.734, [INFO],--Holding
2023-09-01 17:30:37.730, [INFO],-- Hold
2023-09-01 17:30:46.759, [INFO],0.0,-1.0,0.0,0.0,0.0,0.0
2023-09-01 17:30:47.261, [INFO],0.0,0.0298729,-0.052,5.591,35.796801,139.89185
2023-09-01 17:30:47.763, [INFO],HOLD,0.0298727,-0.084,5.5590004,35.796801,139.89185
2023-09-01 17:30:48.265, [INFO],HOLD,0.0298724,-0.1,5.5430002,35.796802,139.89185
2023-09-01 17:30:48.769, [INFO],HOLD,0.0298724,-0.114,5.5300002,35.796802,139.89185
2023-09-01 17:30:49.271, [INFO],HOLD,0.029873,-0.122,5.5210003,35.796803,139.89185
2023-09-01 17:30:49.773, [INFO],HOLD,0.029873,-0.12,5.5230002,35.796804,139.89185
2023-09-01 17:30:50.276, [INFO],HOLD,0.029873,-0.107,5.5370001,35.796804,139.89185
2023-09-01 17:30:50.781, [INFO],--Clear mission
2023-09-01 17:30:50.787, [INFO],HOLD,0.029875,-0.098,5.5460004,35.796804,139.89185
2023-09-01 17:30:50.803, [INFO],-- Uploading mission
2023-09-01 17:30:50.829, [INFO],waiting for pixhawk to hold
2023-09-01 17:30:51.290, [INFO],HOLD,0.0298739,-0.081,5.5620002,35.796805,139.89185
2023-09-01 17:30:51.731, [INFO],-- Hold
2023-09-01 17:30:52.735, [INFO],waiting for pixhawk to arm
2023-09-01 17:30:52.745, [INFO],HOLD,0.0298734,-0.002,5.5590004,35.796805,139.89185
2023-09-01 17:30:53.248, [INFO],HOLD,0.0298738,0.004,5.5660004,35.796806,139.89185
2023-09-01 17:30:53.732, [INFO],--Arming
2023-09-01 17:30:53.752, [INFO],HOLD,0.0298732,0.004,5.5660004,35.796807,139.89185
2023-09-01 17:30:54.257, [INFO],HOLD,0.0298736,-0.008,5.5560002,35.796807,139.89185
2023-09-01 17:30:54.729, [INFO],-- Arm
2023-09-01 17:30:55.734, [INFO],HOLD,0.0298759,-0.007,5.5570001,35.796808,139.89185
2023-09-01 17:30:56.237, [INFO],HOLD,0.0298696,0.001,5.5530004,35.796809,139.89185
2023-09-01 17:30:56.741, [INFO],HOLD,0.0298749,0.02,5.572,35.79681,139.89185
2023-09-01 17:30:57.244, [INFO],HOLD,0.0298663,0.015,5.5670003,35.79681,139.89185
2023-09-01 17:30:57.747, [INFO],HOLD,0.0199134,-0.015,5.5360002,35.796811,139.89185
2023-09-01 17:30:58.249, [INFO],HOLD,0.0298608,-0.018,5.5330004,35.796811,139.89185
2023-09-01 17:30:58.751, [INFO],HOLD,0.029865,-0.018,5.532,35.796811,139.89185
2023-09-01 17:30:59.253, [INFO],HOLD,0.0298633,-0.005,5.5460004,35.796811,139.89185
2023-09-01 17:30:59.757, [INFO],HOLD,0.0298647,0.018,5.5700001,35.796812,139.89185
2023-09-01 17:31:00.260, [INFO],HOLD,0.0298654,0.038,5.5900001,35.796812,139.89186
2023-09-01 17:31:00.732, [INFO],--Start mission
2023-09-01 17:31:00.764, [INFO],HOLD,0.0298658,0.04,5.591,35.796813,139.89186
2023-09-01 17:31:01.266, [INFO],HOLD,0.0298666,0.034,5.5860004,35.796813,139.89186
2023-09-01 17:31:01.769, [INFO],HOLD,0.0199111,0.032,5.5840001,35.796813,139.89186
2023-09-01 17:31:02.271, [INFO],HOLD,0.0298675,0.047,5.5990004,35.796814,139.89186
2023-09-01 17:31:02.773, [INFO],HOLD,0.0298682,0.062,5.6140003,35.796814,139.89186
2023-09-01 17:31:03.276, [INFO],HOLD,0.0298686,0.072,5.624,35.796814,139.89186
2023-09-01 17:31:03.780, [INFO],HOLD,0.0298693,0.043,5.5950002,35.796814,139.89186
2023-09-01 17:31:04.284, [INFO],HOLD,0.0298693,0.025,5.5760002,35.796815,139.89186
2023-09-01 17:31:04.787, [INFO],HOLD,0.0298703,-0.003,5.5680003,35.796815,139.89186
2023-09-01 17:31:05.289, [INFO],HOLD,0.0298703,-0.002,5.5700001,35.796816,139.89186
2023-09-01 17:31:05.791, [INFO],HOLD,0.0298702,0.001,5.5740003,35.796816,139.89186
