"Timeinfo","Level","Message","Light","Pressure","Disp Pressure","Light Counter","Pressure Counter"
2023-09-01 17:28:51.908, [INFO],Pixhawk initialized
2023-09-01 17:28:52.44 , [INFO],Camera initialized
2023-09-01 17:28:52.72 , [INFO],['/dev/ttyACM0', '/dev/ttyAMA0']
2023-09-01 17:28:52.74 , [INFO],system_address: /dev/ttyACMO
2023-09-01 17:28:52.75 , [INFO],Waiting for drone to connect...
2023-09-01 17:28:53.607, [INFO],Connected Drone!
2023-09-01 17:28:53.609, [INFO],Waiting for drone to have a global position estimate...
2023-09-01 17:28:55.540, [INFO],-- Global position estimate OK
2023-09-01 17:28:55.541, [INFO],waiting for pixhawk to hold
2023-09-01 17:28:56.539, [INFO],--Holding
2023-09-01 17:28:57.538, [INFO],-- Hold
2023-09-01 17:29:06.567, [INFO],0.0,-1.0,0.0,0.0,0.0,0.0
2023-09-01 17:29:07.71 , [INFO],0.0,0.0298348,0.251,5.5040001,35.79687,139.89187
2023-09-01 17:29:07.576, [INFO],HOLD,0.0298354,0.252,5.5040001,35.79687,139.89187
2023-09-01 17:29:08.78 , [INFO],HOLD,0.0298355,0.252,5.5050001,35.79687,139.89187
2023-09-01 17:29:08.581, [INFO],HOLD,0.0298355,0.25,5.5020003,35.79687,139.89187
2023-09-01 17:29:09.85 , [INFO],HOLD,0.0298355,0.26,5.5130004,35.79687,139.89187
2023-09-01 17:29:09.588, [INFO],HOLD,0.0298358,0.269,5.5210003,35.79687,139.89187
2023-09-01 17:29:10.91 , [INFO],HOLD,0.0298361,0.284,5.5370001,35.79687,139.89187
2023-09-01 17:29:10.620, [INFO],--Clear mission
2023-09-01 17:29:10.624, [INFO],HOLD,0.0298357,0.298,5.5510001,35.79687,139.89187
2023-09-01 17:29:10.648, [INFO],-- Uploading mission
2023-09-01 17:29:10.692, [INFO],waiting for pixhawk to hold
2023-09-01 17:29:11.128, [INFO],HOLD,0.0298358,0.301,5.5530004,35.79687,139.89187
2023-09-01 17:29:11.538, [INFO],-- Hold
2023-09-01 17:29:12.541, [INFO],waiting for pixhawk to arm
2023-09-01 17:29:12.548, [INFO],HOLD,0.0298363,0.298,5.5500001,35.79687,139.89187
2023-09-01 17:29:13.50 , [INFO],HOLD,0.0298357,0.278,5.5300002,35.79687,139.89187
2023-09-01 17:29:13.538, [INFO],--Arming
2023-09-01 17:29:13.555, [INFO],HOLD,0.0298356,0.276,5.5290002,35.79687,139.89187
2023-09-01 17:29:14.57 , [INFO],HOLD,0.0397841,0.001,5.5300002,35.79687,139.89187
2023-09-01 17:29:14.539, [INFO],-- Arm
2023-09-01 17:29:15.544, [INFO],HOLD,0.0298442,0.013,5.5430002,35.79687,139.89187
2023-09-01 17:29:16.46 , [INFO],HOLD,0.0298602,0.055,5.5840001,35.79687,139.89187
2023-09-01 17:29:16.548, [INFO],HOLD,0.0298445,0.057,5.5870003,35.796871,139.89187
2023-09-01 17:29:17.51 , [INFO],HOLD,0.0298539,0.041,5.571,35.796871,139.89187
2023-09-01 17:29:17.553, [INFO],HOLD,0.0298444,0.024,5.5540003,35.796871,139.89187
2023-09-01 17:29:18.57 , [INFO],HOLD,0.0298497,0.027,5.5560002,35.796871,139.89187
2023-09-01 17:29:18.561, [INFO],HOLD,0.0298382,0.039,5.5690002,35.796871,139.89187
2023-09-01 17:29:19.64 , [INFO],HOLD,0.0298383,0.048,5.5770001,35.796872,139.89187
2023-09-01 17:29:19.566, [INFO],HOLD,0.0298372,0.052,5.5820002,35.796872,139.89187
2023-09-01 17:29:20.68 , [INFO],HOLD,0.0298333,0.041,5.5700001,35.796872,139.89187
2023-09-01 17:29:20.542, [INFO],--Start mission
2023-09-01 17:29:20.571, [INFO],HOLD,0.0298326,0.021,5.5500001,35.796872,139.89187
2023-09-01 17:29:21.73 , [INFO],HOLD,0.0298324,0.005,5.5350003,35.796872,139.89187
2023-09-01 17:29:21.575, [INFO],HOLD,0.0298334,0.011,5.5400004,35.796872,139.89187
2023-09-01 17:29:22.78 , [INFO],HOLD,0.0298342,0.004,5.5330004,35.796872,139.89187
2023-09-01 17:29:22.581, [INFO],HOLD,0.0298362,0.003,5.532,35.796872,139.89187
2023-09-01 17:29:23.86 , [INFO],HOLD,0.0298368,-0.011,5.5180001,35.796872,139.89187
2023-09-01 17:29:23.589, [INFO],HOLD,0.0298377,-0.035,5.4940004,35.796872,139.89187
2023-09-01 17:29:24.92 , [INFO],HOLD,0.0298378,-0.056,5.473,35.796873,139.89187
2023-09-01 17:29:24.594, [INFO],HOLD,0.0298377,-0.098,5.4310002,35.796873,139.89187
2023-09-01 17:29:25.101, [INFO],HOLD,0.0298398,-0.122,5.407,35.796873,139.89187
2023-09-01 17:29:25.603, [INFO],HOLD,0.0298403,-0.119,5.4100003,35.796873,139.89187
2023-09-01 17:29:26.105, [INFO],HOLD,0.0298408,-0.12,5.4080004,35.796873,139.89187
2023-09-01 17:29:26.607, [INFO],HOLD,0.0298413,-0.127,5.4020004,35.796873,139.89187
2023-09-01 17:29:27.110, [INFO],HOLD,0.0298421,-0.134,5.3950004,35.796873,139.89187
2023-09-01 17:29:27.612, [INFO],HOLD,0.0298429,-0.151,5.3770003,35.796873,139.89187
