"Timeinfo","Level","Message","Light","Pressure","Disp Pressure","Light Counter","Pressure Counter"
2023-09-01 17:47:40.618, [INFO],Pixhawk initialized
2023-09-01 17:47:40.760, [INFO],Camera initialized
2023-09-01 17:47:40.809, [INFO],['/dev/ttyACM0', '/dev/ttyAMA0']
2023-09-01 17:47:40.810, [INFO],system_address: /dev/ttyACMO
2023-09-01 17:47:40.811, [INFO],Waiting for drone to connect...
2023-09-01 17:47:42.285, [INFO],Connected Drone!
2023-09-01 17:47:42.288, [INFO],Waiting for drone to have a global position estimate...
2023-09-01 17:47:44.301, [INFO],-- Global position estimate OK
2023-09-01 17:47:44.303, [INFO],waiting for pixhawk to hold
2023-09-01 17:47:45.302, [INFO],--Holding
2023-09-01 17:47:46.302, [INFO],-- Hold
2023-09-01 17:47:55.345, [INFO],0.0,-1.0,0.0,0.0,0.0,0.0
2023-09-01 17:47:55.857, [INFO],0.0,0.0299195,-0.339,2.8850002,35.796866,139.89188
2023-09-01 17:47:56.360, [INFO],HOLD,0.0299193,-0.345,2.8790001,35.796865,139.89188
2023-09-01 17:47:56.864, [INFO],HOLD,0.0299194,-0.359,2.8650002,35.796865,139.89188
2023-09-01 17:47:57.366, [INFO],HOLD,0.0299193,-0.365,2.8600001,35.796865,139.89188
2023-09-01 17:47:57.868, [INFO],HOLD,0.0299194,-0.366,2.8590002,35.796865,139.89188
2023-09-01 17:47:58.370, [INFO],HOLD,0.0299198,-0.378,2.8460001,35.796865,139.89188
2023-09-01 17:47:58.873, [INFO],HOLD,0.0299194,-0.381,2.8430001,35.796865,139.89188
2023-09-01 17:47:59.379, [INFO],--Clear mission
2023-09-01 17:47:59.385, [INFO],HOLD,0.0299195,-0.383,2.8420002,35.796865,139.89188
2023-09-01 17:47:59.398, [INFO],-- Uploading mission
2023-09-01 17:47:59.428, [INFO],waiting for pixhawk to hold
2023-09-01 17:47:59.889, [INFO],HOLD,0.0299193,-0.38,2.8440001,35.796865,139.89188
2023-09-01 17:48:00.299, [INFO],-- Hold
2023-09-01 17:48:01.302, [INFO],waiting for pixhawk to arm
2023-09-01 17:48:01.315, [INFO],HOLD,0.02992,-0.378,2.8460001,35.796865,139.89188
2023-09-01 17:48:01.820, [INFO],HOLD,0.0299201,-0.37,2.855,35.796865,139.89187
2023-09-01 17:48:02.300, [INFO],--Arming
2023-09-01 17:48:02.323, [INFO],HOLD,0.02992,-0.355,2.8700001,35.796865,139.89187
2023-09-01 17:48:02.826, [INFO],HOLD,0.0199494,0.006,2.8760001,35.796865,139.89187
2023-09-01 17:48:03.300, [INFO],-- Arm
2023-09-01 17:48:04.306, [INFO],HOLD,0.0299198,0.01,2.894,35.796865,139.89187
2023-09-01 17:48:04.809, [INFO],HOLD,0.0299171,0.07,2.9540002,35.796865,139.89187
2023-09-01 17:48:05.311, [INFO],HOLD,0.0299164,0.082,2.966,35.796865,139.89187
2023-09-01 17:48:05.814, [INFO],HOLD,0.0299132,0.096,2.9800002,35.796865,139.89187
2023-09-01 17:48:06.318, [INFO],HOLD,0.0299111,0.106,2.9900002,35.796865,139.89187
2023-09-01 17:48:06.824, [INFO],HOLD,0.0299113,0.118,3.002,35.796865,139.89187
2023-09-01 17:48:07.325, [INFO],HOLD,0.0299135,0.146,3.029,35.796865,139.89187
2023-09-01 17:48:07.828, [INFO],HOLD,0.0299176,0.178,3.062,35.796866,139.89187
2023-09-01 17:48:08.331, [INFO],HOLD,0.0299205,0.2,3.0840001,35.796866,139.89187
2023-09-01 17:48:08.835, [INFO],HOLD,0.0299176,0.221,3.1050002,35.796866,139.89187
2023-09-01 17:48:09.303, [INFO],--Start mission
2023-09-01 17:48:09.337, [INFO],HOLD,0.0299141,0.186,3.0700001,35.796866,139.89187
2023-09-01 17:48:09.841, [INFO],HOLD,0.0299131,0.145,3.029,35.796866,139.89187
2023-09-01 17:48:10.343, [INFO],HOLD,0.0299135,0.109,2.993,35.796865,139.89187
2023-09-01 17:48:10.845, [INFO],HOLD,0.0299133,0.059,2.9420001,35.796865,139.89187
2023-09-01 17:48:11.348, [INFO],HOLD,0.0299137,0.013,2.897,35.796865,139.89187
2023-09-01 17:48:11.850, [INFO],HOLD,0.0299134,-0.013,2.8700001,35.796865,139.89187
2023-09-01 17:48:12.352, [INFO],HOLD,0.0299135,-0.027,2.855,35.796865,139.89187
2023-09-01 17:48:12.856, [INFO],HOLD,0.029914,-0.027,2.8560001,35.796865,139.89187
2023-09-01 17:48:13.358, [INFO],HOLD,0.0299145,-0.012,2.871,35.796866,139.89187
2023-09-01 17:48:13.861, [INFO],HOLD,0.029915,-0.005,2.878,35.796866,139.89187
2023-09-01 17:48:14.365, [INFO],HOLD,0.0299151,0.001,2.8850002,35.796865,139.89187
2023-09-01 17:48:14.868, [INFO],HOLD,0.0299161,-0.001,2.881,35.796866,139.89187
2023-09-01 17:48:15.372, [INFO],HOLD,0.0299162,-0.016,2.8670001,35.796866,139.89187
2023-09-01 17:48:15.874, [INFO],HOLD,0.0299168,-0.027,2.8560001,35.796865,139.89187
2023-09-01 17:48:16.378, [INFO],HOLD,0.0299165,-0.048,2.8340001,35.796865,139.89187
