"Timeinfo","Level","Message","Distance","Relative Altitude","Absolute Altitude","Latitude","Longitude"
2023-09-01 17:02:23.441, [INFO],Pixhawk initialized
2023-09-01 17:02:23.446, [INFO],Case program initialized
2023-09-01 17:02:31.505, [INFO],Now Outside
2023-09-01 17:02:32.38 , [INFO],Now Outside
2023-09-01 17:02:32.571, [INFO],Now Outside
2023-09-01 17:02:33.103, [INFO],Now Outside
2023-09-01 17:02:33.636, [INFO],Now Outside
2023-09-01 17:02:34.168, [INFO],Now Outside
2023-09-01 17:02:34.701, [INFO],Now Outside
2023-09-01 17:02:35.233, [INFO],Now Outside
2023-09-01 17:02:35.766, [INFO],Now Outside
2023-09-01 17:02:36.298, [INFO],Now Outside
2023-09-01 17:02:36.830, [INFO],Now Outside
2023-09-01 17:02:37.363, [INFO],Now Outside
2023-09-01 17:02:37.896, [INFO],Now Outside
2023-09-01 17:02:38.428, [INFO],Now Outside
2023-09-01 17:02:38.961, [INFO],Now Outside
2023-09-01 17:02:39.493, [INFO],Now Outside
2023-09-01 17:02:40.26 , [INFO],Now Outside
2023-09-01 17:02:40.558, [INFO],Now Outside
2023-09-01 17:02:41.91 , [INFO],Now Outside
2023-09-01 17:02:41.623, [INFO],Now Outside
2023-09-01 17:02:42.156, [INFO],Now Outside
2023-09-01 17:02:42.688, [INFO],Now Outside
2023-09-01 17:02:43.221, [INFO],Now Outside
2023-09-01 17:02:43.754, [INFO],Now Outside
2023-09-01 17:02:44.286, [INFO],Now Outside
2023-09-01 17:02:44.819, [INFO],Now Outside
2023-09-01 17:02:45.351, [INFO],Now Outside
2023-09-01 17:02:45.883, [INFO],Now Outside
2023-09-01 17:02:46.416, [INFO],Now Outside
2023-09-01 17:02:46.948, [INFO],Now Outside
2023-09-01 17:02:47.481, [INFO],Now Outside
2023-09-01 17:02:48.14 , [INFO],Now Outside
2023-09-01 17:02:48.546, [INFO],Now Outside
2023-09-01 17:02:49.79 , [INFO],Now Outside
2023-09-01 17:02:49.612, [INFO],Now Outside
2023-09-01 17:02:50.144, [INFO],Now Outside
2023-09-01 17:02:50.677, [INFO],Now Outside
2023-09-01 17:02:51.210, [INFO],Now Outside
2023-09-01 17:02:57.21 , [INFO],Storage Succeeded
