"Timeinfo","Level","Message","Light","Light Counter","Pressure","Disp Pressure","Pressure Counter","Temperature"
2023-08-06 06:56:36.355, [INFO],Outside,0,0,0,0,0,0
2023-08-06 06:56:36.358, [INFO],Cut case
2023-08-06 06:56:37.358, [INFO],Outside,0,0,0,0,0,0
2023-08-06 06:56:38.360, [INFO],Outside,0,0,0,0,0,0
2023-08-06 06:56:39.362, [INFO],Outside,0,0,0,0,0,0
2023-08-06 06:56:40.364, [INFO],Outside,0,0,0,0,0,0
2023-08-06 06:56:41.364, [INFO],Begin expantion
2023-08-06 06:56:41.366, [INFO],Outside,0,0,0,0,0,0
2023-08-06 06:56:41.865, [INFO],Expanded
2023-08-06 06:56:42.368, [INFO],Outside,0,0,0,0,0,0
2023-08-06 06:56:43.370, [INFO],Outside,0,0,0,0,0,0
2023-08-06 06:56:44.372, [INFO],Outside,0,0,0,0,0,0
2023-08-06 06:56:44.870, [INFO],Cut case
2023-08-06 06:56:45.374, [INFO],Outside,0,0,0,0,0,0
2023-08-06 06:56:46.376, [INFO],Outside,0,0,0,0,0,0
2023-08-06 06:56:47.378, [INFO],Outside,0,0,0,0,0,0
2023-08-06 06:56:48.380, [INFO],Outside,0,0,0,0,0,0
2023-08-06 06:56:49.382, [INFO],Outside,0,0,0,0,0,0
2023-08-06 06:56:49.876, [INFO],Begin expantion
2023-08-06 06:56:50.377, [INFO],Expanded
2023-08-06 06:56:50.385, [INFO],Outside,0,0,0,0,0,0
2023-08-06 06:56:51.387, [INFO],Outside,0,0,0,0,0,0
2023-08-06 06:56:52.389, [INFO],Outside,0,0,0,0,0,0
2023-08-06 06:56:53.391, [INFO],Outside,0,0,0,0,0,0
2023-08-06 06:56:54.393, [INFO],Outside,0,0,0,0,0,0
2023-08-06 06:56:55.396, [INFO],Outside,0,0,0,0,0,0
2023-08-06 06:56:56.398, [INFO],Outside,0,0,0,0,0,0
2023-08-06 06:56:57.400, [INFO],Outside,0,0,0,0,0,0
2023-08-06 06:56:58.402, [INFO],Outside,0,0,0,0,0,0
2023-08-06 06:56:59.404, [INFO],Outside,0,0,0,0,0,0
2023-08-06 06:57:00.406, [INFO],Outside,0,0,0,0,0,0
2023-08-06 06:57:01.409, [INFO],Outside,0,0,0,0,0,0
2023-08-06 06:57:02.411, [INFO],Outside,0,0,0,0,0,0
2023-08-06 06:57:03.414, [INFO],Outside,0,0,0,0,0,0
2023-08-06 06:57:04.416, [INFO],Outside,0,0,0,0,0,0
2023-08-06 06:57:05.418, [INFO],Outside,0,0,0,0,0,0
2023-08-06 06:57:06.420, [INFO],Outside,0,0,0,0,0,0
2023-08-06 06:57:07.422, [INFO],Outside,0,0,0,0,0,0
2023-08-06 06:57:08.424, [INFO],Outside,0,0,0,0,0,0
2023-08-06 06:57:09.427, [INFO],Outside,0,0,0,0,0,0
2023-08-06 06:57:10.429, [INFO],Outside,0,0,0,0,0,0
2023-08-06 06:57:11.431, [INFO],Outside,0,0,0,0,0,0
2023-08-06 06:57:12.433, [INFO],Outside,0,0,0,0,0,0
2023-08-06 06:57:13.435, [INFO],Outside,0,0,0,0,0,0
2023-08-06 06:57:14.437, [INFO],Outside,0,0,0,0,0,0
2023-08-06 06:57:15.439, [INFO],Outside,0,0,0,0,0,0
2023-08-06 06:57:16.441, [INFO],Outside,0,0,0,0,0,0
2023-08-06 06:57:17.444, [INFO],Outside,0,0,0,0,0,0
2023-08-06 06:57:18.446, [INFO],Outside,0,0,0,0,0,0
2023-08-06 06:57:19.448, [INFO],Outside,0,0,0,0,0,0
2023-08-06 06:57:20.450, [INFO],Outside,0,0,0,0,0,0
2023-08-06 06:57:21.452, [INFO],Outside,0,0,0,0,0,0
2023-08-06 06:57:22.454, [INFO],Outside,0,0,0,0,0,0
2023-08-06 06:57:23.456, [INFO],Outside,0,0,0,0,0,0
2023-08-06 06:57:24.458, [INFO],Outside,0,0,0,0,0,0
2023-08-06 06:57:25.460, [INFO],Outside,0,0,0,0,0,0
2023-08-06 06:57:26.462, [INFO],Outside,0,0,0,0,0,0
2023-08-06 06:57:27.465, [INFO],Outside,0,0,0,0,0,0
2023-08-06 06:57:28.467, [INFO],Outside,0,0,0,0,0,0
2023-08-06 06:57:29.469, [INFO],Outside,0,0,0,0,0,0
2023-08-06 06:57:30.471, [INFO],Outside,0,0,0,0,0,0
