"Timeinfo","Level","Message","Light","Light Counter","Pressure","Disp Pressure","Pressure Counter","Temperature"
2023-07-07 19:26:02.69 , [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:26:02.73 , [INFO],Cut case
2023-07-07 19:26:03.71 , [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:26:04.74 , [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:26:05.76 , [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:26:06.79 , [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:26:07.81 , [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:26:08.83 , [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:26:09.81 , [INFO],Begin expantion
2023-07-07 19:26:09.86 , [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:26:09.583, [INFO],Expanded
2023-07-07 19:26:10.88 , [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:26:11.91 , [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:26:12.93 , [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:26:12.588, [INFO],Cut case
2023-07-07 19:26:13.95 , [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:26:14.98 , [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:26:15.100, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:26:16.103, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:26:17.105, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:26:18.107, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:26:19.110, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:26:19.596, [INFO],Begin expantion
2023-07-07 19:26:20.98 , [INFO],Expanded
2023-07-07 19:26:20.112, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:26:21.115, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:26:22.117, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:26:23.119, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:26:24.122, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:26:25.124, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:26:26.127, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:26:27.129, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:26:28.131, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:26:29.133, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:26:30.136, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:26:31.138, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:26:32.141, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:26:33.144, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:26:34.147, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:26:35.150, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:26:36.153, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:26:37.157, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:26:38.159, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:26:39.162, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:26:40.165, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:26:41.168, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:26:42.171, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:26:43.173, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:26:44.175, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:26:45.178, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:26:46.181, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:26:47.184, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:26:48.186, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:26:49.188, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:26:50.191, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:26:51.194, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:26:52.196, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:26:53.199, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:26:54.201, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:26:55.204, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:26:56.206, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:26:57.209, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:26:58.211, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:26:59.214, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:27:00.217, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:27:01.220, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:27:02.223, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:27:03.225, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:27:04.228, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:27:05.231, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:27:06.233, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:27:07.236, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:27:08.239, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:27:09.241, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:27:10.244, [INFO],Outside,0,0,0,0,0,0
