"Timeinfo","Level","Message","Light","Light Counter","Pressure","Disp Pressure","Pressure Counter","Temperature"
2023-07-07 18:47:56.964, [INFO],Outside,0,0,0,0,0,0
2023-07-07 18:47:56.966, [INFO],Cut case
2023-07-07 18:47:57.968, [INFO],Outside,0,0,0,0,0,0
2023-07-07 18:47:58.970, [INFO],Outside,0,0,0,0,0,0
2023-07-07 18:47:59.972, [INFO],Outside,0,0,0,0,0,0
2023-07-07 18:48:00.979, [INFO],Outside,0,0,0,0,0,0
2023-07-07 18:48:01.982, [INFO],Outside,0,0,0,0,0,0
2023-07-07 18:48:02.984, [INFO],Outside,0,0,0,0,0,0
2023-07-07 18:48:03.974, [INFO],Begin expantion
2023-07-07 18:48:03.986, [INFO],Outside,0,0,0,0,0,0
2023-07-07 18:48:04.476, [INFO],Expanded
2023-07-07 18:48:04.988, [INFO],Outside,0,0,0,0,0,0
2023-07-07 18:48:05.990, [INFO],Outside,0,0,0,0,0,0
2023-07-07 18:48:06.992, [INFO],Outside,0,0,0,0,0,0
2023-07-07 18:48:07.480, [INFO],Cut case
2023-07-07 18:48:07.995, [INFO],Outside,0,0,0,0,0,0
2023-07-07 18:48:08.997, [INFO],Outside,0,0,0,0,0,0
2023-07-07 18:48:09.999, [INFO],Outside,0,0,0,0,0,0
2023-07-07 18:48:11.1  , [INFO],Outside,0,0,0,0,0,0
2023-07-07 18:48:12.4  , [INFO],Outside,0,0,0,0,0,0
2023-07-07 18:48:13.6  , [INFO],Outside,0,0,0,0,0,0
2023-07-07 18:48:14.9  , [INFO],Outside,0,0,0,0,0,0
2023-07-07 18:48:14.488, [INFO],Begin expantion
2023-07-07 18:48:14.990, [INFO],Expanded
2023-07-07 18:48:15.11 , [INFO],Outside,0,0,0,0,0,0
2023-07-07 18:48:16.14 , [INFO],Outside,0,0,0,0,0,0
2023-07-07 18:48:17.16 , [INFO],Outside,0,0,0,0,0,0
2023-07-07 18:48:18.18 , [INFO],Outside,0,0,0,0,0,0
2023-07-07 18:48:19.21 , [INFO],Outside,0,0,0,0,0,0
2023-07-07 18:48:20.23 , [INFO],Outside,0,0,0,0,0,0
2023-07-07 18:48:21.26 , [INFO],Outside,0,0,0,0,0,0
2023-07-07 18:48:22.28 , [INFO],Outside,0,0,0,0,0,0
2023-07-07 18:48:23.30 , [INFO],Outside,0,0,0,0,0,0
2023-07-07 18:48:24.33 , [INFO],Outside,0,0,0,0,0,0
2023-07-07 18:48:25.35 , [INFO],Outside,0,0,0,0,0,0
2023-07-07 18:48:26.37 , [INFO],Outside,0,0,0,0,0,0
2023-07-07 18:48:27.40 , [INFO],Outside,0,0,0,0,0,0
2023-07-07 18:48:28.42 , [INFO],Outside,0,0,0,0,0,0
2023-07-07 18:48:29.44 , [INFO],Outside,0,0,0,0,0,0
2023-07-07 18:48:30.47 , [INFO],Outside,0,0,0,0,0,0
2023-07-07 18:48:31.49 , [INFO],Outside,0,0,0,0,0,0
2023-07-07 18:48:32.51 , [INFO],Outside,0,0,0,0,0,0
2023-07-07 18:48:33.54 , [INFO],Outside,0,0,0,0,0,0
