"Timeinfo","Level","Message","Light","Light Counter","Pressure","Disp Pressure","Pressure Counter","Temperature"
2023-07-07 19:12:09.900, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:12:09.901, [INFO],Cut case
2023-07-07 19:12:10.903, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:12:11.905, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:12:12.907, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:12:13.909, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:12:14.911, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:12:15.913, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:12:16.909, [INFO],Begin expantion
2023-07-07 19:12:16.915, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:12:17.412, [INFO],Expanded
2023-07-07 19:12:17.917, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:12:18.919, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:12:19.921, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:12:20.416, [INFO],Cut case
2023-07-07 19:12:20.923, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:12:21.925, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:12:22.927, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:12:23.929, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:12:24.931, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:12:25.934, [INFO],Outside,0,0,0,0,0,0
2023-07-07 19:12:26.936, [INFO],Outside,0,0,0,0,0,0
